Gene = tup
Position 68: 3.8568317761412306e-08
Position 19222: 2.7064171052118895e-08
Position 918: 1.133368411779913e-08
Position 19326: 7.17055110444289e-09
Position 17034: 4.845216844768024e-09
Position 17012: 4.782247216141236e-09
Position 9: 4.27491554723711e-12
Position 19212: 1.5661369790933502e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 19142: 0.9999202755470592
Position 20055: 0.9924737558613692
Position 19363: 0.9915651905303264
Position 15601: 0.9870228776489282
Position 16737: 0.9811131303092057
Position 18960: 0.9447524674738657
Position 20347: 0.6679921607212663
Position 17963: 0.5529546411467238
Position 16977: 0.5221326117785429
Position 21086: 0.2891508722027838
Position 16933: 0.25910163511088113
Position 17338: 0.20789799366162107
Position 16924: 0.1817244374300453
Position 17742: 0.17445887261141804
Position 16001: 0.12256355619931049
Position 20800: 0.07920628779322905
Position 17553: 0.07826612061735735
Position 17724: 0.06593039565749596
Position 1332: 0.04862514917054652
Position 15041: 0.03383625362197567
Position 16109: 0.030588461189725358
Position 17369: 0.023532559520123758
Position 546: 0.021435606635306415
Position 17513: 0.014079927488338865
Position 21506: 0.009137245875261633
Position 21669: 0.007995956080733687
Position 17507: 0.007751777114548103
Position 21533: 0.007517109765764851
Position 21223: 0.0071484672363849675
Position 17527: 0.007016208052054772
Position 18133: 0.006826587277743109
Position 19366: 0.0063904691822502645
Position 20810: 0.006143863625949529
Position 18906: 0.005839133852050579
Position 17292: 0.005323150673313311
Position 16779: 0.0047707200655348675
Position 17536: 0.004677074182776825
Position 18569: 0.004491240621064085
Position 18156: 0.004032753673313342
Position 20757: 0.0033461475999632456
Position 18793: 0.003028944966113463
Position 20929: 0.0029732285238493017
Position 754: 0.002885920403187713
Position 17419: 0.0027086218492679195
Position 178: 0.0026506965935405445
Position 21695: 0.002560318798721654
Position 16454: 0.0025330583249549444
Position 21745: 0.002417396183323874
Position 21493: 0.0023276608647430533
Position 21536: 0.0021171175407902827
Position 1022: 0.0020038227354692638
Position 11937: 0.0016992018838563364
Position 20788: 0.0016620686264536568
Position 19943: 0.0016263259319179825
Position 986: 0.0015587905975459598
Position 856: 0.0015013830092391485
Position 6721: 0.001387576412814379
Position 17845: 0.001342563203943068
Position 19821: 0.001335192454021749
Position 16269: 0.0012841890431365824
Position 17196: 0.0011997873560418537
Position 20591: 0.0011064291761670052
Position 19453: 0.0009605595984777441
Position 9559: 0.0008334952461122854
Position 17802: 0.0008232573271995953
Position 18201: 0.0008222212789892894
Position 17128: 0.0008189378951146203
Position 20328: 0.0007746840253327902
Position 18387: 0.0006537698965994102
Position 847: 0.0005819833526192563
Position 1447: 0.0005762818668809524
Position 1133: 0.0005752090389057869
Position 20582: 0.0005604924484109217
Position 17021: 0.000552645858865406
Position 6335: 0.0005477498696676098
Position 10043: 0.0005285277236365806
Position 17166: 0.0005233940503200492
Position 478: 0.0004970193722088736
Position 6352: 0.0004966017851894378
Position 672: 0.0004635874538425014
Position 17146: 0.00043904768953970157
Position 16019: 0.00038938044811730616
Position 18991: 0.00036573327815997674
Position 18550: 0.000335040365424088
Position 713: 0.00028046574309410023
Position 16035: 0.00027751250345147126
Position 19416: 0.00024356396300142765
Position 415: 0.00023791986273100592
Position 18119: 0.0002317675544431352
Position 6514: 0.0002292073030964616
Position 504: 0.00022101772146975574
Position 20355: 0.00019743831692681195
Position 15105: 0.00017370719917746138
Position 955: 0.00015979652249669622
Position 1452: 0.00015543962652005334
Position 1273: 0.00014006825183165457
Position 297: 0.00013615759842196726
Position 88: 0.0001324534888678224
Position 14201: 0.00012713791371179417
Position 261: 0.0001152585619410092
Position 17672: 0.00010631511644034555
Position 19396: 0.0001059130352556154
Position 17213: 9.691853184026648e-05
Position 457: 9.359822813021012e-05
Position 14740: 9.176366787598192e-05
Position 118: 8.595615234817303e-05
Position 1103: 8.080473249524729e-05
Position 17054: 7.34262099940083e-05
Position 1339: 7.121189644944565e-05
Position 696: 6.793044134627118e-05
Position 16669: 6.790408260480802e-05
Position 17608: 6.770423144164985e-05
Position 17024: 6.747167933299068e-05
Position 1361: 5.523010492499667e-05
Position 783: 5.477309445927979e-05
Position 18579: 5.4434156733825416e-05
Position 17771: 5.3130880776295906e-05
Position 900: 5.138709948723717e-05
Position 18608: 5.1130753561918716e-05
Position 1073: 4.846072333319809e-05
Position 16594: 4.666805626933193e-05
Position 17059: 4.347515685089641e-05
Position 19468: 4.344955280278601e-05
Position 16521: 4.161123325977268e-05
Position 719: 4.1343659573213904e-05
Position 19993: 3.765397002408304e-05
Position 15942: 3.6606345046889134e-05
Position 407: 3.622699513438237e-05
Position 432: 3.412470713044248e-05
Position 19185: 3.394137821594634e-05
Position 15930: 3.108363082920615e-05
Position 19191: 2.984389965350178e-05
Position 19747: 2.915923878614075e-05
Position 15948: 2.2775516699265e-05
Position 15816: 2.119050833936783e-05
Position 19490: 1.8068293559916376e-05
Position 16084: 1.6530395194678173e-05
Position 19527: 1.607036768351356e-05
Position 19957: 1.4687420170626292e-05
Position 19963: 1.4414935383274386e-05
Position 16341: 1.3186583345525834e-05
Position 19696: 1.170390884913751e-05
Position 20136: 1.1344390619142779e-05
Position 19242: 1.0037254653621517e-05
Position 20181: 8.505872703955653e-06
Position 16039: 8.304908722712234e-06
Position 20172: 7.060224672011187e-06
Position 17101: 6.8399846591603434e-06
Position 20122: 6.742545652024777e-06
Position 19188: 6.72352754680873e-06
Position 16061: 6.245794440718251e-06
Position 19685: 5.485839649602015e-06
Position 19850: 4.842916302175111e-06
Position 18414: 4.400156837959829e-06
Position 19497: 4.027714330641274e-06
Position 19960: 3.4528412941376766e-06
Position 19375: 2.543512554294898e-06
Position 17104: 1.990571436282413e-06
Position 910: 1.642416397707916e-06
Position 1060: 1.6341250508538367e-06
Position 17098: 1.5037978865597681e-06
Position 1070: 1.0192999669676936e-06
Position 19296: 7.659685809756875e-07
Position 19299: 5.497022334484193e-07
Position 329: 4.896303807227948e-07
Position 126: 4.812005231163897e-07
Position 392: 4.6717924787954625e-07
Position 373: 4.008275024137636e-07
Position 825: 3.8878829614004656e-07
Position 19564: 3.525805145021282e-07
Position 1034: 2.4307609582790207e-07
Position 1145: 2.0599157534736049e-07
Position 1220: 1.9166470105409435e-07
Position 822: 1.8036115309746205e-07
Position 19302: 1.7231229173956777e-07
Position 803: 1.2594319094631506e-07
Position 226: 8.525753035499746e-08
Position 623: 6.600220374953795e-08
Position 323: 6.423864925644956e-08
Position 19284: 4.637022024110088e-08
Position 19278: 4.3882933351618555e-08
Position 19248: 3.761582206706857e-08
Position 20178: 2.8168406775783755e-09
Position 20000: 1.3985391549695652e-09
Position 19657: 3.1923787824589836e-10
Position 19615: 2.765037945316357e-10
Position 19567: 6.441764561310782e-11
