Gene = DCX-EMAP
Position 37121: 2.139838931561565e-05
Position 37520: 2.032585657401225e-05
Position 36725: 1.8722841519415886e-05
Position 37940: 1.7407967611670555e-05
Position 36559: 1.7260475642146784e-05
Position 37646: 1.58817715347527e-05
Position 36940: 1.1497215210226525e-05
Position 38287: 1.1295312084191407e-05
Position 37962: 1.0111181861669726e-05
Position 36473: 9.990011643863908e-06
Position 36872: 8.639192423657586e-06
Position 36841: 7.894458481051006e-06
Position 38362: 7.850575413542932e-06
Position 37343: 6.568732883635123e-06
Position 36857: 6.275933460018492e-06
Position 37581: 6.190795128389737e-06
Position 36852: 5.958061139123176e-06
Position 674: 4.478792353404667e-06
Position 37137: 4.152541576967513e-06
Position 37597: 2.5681327641828235e-06
Position 35815: 2.5408538241070627e-06
Position 39046: 1.8739060122171811e-06
Position 36602: 1.5582697942220978e-06
Position 37411: 1.541502664426206e-06
Position 36625: 1.2006745211268042e-06
Position 37985: 1.112368537154442e-06
Position 36874: 9.807695168476017e-07
Position 35765: 9.080820720507962e-07
Position 36434: 6.011778876241854e-07
Position 36606: 3.7431286750949857e-07
Position 36975: 2.1122629469503672e-07
Position 36782: 1.326441706647058e-07
Position 36395: 1.3016921003727578e-07
Position 38761: 8.642094278359372e-08
Position 38340: 5.644576502882853e-08
Position 38388: 5.460648553278463e-08
Position 36614: 3.288947271161963e-08
Position 36415: 2.6183899062343636e-08
Position 36382: 2.1456528285512744e-08
Position 867: 2.014293022259479e-08
Position 36524: 1.9910844164899397e-08
Position 232: 1.882847620541837e-08
Position 37555: 7.303392693900048e-09
Position 37935: 3.2141756817886746e-09
Position 37419: 2.977933258129496e-09
Position 37895: 2.02882372342422e-09
Position 37468: 7.075811420543723e-10
Position 38022: 6.93502442976455e-10
Position 37775: 2.7770675525133587e-10
Position 37166: 2.1565771276294498e-10
Position 37915: 1.5039648204590572e-10
Position 38035: 1.398658703565611e-10
Position 36964: 7.258411216720936e-11
Position 36865: 2.7970057844222038e-11
Position 38265: 1.46425142483102e-11
Position 36750: 1.0416747602480228e-11
Position 36785: 9.068796359441682e-12
Position 37220: 3.8464144876477795e-12
Position 36583: 2.146011988706287e-12
Position 36608: 1.6546771766030965e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 36551: 0.9968806554949734
Position 36711: 0.9964778278232401
Position 37701: 0.9946944586446707
Position 38219: 0.9865315817461204
Position 35205: 0.9765630234804095
Position 35602: 0.9765442859721216
Position 36318: 0.9704571210179213
Position 37194: 0.9399834169557049
Position 27919: 0.42892742985664967
Position 36051: 0.38842418141703405
Position 36034: 0.1275699911251847
Position 38898: 0.060276351486610286
Position 37236: 0.05466770704676587
Position 36339: 0.025288838683580703
Position 27102: 0.01737049462641274
Position 37915: 0.012405235712610596
Position 38656: 0.00904840286302544
Position 38187: 0.00563208065678337
Position 35610: 0.0046798166911856415
Position 38591: 0.0035576763830996
Position 37738: 0.0035280769438697183
Position 38930: 0.0033440461260742654
Position 39057: 0.003279772168457814
Position 37456: 0.0028645865500603416
Position 35565: 0.0028641649291027303
Position 37396: 0.0025160219036666743
Position 36361: 0.0019154421180028196
Position 36289: 0.0017482857074768451
Position 36720: 0.0016944153927073047
Position 37159: 0.0015814133921591691
Position 38691: 0.0011039050622198379
Position 37931: 0.0010164254524964256
Position 37910: 0.0010027293429478552
Position 38477: 0.0006321490424665879
Position 7956: 0.0006316103998529521
Position 36270: 0.0005717590709768569
Position 37161: 0.00038734821469552615
Position 36524: 0.00032073139378644046
Position 37784: 0.0003042875583028939
Position 36583: 0.00029842218500406595
Position 37853: 0.00027892094108236215
Position 37308: 0.0002176321577143002
Position 38145: 0.00020149995615103113
Position 38035: 0.00016659826466687054
Position 37323: 0.00015768096544082008
Position 36993: 0.00013702566311891585
Position 38499: 0.00013384146126969125
Position 37363: 0.0001275482353440954
Position 38909: 0.00012024141567613846
Position 36614: 0.0001057187770362524
Position 36981: 0.00010122930909410399
Position 38613: 9.721331221634496e-05
Position 38653: 7.887062736693325e-05
Position 36562: 6.700800982355e-05
Position 38148: 6.186862608165272e-05
Position 37716: 5.756152480553594e-05
Position 38005: 5.020478968937966e-05
Position 36723: 4.570150717921089e-05
Position 36507: 4.396297134583254e-05
Position 37895: 4.2887610636482376e-05
Position 37940: 3.996852294430287e-05
Position 36558: 3.872354863009675e-05
Position 39092: 3.7796507941509134e-05
Position 37985: 3.297642724146862e-05
Position 38409: 3.046496252726846e-05
Position 8135: 2.2157257617222556e-05
Position 37781: 2.048546603421722e-05
Position 7981: 2.0248208656909046e-05
Position 37519: 1.7531531448407704e-05
Position 37083: 1.7361132273747252e-05
Position 7448: 1.4476379932062682e-05
Position 37203: 1.4457500775271677e-05
Position 38939: 1.3090178239908967e-05
Position 36872: 1.2715687668036332e-05
Position 38262: 9.646979326950376e-06
Position 37511: 9.480085398506155e-06
Position 7639: 9.383658992643503e-06
Position 6861: 9.199446886789627e-06
Position 36365: 8.276629185094221e-06
Position 36849: 8.208155773987466e-06
Position 38247: 7.998787371115055e-06
Position 7181: 6.752400113540103e-06
Position 7506: 6.413113550506077e-06
Position 38943: 6.19170652745291e-06
Position 6288: 5.8460113056979436e-06
Position 7228: 4.479105632057521e-06
Position 8073: 4.221662241786078e-06
Position 7831: 4.022142096838251e-06
Position 6312: 3.3935009796618297e-06
Position 6765: 3.1474504537031497e-06
Position 36975: 3.068083782803158e-06
Position 37042: 2.5262314958994673e-06
Position 39073: 2.415739176251024e-06
Position 37555: 1.914000977328999e-06
Position 36388: 1.7231827212088345e-06
Position 37611: 1.6386629220997627e-06
Position 36813: 9.903370648514422e-07
Position 36885: 8.08452536455577e-07
Position 37808: 5.964497532740353e-07
Position 36382: 1.8372391124777856e-07
Position 37434: 3.812418838608703e-08
Position 36593: 6.202627349051571e-09
Position 36642: 2.4821138930513886e-09
Position 38335: 1.0554542769116593e-09
