Gene = bib
Position 2867: 0.00015200595816908672
Position 1062: 0.0001311850225324624
Position 2031: 0.00012973381592382155
Position 2054: 0.00012603728080860067
Position 3652: 0.00012149384005674484
Position 1681: 0.00011853432472100479
Position 2900: 0.00011767849699638309
Position 1873: 0.0001129946097483698
Position 4450: 0.00010838733925322262
Position 8693: 0.00010313513267323536
Position 191: 0.00010301907040958673
Position 7690: 0.00010138256940601818
Position 9020: 0.0001011216050996608
Position 2922: 0.00010013046969790398
Position 2885: 9.837513372335218e-05
Position 4002: 9.284740178024062e-05
Position 2658: 9.051128805157813e-05
Position 5606: 8.928095064937129e-05
Position 769: 8.304449089205812e-05
Position 5558: 8.025781726107879e-05
Position 1852: 7.834297758156861e-05
Position 2554: 7.542518900854146e-05
Position 1013: 7.216610192561938e-05
Position 2227: 7.2153032761937e-05
Position 2177: 6.651732154902664e-05
Position 4945: 6.632055991899409e-05
Position 3661: 6.59985190442188e-05
Position 33: 5.7016512042466164e-05
Position 2815: 5.660606082722076e-05
Position 2503: 5.446750222211793e-05
Position 7734: 4.713068301327272e-05
Position 3625: 4.435854628445971e-05
Position 506: 4.248673182319834e-05
Position 4398: 3.9757588853345654e-05
Position 83: 3.738584958140918e-05
Position 3823: 3.262237314872799e-05
Position 3525: 3.240902504197013e-05
Position 3947: 3.142482706354101e-05
Position 3690: 2.9292149301669684e-05
Position 1508: 2.822513792148844e-05
Position 2315: 2.7792256947211742e-05
Position 1468: 2.6633757641849656e-05
Position 172: 2.2765338084303445e-05
Position 185: 1.946630950810953e-05
Position 2865: 1.7000325051258208e-05
Position 2609: 1.68722905140656e-05
Position 67: 1.562105617835798e-05
Position 2399: 1.3070162188051653e-05
Position 2827: 1.181078555677804e-05
Position 170: 1.0212159825415496e-05
Position 3443: 1.0051364355713854e-05
Position 493: 9.777178655106813e-06
Position 1568: 9.165999629009849e-06
Position 3366: 8.417706126460763e-06
Position 2234: 7.33145394545394e-06
Position 1055: 7.122062133866445e-06
Position 139: 7.101768126457478e-06
Position 1219: 6.359431757508332e-06
Position 2217: 4.754852048882015e-06
Position 3095: 4.709043306547621e-06
Position 245: 4.585343901705355e-06
Position 3454: 4.476470166803538e-06
Position 2926: 3.451636647975865e-06
Position 8699: 3.2963952000478204e-06
Position 8060: 3.2156696292117225e-06
Position 7789: 2.65234131650858e-06
Position 8088: 2.464659195901046e-06
Position 4090: 2.3624418474122775e-06
Position 7986: 2.1826624492850265e-06
Position 1133: 1.7883129459551247e-06
Position 3087: 1.7185185557784726e-06
Position 3029: 1.6794611423474972e-06
Position 3261: 1.5914704330612605e-06
Position 243: 1.4769121589317632e-06
Position 7963: 1.4409352230342058e-06
Position 272: 1.4201153185879184e-06
Position 3378: 1.0956875653630312e-06
Position 4084: 1.0344080626100763e-06
Position 3137: 9.785568006863474e-07
Position 158: 7.74789036791136e-07
Position 1120: 7.641498614953913e-07
Position 298: 6.128900508705498e-07
Position 183: 5.701696710562434e-07
Position 289: 4.741544082662241e-07
Position 318: 3.8030174862723724e-07
Position 3540: 3.6900512762150857e-07
Position 362: 1.6135105990507414e-07
Position 69: 9.066635464156974e-08
Position 830: 8.112344778729904e-08
Position 899: 3.673816557545092e-08
Position 670: 2.986438098994445e-08
Position 1008: 2.839328975456501e-08
Position 854: 2.6151699321311514e-08
Position 238: 2.0304307808623077e-08
Position 329: 1.0754127784715813e-08
Position 926: 9.326744125311958e-09
Position 557: 8.432904795846122e-09
Position 422: 4.030076689526338e-09
Position 3814: 2.5570084375720675e-09
Position 586: 5.935707302496806e-10
Position 411: 5.892955753883947e-10
Position 960: 4.6044638807718625e-10
Position 626: 2.2841708491833772e-11
Position 2211: 5.901312125321798e-12
Position 3122: 4.3340443598853225e-12
Position 3106: 3.372628231381226e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 7609: 0.9850524669128333
Position 2143: 0.9616849548250479
Position 2955: 0.9291331181190479
Position 8621: 0.8142974387678877
Position 6961: 0.19694094245222926
Position 9308: 0.15158988038048227
Position 3504: 0.09112737184469238
Position 7863: 0.039807884432553876
Position 10827: 0.039084629357408765
Position 2807: 0.03504800583727803
Position 8446: 0.03328966785066726
Position 3747: 0.027338053676194168
Position 7005: 0.020013144543133455
Position 7876: 0.014855465018845052
Position 1164: 0.013551859906134854
Position 8403: 0.012532320802036796
Position 8580: 0.011831387617000694
Position 2054: 0.01140047442674708
Position 3415: 0.010536558780056349
Position 7631: 0.010096191640955383
Position 4183: 0.00959593331376114
Position 2997: 0.009345843739608796
Position 10500: 0.009275627802744784
Position 1202: 0.008664698650032065
Position 7999: 0.006902438124475717
Position 10805: 0.0067841594742070665
Position 5933: 0.005033092781823608
Position 3323: 0.0048641160000824565
Position 9803: 0.004723144015508038
Position 6224: 0.0041593531307972135
Position 7905: 0.003805582409313657
Position 5722: 0.0037473359950139394
Position 170: 0.0028778751862653753
Position 719: 0.0028642543018606178
Position 2862: 0.002786166798180837
Position 1951: 0.0027069984635573244
Position 3149: 0.0024125878394658934
Position 3548: 0.0024044854694699174
Position 2658: 0.002283897339894694
Position 8483: 0.00202079876151266
Position 2490: 0.001939125637430867
Position 2084: 0.0017438817402358274
Position 8552: 0.0015229337526419945
Position 10700: 0.0015228383481240607
Position 10743: 0.0015006264994096537
Position 1655: 0.0014914692233921427
Position 2865: 0.001404340593734025
Position 9767: 0.0013956410176194831
Position 3536: 0.001387978610780043
Position 2913: 0.0011349251224849698
Position 7883: 0.001098680190581608
Position 6662: 0.001038117842367619
Position 275: 0.0010045241632532576
Position 8509: 0.0009719349805231936
Position 9215: 0.0009526147534482224
Position 5884: 0.0009246355335981689
Position 830: 0.0009159021092133323
Position 680: 0.0009143825773231672
Position 3303: 0.000897272089360195
Position 9195: 0.0008944332995838637
Position 3436: 0.0008863444122487861
Position 8359: 0.000858315707284953
Position 931: 0.0008433396342883201
Position 3472: 0.000788238801852103
Position 1710: 0.0007203329544661687
Position 2155: 0.000706858773503252
Position 3214: 0.0007042287667671482
Position 3196: 0.0006902007862946785
Position 7643: 0.0006894454949308341
Position 4079: 0.0006543104994058917
Position 2637: 0.0006254593935203267
Position 8683: 0.0006235166778455216
Position 6272: 0.0006051528326625254
Position 6726: 0.0005764279760001091
Position 8039: 0.0005571231617920593
Position 8498: 0.0005529162757435611
Position 615: 0.0005528832061097087
Position 6352: 0.0005318941421448034
Position 3345: 0.0005133976641262654
Position 1702: 0.0005075629469047202
Position 6457: 0.0004977106324159883
Position 3598: 0.0004941215944420064
Position 2523: 0.0004870254402192557
Position 3251: 0.00045225703386069687
Position 5781: 0.00044072953821555746
Position 10877: 0.0004353646277281307
Position 6920: 0.0004306249532694069
Position 9329: 0.00042411502268610134
Position 2827: 0.0004214123620429937
Position 2353: 0.00040891847538998663
Position 1674: 0.00037697042068897976
Position 9047: 0.00036058929102311714
Position 9121: 0.00034020031019042096
Position 10791: 0.00032888023507210055
Position 9118: 0.0003244600496236738
Position 883: 0.00032361311443719853
Position 3865: 0.0003201421240722414
Position 985: 0.00031801598442255313
Position 272: 0.00031704789516448457
Position 4300: 0.0003066440834933411
Position 3153: 0.000305632822092471
Position 8115: 0.00029747675761763353
Position 1755: 0.000296951858201278
Position 2686: 0.00029434337234715373
Position 2442: 0.0002927710843841579
Position 5959: 0.0002901261245343456
Position 9239: 0.0002852046817920714
Position 1260: 0.0002740379655900987
Position 3811: 0.00026888151360446
Position 3125: 0.00026022793704177623
Position 3963: 0.00025390196905101365
Position 2420: 0.0002536052476846544
Position 6039: 0.00025314155855747547
Position 9885: 0.00023354404981419438
Position 2935: 0.0002270959823870917
Position 8809: 0.00022325805227874386
Position 7798: 0.00022209246212602764
Position 3261: 0.00021852548842444494
Position 8825: 0.00018586283459162635
Position 3374: 0.0001787650991066996
Position 8640: 0.0001731440676803028
Position 1270: 0.00015193617024213238
Position 1735: 0.00014110215664941614
Position 4140: 0.0001408871999178873
Position 4047: 0.00011995267727468415
Position 9242: 0.00011209887664648791
Position 7660: 0.00010803512945266856
Position 4356: 0.00010441974887766011
Position 8250: 0.0001029466032318877
Position 3646: 9.431037744939847e-05
Position 2159: 9.430665634097648e-05
Position 3695: 7.872315921063396e-05
Position 662: 7.735152334423335e-05
Position 3685: 7.22684135459847e-05
Position 4157: 7.112783601406669e-05
Position 3592: 6.981715236173575e-05
Position 8513: 6.740648038613294e-05
Position 766: 6.726747541046717e-05
Position 298: 6.124059967230831e-05
Position 1313: 6.092261762521986e-05
Position 441: 6.0275106998257586e-05
Position 1777: 6.000605213586615e-05
Position 3823: 5.9269666786686776e-05
Position 2487: 5.631943447490881e-05
Position 1995: 5.103882144835287e-05
Position 1979: 4.8474751548986886e-05
Position 7269: 4.648944707833018e-05
Position 2673: 4.6344369694759745e-05
Position 1340: 4.621316381112346e-05
Position 1036: 4.507678768470894e-05
Position 4145: 4.165583150281065e-05
Position 8304: 4.16393827994197e-05
Position 318: 4.1150705107294e-05
Position 1621: 4.105437267024832e-05
Position 839: 4.062913386230067e-05
Position 974: 3.8092318254688364e-05
Position 1878: 3.601987033108386e-05
Position 4716: 3.291415378203281e-05
Position 196: 3.03295064525884e-05
Position 350: 2.9868889231658952e-05
Position 7754: 2.9605037638864737e-05
Position 726: 2.9007565894583623e-05
Position 451: 2.645547384059309e-05
Position 691: 2.6151065714423467e-05
Position 1563: 2.4099405254894886e-05
Position 1907: 2.3243516264309613e-05
Position 1410: 2.178869386031184e-05
Position 223: 1.9846959532793945e-05
Position 191: 1.8518554000841273e-05
Position 1788: 1.7562640908631436e-05
Position 1551: 1.635044140765014e-05
Position 2367: 1.6177896742754452e-05
Position 1417: 1.428087789460783e-05
Position 1881: 1.3103842328743048e-05
Position 1768: 1.3088003210600267e-05
Position 1589: 1.2570939538680213e-05
Position 854: 1.1119912208680444e-05
Position 1721: 1.0366626518832245e-05
Position 1508: 9.493267219271816e-06
Position 2667: 8.408137431989793e-06
Position 1223: 7.37861537846769e-06
Position 3578: 6.282691277306572e-06
Position 1354: 5.5360773501435505e-06
Position 1245: 5.5048179492876846e-06
Position 2554: 5.370977008164516e-06
Position 376: 4.816197424874669e-06
Position 208: 4.570446142741846e-06
Position 132: 4.460503072660543e-06
Position 3515: 3.972519897924016e-06
Position 1902: 3.9461547058265796e-06
Position 2729: 3.841490788391563e-06
Position 1387: 3.837279397766672e-06
Position 2926: 3.8033048212686218e-06
Position 1518: 3.482886802552003e-06
Position 340: 3.2009614684385436e-06
Position 3189: 3.1828232640085317e-06
Position 1285: 3.0278610636858537e-06
Position 3376: 2.7034756852483317e-06
Position 89: 2.305539523938098e-06
Position 7890: 2.0558771568484625e-06
Position 83: 1.959136701423017e-06
Position 385: 1.8439926422738161e-06
Position 1414: 1.520186804194277e-06
Position 3482: 1.4396269202908971e-06
Position 1468: 1.162997020345526e-06
Position 3522: 1.079931170049786e-06
Position 2446: 1.0177606448433975e-06
Position 2708: 1.0009938299523564e-06
Position 7308: 6.63255254918105e-07
Position 7089: 5.438958273988802e-07
Position 3634: 4.580463532461766e-07
Position 7206: 3.221513845132608e-07
Position 3704: 2.6397031738605055e-07
Position 2675: 2.023920334615181e-07
Position 2693: 1.7938595796342363e-07
Position 6588: 1.7711963959163944e-07
Position 2700: 1.4746138640836948e-07
Position 6711: 8.360884499531757e-08
Position 939: 6.221304694457664e-08
Position 693: 3.853193537182649e-08
Position 863: 3.289611505571189e-08
Position 3664: 1.5900128189920898e-08
Position 127: 1.12222577007647e-08
Position 397: 1.0135613996022914e-08
Position 5970: 2.144059160661198e-09
Position 460: 1.9888753764644274e-09
Position 472: 1.6205280567690863e-09
Position 677: 2.969084171626146e-10
Position 3106: 2.0050812145054239e-10
Position 95: 9.566703552427077e-11
Position 158: 7.318467906138098e-11
Position 98: 4.5904208308464074e-11
Position 101: 2.8637451850370278e-11
Position 493: 2.5165964610349133e-11
Position 478: 3.007371971393921e-13
