Gene = Pfas
Position 1033: 0.0007997453648631111
Position 4500: 0.0007794620616871022
Position 2166: 0.0007722341458080038
Position 2180: 0.0007613349670321987
Position 1171: 0.000715798306998027
Position 2816: 0.0007051885324232776
Position 1174: 0.0006607056425971028
Position 259: 0.0005806220700223758
Position 934: 0.0005316344940727364
Position 4547: 0.00043294408598062783
Position 1400: 0.00041481079954984
Position 4442: 0.00040199167443854156
Position 1285: 0.0002997035246476109
Position 985: 0.0002731951147182769
Position 769: 0.00025310672914616815
Position 947: 0.00025012607492735776
Position 4090: 0.00018970548543989998
Position 4688: 0.00018411582170240303
Position 4223: 0.00018374182526737195
Position 1351: 0.00017127198099078111
Position 1552: 0.00015662518376098036
Position 453: 0.00014369631011031778
Position 1356: 0.0001177653875300501
Position 875: 0.00010655174233533057
Position 1365: 0.0001057518807790344
Position 4310: 0.00010205601172180536
Position 4460: 0.00010187716651101814
Position 383: 0.00010029018664951442
Position 280: 8.870741041658672e-05
Position 2366: 7.982286876333534e-05
Position 297: 7.608945711197488e-05
Position 1003: 3.65020039990548e-05
Position 309: 3.504003414155567e-05
Position 1111: 3.45022306830768e-05
Position 102: 2.7340355716980505e-05
Position 2255: 2.4580523388614006e-05
Position 292: 2.398892728157004e-05
Position 1709: 1.6370887063204783e-05
Position 4163: 1.604653460112589e-05
Position 4252: 1.592670255510761e-05
Position 666: 1.1382291567776396e-05
Position 4048: 1.1101473631586771e-05
Position 583: 9.979511833161463e-06
Position 393: 6.130528034735348e-06
Position 1909: 3.728575668814388e-06
Position 1858: 1.1945240157462465e-06
Position 1949: 1.1892435145728607e-06
Position 134: 4.7013258839329784e-07
Position 107: 7.500533523549478e-11
Position 128: 6.895395075912022e-11
