Gene = Tango1
Position 2218: 0.000463515127914514
Position 3311: 0.0004553145618854715
Position 686: 0.0004311343740693022
Position 1612: 0.0004040227736928042
Position 1676: 0.00037065337592212267
Position 4972: 0.00033528225545930487
Position 270: 0.0003344087384210142
Position 57: 0.00032705233224017514
Position 2480: 0.00031148565698785145
Position 1975: 0.0002900821141749008
Position 1442: 0.00027543727879753477
Position 4421: 0.0002600187460387916
Position 665: 0.00025150683812966097
Position 1680: 0.0002514261812623084
Position 3426: 0.00024029828138252309
Position 773: 0.00023605372953585714
Position 520: 0.00023158158737160458
Position 4839: 0.00021853616561839554
Position 300: 0.00021156781371126036
Position 1149: 0.0001867859062896725
Position 1616: 0.00017519902272741363
Position 776: 0.00017212109531671596
Position 2763: 0.00016257098134682323
Position 839: 0.0001353656618765512
Position 956: 0.0001276243880988108
Position 1553: 0.0001242256477541591
Position 1825: 0.00011399257345159462
Position 3842: 0.00011211917744872244
Position 504: 0.00010376570185371276
Position 1451: 0.00010298255603140122
Position 3796: 0.00010241880932718538
Position 2279: 9.968580003853118e-05
Position 2333: 9.854640465513321e-05
Position 3709: 9.801000294047958e-05
Position 1514: 7.696793627018143e-05
Position 347: 7.429764537300387e-05
Position 1304: 7.111759664485253e-05
Position 653: 6.634272123940351e-05
Position 3527: 6.397009044568168e-05
Position 1487: 5.9727772927128394e-05
Position 4153: 5.536743309439195e-05
Position 2976: 5.3147797947552724e-05
Position 5002: 4.603684722730651e-05
Position 297: 4.560541936828634e-05
Position 1256: 4.496997199288693e-05
Position 2933: 4.2851286226155306e-05
Position 2786: 3.546429930938637e-05
Position 1520: 3.441939382177313e-05
Position 623: 3.4119569946089364e-05
Position 2096: 3.134614915380344e-05
Position 240: 3.0838982619980776e-05
Position 1349: 3.0367368641289592e-05
Position 4831: 2.7293895535902214e-05
Position 712: 2.6402254128912154e-05
Position 905: 2.4969511031169737e-05
Position 3205: 2.3297908609017988e-05
Position 188: 2.1108654895434372e-05
Position 3432: 1.988900017332832e-05
Position 3668: 1.9683806201815147e-05
Position 4105: 1.7995015726875548e-05
Position 4503: 1.7986239365436028e-05
Position 3733: 1.599694314129236e-05
Position 4680: 1.4913465647997575e-05
Position 4887: 1.0371893440204262e-05
Position 1463: 8.832691608907262e-06
Position 4569: 8.587831972468024e-06
Position 25: 8.41352039654399e-06
Position 2869: 8.011418718801368e-06
Position 4875: 7.966146605088486e-06
Position 4956: 5.613622713027478e-06
Position 4342: 4.680072045543686e-06
Position 4903: 3.7855853400227216e-06
Position 695: 3.471057716157593e-06
Position 213: 3.223962852131814e-06
Position 86: 2.799594048373286e-06
Position 5102: 2.431570813549682e-06
Position 4318: 1.7885557893142032e-06
Position 4773: 1.4897470845981802e-06
Position 202: 1.3509642661282082e-06
Position 224: 1.1574169166059365e-06
Position 441: 8.504237674858609e-07
Position 1229: 7.789817152829445e-07
Position 590: 6.732775714908186e-07
Position 104: 5.529443747236198e-07
Position 644: 3.364439282002423e-07
Position 376: 9.076674424689984e-08
Position 639: 8.838108314609853e-08
Position 527: 2.0966067556535125e-08
Position 4020: 8.744777680934228e-11
Position 385: 6.442558577378578e-11
Position 4746: 7.70116661005008e-12
Position 4454: 6.7544337260524836e-12
Position 4962: 3.6288753383123135e-12
Position 4749: 3.3640497695405416e-12
Position 380: 7.0887065841844e-14
Position 485: 1.7723505230808656e-14
Position 490: 5.490382954013679e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 4206: 0.9940282615335392
Position 4046: 0.9603633143566744
Position 3364: 0.9250208546858106
Position 2619: 0.9054432161096021
Position 398: 0.8406737806209534
Position 3108: 0.5971438092418424
Position 5088: 0.5921060081589024
Position 956: 0.20079788185963546
Position 3094: 0.12819050518559508
Position 2869: 0.09764721789865714
Position 3311: 0.036563817298141135
Position 5002: 0.02180691507121847
Position 3340: 0.01277161833450032
Position 1744: 0.008750636262353883
Position 4048: 0.007461724271524589
Position 4213: 0.0055178342593076735
Position 1069: 0.005248018995260831
Position 2824: 0.0045649955193769135
Position 2555: 0.00324755118235695
Position 2410: 0.003113082411014112
Position 3389: 0.0030795629090138265
Position 2228: 0.0024918720687747862
Position 2112: 0.0024480146503857592
Position 773: 0.0022442985423193947
Position 2432: 0.001839862345939592
Position 1652: 0.0018309535565663344
Position 2419: 0.0017940440127399426
Position 2821: 0.001767383883341674
Position 3320: 0.0016837853795101203
Position 1009: 0.0012367981590191866
Position 2891: 0.0012008069524121004
Position 1775: 0.0011714213734572397
Position 2083: 0.001168134679891923
Position 1526: 0.0011303669958196369
Position 5097: 0.0009012438730139111
Position 2225: 0.0008413043639174895
Position 1735: 0.0007808808001967926
Position 4914: 0.0006207626496086907
Position 1243: 0.0005651139004990623
Position 979: 0.0005616114805368755
Position 2888: 0.0005553338412974437
Position 758: 0.0005155961626185711
Position 1250: 0.0004800031012933427
Position 2664: 0.00037353236423460964
Position 1705: 0.00035126407630581925
Position 583: 0.0002673492482656138
Position 2468: 0.0002653613971480063
Position 5134: 0.00026039871768260747
Position 1396: 0.000260124143186881
Position 3177: 0.00022071897375740854
Position 3163: 0.0001860539771354572
Position 4887: 0.00016187962429270848
Position 86: 0.0001464100434549505
Position 1043: 0.00014337731631330308
Position 89: 0.00013464852601196005
Position 4990: 0.00012809947482321008
Position 496: 0.00012681063762637505
Position 1040: 0.0001224914854805927
Position 884: 0.00011860644108907863
Position 844: 0.0001152343578244955
Position 3150: 0.00011157636192971366
Position 4055: 0.00011014244141633189
Position 971: 0.0001049585846193266
Position 4601: 0.0001013013644708677
Position 896: 8.668156879869607e-05
Position 2715: 6.439924554447189e-05
Position 3129: 6.301984414894005e-05
Position 4688: 5.7043767226133146e-05
Position 4267: 5.4048902395413475e-05
Position 1256: 5.3503691718774815e-05
Position 1270: 4.6508586160295373e-05
Position 4797: 4.2967382341299365e-05
Position 874: 3.297163731591549e-05
Position 3323: 3.0356958880715835e-05
Position 4262: 2.9692035362195397e-05
Position 4062: 2.940768466512947e-05
Position 342: 2.787258364492788e-05
Position 4839: 2.6249540950036764e-05
Position 5152: 2.5313029267729295e-05
Position 1315: 1.830774553567396e-05
Position 616: 1.8262660392404345e-05
Position 4723: 1.60757831437719e-05
Position 790: 1.6053554323895603e-05
Position 601: 1.5769535776100553e-05
Position 832: 1.573510614693071e-05
Position 3705: 1.552876691214034e-05
Position 649: 1.5134547961890999e-05
Position 4982: 1.5025244461497473e-05
Position 95: 1.4955279883247634e-05
Position 5118: 1.4014923039617191e-05
Position 4695: 1.3524645462782172e-05
Position 1091: 1.2751887218499479e-05
Position 754: 9.890014259282579e-06
Position 177: 9.75649749160048e-06
Position 3461: 9.153533094501626e-06
Position 994: 8.528887353454218e-06
Position 911: 7.2490328570967045e-06
Position 4875: 6.051754111763371e-06
Position 4065: 5.5057044277006705e-06
Position 183: 5.1214047672848816e-06
Position 4222: 4.689666272080014e-06
Position 3694: 4.4856412097759616e-06
Position 580: 4.406710179928576e-06
Position 796: 3.7093130738877974e-06
Position 4310: 3.599486321166835e-06
Position 670: 2.3701027898613536e-06
Position 665: 1.9116279369483264e-06
Position 4607: 1.8758437979649017e-06
Position 802: 1.8419828657069306e-06
Position 4935: 1.836299383182786e-06
Position 562: 1.5791193585251485e-06
Position 3603: 1.2600831663464453e-06
Position 448: 1.1448607422141415e-06
Position 4761: 1.099262614029962e-06
Position 691: 1.0911312962373753e-06
Position 639: 1.02073449396492e-06
Position 162: 8.831620880128073e-07
Position 264: 8.527791217809187e-07
Position 4250: 7.525855027956595e-07
Position 851: 6.44759232020347e-07
Position 4246: 6.18808827797005e-07
Position 4418: 5.91605371552161e-07
Position 686: 5.240548154278009e-07
Position 166: 4.4149998110631355e-07
Position 805: 3.546221543147975e-07
Position 839: 3.165308066823991e-07
Position 653: 2.717948266693091e-07
Position 913: 2.297005775672608e-07
Position 923: 1.998832777880096e-07
Position 1013: 7.777988337695732e-08
Position 104: 6.83631765757352e-08
Position 900: 6.79119708476578e-08
Position 1172: 5.052095678467648e-08
Position 1027: 4.046328561212878e-08
Position 973: 3.936201803054294e-09
Position 314: 3.2366076501711086e-09
Position 297: 2.1228700120576693e-10
Position 188: 1.1239911088881903e-10
Position 319: 3.952826390809615e-13
Position 498: 2.476979680109067e-13
Position 323: 2.1765779139972453e-13
