Gene = ush
Position 25594: 0.029387582895699375
Position 11896: 0.025296631878055847
Position 26102: 0.02487263200291666
Position 11537: 0.019103061562090285
Position 25836: 0.015848674098066746
Position 25754: 0.012340461935899633
Position 346: 0.004531795184361563
Position 8990: 0.0025197058766163096
Position 319: 0.0017766661416814286
Position 5936: 0.0017007216916121429
Position 3177: 0.0016758662872882978
Position 3210: 0.0008853294655116205
Position 3378: 0.0007688344172781475
Position 2901: 0.0007649277952555308
Position 1172: 0.0004896548342471188
Position 6433: 0.0004853172823862972
Position 3363: 0.0004755432642584829
Position 210: 0.0004551522152429054
Position 3354: 0.0003407944578241636
Position 713: 0.0003019446988757191
Position 1073: 0.00015144147809243412
Position 1930: 0.0001150862690594265
Position 8114: 7.905008226367432e-05
Position 2525: 7.369409825918256e-05
Position 442: 5.905243239291837e-05
Position 1042: 4.856522501074973e-05
Position 1951: 3.936729732048045e-05
Position 2481: 3.881385183325158e-05
Position 412: 2.5354942746816615e-05
Position 174: 2.3846277812532017e-05
Position 1780: 1.508487908466031e-05
Position 2072: 1.0683156878001132e-05
Position 2204: 4.7819858200315816e-06
Position 2551: 3.570219111972277e-06
Position 2268: 1.5865527974341236e-06
Position 2096: 1.438162609873932e-06
Position 2331: 1.2128193885964978e-06
Position 458: 1.1131952157877685e-06
Position 382: 7.092933498621174e-07
Position 2406: 5.454489560214812e-07
Position 162: 3.411494207921587e-07
Position 1710: 2.2037225997135896e-07
Position 1607: 2.1846141270330625e-07
Position 1620: 2.1833582757734852e-07
Position 668: 1.7247746260065494e-07
Position 221: 1.5114793033240808e-07
Position 1178: 1.498739831456681e-07
Position 1441: 1.4946229819284866e-07
Position 1948: 1.4346344870542318e-07
Position 1815: 1.421932177768596e-07
Position 784: 8.670315431415954e-08
Position 13972: 2.987581966122666e-08
Position 1713: 1.2821825343613928e-08
Position 12871: 7.802674609709596e-09
Position 352: 4.3525368595677034e-09
Position 13627: 3.6377618355436443e-09
Position 12697: 3.347325847636401e-09
Position 9985: 9.94070815790676e-10
Position 10202: 5.89512961087297e-10
Position 11211: 1.8809137069718574e-10
Position 9756: 2.766269922856475e-11
Position 4937: 2.3397285854987663e-11
Position 7186: 1.401550518785265e-11
Position 7893: 8.662708997404694e-12
Position 6634: 8.42436035977671e-12
Position 7802: 4.161658822268236e-12
Position 6684: 3.1479397184346047e-12
Position 5802: 1.9507761152338437e-12
Position 7087: 1.5020886827685259e-12
Position 3953: 7.706198742613585e-13
Position 6310: 4.245283627553697e-13
Position 4571: 4.1414836991024125e-13
Position 3862: 9.179665485070372e-14
Position 4374: 5.905561424235922e-14
Position 4619: 5.171346076714008e-14
Position 3916: 4.484283614412818e-14
Position 3298: 1.887304115291325e-14
Position 3273: 8.154457288454343e-15
Position 2735: 4.406601981246981e-15
Position 1216: 2.9069152834211158e-15
Position 1268: 1.2999209723296473e-15
Position 486: 7.414542517059567e-16
Position 468: 6.611292032707436e-16
Position 787: 4.3753574479643857e-16
Position 569: 3.430513393226586e-16
Position 387: 4.497323239100183e-17
Position 630: 1.714061739056672e-17
Position 528: 5.3975578525640386e-18
Position 495: 4.81938654611313e-18
Position 483: 3.0070469759686333e-18
Position 614: 2.9754446577517887e-18
Position 258: 2.2854696917055103e-18
Position 394: 1.09744243599323e-18
Position 602: 1.8611197460351718e-19
Position 596: 1.6459060361899916e-19
Position 135: 6.7640886027055204e-21
Position 90: 5.8508638007929506e-21
Position 354: 5.719365035075586e-22
Position 111: 3.4812562085913663e-22
Position 116: 1.4374607457483896e-22
Position 99: 1.1183538216118669e-26
