Gene = hgo
Position 1373: 0.2624000849481342
Position 1981: 0.17489930978018484
Position 1563: 0.13575722751847377
Position 1536: 0.11502630696195673
Position 476: 0.0953598571873705
Position 412: 0.08395727101988218
Position 1515: 0.059434778386116494
Position 783: 0.05478211497321979
Position 1035: 0.014242070823068182
Position 312: 0.009319376759690162
Position 1010: 0.0053812813141750435
Position 2141: 0.004318784625591917
Position 1997: 0.003134198242353064
Position 526: 0.0018687433972917257
Position 1477: 0.0014163833527738165
Position 1420: 0.001369479547789199
Position 298: 0.000817870327964806
Position 619: 0.0007312803542567246
Position 134: 0.0006885111361654275
Position 484: 0.0006643236117970107
Position 811: 0.0005427792969127788
Position 1619: 0.0004911148866530825
Position 130: 0.00047995033298819836
Position 555: 0.0004693037711167424
Position 1014: 0.00030140328364590044
Position 1589: 0.0002991843662437858
Position 585: 0.00027023230145863965
Position 258: 0.00023543331881145538
Position 2051: 0.00020693103366438062
Position 1193: 0.00019756128829675245
Position 375: 0.00018803419243719417
Position 523: 0.00014945402212951858
Position 1937: 0.00014762810650907916
Position 917: 0.0001051003489911748
Position 199: 8.40340628846011e-05
Position 1085: 7.019657968650919e-05
Position 497: 6.609096554692124e-05
Position 1492: 6.589122197260358e-05
Position 281: 6.33396240962742e-05
Position 1123: 3.67755575862633e-05
Position 1757: 3.667475279536803e-05
Position 203: 3.277614717003962e-05
Position 1045: 3.165480094431166e-05
Position 904: 3.15999124833302e-05
Position 973: 3.118131559253014e-05
Position 1023: 2.2305744777197824e-05
Position 1037: 2.0714292344422384e-05
Position 1751: 2.016995647752106e-05
Position 2009: 1.7876884272298275e-05
Position 147: 1.5202962478018295e-05
Position 1624: 1.4694896063823204e-05
Position 159: 1.4371004555548494e-05
Position 628: 1.4114708833729254e-05
Position 1671: 1.3554266914565871e-05
Position 265: 1.287218658189471e-05
Position 1056: 1.2519916263926888e-05
Position 138: 1.2433891245995675e-05
Position 2087: 1.224147989696527e-05
Position 2102: 1.188752219444568e-05
Position 1261: 9.139699190215803e-06
Position 454: 8.258074948564263e-06
Position 103: 5.5837849026319335e-06
Position 942: 3.179329935164621e-06
Position 1912: 2.1848283115482875e-06
Position 1656: 1.7271716336257154e-06
Position 164: 1.6559514012279193e-06
Position 1017: 1.5789804147028516e-06
Position 1892: 1.2597646288750191e-06
Position 1824: 9.339035339535321e-07
Position 950: 6.532752063524954e-07
Position 2006: 5.98805853749997e-07
Position 1782: 5.409735066986436e-07
Position 838: 5.325648509903659e-07
Position 89: 4.0976765791382697e-07
Position 1353: 2.6980414595699825e-07
Position 682: 2.5427723280507077e-07
Position 845: 2.483139101958118e-07
Position 152: 1.4978342745624625e-07
Position 1307: 6.234388797477877e-08
Position 1271: 2.0263035665299877e-08
Position 1128: 1.9482293564619255e-08
Position 1263: 1.248027160228117e-08
Position 192: 9.41352831939225e-10
Position 54: 4.3089177336407167e-13
