Gene = mthl15
Position 1804: 4.5310563236056826e-07
Position 3097: 3.556506273434122e-07
Position 3232: 3.298070447270157e-07
Position 537: 2.3753212550233373e-08
Position 399: 2.168180983070654e-08
Position 10: 1.7957039293032616e-08
Position 2947: 6.5440871591187045e-09
Position 2797: 5.862116250020425e-09
Position 2931: 5.196097567985247e-09
Position 2890: 2.2840079168908958e-09
Position 2880: 1.701016597197798e-09
Position 2501: 4.6542746234203433e-10
Position 2716: 3.262689826785989e-11
Position 2942: 2.5111872861345242e-11
Position 260: 2.326134966968617e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2653: 0.9989011860309069
Position 2025: 0.9519329632202289
Position 3366: 0.9481989017377515
Position 1769: 0.9423886238185374
Position 2902: 0.9034732624666839
Position 2511: 0.45398972649587255
Position 3571: 0.2122936540530899
Position 3653: 0.1433162687793431
Position 1037: 0.12747279983186854
Position 830: 0.07525453189918284
Position 3626: 0.04405728770180594
Position 1276: 0.040033240615508045
Position 1795: 0.03996715086288899
Position 2406: 0.033177725152509475
Position 3705: 0.027179946618382196
Position 3036: 0.026166670207411098
Position 2060: 0.025696514080516007
Position 3081: 0.024300495973424676
Position 1304: 0.01963735501775822
Position 2920: 0.016034782675545853
Position 2974: 0.015069382478055601
Position 2436: 0.008957852146922712
Position 191: 0.008050105355708784
Position 2209: 0.008039564388384237
Position 1425: 0.007370683760343313
Position 1731: 0.005817266232647239
Position 989: 0.005052213212791526
Position 3530: 0.004614666040466055
Position 2947: 0.004412799931959466
Position 2030: 0.004176318150662069
Position 992: 0.004169198641883184
Position 2924: 0.003629012174271609
Position 864: 0.003524161357556856
Position 1353: 0.003421489121354119
Position 912: 0.0032763278231680492
Position 1105: 0.0028330049589206405
Position 2206: 0.0026462281271116923
Position 3439: 0.0025788416553590653
Position 2365: 0.0024350651639627697
Position 3177: 0.0017204572637321825
Position 406: 0.0013846597353753798
Position 1294: 0.001210812870502921
Position 2027: 0.0010805216791370076
Position 1832: 0.0009329925416934003
Position 537: 0.0008221227559308653
Position 1344: 0.0008107798046251898
Position 3595: 0.0007879028478692372
Position 3200: 0.0007516177664774965
Position 509: 0.0007324535032447514
Position 1118: 0.0006763362693440097
Position 1317: 0.0006033518046585481
Position 715: 0.0004517027550020619
Position 1147: 0.00041905757852744657
Position 457: 0.0003845394610985128
Position 293: 0.00036929941944735935
Position 2663: 0.00036865420240778676
Position 1646: 0.00036749905218707814
Position 3400: 0.00032970540656828583
Position 1438: 0.0003009454180291006
Position 523: 0.00027678382918427865
Position 1390: 0.00023067511897094994
Position 2997: 0.00020315889591066247
Position 3255: 0.00017292283253239222
Position 3260: 0.00016461870655904765
Position 3587: 0.0001614039793738899
Position 2420: 0.00014181901942251135
Position 3010: 0.00013581505923917356
Position 2379: 0.00012025577639989401
Position 3385: 0.00011987758557584864
Position 1383: 0.00011947347858411148
Position 1072: 0.00010600584940101911
Position 2299: 9.381291359409792e-05
Position 1804: 7.808877279491956e-05
Position 1736: 6.846874505592942e-05
Position 1909: 6.813035216530366e-05
Position 2077: 6.355874390631008e-05
Position 1435: 6.34826731086007e-05
Position 2760: 5.853475785562726e-05
Position 3475: 5.075455078989186e-05
Position 1745: 4.643038983018551e-05
Position 655: 3.272814704616316e-05
Position 3068: 3.2359319291358096e-05
Position 606: 3.188815107118406e-05
Position 1510: 2.9099405196457998e-05
Position 2090: 2.8562356954512547e-05
Position 2671: 2.295104538501585e-05
Position 411: 2.1664597097909627e-05
Position 3047: 1.9060195623918056e-05
Position 1582: 1.806987779966384e-05
Position 1699: 1.3524163597095317e-05
Position 2617: 1.2544565572401226e-05
Position 385: 1.0656845661219581e-05
Position 623: 9.634817432640756e-06
Position 1627: 9.367704413957435e-06
Position 1981: 9.298542254290139e-06
Position 741: 8.694583354054762e-06
Position 2681: 8.103299166375587e-06
Position 1413: 7.93189656553428e-06
Position 2339: 7.223765540795258e-06
Position 778: 6.433490098221372e-06
Position 3092: 6.272409316663365e-06
Position 2874: 6.270927357461115e-06
Position 881: 5.748486190507739e-06
Position 493: 5.591141924031555e-06
Position 3320: 5.528981053537151e-06
Position 429: 5.509724460213105e-06
Position 3151: 5.462202976049639e-06
Position 488: 4.408612503614929e-06
Position 1405: 4.10904057008103e-06
Position 1127: 3.82142300916544e-06
Position 722: 3.814464280238083e-06
Position 1039: 2.3499862386660807e-06
Position 2695: 2.210053119971975e-06
Position 694: 2.1021553131495555e-06
Position 77: 1.6519056481051373e-06
Position 3300: 1.6081962116042462e-06
Position 87: 1.0459152546798516e-06
Position 3324: 9.071912808313125e-07
Position 3285: 8.600434602161322e-07
Position 145: 1.3472485033416574e-08
