Gene = Rh50
Position 3085: 0.9286106753540562
Position 7088: 0.6836330491931656
Position 2303: 0.42333743992908285
Position 3665: 0.4068107081625622
Position 2238: 0.25992946784654564
Position 1106: 0.09227211842563808
Position 1683: 0.0740219956951165
Position 715: 0.07303223116969228
Position 1702: 0.06625021960965158
Position 8732: 0.05064864316203425
Position 7119: 0.040585116801768156
Position 1122: 0.038419346820012336
Position 3984: 0.03718130483584429
Position 6831: 0.036985111885801156
Position 6834: 0.03548791234329592
Position 3024: 0.02294144212216353
Position 8826: 0.021164625320108505
Position 2902: 0.021144462374798216
Position 2184: 0.020693563846235986
Position 1788: 0.01879102205640482
Position 7442: 0.013989786124365074
Position 6168: 0.01228276687829837
Position 6631: 0.010615540163754737
Position 4300: 0.010612708475823447
Position 8767: 0.010036759747353078
Position 688: 0.009351256597172414
Position 1512: 0.009335997424994524
Position 6821: 0.00931161798397157
Position 2846: 0.008974748829654077
Position 1849: 0.008676700114617094
Position 874: 0.008614763145183219
Position 2604: 0.008279386175137009
Position 2537: 0.007750075879869287
Position 7353: 0.007439797051442769
Position 2052: 0.007344029506791897
Position 2187: 0.007209838957682431
Position 6952: 0.005954949504834854
Position 259: 0.005631629552629215
Position 4185: 0.005202715203399732
Position 7857: 0.005008783994476391
Position 753: 0.004757406325408076
Position 903: 0.004688781155761443
Position 672: 0.004658678818047052
Position 1485: 0.004653040416309212
Position 1459: 0.0045773907862332215
Position 2626: 0.004292147035368793
Position 2801: 0.004004078149745268
Position 146: 0.003930749891969972
Position 7153: 0.003915003638084537
Position 7371: 0.00375024655033533
Position 7881: 0.003659285270321381
Position 854: 0.003527755802564316
Position 8901: 0.003514158596666926
Position 2949: 0.003315637509759551
Position 9578: 0.0029665807486320733
Position 5690: 0.0028362127270506092
Position 8951: 0.002642397725227758
Position 8806: 0.002447787103947292
Position 7496: 0.002399746226801513
Position 2588: 0.0023625721169999447
Position 9471: 0.0022324461753270544
Position 7356: 0.0021682230275183395
Position 1247: 0.0019906804279058066
Position 301: 0.0019085613989333475
Position 1643: 0.0018962886271623126
Position 3163: 0.001819649854205398
Position 7666: 0.001718474356385491
Position 9336: 0.0016780658055884404
Position 8404: 0.0016558701882690324
Position 9209: 0.0016067170390414672
Position 2861: 0.0015361184550873985
Position 6872: 0.0014811606643323981
Position 1557: 0.0014427717464466378
Position 3000: 0.0014116766191140358
Position 642: 0.001411446813579486
Position 2265: 0.0014082538751401244
Position 1021: 0.001360663867694357
Position 9449: 0.0013449444251558596
Position 4031: 0.0012220325992826336
Position 7451: 0.001217724649881242
Position 700: 0.0011789863511563756
Position 6483: 0.0011080952988495648
Position 9488: 0.000999174959933518
Position 7417: 0.0009671817435987042
Position 2091: 0.0009518096115235923
Position 1216: 0.0009483067059942547
Position 1385: 0.000916458458545687
Position 939: 0.0009083654770637486
Position 8658: 0.0008954219030119487
Position 8361: 0.0008770321713348467
Position 7921: 0.0008671644397403486
Position 3905: 0.0008399968191400224
Position 3944: 0.0008313242075127114
Position 1797: 0.0008287207232968837
Position 3763: 0.0008162733787417721
Position 3120: 0.0008046240080911292
Position 9365: 0.0007974920309779015
Position 8740: 0.000734239823494734
Position 2417: 0.0006929563431912199
Position 2525: 0.0006841956410992029
Position 3797: 0.0006719529259036773
Position 2623: 0.0006678179333209941
Position 9767: 0.0005592805157741416
Position 9591: 0.00046835176403721266
Position 3964: 0.000466448654586303
Position 4063: 0.00044273840261348864
Position 1304: 0.000423961423778223
Position 9148: 0.0003918861156941753
Position 2414: 0.00036372770054500996
Position 1296: 0.0003565156293830531
Position 544: 0.0003516707313425979
Position 2676: 0.00034940152966489164
Position 4233: 0.0003405021477669266
Position 275: 0.00032829172708318297
Position 7883: 0.000312283778947968
Position 7695: 0.0002833119568613116
Position 109: 0.0002485354472107984
Position 8254: 0.0002412649284742731
Position 1282: 0.00021804417213530628
Position 9002: 0.00021163134695669693
Position 4040: 0.00020376015191795406
Position 7748: 0.00019587825070698853
Position 630: 0.00019211868258009224
Position 4221: 0.00017648362124160645
Position 2867: 0.00016755925514615134
Position 9536: 0.00016619259338547973
Position 9409: 0.0001488511511450184
Position 1747: 0.00014610196094148585
Position 9453: 0.00014266680563188887
Position 560: 0.00013887229047571012
Position 9695: 0.00013685278489628742
Position 1567: 0.00010104331763192096
Position 3862: 9.657128085803154e-05
Position 4329: 9.411107707544328e-05
Position 1231: 9.342737835237409e-05
Position 8772: 8.88033574237605e-05
Position 4197: 8.001561331425663e-05
Position 1591: 7.973710499551157e-05
Position 424: 7.781092053193001e-05
Position 984: 7.457485456368938e-05
Position 9723: 6.375316025248072e-05
Position 155: 6.283941192654858e-05
Position 1535: 6.177760371195228e-05
Position 9008: 6.0420762817724644e-05
Position 262: 5.775468167352225e-05
Position 3823: 4.8156887427878094e-05
Position 347: 3.992061769646391e-05
Position 4004: 3.327279484145633e-05
Position 2573: 2.926804643830702e-05
Position 75: 2.0251173994392746e-05
Position 3576: 1.3046224156613403e-05
Position 2546: 1.124072427041528e-05
Position 662: 4.963234554174256e-06
Position 3403: 4.561976621851393e-06
Position 6436: 4.427060579040737e-06
Position 6272: 4.291609451059751e-06
Position 5044: 4.063674900889234e-06
Position 3802: 1.4145603216706423e-06
Position 601: 1.3669760934982934e-06
Position 8431: 1.3049727368036166e-06
Position 729: 1.1668534680345545e-06
Position 8428: 1.1010858395860108e-06
Position 3412: 8.59860038551026e-07
Position 3633: 7.889140063108922e-07
Position 3831: 6.613031624400538e-07
Position 83: 6.118697479872088e-07
Position 3639: 5.694340399639729e-07
Position 1221: 5.200971442377815e-07
Position 3613: 4.609305767110078e-07
Position 1138: 4.352425640512107e-07
Position 114: 3.5272871416391967e-07
Position 989: 3.4849533049073725e-07
Position 455: 3.0258872836947043e-07
Position 3508: 2.902907370555297e-07
Position 598: 2.450450908141508e-07
Position 105: 1.466524126677693e-07
Position 3434: 1.3085490524072707e-07
Position 3369: 5.754780677375421e-08
Position 502: 3.4589466747801544e-08
Position 608: 2.265418652033096e-08
Position 111: 1.5905204701141215e-08
Position 467: 9.156028263304093e-09
Position 8446: 6.484425437279291e-09
Position 499: 7.982707386006053e-13
Position 119: 3.547482217479007e-14
Position 207: 1.5956121754196464e-14
