Gene = Zmynd10
Position 573: 2.7970173915786298e-08
Position 239: 2.2049538508236624e-08
Position 742: 1.8281362854078034e-08
Position 756: 1.6987143867596205e-08
Position 236: 1.0895947821247435e-08
Position 242: 1.0750472426158145e-08
Position 164: 1.0523605074712622e-08
Position 452: 9.097964937324411e-09
Position 122: 8.553447298268945e-09
Position 173: 3.883407219511541e-09
Position 182: 1.5887639394609282e-09
Position 218: 1.5973837196998012e-10
Position 248: 1.0705395905850632e-10
Position 199: 6.715683158296666e-11
Position 124: 5.196108868360293e-12
