Gene = Cog3
Position 1522: 0.00010134530097293448
Position 1505: 9.23290262936188e-05
Position 694: 9.175053478726858e-05
Position 3197: 8.21708821772911e-05
Position 3184: 7.813575037520801e-05
Position 1269: 6.610221029824949e-05
Position 908: 6.268845427981507e-05
Position 1246: 4.2930949301290724e-05
Position 3235: 4.0184051665464936e-05
Position 366: 3.784848729853936e-05
Position 1728: 3.5875582410512305e-05
Position 2781: 3.350465722515904e-05
Position 1725: 3.257274667827058e-05
Position 512: 2.7310178591904944e-05
Position 2103: 2.556347956730428e-05
Position 1180: 2.5350022406989688e-05
Position 2101: 2.2802753769122212e-05
Position 2785: 2.2761128260095244e-05
Position 901: 2.2507229099218275e-05
Position 223: 2.228945213504354e-05
Position 775: 2.0416935833709153e-05
Position 1144: 1.9573816412227828e-05
Position 1048: 1.67528332806974e-05
Position 850: 1.6516393537600588e-05
Position 1878: 1.6229166000000336e-05
Position 1375: 1.4973946599185984e-05
Position 1278: 1.3888657211216648e-05
Position 1858: 1.3617046455937354e-05
Position 1545: 1.245244479172301e-05
Position 1065: 1.1525349649396522e-05
Position 579: 1.1513386475266513e-05
Position 632: 1.0077025025122987e-05
Position 717: 9.926208899306966e-06
Position 1705: 8.371197868664399e-06
Position 614: 8.35494849458081e-06
Position 410: 8.32449260474271e-06
Position 786: 6.8855007751705386e-06
Position 465: 5.922580362783734e-06
Position 657: 4.572326168707305e-06
Position 1549: 4.127988290222675e-06
Position 246: 4.060536671839718e-06
Position 864: 2.4915517900184465e-06
Position 281: 2.394470974408144e-06
Position 2005: 2.25273588898335e-06
Position 132: 1.5592599172684565e-06
Position 1842: 1.4718978398393914e-06
Position 198: 1.463790909636999e-06
Position 1863: 1.2132330922687511e-06
Position 708: 1.1161186682150364e-06
Position 2590: 6.738556432686471e-07
Position 1851: 6.349764556003877e-07
Position 172: 4.357919894062515e-07
Position 1849: 2.9791491350911607e-07
Position 1488: 2.1071447800295408e-07
Position 38: 1.610263875483732e-07
Position 1988: 1.1272914463994496e-07
Position 158: 9.699860975689008e-08
Position 1651: 7.036406062657277e-08
Position 2485: 4.569616454585449e-08
Position 103: 3.5256098454387224e-08
Position 540: 3.138083352584077e-08
Position 538: 2.856210102440967e-08
Position 6: 2.5569256171222073e-08
Position 2448: 1.7890570799193155e-08
Position 2090: 1.5369477336059442e-08
Position 1737: 1.2118761051420396e-08
Position 1625: 1.1612836755302882e-08
Position 2018: 1.1133303615376064e-08
Position 2043: 1.018753244654336e-08
Position 1610: 4.987135929796089e-09
Position 1790: 2.337388046852757e-09
Position 2645: 1.9414487289111533e-09
Position 1620: 1.33198797414164e-09
Position 1362: 2.882342875502195e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1778: 0.9956998267798989
Position 249: 0.9778084961122446
Position 1360: 0.9667012339184932
Position 1559: 0.9664726353232735
Position 2763: 0.8870348309984868
Position 819: 0.8848207789357011
Position 1962: 0.5256274843846853
Position 2472: 0.42035619504625416
Position 2001: 0.30366721871061714
Position 2790: 0.05632685225734503
Position 2827: 0.04201467931246353
Position 3218: 0.020596377510639332
Position 1606: 0.020184484349794942
Position 3260: 0.013160880971707221
Position 276: 0.01224580495868942
Position 2885: 0.007619990878193905
Position 831: 0.007283883933797763
Position 1254: 0.0056792934326930535
Position 2311: 0.005511213718497374
Position 549: 0.005041239518465913
Position 3297: 0.004904969513509943
Position 948: 0.004465869412550409
Position 2075: 0.003865702233811486
Position 301: 0.003790707062754216
Position 2195: 0.003739403651001179
Position 1574: 0.003088299241687453
Position 2029: 0.003061847359448829
Position 1119: 0.0030202321641703053
Position 1800: 0.0030053098892382163
Position 2384: 0.002876870377291985
Position 441: 0.0025213187534199183
Position 444: 0.0024394425919771704
Position 3233: 0.0020615447807914196
Position 1651: 0.0017717248083034876
Position 1223: 0.0017533112717356713
Position 332: 0.001706807515835459
Position 2354: 0.0016111548687239771
Position 3187: 0.0011623355225169026
Position 981: 0.0011275064284167575
Position 678: 0.0010908412484075336
Position 1185: 0.000986745093905352
Position 2477: 0.0006499547028855358
Position 2483: 0.000615470607454925
Position 3332: 0.0005065139487544295
Position 2285: 0.00047374892760790267
Position 2248: 0.000472053787882513
Position 2282: 0.0004539472366762437
Position 1082: 0.0004086458954245216
Position 1278: 0.00039778598260692145
Position 921: 0.0003780002143930423
Position 2342: 0.0003520144493996102
Position 354: 0.00030286413054945316
Position 1849: 0.0002516834851809103
Position 860: 0.00019743786246428598
Position 392: 0.00018346192677192832
Position 1615: 0.00018122009948641396
Position 647: 0.00014593601262300832
Position 2064: 0.00013871863443031362
Position 2228: 0.00011720428897520813
Position 3051: 0.00010863824940083646
Position 701: 0.0001057563471857502
Position 651: 9.982173083857848e-05
Position 1159: 9.912923441250105e-05
Position 2695: 8.331416782257301e-05
Position 2171: 7.62734518178606e-05
Position 3070: 7.140754452714668e-05
Position 554: 6.954800530022167e-05
Position 864: 6.387740411575513e-05
Position 2498: 5.783037807360721e-05
Position 1326: 5.706906189316135e-05
Position 1663: 4.862967874630194e-05
Position 579: 3.2973944479965175e-05
Position 1263: 3.168180977795591e-05
Position 1858: 2.774603793161013e-05
Position 2891: 1.9779378374035403e-05
Position 2099: 1.95166375644572e-05
Position 1373: 1.7851124007049975e-05
Position 2123: 1.657162752570145e-05
Position 486: 1.6237383705586622e-05
Position 1780: 1.3879855468174769e-05
Position 1337: 1.0671758410706193e-05
Position 572: 8.249513563702495e-06
Position 317: 6.472470939873835e-06
Position 729: 5.84139051477945e-06
Position 405: 5.651410889409498e-06
Position 717: 4.982202666574752e-06
Position 1286: 3.9529094157251905e-06
Position 706: 2.5102819692355286e-06
Position 528: 2.402084617720752e-06
Position 1634: 2.16291463246923e-06
Position 399: 1.7382425081696005e-06
Position 594: 1.6876021047825106e-06
Position 1685: 1.6625492773077166e-06
Position 1705: 1.1534248961417886e-06
Position 1291: 1.0814691680911398e-06
Position 450: 9.379444865708198e-07
Position 453: 7.596393625443618e-07
Position 609: 6.479681519540054e-07
Position 988: 4.910719916603652e-07
Position 1625: 4.564789990320222e-07
Position 855: 4.185052605280887e-07
Position 366: 2.0046656857528796e-07
Position 680: 1.5683652512942268e-07
Position 2087: 1.3468678905091337e-07
Position 504: 1.0132140394182375e-07
Position 183: 9.784269259095241e-08
Position 597: 8.329292560107665e-08
Position 591: 7.452992468516832e-08
Position 2130: 3.8313044811194706e-08
Position 1868: 2.667392743457495e-08
Position 52: 2.4043483706222214e-08
Position 1939: 2.1149677610918675e-08
Position 1901: 5.542276060219401e-09
Position 139: 4.226035208098123e-09
Position 145: 1.7156457201781033e-09
Position 76: 8.040482498621281e-10
Position 58: 6.489133921408167e-10
Position 103: 2.819770918429406e-10
Position 143: 2.1756920890566735e-10
Position 1930: 8.585901978985363e-11
Position 64: 6.443616211850417e-12
Position 54: 4.110382408845605e-12
Position 132: 3.8452951165174314e-12
Position 148: 3.213353890161952e-12
Position 345: 1.7871918472616573e-14
Position 198: 1.0854869305139643e-14
Position 460: 4.0931639834941054e-16
