Gene = Acn
Position 3428: 0.00017941584049232061
Position 209: 0.0001727318887882099
Position 1341: 0.0001650541731193797
Position 994: 0.00016352984733905896
Position 129: 0.0001556174720598226
Position 2606: 0.00015276446276270232
Position 1051: 0.00014830569990248734
Position 1406: 0.00014521221248097715
Position 887: 0.00012920438313616118
Position 1521: 0.0001269013586677033
Position 2627: 9.45778485409802e-05
Position 2380: 9.382618830667335e-05
Position 81: 9.232887691304676e-05
Position 890: 8.060414975843356e-05
Position 1010: 7.480603284388957e-05
Position 1108: 7.232110830029916e-05
Position 962: 7.049909584789903e-05
Position 2839: 6.954672797524346e-05
Position 1031: 6.93269344137833e-05
Position 2523: 6.253977844257939e-05
Position 2138: 5.908459019520707e-05
Position 991: 3.9614064411887124e-05
Position 907: 3.5189067978402785e-05
Position 925: 3.223390563797557e-05
Position 2815: 3.2010991606004367e-05
Position 2032: 3.196894580654657e-05
Position 879: 3.0706760155480974e-05
Position 1360: 2.7614385774585792e-05
Position 769: 2.6885474941881963e-05
Position 371: 2.628602946219818e-05
Position 380: 2.498565854232706e-05
Position 2836: 2.1000931755018524e-05
Position 814: 1.583361073208923e-05
Position 195: 1.4426553436399043e-05
Position 184: 1.3676435919571545e-05
Position 689: 1.358531484274464e-05
Position 1232: 1.315585124178285e-05
Position 736: 1.3093074146708214e-05
Position 1843: 1.0363730085524006e-05
Position 1965: 7.09808034497772e-06
Position 586: 6.2453019716460835e-06
Position 625: 5.902614569798032e-06
Position 1717: 5.194739239331693e-06
Position 565: 4.401035649201731e-06
Position 3434: 3.925506757182207e-06
Position 114: 3.112345359244438e-06
Position 730: 3.0268653777099456e-06
Position 1739: 2.66681054663362e-06
Position 733: 2.3599366828734387e-06
Position 2468: 1.6851578264542442e-06
Position 414: 9.686863180892238e-07
Position 389: 8.53993039160572e-07
Position 269: 8.493130203240253e-07
Position 225: 6.503917460757973e-07
Position 216: 4.686338799806959e-07
Position 446: 3.523957836488625e-07
Position 87: 1.9979406108006013e-07
Position 238: 1.2125328743143694e-07
Position 652: 1.1956473247531638e-07
Position 766: 1.1616033614648894e-07
Position 694: 7.899669545625937e-08
Position 298: 6.778340004591516e-08
Position 637: 4.754798761160611e-08
Position 577: 3.9153723823984574e-08
Position 593: 2.8451311679785618e-08
Position 400: 2.8184355472314895e-08
Position 649: 2.5347949028675715e-08
Position 453: 1.6665108969234055e-09
