Gene = comm2
Position 850: 0.0022207944807729548
Position 746: 0.001704919425487462
Position 1431: 0.0014533672338888852
Position 793: 0.001420070487004502
Position 264: 0.0010851303782082984
Position 1330: 0.0007047986560298787
Position 818: 0.0006588629316867809
Position 1598: 0.0005914689194912169
Position 1547: 0.0005733171172770555
Position 410: 0.0005598604864390059
Position 1418: 0.0005437566989863302
Position 2205: 0.0005147421514975121
Position 1100: 0.0004482163319735604
Position 875: 0.0004471470141313084
Position 1145: 0.0004315751649757185
Position 362: 0.00036101314569912093
Position 445: 0.0002474219352999593
Position 1806: 0.00023354962489611844
Position 374: 0.0002302853731936402
Position 2134: 0.0002128745427235176
Position 493: 0.00021257771522109083
Position 346: 0.00016998613116312142
Position 989: 0.00015772251822876614
Position 166: 0.00015078981621293355
Position 1437: 0.0001441052059701601
Position 343: 0.00013328310075599135
Position 1682: 0.00010378680656933846
Position 929: 0.00010341790616397928
Position 1864: 9.671852904469594e-05
Position 1722: 9.304760533936871e-05
Position 101: 8.70647679930059e-05
Position 1259: 7.846726740376686e-05
Position 1885: 7.672568853937872e-05
Position 1507: 7.632432570316253e-05
Position 1595: 7.476357928113185e-05
Position 1122: 7.303720706004313e-05
Position 2069: 7.144611190860861e-05
Position 2043: 7.07367828380871e-05
Position 893: 6.295413603829105e-05
Position 806: 5.8050909452810384e-05
Position 1491: 5.759695501406637e-05
Position 2088: 5.747941382667268e-05
Position 626: 5.382836362724962e-05
Position 496: 5.294320813411294e-05
Position 269: 5.22268562392123e-05
Position 1998: 4.978028770612489e-05
Position 1350: 4.398720365330432e-05
Position 98: 4.048362820267996e-05
Position 1933: 3.9618514453681355e-05
Position 896: 3.671771811454873e-05
Position 750: 3.495173695450823e-05
Position 1282: 2.7220890369741884e-05
Position 1644: 2.5668144377028283e-05
Position 1252: 1.880936587513772e-05
Position 999: 1.844467097437374e-05
Position 194: 1.7621372793962868e-05
Position 1653: 1.682540228620919e-05
Position 1466: 1.5087173775093182e-05
Position 2188: 1.3454097338958022e-05
Position 283: 1.33330690854741e-05
Position 713: 1.1814673837061167e-05
Position 548: 7.83285339406021e-06
Position 1232: 6.087102766199043e-06
Position 2215: 6.020170181390619e-06
Position 303: 5.9457889009149225e-06
Position 289: 5.854541522524889e-06
Position 499: 5.393211583112375e-06
Position 1248: 5.167936495577134e-06
Position 1004: 4.8028350320850845e-06
Position 1075: 4.751551888641532e-06
Position 1731: 4.328464207872299e-06
Position 449: 3.9727909230500695e-06
Position 1032: 3.899946206208194e-06
Position 424: 3.853941420393282e-06
Position 83: 3.4355295616928335e-06
Position 182: 2.8461974795221075e-06
Position 382: 2.2950212554466152e-06
Position 371: 2.247952834163344e-06
Position 49: 2.0484103839742097e-06
Position 132: 1.5393964848371133e-06
Position 292: 1.5184926203292193e-06
Position 420: 1.4289120732887498e-06
Position 272: 1.146516736666902e-06
Position 518: 7.70837828409384e-07
Position 129: 6.387336847610902e-07
Position 150: 4.2702920785488903e-07
Position 1734: 3.605614353158404e-08
Position 1761: 2.1809544921770825e-08
Position 64: 5.311949071393501e-09
Position 509: 1.0952816241985278e-09
Position 515: 1.0733449431411342e-09
Position 152: 8.593732991033366e-10
Position 107: 4.3659189394134396e-10
Position 140: 6.516400943949999e-11
Position 58: 4.503612973998971e-14
Position 77: 4.133025644585785e-14
Position 134: 7.169148625850258e-15
