Gene = DNApol-alpha50
Position 857: 7.908045078822527e-08
Position 446: 5.404648158375657e-08
Position 3126: 7.88494386450219e-09
Position 245: 9.506888594462396e-12
Position 410: 6.9164885219345705e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2876: 0.8828760804911397
Position 2651: 0.8807991241149353
Position 832: 0.5523293126403833
Position 3251: 0.10748130434602403
Position 2923: 0.07870296569983266
Position 2673: 0.07252930056418194
Position 3101: 0.028279108207391795
Position 431: 0.01916810689969547
Position 3839: 0.018184357767443017
Position 769: 0.01776109947381051
Position 3776: 0.015359963813259594
Position 261: 0.009809142833054408
Position 2484: 0.008857085526167848
Position 2679: 0.008060165940471105
Position 3804: 0.006882616617234923
Position 3357: 0.006700315036615795
Position 519: 0.006634087382565906
Position 3255: 0.005071254714660739
Position 2770: 0.004660791402579894
Position 624: 0.0041057697441643885
Position 1024: 0.0037185378563579477
Position 242: 0.003507383453005569
Position 813: 0.0032841648636456897
Position 2325: 0.0024671769971504032
Position 2319: 0.002224174200604384
Position 2963: 0.0019442078871232526
Position 919: 0.0017871157166911998
Position 396: 0.0017666916761041442
Position 341: 0.0016663675329501777
Position 2632: 0.0016451279289873323
Position 3565: 0.0014027892994794488
Position 548: 0.0013590574557397436
Position 3189: 0.0012205177982081558
Position 4085: 0.0010010633854600547
Position 3856: 0.0009399699713175656
Position 671: 0.0008903057012519586
Position 3889: 0.00081643991677326
Position 792: 0.0007317573488677852
Position 3754: 0.0005398314849266439
Position 1414: 0.0005284671238192276
Position 334: 0.0004258296159167523
Position 845: 0.0003597632080202841
Position 2747: 0.0003569580495761776
Position 634: 0.00033472279821306506
Position 1056: 0.00032436826098540143
Position 2693: 0.0003138397785707776
Position 2522: 0.00030742161722470824
Position 3648: 0.0002776133598986831
Position 2739: 0.00024191256878785964
Position 2339: 0.00023896767787287592
Position 2493: 0.00022269439372758925
Position 346: 0.00021215502083180666
Position 596: 0.000144532777200844
Position 1822: 0.00010625988832005013
Position 3381: 0.00010167365652030179
Position 289: 9.409552921714505e-05
Position 2372: 8.887323329999597e-05
Position 2094: 8.539112137263648e-05
Position 3004: 8.324980358113485e-05
Position 1263: 7.344338605078926e-05
Position 1810: 7.263440074789216e-05
Position 1355: 7.045203478075974e-05
Position 317: 6.463090391144241e-05
Position 3604: 4.719607714602237e-05
Position 144: 4.5565389113293725e-05
Position 172: 4.457941123835029e-05
Position 221: 4.154348973734702e-05
Position 1926: 3.7135992043321476e-05
Position 164: 3.22968064552776e-05
Position 1732: 3.057708582000869e-05
Position 3014: 2.9614480451549897e-05
Position 114: 2.7026832257367587e-05
Position 3146: 2.5145854747943194e-05
Position 675: 2.1992899532007006e-05
Position 1138: 2.0050326857019504e-05
Position 562: 1.954494729654466e-05
Position 1205: 1.7431355495082417e-05
Position 2147: 1.6873160884836292e-05
Position 1609: 1.389606174891161e-05
Position 644: 9.019184198244608e-06
Position 350: 7.576353971137864e-06
Position 75: 6.403789567578621e-06
Position 354: 5.516941596104591e-06
Position 314: 4.601406512507503e-06
Position 100: 2.2929407828009297e-07
Position 774: 1.1682378225862582e-07
Position 853: 4.798855524619223e-08
Position 943: 4.1071920273403455e-08
Position 121: 1.7898442849687662e-08
Position 937: 1.7509246079969986e-08
Position 177: 1.4824543152958601e-08
Position 559: 2.287413741962765e-09
Position 46: 8.157030203245285e-10
Position 128: 5.890990634332801e-10
Position 49: 4.400991315496722e-10
Position 360: 1.7232156940812526e-13
