Gene = ndl
Position 3616: 0.00030063422670650197
Position 7098: 0.0002861999958404905
Position 8055: 0.00028309565088984037
Position 5114: 0.0002739272130962326
Position 4577: 0.00025928601123339275
Position 418: 0.0002146405012800912
Position 56: 0.00020839193442932026
Position 7977: 0.00020595999799156073
Position 4761: 0.00020130097509190494
Position 2909: 0.00019883954977611764
Position 615: 0.00019510955431730983
Position 4409: 0.00018847008158290974
Position 840: 0.000164889605075144
Position 3790: 0.00015711623444508734
Position 663: 0.00014579666177599098
Position 98: 0.00014129594946672168
Position 837: 0.00013072122151318503
Position 7727: 0.0001247142639980238
Position 525: 0.0001176300962792868
Position 114: 0.00011429801680814874
Position 3264: 0.00011351694395072604
Position 7740: 0.00010892696765395074
Position 1328: 0.00010738886163633084
Position 3683: 0.0001060465104631946
Position 6397: 0.00010116463317870482
Position 8643: 9.223334409530421e-05
Position 478: 8.770657080859736e-05
Position 6702: 8.60686743028885e-05
Position 9152: 8.493100619841796e-05
Position 3340: 7.92703995959474e-05
Position 425: 7.719947112606746e-05
Position 4667: 7.661153731610523e-05
Position 3012: 7.660554951514258e-05
Position 4303: 7.595988546967832e-05
Position 7875: 7.387451356215476e-05
Position 1108: 6.947709110641675e-05
Position 293: 6.454264576762208e-05
Position 19: 6.311933543159608e-05
Position 291: 6.257584955024736e-05
Position 5374: 5.964100232362609e-05
Position 8605: 5.456316525230208e-05
Position 556: 5.0489215871625274e-05
Position 1252: 4.953313916704956e-05
Position 8449: 4.8381503654285795e-05
Position 8393: 4.403710338663204e-05
Position 4888: 3.8507615018106886e-05
Position 322: 3.8389075794453946e-05
Position 88: 3.7106707356606055e-05
Position 9173: 3.709927825190161e-05
Position 1568: 3.680293690061916e-05
Position 2596: 3.5412357563051845e-05
Position 376: 3.474677609208932e-05
Position 1563: 3.4220752815672086e-05
Position 209: 3.25724770178818e-05
Position 211: 3.114992073394036e-05
Position 7979: 2.8893421870200743e-05
Position 3996: 2.8802744243477298e-05
Position 9310: 2.8742945374241628e-05
Position 8406: 2.6920528516294155e-05
Position 950: 2.6878273534131586e-05
Position 1134: 2.6460127010203357e-05
Position 4379: 2.5048757494149567e-05
Position 9353: 2.389197552321628e-05
Position 3989: 2.0768645038756673e-05
Position 822: 1.605250657464877e-05
Position 380: 1.5845846930574457e-05
Position 3325: 1.5594585176132516e-05
Position 1102: 1.4054841991438214e-05
Position 7547: 1.3798851514098025e-05
Position 2942: 1.3130215709162236e-05
Position 6809: 1.1947514797974808e-05
Position 8630: 1.1124302838639254e-05
Position 2108: 7.628679089554267e-06
Position 8359: 7.5791856584687096e-06
Position 8239: 7.496545643183752e-06
Position 328: 7.0755864638088e-06
Position 7603: 5.680312843337565e-06
Position 881: 5.546227105540629e-06
Position 192: 5.489917918751677e-06
Position 22: 5.385642291555429e-06
Position 861: 5.042934909470974e-06
Position 6509: 4.101329799358745e-06
Position 6498: 3.836221670927912e-06
Position 8026: 3.7465671046097904e-06
Position 43: 3.314820445566836e-06
Position 539: 2.1428529506080024e-06
Position 565: 2.138470173036335e-06
Position 220: 2.0840175978572122e-06
Position 1970: 2.048596030971426e-06
Position 3815: 1.6005734220206972e-06
Position 3295: 1.5680672215287742e-06
Position 8593: 1.5164717157171167e-06
Position 4798: 1.4022081297645087e-06
Position 6872: 1.2116285433029378e-06
Position 795: 1.1552590607768126e-06
Position 6775: 1.1255799624366002e-06
Position 6705: 1.0683408099874614e-06
Position 4706: 8.131793019414867e-07
Position 1631: 6.563365502967202e-07
Position 1195: 5.912872270597747e-07
Position 4313: 5.752043856395809e-07
Position 804: 5.071050198843795e-07
Position 982: 4.840654310281606e-07
Position 1749: 4.787357819379274e-07
Position 2326: 4.7661167840676553e-07
Position 131: 4.6488633288507887e-07
Position 1240: 3.7272350838325227e-07
Position 1842: 3.513010657477791e-07
Position 1260: 3.469154186381837e-07
Position 6564: 3.0377534312212286e-07
Position 2201: 2.8537046630385154e-07
Position 1820: 2.4730006977517907e-07
Position 1309: 2.330914742628654e-07
Position 806: 2.3076151298896673e-07
Position 7143: 1.9997780144333925e-07
Position 4345: 1.4543341587062697e-07
Position 8734: 1.431761068552273e-07
Position 8724: 1.3705975821263598e-07
Position 745: 1.0001583146729046e-07
Position 4855: 5.0717964220268654e-08
Position 869: 4.6424077855079046e-08
Position 777: 3.962244639195913e-08
Position 749: 1.9177348494240286e-08
Position 914: 8.161514650233404e-09
Position 8603: 7.883753820476798e-10
Position 8598: 7.350485669023481e-10
Position 999: 2.2484612723029623e-10
Position 8338: 1.6755694677372615e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7650: 0.9986593795497298
Position 6195: 0.9981787541711894
Position 2781: 0.9974987259864299
Position 8530: 0.9889058779535725
Position 6600: 0.9813483905999976
Position 8700: 0.9760370355875139
Position 908: 0.9497229115242346
Position 4459: 0.9419823043114379
Position 708: 0.8750083859086487
Position 8175: 0.8415293215825406
Position 8899: 0.8197939429991973
Position 6420: 0.7997513440377513
Position 3912: 0.7891463152981557
Position 2552: 0.71693828799152
Position 5868: 0.5645295414788336
Position 4892: 0.22869972763323523
Position 4854: 0.1432278206770982
Position 8255: 0.0610239139106466
Position 9047: 0.06031778828240586
Position 7060: 0.054316355684274155
Position 5766: 0.05213531281069094
Position 1655: 0.049684912088357736
Position 9396: 0.049250100917588344
Position 5352: 0.046358657579828856
Position 5072: 0.04328674500856272
Position 4908: 0.03934109503179803
Position 4911: 0.034655209784348585
Position 3713: 0.034154512583047233
Position 2523: 0.03331645932019467
Position 4467: 0.03181820586947297
Position 5463: 0.02598735362220173
Position 2063: 0.02550007882391794
Position 9043: 0.017903374175410533
Position 4871: 0.016982797530550365
Position 3757: 0.016594615411890484
Position 347: 0.016372971344700393
Position 6005: 0.016160787361415043
Position 5532: 0.015768307696208135
Position 5805: 0.01464521504541922
Position 8205: 0.013902756276586322
Position 7259: 0.013751488383979335
Position 3086: 0.013222248569673987
Position 3146: 0.012729684043155129
Position 1927: 0.012120273474004946
Position 8006: 0.012012475985934912
Position 7891: 0.01198113389517401
Position 5292: 0.011957506133102333
Position 9393: 0.011370083814755155
Position 4947: 0.011359165413701619
Position 4654: 0.011315290231165733
Position 4134: 0.011127036946610712
Position 8711: 0.009727078139714776
Position 7968: 0.009670609626472124
Position 6964: 0.00868684464813161
Position 1282: 0.00854103066580632
Position 4539: 0.007259991678285091
Position 6821: 0.007227608586869571
Position 2636: 0.006491788223688583
Position 5550: 0.0062294496089427085
Position 2406: 0.005769096966978994
Position 6481: 0.005314076270238241
Position 5409: 0.004804831556204823
Position 6478: 0.004547025265732429
Position 2311: 0.004484747886441463
Position 7456: 0.0040240057392902226
Position 922: 0.004014312506159771
Position 5002: 0.003916371491815296
Position 393: 0.003806964891707239
Position 914: 0.0037006098816174844
Position 6647: 0.003626405610450561
Position 4171: 0.0035665697363337578
Position 2657: 0.0034932809261324785
Position 4558: 0.0033925986262531216
Position 6679: 0.0033189923961947218
Position 5483: 0.003117618330470151
Position 8913: 0.002864187275436237
Position 8549: 0.0028306612938043883
Position 2466: 0.0027761435019657372
Position 668: 0.0026308747608242756
Position 3413: 0.002501367425764186
Position 7097: 0.002441415772805392
Position 3515: 0.0021269418828953396
Position 3143: 0.0021213553465490465
Position 7302: 0.0021060782137870934
Position 4168: 0.0020107902463999644
Position 1820: 0.001971573841805612
Position 942: 0.0018304722678715963
Position 8110: 0.001754886885807389
Position 6644: 0.001676359504570203
Position 5222: 0.0016313168072982997
Position 3937: 0.0014225846203302925
Position 964: 0.0013380490228229746
Position 4206: 0.0013155788355790252
Position 7975: 0.0012871736027919099
Position 1395: 0.001251051908386897
Position 8154: 0.0012322215373785413
Position 5016: 0.0011691763829320403
Position 7154: 0.0011316823425636636
Position 8055: 0.0011302077495614158
Position 615: 0.0010788186159445506
Position 7947: 0.0010421024683865674
Position 2201: 0.0010182361910107828
Position 8135: 0.001001915186807195
Position 6926: 0.0009860021237179445
Position 628: 0.0009512292693343521
Position 1059: 0.0009308787608374691
Position 9375: 0.000915795239126686
Position 4693: 0.0009011727025107034
Position 8744: 0.0008935372741198311
Position 3464: 0.0008435654549218906
Position 5357: 0.0008127510629186126
Position 9283: 0.0007890975742074375
Position 8942: 0.0007697616468371528
Position 6995: 0.0007352357338218828
Position 3123: 0.0007275041500739204
Position 919: 0.0006995654841525627
Position 2487: 0.0006337657867483777
Position 6802: 0.000629738994263059
Position 2215: 0.0006194559978943362
Position 9074: 0.0005936543208450583
Position 9233: 0.0005861708084174753
Position 9184: 0.0005832996302984831
Position 1530: 0.0005397575491561431
Position 3597: 0.0004745513042138196
Position 724: 0.0004649103245136324
Position 397: 0.0004545387582886569
Position 1901: 0.0004112170690004132
Position 2255: 0.0004043803145846938
Position 6969: 0.00037549357472151915
Position 1842: 0.0003547178884734305
Position 5156: 0.00034809721195205325
Position 1054: 0.0003350023280790935
Position 2418: 0.0003258274706277193
Position 5175: 0.0003108326271782823
Position 7400: 0.00029920427207811754
Position 9241: 0.0002933728770433762
Position 4511: 0.00028366254180343
Position 1524: 0.00027866833198157405
Position 452: 0.00027713425609232227
Position 5264: 0.0002741673182458832
Position 9052: 0.0002680898730299232
Position 6234: 0.00023087115200101904
Position 8065: 0.00021847603319881092
Position 478: 0.00019866654407569103
Position 1068: 0.0001736485264294843
Position 3004: 0.0001700688836340134
Position 1324: 0.00016330417995713475
Position 4358: 0.00016257819318499873
Position 3433: 0.00016119383996587595
Position 8532: 0.00015501763454388453
Position 3374: 0.00015319646208853305
Position 2198: 0.00013065727438613586
Position 425: 0.00011813204763846659
Position 3239: 0.00010075372262049052
Position 1074: 9.887028838718495e-05
Position 1447: 9.57442365602199e-05
Position 1674: 9.005101452257994e-05
Position 8746: 8.456670639926045e-05
Position 8296: 8.335078429068434e-05
Position 710: 8.270663430304588e-05
Position 1973: 7.745372267915974e-05
Position 488: 7.25927543360541e-05
Position 1495: 6.272983286065025e-05
Position 2317: 6.236723065834847e-05
Position 8468: 6.197636848103608e-05
Position 2065: 5.709261368417392e-05
Position 8749: 5.457709873460886e-05
Position 4498: 5.12948919765934e-05
Position 1577: 5.1227428137680835e-05
Position 8564: 5.01324071632284e-05
Position 7712: 4.77052931565594e-05
Position 1414: 4.766150907054692e-05
Position 6939: 4.734025758991754e-05
Position 9410: 4.350825068451093e-05
Position 1460: 4.3436890824239016e-05
Position 1270: 4.16435304951312e-05
Position 604: 3.983190678606204e-05
Position 1499: 3.9211774405377526e-05
Position 225: 3.5121194560518404e-05
Position 6855: 3.478626501643234e-05
Position 1732: 3.4192254699274394e-05
Position 248: 3.369776562129857e-05
Position 6567: 3.238393897471003e-05
Position 7668: 3.141289067754898e-05
Position 552: 3.10114525949597e-05
Position 8768: 2.6911578315095817e-05
Position 716: 2.6299319808959507e-05
Position 523: 2.2598863169711325e-05
Position 104: 1.4037138226752906e-05
Position 174: 1.3441990132226863e-05
Position 5040: 1.3031162716330835e-05
Position 9170: 8.808208100187558e-06
Position 9077: 8.344889298079707e-06
Position 9262: 8.096495120232015e-06
Position 8079: 7.900443379567457e-06
Position 588: 7.846576844086838e-06
Position 2803: 7.363759284410614e-06
Position 9112: 5.703099937125327e-06
Position 929: 4.856694012997581e-06
Position 559: 4.606643878167718e-06
Position 153: 3.6971251939044943e-06
Position 401: 2.5690253409314393e-06
Position 1045: 2.0797007061580428e-06
Position 203: 1.7787683479109954e-06
Position 184: 1.2265851024666355e-06
Position 245: 1.0730789891860773e-06
Position 949: 6.690861048500636e-07
Position 7777: 6.407038369576808e-07
Position 982: 6.352508601839378e-07
Position 6653: 2.7960887008510503e-07
Position 7730: 2.790634824056117e-07
Position 7681: 2.6540382328022156e-07
Position 837: 8.687099817362512e-08
Position 7783: 7.52793144287574e-08
Position 493: 7.159185239611466e-08
Position 1117: 2.3408625153361583e-08
Position 1102: 2.0575550719776147e-08
Position 976: 2.2528373104139365e-10
Position 973: 8.669173806515399e-11
Position 233: 6.419086392052669e-11
Position 227: 9.603714894464464e-12
Position 123: 2.940189631069867e-12
