Gene = vtd
Position 2641: 0.00023952856318338917
Position 4633: 0.00023851277884719583
Position 475: 0.00021716910807333527
Position 2368: 0.00020396491075979104
Position 4076: 0.0001981021875669853
Position 4601: 0.00019498740006236676
Position 13664: 0.00018153046160691267
Position 10559: 0.000180158221237077
Position 4294: 0.00017416179327126269
Position 2795: 0.00017063279466711145
Position 2949: 0.00014739821601160034
Position 13485: 0.00013700604802289383
Position 10932: 0.0001269361174305395
Position 4099: 0.00011230530464369152
Position 1238: 0.00010938518243078925
Position 13670: 9.696423197160022e-05
Position 271: 9.010330021557054e-05
Position 614: 8.294050200054864e-05
Position 1449: 7.633137834514456e-05
Position 11175: 7.035030430536159e-05
Position 4084: 6.270279637527822e-05
Position 3698: 5.184841611006575e-05
Position 3691: 4.8834785648371406e-05
Position 11428: 4.813027481272917e-05
Position 10778: 4.769554094923303e-05
Position 11563: 4.763214694463281e-05
Position 10806: 4.185021362971937e-05
Position 4298: 4.151381294144647e-05
Position 768: 4.1488862258284914e-05
Position 3782: 4.1293513319717034e-05
Position 4431: 4.0986934711110504e-05
Position 140: 3.823952646327356e-05
Position 10302: 3.6611184619036386e-05
Position 11761: 3.4043584096713094e-05
Position 3083: 3.331227290769584e-05
Position 5088: 2.7845038554059043e-05
Position 13707: 2.3813138962487724e-05
Position 3788: 2.2947431313620093e-05
Position 830: 2.2323111285823943e-05
Position 1114: 2.0615139258565584e-05
Position 29: 1.7917008615885564e-05
Position 1349: 1.725819916964975e-05
Position 10191: 1.7112495548380516e-05
Position 10763: 1.6222963159664968e-05
Position 1175: 1.5046342806091437e-05
Position 4269: 1.3613696823948296e-05
Position 14017: 1.0798192733322375e-05
Position 4264: 8.746232558983863e-06
Position 10215: 8.696872725552573e-06
Position 4119: 8.181911435165459e-06
Position 4061: 5.9055884624943205e-06
Position 13243: 5.308617132744308e-06
Position 4370: 4.962156457409234e-06
Position 391: 4.274133908631779e-06
Position 4404: 3.980382031095395e-06
Position 4081: 3.958329019905564e-06
Position 242: 3.172114380037876e-06
Position 207: 3.042982142331357e-06
Position 442: 2.946390844121872e-06
Position 573: 2.508706528647649e-06
Position 273: 2.3746852246023815e-06
Position 4023: 2.3403873202248545e-06
Position 276: 1.8434032625258268e-06
Position 558: 1.7814456708983226e-06
Position 80: 1.4188956703385136e-06
Position 333: 1.0031279714835632e-06
Position 251: 8.505293009515586e-07
Position 11421: 5.316305900316502e-07
Position 10225: 4.7602356057818924e-07
Position 89: 4.625954912837002e-07
Position 13349: 2.6700386675425154e-07
Position 11473: 1.7788983407653683e-07
Position 10127: 1.5779968788369044e-07
Position 10519: 4.803282881940761e-08
Position 10446: 3.899955332440793e-08
Position 938: 3.476622742838841e-08
Position 10426: 2.729113950490459e-08
Position 403: 2.1376447819590627e-08
Position 4138: 1.0437543316043982e-08
Position 3893: 9.221284834961254e-09
Position 10557: 4.67242887166177e-09
Position 4091: 2.884616888994587e-09
Position 954: 2.7242908943693214e-09
Position 841: 2.5791496209638946e-09
Position 10562: 1.0046317854376311e-09
Position 10498: 8.457067685369628e-10
Position 885: 4.1129713998804165e-10
Position 854: 5.907024610283505e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10419: 0.9996950615774233
Position 3593: 0.9857182610091649
Position 10102: 0.9840633553818469
Position 9869: 0.9758006185853849
Position 420: 0.9517426930180609
Position 19484: 0.9183242712540021
Position 19727: 0.47453602560088093
Position 20442: 0.34699071517238894
Position 20613: 0.28704087020092
Position 21284: 0.20633031035371002
Position 7635: 0.11934320307207998
Position 20004: 0.09112982149803316
Position 20062: 0.07654549294691436
Position 4805: 0.0651411329236969
Position 4227: 0.05818572951624324
Position 20043: 0.03999793637978056
Position 4731: 0.03895876780693396
Position 15712: 0.03813013543422126
Position 11244: 0.03622948400853688
Position 4328: 0.03538599028561793
Position 12037: 0.03360577115297812
Position 12013: 0.02790556993561059
Position 436: 0.02703584503814542
Position 12794: 0.0264416097705904
Position 11841: 0.018015023798290574
Position 13014: 0.017253423136382996
Position 8335: 0.013985680193683288
Position 4513: 0.01181470636644409
Position 4632: 0.008738500847913576
Position 8269: 0.008086835278525675
Position 3910: 0.007872940726614106
Position 19697: 0.007742887393515072
Position 11647: 0.007261156017858209
Position 9917: 0.0069833711996249
Position 10876: 0.006806724063473934
Position 9875: 0.005970679129733588
Position 4708: 0.005631431677011001
Position 4496: 0.005593309795614808
Position 10707: 0.005501242636714206
Position 11132: 0.00496634985696189
Position 10697: 0.004857893965037887
Position 19980: 0.004770995928590591
Position 9959: 0.004666211905398317
Position 9843: 0.00391919824580216
Position 782: 0.0037645892736159654
Position 4378: 0.0037067103195831024
Position 12481: 0.0035889642724392062
Position 292: 0.00351436506116628
Position 573: 0.0032882604625242974
Position 520: 0.003283247809208161
Position 3825: 0.003116238984457415
Position 10996: 0.003109954538456925
Position 8080: 0.002856789347075997
Position 3855: 0.0028415062486188115
Position 11917: 0.002659804471819035
Position 10204: 0.002480775666640057
Position 634: 0.0024578561010100237
Position 8284: 0.0024291461176631827
Position 5144: 0.002349686395653445
Position 4212: 0.002164959882637905
Position 12657: 0.0020604480261173534
Position 9664: 0.001783552787570597
Position 3791: 0.001718852655212281
Position 6847: 0.0015217049296335039
Position 7963: 0.001460897623032542
Position 12110: 0.0013558476878957136
Position 10637: 0.0013513992324176484
Position 11492: 0.0012734984789234537
Position 7747: 0.0011664370737111695
Position 457: 0.001033056875387014
Position 5493: 0.000994049670245471
Position 12509: 0.0009712218058810729
Position 8338: 0.0009463432832421687
Position 5553: 0.0009302964490733345
Position 6389: 0.0008497318332926599
Position 4750: 0.0008316779674176649
Position 1000: 0.0008168758192868104
Position 558: 0.0007998073783909998
Position 4672: 0.000778555763868999
Position 10127: 0.0007134227604814431
Position 3194: 0.0006814383691905786
Position 496: 0.0006599396960404639
Position 6679: 0.0006441774193838865
Position 3255: 0.0005955397249412421
Position 499: 0.0005947374459876704
Position 16346: 0.000550925575857026
Position 16412: 0.0005329570203047494
Position 655: 0.0004483972874618976
Position 18001: 0.0004315653097434878
Position 4435: 0.0004113814205951862
Position 11431: 0.0003958116002974024
Position 5054: 0.00038231332312735995
Position 4457: 0.0003726425762077466
Position 1334: 0.0003661425454445798
Position 1558: 0.0003476567135498387
Position 975: 0.00033098595562828056
Position 6656: 0.00033092157739618964
Position 4668: 0.0003141122941296094
Position 4893: 0.00028870358131775903
Position 3879: 0.0002844324159025149
Position 6961: 0.00026594085281351
Position 2885: 0.00026530594201644117
Position 13918: 0.00024808087006033636
Position 454: 0.00021715648329448408
Position 1359: 0.0002123278715215291
Position 3888: 0.00020439842330341554
Position 80: 0.00018123450721669094
Position 11286: 0.00017905561740995773
Position 2027: 0.00017458906121592442
Position 2731: 0.00016094191629532247
Position 3093: 0.00015949419259828244
Position 667: 0.00015404353042497388
Position 578: 0.00013358922006766967
Position 2304: 0.00013148627721047397
Position 768: 0.00013125357215833627
Position 11323: 0.00012882345379224537
Position 11473: 0.00012694901191062335
Position 13898: 0.00010565694479032031
Position 3082: 0.00010140651374437076
Position 5726: 9.03527881154918e-05
Position 2577: 8.270319291140165e-05
Position 10949: 7.934832104731029e-05
Position 2150: 7.815270076749929e-05
Position 3018: 7.400406461347458e-05
Position 3893: 7.269822666025273e-05
Position 4127: 7.147972727342287e-05
Position 10751: 7.076087825481861e-05
Position 6750: 7.031934062441399e-05
Position 3164: 6.6797068755793e-05
Position 13380: 5.411444822528808e-05
Position 580: 5.203245348966917e-05
Position 1098: 5.1448195157966345e-05
Position 4447: 5.0683654541570564e-05
Position 270: 5.062401477647714e-05
Position 2854: 3.706403824167722e-05
Position 10964: 3.599681707864675e-05
Position 14074: 3.471916565382266e-05
Position 10952: 3.44259370597171e-05
Position 3541: 3.158087620489034e-05
Position 11274: 3.107850962634677e-05
Position 604: 2.8161177551679912e-05
Position 3475: 2.6717946321539673e-05
Position 10515: 2.6148843214153047e-05
Position 1191: 2.556962212459963e-05
Position 11157: 2.3579786143489942e-05
Position 3756: 2.321390458804383e-05
Position 116: 2.2140057455364503e-05
Position 614: 2.190833065184854e-05
Position 207: 2.1693219734486852e-05
Position 10911: 2.1491823177325944e-05
Position 231: 2.056991543898177e-05
Position 4036: 2.0345955198181154e-05
Position 2916: 2.0172349567471855e-05
Position 12015: 1.9787546254158723e-05
Position 3788: 1.8949491508432957e-05
Position 13446: 1.8903231927483683e-05
Position 3230: 1.805022153214703e-05
Position 464: 1.799049781599187e-05
Position 10842: 1.6322453100481665e-05
Position 4654: 1.6023843196214344e-05
Position 10715: 1.4818923109966565e-05
Position 3438: 1.4709007340373564e-05
Position 4398: 1.4242616785041539e-05
Position 2273: 1.3672038861136838e-05
Position 1059: 1.3287645581718192e-05
Position 10557: 1.2804170050400795e-05
Position 2335: 1.0388139994440991e-05
Position 240: 9.877618863744854e-06
Position 2458: 9.658228304192029e-06
Position 10436: 7.39239376225294e-06
Position 120: 7.200433023314078e-06
Position 2367: 6.977736485839802e-06
Position 4521: 6.762016934248575e-06
Position 1211: 6.40954036854503e-06
Position 2119: 5.988281020573345e-06
Position 2059: 5.849451309883984e-06
Position 10487: 5.494416007699254e-06
Position 247: 4.439255904522507e-06
Position 1145: 3.945341275561562e-06
Position 664: 3.816273742087684e-06
Position 3800: 3.7621502135054727e-06
Position 9370: 3.6473254324770275e-06
Position 297: 3.4809184704805e-06
Position 1020: 3.1590060073164664e-06
Position 129: 2.4988882131474107e-06
Position 2700: 2.482762948226166e-06
Position 147: 2.460041002115683e-06
Position 2762: 2.1760646077044077e-06
Position 1238: 2.02416518798856e-06
Position 98: 1.8021504638664515e-06
Position 2427: 1.7889671194172645e-06
Position 4260: 1.4027025259594735e-06
Position 2640: 1.3562336074475244e-06
Position 10546: 1.280406023858081e-06
Position 2794: 1.233484193140465e-06
Position 2948: 1.189217015710914e-06
Position 312: 8.15930535658833e-07
Position 10601: 8.107535515386647e-07
Position 2608: 5.952295435263878e-07
Position 2181: 5.866475290833158e-07
Position 133: 4.6119164797850756e-07
Position 173: 4.597338349540593e-07
Position 2662: 4.518365485956694e-07
Position 4091: 4.4676587253725884e-07
Position 10651: 4.224605249752784e-07
Position 2389: 4.1116148409865395e-07
Position 3166: 4.045103858880439e-07
Position 10724: 2.908421545217297e-07
Position 2213: 2.3680611052498569e-07
Position 2970: 2.2776784241967996e-07
Position 2816: 2.2685559227992597e-07
Position 2785: 2.2444731277092528e-07
Position 2050: 2.0776402534896883e-07
Position 327: 2.0294204608762836e-07
Position 2512: 1.9754097581803048e-07
Position 2481: 1.8472219752409621e-07
Position 1471: 1.847157464887824e-07
Position 302: 1.6965462944883868e-07
Position 10519: 1.0976351626835205e-07
Position 213: 1.0188659904055732e-07
Position 4954: 5.363882449225412e-08
Position 2358: 4.401870527791667e-08
Position 338: 3.458061619360101e-08
Position 2631: 3.4168454054600066e-08
Position 2490: 3.2498421266792213e-08
Position 2235: 2.806028363671428e-08
Position 1397: 2.548331992990996e-08
Position 2396: 2.144430835847357e-08
Position 2081: 2.053042949374412e-08
Position 2669: 1.85272169510107e-08
Position 2519: 1.4527645807799867e-08
Position 469: 9.90916263620771e-09
Position 552: 3.468406442049871e-09
Position 4616: 2.7291923509617076e-09
Position 344: 2.0338909373382895e-09
Position 466: 7.274439463165271e-10
Position 1012: 2.80136314639636e-11
Position 1046: 2.7530956814591144e-11
Position 1024: 1.4476603844000613e-11
Position 2204: 1.379115367816015e-11
Position 1108: 1.0003480255665158e-11
Position 1038: 9.535466817231543e-12
Position 10379: 8.12027073902556e-12
