Gene = Tig
Position 470: 0.0006074735589147478
Position 5254: 0.0005986591284602499
Position 4768: 0.0005534715305976405
Position 148: 0.0005327167617558074
Position 2262: 0.0004554056272855421
Position 146: 0.00044707386011239714
Position 604: 0.0004114924064598458
Position 5848: 0.00040258138247098674
Position 7149: 0.00037785879043465085
Position 6730: 0.0003543845799314587
Position 396: 0.00034346806751900713
Position 6501: 0.00033778441633581065
Position 8069: 0.00033594823879818915
Position 733: 0.0002942087555029832
Position 6512: 0.00028616792892776645
Position 132: 0.00028474467773998563
Position 1203: 0.00028364952472093935
Position 1105: 0.0002791892457153155
Position 137: 0.0002529464042037726
Position 187: 0.00025225645668828996
Position 747: 0.00023212087577350688
Position 6444: 0.00021137060221691607
Position 5182: 0.00019412683045893621
Position 6246: 0.0001774996079224263
Position 347: 0.00017661064450363723
Position 38: 0.0001746145483461739
Position 7818: 0.00014775697105727628
Position 478: 0.00014497419914716891
Position 1563: 0.00014411784219100864
Position 564: 0.00013995144877825208
Position 5877: 0.0001397788787794375
Position 130: 0.00013900333390987882
Position 1048: 0.0001355064926031396
Position 5852: 0.00012763051885979413
Position 97: 0.00012375405663688982
Position 5902: 0.00011392101245572252
Position 1192: 0.00011313571689871565
Position 6515: 0.00010820806462141304
Position 68: 0.00010666598791830774
Position 5175: 0.00010524089016067675
Position 4875: 0.00010413346403957108
Position 5278: 0.00010262067016038914
Position 376: 0.00010121637436666315
Position 535: 0.00010066668291806726
Position 3143: 9.878080337295491e-05
Position 910: 8.846999981121323e-05
Position 5188: 7.152437099350163e-05
Position 889: 6.55711936755254e-05
Position 208: 6.29307471776983e-05
Position 1569: 5.9225638744140984e-05
Position 4840: 5.855802115971274e-05
Position 157: 4.8537278059151956e-05
Position 1151: 4.8507402953093054e-05
Position 6836: 4.7794762548518385e-05
Position 411: 4.347826527763196e-05
Position 1640: 4.304123483199218e-05
Position 1710: 3.771129751772585e-05
Position 5820: 3.751580487388162e-05
Position 6302: 3.751564056587331e-05
Position 4806: 3.299104288940359e-05
Position 1107: 3.2884090422047954e-05
Position 6376: 2.6432628744180652e-05
Position 6249: 2.563945082755551e-05
Position 305: 2.3647681502078056e-05
Position 99: 2.3062198578884243e-05
Position 235: 2.246740025862401e-05
Position 8055: 2.0784049381252084e-05
Position 2978: 2.066940230782859e-05
Position 1037: 2.034094284403699e-05
Position 5870: 1.895783469570522e-05
Position 5061: 1.775847020336379e-05
Position 5059: 1.6358171561879918e-05
Position 1055: 1.4857254254323047e-05
Position 2492: 1.4786561736271851e-05
Position 3029: 1.3858218218832408e-05
Position 481: 1.3435655263667276e-05
Position 406: 1.3054335293897135e-05
Position 3587: 1.2460521335583745e-05
Position 2055: 1.0531718501292101e-05
Position 5121: 1.0402937204885438e-05
Position 1206: 1.040056646081244e-05
Position 3800: 8.532339991738084e-06
Position 4886: 8.353996420183398e-06
Position 1539: 8.104855520524842e-06
Position 4956: 8.07680908357298e-06
Position 635: 8.041167780810275e-06
Position 1696: 7.786814054740542e-06
Position 5632: 7.263428027507047e-06
Position 349: 4.731790920646036e-06
Position 307: 4.623037732553544e-06
Position 4928: 3.799784074873563e-06
Position 369: 3.6561472971812277e-06
Position 12: 3.1735453557407685e-06
Position 2026: 2.7697702863645754e-06
Position 8049: 2.5928373375369954e-06
Position 1856: 2.3744256230858476e-06
Position 3581: 2.358244700918599e-06
Position 2116: 2.173757236328086e-06
Position 2700: 2.0526752381027307e-06
Position 7661: 1.978442648485347e-06
Position 6: 1.8357292993219815e-06
Position 2924: 1.6048275686356693e-06
Position 2183: 1.4546372937185314e-06
Position 2516: 1.382998438793039e-06
Position 921: 1.3409863784845826e-06
Position 212: 9.72808774125703e-07
Position 1002: 8.807039890142871e-07
Position 403: 5.103834871478e-07
Position 6362: 4.34187475254159e-07
Position 6452: 4.2058431116684415e-07
Position 5956: 3.11617319581968e-07
Position 877: 2.3228784436116962e-07
Position 6196: 1.9752129327465746e-07
Position 6187: 1.8752506404537505e-07
Position 6406: 1.738117247861614e-07
Position 5626: 7.062122681846349e-08
Position 6389: 3.935677677255322e-08
Position 5859: 2.1789563293704424e-08
Position 6524: 1.8588046359584517e-08
Position 5191: 1.4947898119879845e-08
Position 2889: 1.1044404096281793e-08
Position 2864: 1.0248481406893536e-08
Position 5685: 9.833464605895396e-09
Position 2874: 9.755942544620056e-09
Position 2032: 9.373423949899249e-09
Position 2180: 5.799314517153141e-09
Position 2692: 5.302441542300835e-09
Position 1545: 5.135661590530375e-09
Position 2613: 5.128343607079055e-09
Position 5067: 3.293634229823274e-09
Position 6020: 3.176137084847635e-09
Position 4969: 2.976149001225997e-09
Position 5762: 2.7524724834794658e-09
Position 5089: 2.5357478853049443e-09
Position 5009: 2.466536890761238e-09
Position 5442: 1.8771460184714446e-09
Position 6031: 1.4847952705529923e-09
Position 5963: 1.3351547386797047e-09
Position 4830: 1.3099636459804128e-09
Position 4986: 9.828513943038188e-10
Position 1931: 5.878690702266229e-10
Position 5116: 3.994645423968091e-10
Position 4756: 1.5888739706863844e-10
Position 5447: 1.505301782556301e-10
Position 5205: 7.573413677052395e-11
Position 4741: 3.387512794921178e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5725: 0.9992876356530798
Position 4692: 0.9985276971413181
Position 789: 0.9655919100022899
Position 7811: 0.8565879039078294
Position 4330: 0.7090125982540446
Position 1358: 0.5672933518347902
Position 1370: 0.39492476347916294
Position 8006: 0.16835431231639156
Position 2515: 0.11596985453133395
Position 3931: 0.05947464559166158
Position 1633: 0.02251281082860816
Position 2491: 0.02074543649059831
Position 2266: 0.01791038674111995
Position 1104: 0.017228773191402185
Position 7210: 0.013953782199135425
Position 8040: 0.013678157364098942
Position 2902: 0.009778849317071642
Position 2341: 0.009285396614981917
Position 6565: 0.007584570540040092
Position 3780: 0.006802491862911801
Position 1770: 0.006033775099666129
Position 6976: 0.005997278057044632
Position 2272: 0.0049103450460735824
Position 2692: 0.004515395768260472
Position 1119: 0.0039910802407754275
Position 2722: 0.003909460080450372
Position 799: 0.0037318521275001865
Position 5457: 0.0035100120373412515
Position 1639: 0.003133573222535581
Position 3385: 0.003055194337400157
Position 3793: 0.0030114928833918364
Position 2047: 0.002802915315152251
Position 6712: 0.002544290743162476
Position 3346: 0.002289905903934936
Position 7042: 0.0022765142307782536
Position 3499: 0.002255140587802295
Position 6709: 0.002120730063306953
Position 2923: 0.0021092723819196323
Position 8012: 0.0020439200388295466
Position 2044: 0.001992659005987774
Position 2644: 0.001873308092454996
Position 4977: 0.0018663577084922724
Position 3111: 0.0017725420953785612
Position 3586: 0.0017673761878253453
Position 3148: 0.0017183298110592206
Position 604: 0.0017103313165581192
Position 722: 0.0016958970434070055
Position 2443: 0.001584398976863034
Position 1377: 0.0015311931740430434
Position 4734: 0.001470393705766661
Position 2770: 0.0014391105544095068
Position 3283: 0.0014207576213613993
Position 5242: 0.0013004465729231586
Position 1750: 0.0012894021387214354
Position 278: 0.0012565740899213133
Position 6994: 0.0011818360662981327
Position 6667: 0.0011513548378754583
Position 1900: 0.0011470804657288424
Position 3496: 0.0011443477188027584
Position 2284: 0.0010980641723648096
Position 7546: 0.0010376487567594734
Position 4956: 0.0009404510529163706
Position 6604: 0.0008908169245636137
Position 1980: 0.0008244162776790523
Position 6886: 0.0008125864768507113
Position 8123: 0.0008123829175569545
Position 6376: 0.0007557692196231929
Position 220: 0.0007075996619743204
Position 1747: 0.0006993125380263652
Position 1188: 0.0006734769810708264
Position 1164: 0.0006483010214225685
Position 5899: 0.0006064988287614998
Position 5316: 0.0005687062903927017
Position 2698: 0.0005412358030942394
Position 7000: 0.0005270393704796798
Position 2764: 0.000526501653894674
Position 1685: 0.0005079353128843271
Position 1135: 0.0004635991348406229
Position 5944: 0.0004623357715725817
Position 3142: 0.0004565047295782489
Position 1417: 0.00040676976404541485
Position 235: 0.0004049156372106925
Position 6679: 0.0004034513995753659
Position 2842: 0.00040120328823561657
Position 7336: 0.00039581315894573587
Position 7693: 0.0003870424697518044
Position 4836: 0.00038364172537005715
Position 3196: 0.0003741318830882701
Position 2359: 0.00036256879471312426
Position 6254: 0.00034124864238902294
Position 3022: 0.0003315291616838977
Position 8069: 0.0003283772985676756
Position 2252: 0.0003128672038064052
Position 245: 0.00028536151050310407
Position 7003: 0.0002749473896444809
Position 2059: 0.00027370656869645643
Position 6952: 0.0002675096030433807
Position 3088: 0.00026602296028103756
Position 5734: 0.00025079035045894683
Position 5842: 0.00023656029923486976
Position 1876: 0.0002167992430706178
Position 1014: 0.0001970821174551105
Position 5868: 0.000184621463831503
Position 5319: 0.0001742522177486284
Position 1128: 0.00017328977834099222
Position 1798: 0.00014750805510415526
Position 646: 0.000142263086608472
Position 564: 0.000139499551986717
Position 284: 0.00013904196599438896
Position 883: 0.00013582697686101777
Position 313: 0.0001346010592392518
Position 2083: 0.00012175278399883811
Position 1396: 0.00011831296647041935
Position 1291: 0.00011769161972916655
Position 1654: 0.00010457258650418459
Position 2008: 0.0001031609235509978
Position 6751: 0.0001020578050252614
Position 5322: 9.458443703529995e-05
Position 137: 9.307296175609124e-05
Position 1767: 8.386395725597974e-05
Position 1480: 7.764839640547476e-05
Position 6455: 7.359554171821643e-05
Position 1288: 7.076940697746002e-05
Position 5484: 6.916228590752079e-05
Position 1720: 6.877802120460755e-05
Position 5343: 6.791892962417118e-05
Position 6268: 6.488219270857584e-05
Position 8049: 6.406802414627623e-05
Position 7817: 6.29764761476326e-05
Position 1422: 6.262072970945328e-05
Position 5021: 6.188002602745199e-05
Position 6324: 5.758110503710648e-05
Position 6079: 5.396972291854914e-05
Position 8076: 5.277547943686478e-05
Position 6865: 5.045432783139422e-05
Position 5007: 3.858423218511126e-05
Position 5277: 3.764301314620953e-05
Position 1158: 3.20312297739038e-05
Position 511: 2.7742595974241884e-05
Position 5382: 2.573978292056176e-05
Position 1795: 2.3886103047546802e-05
Position 1693: 2.297012900715507e-05
Position 146: 2.2104297441947266e-05
Position 171: 2.102390042166549e-05
Position 4941: 2.0342593900747896e-05
Position 1192: 1.9233612291879237e-05
Position 4881: 1.8722460131027973e-05
Position 5082: 1.75219150154942e-05
Position 851: 1.717413606351544e-05
Position 199: 1.6342118500753522e-05
Position 5217: 1.5742597408288196e-05
Position 1212: 1.467499478248645e-05
Position 249: 1.4087076045917402e-05
Position 889: 1.2864380352822316e-05
Position 4974: 9.68400408975361e-06
Position 5040: 9.08550742042854e-06
Position 8098: 8.5322409159459e-06
Position 921: 6.925623193635723e-06
Position 396: 6.906963222392552e-06
Position 4902: 6.841485359318801e-06
Position 470: 6.795841018399068e-06
Position 962: 6.651407262692989e-06
Position 5163: 6.434920455302671e-06
Position 992: 5.612095465186136e-06
Position 446: 5.068891300067272e-06
Position 4818: 4.919735943109953e-06
Position 1612: 3.893963415105353e-06
Position 877: 3.26199373724204e-06
Position 2152: 3.2052052742378046e-06
Position 5848: 2.9545180521694804e-06
Position 726: 2.904988013535886e-06
Position 1887: 2.6318278378716774e-06
Position 4886: 2.5802221163735395e-06
Position 518: 2.3193533497732427e-06
Position 4875: 2.2704508800799496e-06
Position 5777: 2.2234333623900225e-06
Position 97: 2.1581814606780973e-06
Position 291: 1.9183492289759613e-06
Position 5827: 1.8391203312742547e-06
Position 869: 1.7269178775290376e-06
Position 703: 1.3971181275529454e-06
Position 196: 1.203773864195565e-06
Position 320: 1.1053952454715388e-06
Position 989: 9.475023536207489e-07
Position 300: 7.8809227867721e-07
Position 411: 5.919249592190599e-07
Position 1267: 5.336320841775884e-07
Position 1501: 3.562055532784446e-07
Position 1710: 3.54595252291018e-07
Position 630: 2.965169775821569e-07
Position 805: 2.883149221611796e-07
Position 178: 2.393875170765841e-07
Position 1429: 4.45704748844479e-08
Position 1451: 3.0156234853066e-08
Position 1384: 2.9999409097065996e-08
Position 5998: 1.4594673269272883e-08
Position 5738: 4.629546503681951e-09
Position 58: 3.4255083673547225e-11
Position 68: 2.804182744377988e-11
Position 74: 1.055534807652887e-14
Position 157: 1.6170959914168663e-15
