Gene = Kr-h2
Position 1279: 0.0009261690853775214
Position 310: 0.0007355826635015545
Position 2061: 0.0006926126953566044
Position 2551: 0.0005964606485784871
Position 1570: 0.0005435698815283921
Position 2563: 0.0004700367421664832
Position 1813: 0.0004494644625821542
Position 2109: 0.00037527015029290174
Position 1836: 0.0003012120969541267
Position 1054: 0.00028241886023771845
Position 1136: 0.0002570748230559918
Position 2538: 0.0002545001907324479
Position 1197: 0.00019249413809115353
Position 1594: 0.00017197772461325652
Position 759: 0.00016421431685774781
Position 1352: 0.0001523516998503171
Position 1148: 0.0001224222621837001
Position 1443: 0.00011845529698402212
Position 1603: 0.00011666418240837467
Position 2643: 0.00010423437572429096
Position 1537: 9.187062336382104e-05
Position 948: 8.27416093323198e-05
Position 1510: 7.518330916956549e-05
Position 168: 7.112464798542373e-05
Position 2699: 6.328362130501267e-05
Position 1205: 5.64862729949156e-05
Position 1768: 5.62639775104138e-05
Position 2445: 4.718382752463358e-05
Position 59: 4.451239712683758e-05
Position 326: 3.8533914965563545e-05
Position 1665: 3.84383921528273e-05
Position 152: 3.1054789104758395e-05
Position 1119: 3.101745887743272e-05
Position 1378: 2.8251094131002253e-05
Position 2400: 2.3009568510097627e-05
Position 1764: 2.3000602406753583e-05
Position 2522: 2.1629778284011798e-05
Position 1304: 1.8959740892893317e-05
Position 2937: 1.6755288311501868e-05
Position 1222: 1.542178564005552e-05
Position 410: 1.5069235019445315e-05
Position 994: 1.4934013103454966e-05
Position 395: 1.3294851263816695e-05
Position 2661: 1.0850001482381005e-05
Position 1955: 8.705109283231755e-06
Position 2127: 8.602379585477418e-06
Position 722: 7.969948604219858e-06
Position 750: 7.416299571985818e-06
Position 2485: 6.123347292584622e-06
Position 1815: 4.463033302006768e-06
Position 2917: 4.425481782817357e-06
Position 2868: 4.368766821772275e-06
Position 2629: 2.893559900799086e-06
Position 489: 2.820468432064443e-06
Position 2620: 2.4497777065587098e-06
Position 2942: 2.0630340990647147e-06
Position 2947: 1.8892992202286038e-06
Position 2566: 1.807000536054806e-06
Position 2908: 1.6289000727176694e-06
Position 2925: 9.165973770256742e-07
Position 2760: 6.693213563987016e-07
Position 2966: 5.991757865972574e-07
Position 1755: 5.339836262264786e-07
Position 1984: 2.450415051602359e-07
Position 502: 2.2930848342314654e-07
Position 446: 9.371706873606744e-08
Position 801: 3.082310495321872e-08
Position 233: 2.5073791296524714e-09
Position 129: 2.250315468422555e-09
Position 191: 1.9083495288613703e-09
Position 195: 1.415823639097946e-09
Position 223: 1.2604200459278065e-09
Position 2364: 1.8701443127881272e-10
Position 2346: 1.1277122011316089e-10
Position 96: 5.3370073925259205e-12
Position 197: 5.486407430517531e-14
Position 202: 3.4488912085526886e-14
