Gene = Su(z)12
Position 1697: 7.105202988859995e-07
Position 2310: 5.710462522115909e-07
Position 206: 4.0589831493565676e-07
Position 388: 3.963818189389586e-07
Position 374: 3.791773820740018e-07
Position 2075: 3.1840549779211723e-07
Position 1757: 3.1569811764139225e-07
Position 2201: 2.558835190646585e-07
Position 1253: 1.5462920100722108e-07
Position 165: 1.0954557380386858e-07
Position 340: 8.750397707928641e-08
Position 517: 8.595276041791346e-08
Position 3360: 7.99128881743466e-08
Position 1434: 5.892280016449678e-08
Position 198: 4.760449628017281e-08
Position 447: 1.1115651346750127e-08
Position 1366: 1.1114485743521103e-08
Position 3573: 1.0724672050146908e-08
Position 3599: 1.0365395042853517e-08
Position 696: 8.397558091389114e-09
Position 1476: 7.681644922075834e-09
Position 2635: 4.279504760612876e-09
Position 2167: 1.3618617923743796e-09
Position 2018: 1.1888932561058718e-09
Position 2458: 1.0381393892674886e-09
Position 2006: 3.6654381440035593e-10
Position 2048: 1.9947651278633668e-10
Position 2095: 1.1088159733894332e-10
Position 1858: 6.868511976040849e-11
Position 2035: 6.054861289365179e-11
Position 2072: 5.059401119930001e-11
Position 2004: 4.34167784424124e-11
Position 2593: 1.4089137971895219e-12
Position 395: 7.742424861570118e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 2475: 0.999623722984711
Position 1557: 0.9880729991633785
Position 730: 0.9526601365349611
Position 1005: 0.790424155246956
Position 4171: 0.6426603647561191
Position 1317: 0.1022611880406419
Position 4180: 0.09647402342258832
Position 4843: 0.08797719773183492
Position 935: 0.08753907109775033
Position 3941: 0.08252922263648237
Position 3696: 0.07154464604443456
Position 1401: 0.058430598102402614
Position 825: 0.05378090613847569
Position 4818: 0.04792442689115115
Position 5009: 0.039707125305756805
Position 3706: 0.038949200421984825
Position 159: 0.026520824844671505
Position 3693: 0.022743338708786802
Position 859: 0.02125188637580698
Position 2023: 0.018515705700214366
Position 2042: 0.015905879294458906
Position 1359: 0.015148655414829489
Position 1173: 0.013858464445276412
Position 3729: 0.01235898972793723
Position 1031: 0.010303693372504686
Position 4706: 0.010128489814562323
Position 3360: 0.00980664414733056
Position 953: 0.009158734656024656
Position 5012: 0.0076617992628275865
Position 3484: 0.005217052077190142
Position 3411: 0.0050828178794144
Position 4191: 0.004041098731643321
Position 3512: 0.0039032586941915577
Position 888: 0.0038263048426944537
Position 1690: 0.0034546793667143525
Position 1712: 0.003377026901761588
Position 908: 0.0033402264633748606
Position 3644: 0.0032444129889851645
Position 4595: 0.0029075627406953317
Position 4300: 0.0028884553718469446
Position 206: 0.002872876743804574
Position 366: 0.002392356631478028
Position 163: 0.0022942390419233394
Position 1933: 0.0018772966767143721
Position 1823: 0.0018642476573120458
Position 2981: 0.0017583109905333222
Position 2680: 0.0017350192621648345
Position 1286: 0.001691565345800013
Position 4205: 0.0016353597406480102
Position 1341: 0.0016282624289423446
Position 5036: 0.0016236296473218865
Position 4197: 0.0015468229291938581
Position 4763: 0.0013988294537735984
Position 3734: 0.001294839166929498
Position 741: 0.0011870616745988227
Position 2965: 0.0011689491628273472
Position 831: 0.0011303638414902257
Position 1320: 0.000990722745815197
Position 5082: 0.0009713742950580828
Position 1224: 0.0009554673827199564
Position 1781: 0.0009285831108288746
Position 1458: 0.0008878315757901964
Position 5063: 0.0008709106490296826
Position 2039: 0.0008209276184598846
Position 4572: 0.0007280701828864292
Position 1778: 0.0007131378859216872
Position 1170: 0.0007081834751736209
Position 2717: 0.0007006766110311128
Position 2156: 0.0005859705186392054
Position 1388: 0.000519441106841868
Position 1218: 0.0005094279439806638
Position 4969: 0.0004639319395377507
Position 1425: 0.0004595590734690601
Position 3952: 0.0004024733027020851
Position 5041: 0.0003898235503058453
Position 2519: 0.0003391887358665438
Position 1628: 0.0002590222719966215
Position 1741: 0.00024707057491389763
Position 1221: 0.00023605594630143312
Position 2969: 0.00022997240547429298
Position 483: 0.0002268521416484935
Position 1574: 0.00020520799791794942
Position 3106: 0.00019670518627959218
Position 2302: 0.0001965241164455775
Position 2000: 0.00018023248381358488
Position 402: 0.00017536227563138017
Position 249: 0.0001656058388256107
Position 4632: 0.0001481171864299693
Position 3086: 0.00014589154932285233
Position 271: 0.00014251958205112848
Position 4325: 0.00014194805441570022
Position 962: 0.000125587878025165
Position 1856: 0.00011455262651986795
Position 4322: 0.00010986612022104711
Position 212: 0.00010608933597349479
Position 3081: 0.00010553894318591524
Position 3138: 9.616035129719106e-05
Position 1041: 8.062465600026144e-05
Position 1116: 7.1929952512777e-05
Position 2323: 7.080049040190099e-05
Position 732: 6.928236039422075e-05
Position 3808: 6.712446077076176e-05
Position 842: 6.29576481186653e-05
Position 3984: 6.056724923328248e-05
Position 416: 5.968911302452405e-05
Position 3819: 5.614701310166483e-05
Position 3822: 5.3755960996210264e-05
Position 555: 5.2790247122525494e-05
Position 1519: 4.981254574640638e-05
Position 3573: 4.131264528131527e-05
Position 1673: 4.111615469351732e-05
Position 5201: 3.8986635235490595e-05
Position 221: 3.589246324958219e-05
Position 3077: 3.513959221697951e-05
Position 3594: 3.393567631011615e-05
Position 505: 3.2728186009450426e-05
Position 1134: 2.9108737155426096e-05
Position 1122: 2.805863190404342e-05
Position 95: 2.581699741707859e-05
Position 653: 2.572319299332087e-05
Position 1472: 2.296199181648196e-05
Position 3585: 2.278763038329849e-05
Position 844: 1.9574734036272384e-05
Position 2929: 1.924033105280939e-05
Position 274: 1.823257438445478e-05
Position 1650: 1.4820411231966408e-05
Position 2827: 1.455948388941295e-05
Position 799: 1.368799886479726e-05
Position 181: 1.3328252749595601e-05
Position 2833: 9.02339261279611e-06
Position 2824: 8.338591429569854e-06
Position 501: 8.333306930308183e-06
Position 629: 6.797459590240894e-06
Position 130: 6.7928434234500626e-06
Position 255: 4.993426315321007e-06
Position 3144: 4.774771601244942e-06
Position 2987: 4.310956102969079e-06
Position 2737: 3.4283928583888324e-06
Position 1068: 1.7880599713927002e-06
Position 632: 1.7819410226937092e-06
Position 3043: 1.462684863499385e-06
Position 104: 9.846615492108272e-07
Position 1076: 7.130912885331838e-07
Position 1184: 5.598302021935717e-07
Position 2521: 5.094861736078444e-07
Position 3018: 4.4116817278347526e-07
Position 1083: 4.4004695754254096e-07
Position 2863: 2.850962540283128e-07
Position 2848: 2.252618042434672e-07
Position 635: 1.9705500033037854e-07
Position 2494: 1.8958585446210577e-07
Position 608: 1.4261608490774776e-07
Position 704: 1.2402261629372644e-07
Position 3458: 1.1622846692257918e-07
Position 2569: 8.456689674995107e-08
Position 2539: 7.457122695016794e-08
Position 242: 6.616416245113921e-08
Position 308: 4.299771555526884e-08
Position 916: 3.164641993085334e-09
Position 1065: 2.088900833934136e-09
Position 671: 1.492440382079903e-09
Position 771: 6.072818645567062e-10
Position 282: 6.013198884616988e-12
