Gene = mael
Position 4790: 3.842271399655021e-06
Position 103: 3.6569593126953053e-06
Position 363: 1.7499899825843511e-06
Position 1674: 1.73165819357555e-06
Position 357: 9.611575576453551e-07
Position 420: 8.961288077938783e-07
Position 370: 2.200702795878794e-07
Position 294: 1.5837744019738054e-07
Position 43: 1.478034614931347e-07
Position 422: 1.1595235299770512e-07
Position 3731: 9.364785864489342e-08
Position 350: 5.20766175102689e-08
Position 3848: 3.9383813634137655e-08
Position 572: 3.9026831507327834e-08
Position 3854: 2.3591692877856124e-08
Position 4052: 6.706609831413405e-09
Position 3702: 6.123849644325389e-09
Position 3719: 5.591951517003469e-09
Position 296: 5.408486829717516e-09
Position 330: 4.424262718017242e-09
Position 4681: 2.8428374052467906e-09
Position 372: 2.698093124803769e-09
Position 4094: 1.698298456901181e-09
Position 641: 1.4223657603981208e-09
Position 4428: 1.4142913226867732e-09
Position 668: 1.0252908675435606e-09
Position 622: 9.70503306793053e-10
Position 677: 7.20606412049412e-10
Position 631: 5.682535278124927e-10
Position 332: 2.2843516072364778e-10
Position 311: 2.1520632686017355e-10
Position 4097: 1.6408348878072617e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 4401: 0.9880425051476039
Position 2989: 0.9806591553346391
Position 3536: 0.9657581746309811
Position 322: 0.9527014671600349
Position 3782: 0.9278514353955907
Position 3280: 0.5052926701727327
Position 779: 0.18566547093480654
Position 1870: 0.1698509384506152
Position 2568: 0.13072447913058757
Position 453: 0.10999754049570695
Position 991: 0.060421217894714135
Position 3125: 0.02572320234902339
Position 3833: 0.018232642088345526
Position 3554: 0.01722790644875857
Position 782: 0.01657429768969255
Position 1021: 0.01156469961931635
Position 2648: 0.010570623389604338
Position 3915: 0.0095630156832676
Position 1473: 0.009555688067550581
Position 3937: 0.009444821489940991
Position 3213: 0.008340383468104793
Position 3362: 0.008273146994376741
Position 4207: 0.007991134685435504
Position 3551: 0.00796096905227605
Position 3573: 0.007479428810720993
Position 3892: 0.005385980762110471
Position 862: 0.0038480069822101194
Position 4075: 0.0028140863883886484
Position 4192: 0.002417173774323555
Position 2300: 0.0018242679700096833
Position 4228: 0.0017870461098174713
Position 4153: 0.001646435790329518
Position 4518: 0.0016281473652179194
Position 799: 0.0015750069553221527
Position 4231: 0.0013110122779618131
Position 1039: 0.0012986090503039666
Position 545: 0.0009486671401532064
Position 4170: 0.0008219357657669363
Position 587: 0.0007559176118974036
Position 514: 0.0007523891558688788
Position 947: 0.0007298573621627747
Position 737: 0.0007191211252732242
Position 702: 0.0007085254291372935
Position 4325: 0.0006947542893556178
Position 4559: 0.0006807658373541348
Position 4373: 0.000645372748330414
Position 3953: 0.0006238943750680187
Position 4757: 0.0006066127216980083
Position 4024: 0.0005931371734333454
Position 2998: 0.0005567459806316107
Position 3219: 0.00048187641351656247
Position 3527: 0.00047055613991711095
Position 4670: 0.0004254419652381238
Position 4132: 0.0004175253930188767
Position 3865: 0.0004024083167375384
Position 4667: 0.00034728199237382397
Position 63: 0.00031719945046919086
Position 4440: 0.0002951231440975805
Position 493: 0.0002648998420820511
Position 4778: 0.00023735089942095335
Position 4300: 0.000217708027063067
Position 4961: 0.0001933510950442937
Position 3957: 0.00018231945970545357
Position 4632: 0.00012413495510240933
Position 82: 0.00012190646373609764
Position 526: 0.0001176126542966929
Position 175: 0.00010673406813606431
Position 668: 0.00010192732739153951
Position 3799: 8.958592393571838e-05
Position 4454: 6.760138229390277e-05
Position 287: 6.579452825363172e-05
Position 4428: 6.0938636267606526e-05
Position 3581: 4.576670071458158e-05
Position 199: 3.97103015145997e-05
Position 4304: 3.875806399508875e-05
Position 2037: 3.845526722147727e-05
Position 386: 3.6477167414169045e-05
Position 559: 3.30915945511761e-05
Position 1054: 3.2932933667096215e-05
Position 4691: 3.1010268363121645e-05
Position 4860: 2.9841413924153438e-05
Position 4802: 2.870516954393743e-05
Position 1063: 1.962914268682423e-05
Position 389: 1.8794562035370297e-05
Position 3635: 1.5910075052944032e-05
Position 406: 1.5084855958174667e-05
Position 242: 1.0148744316002218e-05
Position 745: 6.687719140754602e-06
Position 415: 5.119167429273432e-06
Position 4826: 4.639313890331797e-06
Position 3610: 2.6647640468284445e-06
Position 247: 2.342819415827053e-06
Position 231: 2.0550922151244434e-06
Position 255: 1.7819259035011778e-06
Position 3695: 1.111969519763846e-06
Position 425: 9.580371600954652e-07
Position 263: 8.288572484129778e-07
Position 94: 8.030718188915602e-07
Position 179: 6.520194005298286e-07
Position 133: 4.880857737835753e-07
Position 157: 3.2513567360692117e-07
Position 1229: 1.4494784872228544e-07
Position 677: 1.4389584227875962e-07
Position 185: 8.826830622942423e-08
Position 120: 8.0634649479321e-08
Position 3790: 1.4035248704331714e-08
Position 1165: 6.9286193642889386e-09
Position 363: 3.172122716664254e-09
Position 787: 1.090731815454349e-09
Position 103: 4.6203599924517195e-10
Position 96: 2.225126781326383e-11
Position 98: 1.5422347370759858e-11
Position 112: 4.0365153690902124e-13
