Gene = LKRSDH
Position 578: 8.098369916774114e-05
Position 2648: 7.517473732268185e-05
Position 2560: 7.012226222491187e-05
Position 433: 7.009127694723079e-05
Position 4560: 6.546142354174844e-05
Position 4310: 6.5100281895161e-05
Position 1681: 6.431875698687737e-05
Position 2191: 6.10217610572979e-05
Position 189: 5.562884595953665e-05
Position 4491: 5.2650015351426855e-05
Position 180: 5.1616731182310453e-05
Position 4025: 4.325082694502015e-05
Position 4412: 4.2495084400265686e-05
Position 1551: 3.7876122652871496e-05
Position 4383: 3.668022143508856e-05
Position 4504: 3.331804040943874e-05
Position 3978: 3.262154550478427e-05
Position 860: 2.9282872127397276e-05
Position 1647: 2.7861892219088792e-05
Position 1052: 2.6864702030179675e-05
Position 2022: 2.3938793293463712e-05
Position 1816: 2.1081397839946622e-05
Position 4236: 2.0513218486286258e-05
Position 4334: 2.0338606020006026e-05
Position 3721: 1.8254222311753287e-05
Position 2028: 1.635464182179455e-05
Position 4575: 1.544351376906959e-05
Position 1967: 1.5307586402432045e-05
Position 1734: 1.2738807108595192e-05
Position 1927: 1.2732319818821822e-05
Position 2890: 9.04405705064066e-06
Position 134: 8.948363518429423e-06
Position 2989: 7.532404392407659e-06
Position 2301: 7.094782899872048e-06
Position 3059: 6.5075243055285e-06
Position 3598: 6.149894467766949e-06
Position 2996: 5.17845347875842e-06
Position 2934: 5.081086603325088e-06
Position 402: 4.6462914249469465e-06
Position 4313: 4.4578597999561635e-06
Position 166: 4.324831855475226e-06
Position 422: 4.225120076450382e-06
Position 2956: 4.0718947585920334e-06
Position 390: 3.3333108076193978e-06
Position 2670: 3.0748262607386044e-06
Position 2536: 2.907022701271042e-06
Position 2049: 2.830160973070899e-06
Position 2455: 2.711610197611136e-06
Position 2815: 2.6944902433654016e-06
Position 3401: 2.073357214704148e-06
Position 3274: 1.6677033270680939e-06
Position 3955: 1.2621905487788912e-06
Position 3203: 1.1630083396321297e-06
Position 3178: 1.0968085621483654e-06
Position 4289: 1.0759497620174322e-06
Position 3569: 9.530848038177334e-07
Position 3936: 7.557517500383197e-07
Position 2063: 5.904704920230709e-07
Position 4037: 5.423440631071191e-07
Position 3910: 5.064440948616881e-07
Position 493: 4.823257285076421e-07
Position 4272: 4.398513092075955e-07
Position 4326: 3.6220546281001625e-07
Position 4149: 3.437792228296337e-07
Position 2305: 3.068683211762063e-07
Position 3035: 2.818568285014809e-07
Position 3147: 2.5308994491673725e-07
Position 378: 2.336640526944383e-07
Position 2295: 2.1240860214694835e-07
Position 496: 2.056285256420612e-07
Position 2414: 1.9177983430940766e-07
Position 7: 1.7433295971857922e-07
Position 2137: 1.548163865674784e-07
Position 127: 1.4302031450132076e-07
Position 2098: 9.367125215220042e-08
Position 338: 8.345595318438224e-08
Position 342: 7.85060007093409e-08
Position 3892: 7.042048384101917e-08
Position 2204: 6.46403975254772e-08
Position 3882: 5.1131183195027495e-08
Position 575: 4.708633126298617e-08
Position 2379: 4.256352753340187e-08
Position 362: 4.158591456927893e-08
Position 344: 1.9539124474434285e-08
Position 1837: 1.0352777714226711e-08
Position 533: 5.716888635807946e-09
Position 1745: 4.175360136078964e-09
Position 312: 1.835998541484571e-09
Position 4391: 9.263627311726208e-10
Position 3933: 9.244238117198907e-10
Position 4497: 8.634405667813869e-10
Position 3919: 5.111291898040624e-10
Position 307: 4.241525955845827e-10
Position 3904: 1.9440248200109288e-10
Position 477: 1.4110713518387997e-10
Position 513: 4.758645106820321e-11
Position 3907: 3.842319161556864e-11
Position 3864: 2.180071835049028e-11
Position 4324: 1.3252796820233684e-11
Position 4083: 1.054555639000283e-11
Position 3867: 9.313010269322597e-12
Position 4103: 1.9449526120577523e-17
Position 4134: 1.8737808381543644e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 3843: 0.9999719055983138
Position 4082: 0.999952638373382
Position 305: 0.9998901617880813
Position 1875: 0.9890772441057498
Position 2628: 0.9814867704745525
Position 1432: 0.9466658313358163
Position 513: 0.6930289225775063
Position 1190: 0.681833901732094
Position 4513: 0.28988891519183335
Position 492: 0.16235887514572653
Position 4622: 0.12992056890106216
Position 2838: 0.09251577638948125
Position 3569: 0.062538382156382
Position 4593: 0.05805893738355818
Position 4519: 0.04097008540408463
Position 3522: 0.029839348652915796
Position 902: 0.013519416826247275
Position 687: 0.013420183806951801
Position 4707: 0.01198294938609306
Position 3269: 0.011343014481264128
Position 905: 0.011057898744417526
Position 1633: 0.00794883357433595
Position 1059: 0.007067806478209524
Position 1202: 0.006420073063142956
Position 1009: 0.006391590236324182
Position 4367: 0.005221575748485859
Position 793: 0.005020091425033052
Position 1996: 0.00428717901591336
Position 973: 0.0038867788532527627
Position 925: 0.0036955470646245474
Position 4522: 0.003055694255984523
Position 1733: 0.0029956265040191905
Position 2534: 0.0025787511303055352
Position 3513: 0.0024492250501200862
Position 1262: 0.002320621718662485
Position 2594: 0.0021518239974320373
Position 1886: 0.0021442277500872326
Position 540: 0.0020273696914558936
Position 2581: 0.001927697899442671
Position 2975: 0.0018824110648952854
Position 1323: 0.001780478745764308
Position 3245: 0.0015694699027392646
Position 949: 0.0014630430757697674
Position 1220: 0.0014230876341866346
Position 4229: 0.0013434816686327933
Position 2052: 0.0012880682579518652
Position 2338: 0.0011915465138995615
Position 4682: 0.0010117022328099336
Position 2791: 0.0007501220341086244
Position 2642: 0.0006037736444050698
Position 654: 0.0005678439485557879
Position 3010: 0.00047646639481399296
Position 2501: 0.00044707228243691854
Position 4355: 0.00043914345555535366
Position 3413: 0.0004336446751700763
Position 4369: 0.00043253758186528765
Position 2260: 0.00041099117705368235
Position 4497: 0.0003912851296930478
Position 2811: 0.0003664850225147128
Position 575: 0.00028260199264377187
Position 2396: 0.00016567460300927144
Position 858: 0.00011960569727697606
Position 2087: 0.00011549972040003058
Position 2301: 0.0001088394168717144
Position 4646: 9.622139199302562e-05
Position 827: 8.955497457864027e-05
Position 307: 8.670975614305251e-05
Position 4322: 8.600343622720916e-05
Position 3368: 7.996668730681221e-05
Position 1486: 7.794211256728887e-05
Position 3315: 7.44173389038974e-05
Position 2056: 7.34689837584629e-05
Position 2844: 7.277519343737878e-05
Position 114: 7.212144470262892e-05
Position 2871: 6.432343624507739e-05
Position 1741: 6.037611289178119e-05
Position 636: 5.1066217178976885e-05
Position 604: 4.668175972855606e-05
Position 4391: 3.606959279026877e-05
Position 1901: 3.4136827795817875e-05
Position 838: 2.7788453487190188e-05
Position 698: 1.7494078683627497e-05
Position 4093: 1.5680107354932468e-05
Position 248: 1.3344400181022927e-05
Position 608: 1.2989574832011339e-05
Position 1328: 9.648614325267227e-06
Position 2447: 8.871716467564613e-06
Position 1106: 7.681219965332082e-06
Position 4222: 6.720411634956432e-06
Position 312: 5.16628252390744e-06
Position 1020: 5.083401527040465e-06
Position 911: 3.868089429310584e-06
Position 1109: 3.8214256224587526e-06
Position 996: 3.7620129949228933e-06
Position 1094: 3.699359886799041e-06
Position 4324: 3.4144430685785458e-06
Position 338: 2.545936074331662e-06
Position 2071: 2.5107814878285965e-06
Position 3845: 2.4734661270213234e-06
Position 383: 1.3337931319636518e-06
Position 2679: 1.185461810843975e-06
Position 4087: 8.408604137406437e-07
Position 4397: 5.667686103695721e-07
Position 3947: 3.8296865648483593e-07
Position 174: 3.607795230980309e-07
Position 212: 2.614233999890198e-07
Position 4002: 1.91653251160753e-07
Position 806: 1.9048535109024885e-07
Position 449: 1.1584591827514797e-07
Position 582: 1.145598538058828e-07
Position 386: 1.1297071315924679e-07
Position 4236: 7.835552003941937e-08
Position 54: 5.095802389269163e-08
Position 613: 3.131431568032434e-08
Position 4017: 2.5433930668650815e-08
Position 332: 1.779784068695893e-08
Position 735: 1.5580410180019713e-08
Position 779: 1.2725156135511408e-08
Position 2670: 6.209384462195768e-09
Position 134: 4.660776303222899e-09
Position 591: 3.7584276546779614e-09
Position 330: 1.7976276697525573e-09
Position 398: 1.2291088634337258e-09
Position 753: 6.937378101095473e-10
Position 60: 4.3741912701350403e-10
Position 357: 3.4018550677803494e-10
Position 407: 3.222749674424349e-10
Position 414: 2.6243552746927226e-10
Position 4188: 2.3643109495349937e-10
Position 419: 1.5981390671517013e-10
Position 4037: 1.2540590488098907e-10
Position 395: 6.81788463957079e-11
Position 533: 5.884461568024327e-11
Position 4049: 1.603197892123932e-11
Position 350: 1.557446266639327e-11
Position 189: 4.124020469044488e-14
