Gene = mtRNApol
Position 1698: 0.10404250882808251
Position 1417: 0.09585639663388255
Position 1273: 0.04694798538413048
Position 155: 0.029352354677990095
Position 834: 0.02270563140201404
Position 3074: 0.017175028446970754
Position 1279: 0.014361269372237149
Position 1658: 0.0130986245017862
Position 3766: 0.012997475046714767
Position 3004: 0.01299336257831314
Position 2749: 0.012624487834182413
Position 2908: 0.010767741273256201
Position 3694: 0.010071063337739633
Position 3283: 0.006640870762318351
Position 1768: 0.0064709679807282575
Position 2927: 0.005871348642370475
Position 5021: 0.004812162371204714
Position 4104: 0.004475640798621296
Position 5037: 0.0035688466255054457
Position 435: 0.003430175961864024
Position 1451: 0.0032657304662641324
Position 2353: 0.0032254125187406823
Position 1720: 0.0024883171582089697
Position 2774: 0.002326701535266932
Position 258: 0.0022594352460989287
Position 4903: 0.002076085227958085
Position 1746: 0.0020225824422355314
Position 4726: 0.0019983038347562527
Position 4732: 0.00173220723468376
Position 323: 0.0017094221557172019
Position 1924: 0.0015536513317186312
Position 2126: 0.0014900335016240546
Position 1525: 0.0014731350623630635
Position 2537: 0.0012008906016191365
Position 161: 0.0011200174136767977
Position 495: 0.001112565087126085
Position 1910: 0.0010824693615357015
Position 347: 0.000847901164622405
Position 426: 0.0008358257764078204
Position 2090: 0.0007124157968804219
Position 4916: 0.0007022758638066019
Position 3973: 0.0006915355297639792
Position 2678: 0.0006847838761937041
Position 4887: 0.0006661098281580027
Position 878: 0.0006621091374261559
Position 2356: 0.0006386221622231957
Position 3671: 0.0005902855951958332
Position 4188: 0.0005523088888003239
Position 1852: 0.0005415597334603704
Position 320: 0.000465461190134349
Position 1073: 0.0004490272150476532
Position 3037: 0.000419832464311104
Position 2995: 0.00038901378777779077
Position 1085: 0.0003639658304951461
Position 4790: 0.00034823148690185445
Position 2476: 0.0002855346596354045
Position 4736: 0.0002783200286068427
Position 1666: 0.0002628585892574807
Position 1894: 0.00024263609928284633
Position 5099: 0.00021571286140765022
Position 1928: 0.0002110242926180087
Position 4619: 0.00019938366432297873
Position 1583: 0.00019439709139974852
Position 2098: 0.0001936120513369694
Position 4719: 0.0001904218773890941
Position 2941: 0.0001750710558153407
Position 3394: 0.0001540970586655804
Position 2421: 0.0001515909717682149
Position 273: 0.00014955452276206534
Position 1962: 0.00012527809923283505
Position 1253: 0.00011495813899762665
Position 937: 0.00010847878795800505
Position 4438: 8.677080187258356e-05
Position 896: 8.227497043606842e-05
Position 3927: 6.944460454260254e-05
Position 627: 6.819854976704614e-05
Position 634: 5.9953945331560475e-05
Position 2209: 5.789947219424662e-05
Position 4482: 4.698076199191297e-05
Position 3714: 4.163090853350589e-05
Position 704: 4.0444041942163e-05
Position 917: 3.881617248396227e-05
Position 884: 3.591578875776205e-05
Position 3871: 3.308762188898965e-05
Position 3651: 3.089422376764027e-05
Position 4744: 3.020438736713021e-05
Position 3802: 2.8981162160232862e-05
Position 3934: 2.57658371416553e-05
Position 3777: 2.2994150646647765e-05
Position 187: 2.0603729810506918e-05
Position 695: 1.7698775788536502e-05
Position 1062: 1.701835078720973e-05
Position 384: 1.6463611404797197e-05
Position 965: 1.5531866207790057e-05
Position 503: 1.4438434088115606e-05
Position 701: 1.0483785473992743e-05
Position 3466: 9.408447537536898e-06
Position 225: 9.309073775823387e-06
Position 1131: 7.460972415819813e-06
Position 674: 7.393792067627223e-06
Position 4678: 6.7819201778450476e-06
Position 983: 6.5520179798990105e-06
Position 4876: 6.228081138320147e-06
Position 812: 5.999896681402397e-06
Position 4794: 5.247555314199016e-06
Position 836: 4.32823549377557e-06
Position 643: 3.843903293222232e-06
Position 4616: 3.676630494251172e-06
Position 776: 2.4545475417773797e-06
Position 515: 1.6324258040183178e-06
Position 843: 1.589945920504284e-06
Position 216: 1.379749949472914e-06
Position 671: 1.2821694159102249e-06
Position 1315: 1.2167143076906936e-06
Position 1504: 1.1487821201232292e-06
Position 1027: 5.503840176202942e-07
Position 527: 5.080835565426706e-07
Position 638: 4.689257495118258e-07
Position 512: 3.969830359607255e-07
Position 357: 2.9225503604441787e-07
Position 782: 2.441245930448127e-07
Position 1111: 1.9464597938890656e-07
Position 1157: 1.9329898106167374e-07
Position 1021: 1.7489139350399818e-07
Position 1011: 1.6570737413042028e-07
Position 1144: 1.5652051597680127e-07
Position 560: 1.4974719620904405e-07
Position 903: 1.401495419977112e-07
Position 1005: 1.3795445677029362e-07
Position 732: 1.0694147296422012e-07
Position 656: 9.422449215217934e-08
Position 1185: 7.216448529582725e-08
Position 1016: 1.372987234861135e-08
Position 1190: 8.351181726232402e-09
Position 1294: 7.055019580136079e-09
Position 576: 2.7381935625473077e-12
Position 585: 9.78405972033298e-13
Position 362: 3.9981844810770245e-15
