Gene = Cds
Position 2395: 8.409893207550762e-05
Position 2677: 7.984401342919896e-05
Position 829: 7.005352247236347e-05
Position 334: 6.496099995223118e-05
Position 194: 6.17507741261785e-05
Position 3191: 5.994464598667734e-05
Position 3012: 5.4995697100811474e-05
Position 2981: 5.188667603939748e-05
Position 2915: 4.7732386275168335e-05
Position 569: 3.973350933327582e-05
Position 2818: 3.6305381657818236e-05
Position 1881: 3.248421579972003e-05
Position 3772: 2.925719274446775e-05
Position 3255: 2.907665250503919e-05
Position 3008: 2.7971855195502132e-05
Position 2541: 2.1247752314422027e-05
Position 2253: 1.8382976001048492e-05
Position 3824: 1.3921901753499435e-05
Position 2993: 1.3613385686130089e-05
Position 1378: 1.3300624894889521e-05
Position 1872: 9.830384237291363e-06
Position 946: 9.639202620528507e-06
Position 637: 8.132126814910577e-06
Position 1940: 4.7615745551260804e-06
Position 342: 3.82578345726738e-06
Position 444: 3.2131858773323994e-06
Position 1644: 3.187033599905327e-06
Position 3044: 1.6555906601223953e-06
Position 77: 1.6454136715471787e-06
Position 1884: 1.0945592715451e-06
Position 1473: 5.775307911830285e-07
Position 833: 2.7573464890713827e-07
Position 2033: 1.663932764264234e-07
Position 791: 1.4149437042456497e-07
Position 520: 1.3715926872545673e-07
Position 541: 2.6894348207057324e-08
Position 682: 2.013219548185092e-08
Position 3088: 1.657533874327309e-08
Position 577: 2.1424766961353005e-09
Position 526: 1.0386114326505745e-09
Position 416: 7.850651270839338e-10
Position 615: 6.6455068350156525e-12
