Gene = Atac2
Position 1561: 0.0002690569387495442
Position 103: 0.00024062193759621312
Position 2483: 0.00024022448243858052
Position 2245: 0.00018821286548778967
Position 1083: 0.00017258893981890577
Position 1265: 0.0001481031419575559
Position 1672: 0.00014082808256289824
Position 2294: 0.00012156274523200738
Position 2317: 0.00012085012642159124
Position 1387: 0.00010720145182434898
Position 1754: 9.621669805690739e-05
Position 610: 8.24609784591606e-05
Position 876: 7.062070979956943e-05
Position 2322: 4.5914864516636455e-05
Position 594: 3.668600296109838e-05
Position 224: 3.255911509460382e-05
Position 2364: 2.9259748726863694e-05
Position 2582: 2.2673002315054427e-05
Position 631: 2.160111024558743e-05
Position 438: 1.8721187138256598e-05
Position 2638: 1.7406476652506062e-05
Position 2555: 1.2065072362502848e-05
Position 1236: 1.1867290198872121e-05
Position 879: 1.1590340112136421e-05
Position 272: 7.3242535877572015e-06
Position 553: 6.6694872960808695e-06
Position 256: 5.585616999266679e-06
Position 678: 4.516840764433045e-06
Position 2629: 3.857170089509516e-06
Position 1346: 3.085111691126181e-06
Position 277: 2.563137128978171e-06
Position 84: 2.4140411936218026e-06
Position 723: 1.9458173370097254e-06
Position 675: 1.7871991072360213e-06
Position 1168: 1.5101213490641382e-06
Position 511: 1.4260247221288709e-06
Position 1143: 1.3060679015587718e-06
Position 1093: 1.038271489936495e-06
Position 817: 9.978774796681925e-07
Position 826: 8.770434169657352e-07
Position 451: 8.098297458432604e-07
Position 837: 7.75214361250129e-07
Position 854: 7.339416663917053e-07
Position 882: 3.04444314982179e-07
Position 634: 2.4498156699059564e-07
Position 903: 2.280324068209664e-07
Position 752: 2.1752023823614338e-07
Position 241: 2.0268916253027582e-07
Position 733: 1.967172860815047e-07
Position 1103: 1.7247764863974348e-07
Position 823: 1.089137380747726e-07
Position 708: 9.80831388419523e-08
Position 1115: 5.8753453532934435e-08
Position 1100: 5.420644758012867e-08
Position 215: 3.5250380181703427e-08
Position 160: 3.4060143251360605e-08
Position 1097: 3.2957288938585074e-08
Position 136: 2.746779354258401e-08
Position 1121: 1.649629160354921e-08
Position 689: 1.4534214785640158e-08
Position 601: 8.05868633185882e-09
Position 485: 7.915945657740278e-09
Position 1140: 7.492296883064856e-09
Position 168: 6.226948092886177e-09
Position 895: 2.0435836214215083e-09
Position 154: 3.4454002867791004e-12
