Gene = defl
Position 113: 5.254504523580259e-07
Position 558: 4.742184415612424e-07
Position 449: 4.3373205688035665e-07
Position 316: 3.525690381942079e-07
Position 757: 1.671938933672138e-07
Position 313: 1.668042124015444e-07
Position 775: 1.6469418507112598e-07
Position 380: 1.6010103015029969e-07
Position 695: 1.313066466869325e-07
Position 39: 1.0227034696029412e-07
Position 45: 2.5214432203748715e-08
Position 47: 1.3192447011671729e-08
Position 847: 7.718972752048839e-09
Position 121: 5.725390710497785e-10
Position 50: 1.5286285863850106e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1645: 0.8692763083308952
Position 2695: 0.18983514240030694
Position 1422: 0.16600540280757406
Position 1105: 0.1050375178286093
Position 1661: 0.07065739451787569
Position 907: 0.042700086227488894
Position 1237: 0.03969574365276013
Position 2988: 0.0345596665992845
Position 2513: 0.031877828458251274
Position 688: 0.030009225298595406
Position 2878: 0.02593159785696099
Position 2104: 0.02539229540269344
Position 391: 0.020118554153694533
Position 1344: 0.018084398588245537
Position 1851: 0.016103141429828646
Position 1042: 0.014874055967826857
Position 1708: 0.011046735114831738
Position 1504: 0.010289230592021725
Position 3025: 0.009769890224448524
Position 1912: 0.008030138170703797
Position 3247: 0.007841300711789189
Position 1451: 0.007569113940598648
Position 2161: 0.007542919711695367
Position 3242: 0.006926459947852006
Position 538: 0.006024310316556665
Position 1102: 0.005999814395136103
Position 2704: 0.005594247256363825
Position 1150: 0.005541728674034549
Position 429: 0.004751800239741313
Position 1687: 0.00458413662157479
Position 345: 0.0037400393395000515
Position 532: 0.003370958022131945
Position 1532: 0.0033389485453164244
Position 2953: 0.00274237379759418
Position 1075: 0.0023802698969568525
Position 648: 0.0021543185625025173
Position 388: 0.0021261893146529284
Position 570: 0.002064054064394593
Position 803: 0.001979877259518828
Position 1978: 0.0018605323624315037
Position 612: 0.001782243041185583
Position 2770: 0.0016179211236994153
Position 2041: 0.00160415427418033
Position 1969: 0.0014976504937890024
Position 2794: 0.001342857394715165
Position 1045: 0.0013285836361026848
Position 325: 0.0012439317171173171
Position 1535: 0.0011586880795076472
Position 1921: 0.0011181481068920276
Position 2644: 0.0010477721985255944
Position 2197: 0.0008962190704166948
Position 3262: 0.0008943522972816016
Position 1217: 0.0006526050714076975
Position 2299: 0.0005104657576971423
Position 934: 0.0004832687396271032
Position 101: 0.0003788405481084985
Position 1869: 0.0003733328222972033
Position 1726: 0.00033022737745890945
Position 1242: 0.000274916044189501
Position 2320: 0.0002249741083739013
Position 1048: 0.00020842027436370012
Position 2233: 0.00018095913858742776
Position 830: 0.00017690888129727602
Position 2074: 0.0001541798205752126
Position 2587: 4.930552895697905e-05
Position 1711: 2.270671197683255e-05
Position 628: 6.29767343177674e-06
Position 609: 5.419843594209346e-06
Position 160: 2.7842463200440434e-06
Position 105: 9.677539065106412e-07
Position 771: 6.30363296832821e-07
Position 661: 5.613152297126482e-07
Position 633: 4.700806010426388e-07
Position 768: 4.2689972290942575e-07
Position 755: 3.8977395381969837e-07
Position 286: 3.066639875150589e-07
Position 217: 2.2455451179885256e-07
Position 412: 5.332927572483413e-08
Position 247: 2.393799480020661e-08
Position 238: 1.927498379992675e-08
