Gene = l(3)76BDm
Position 4002: 0.00023533922257044652
Position 3957: 0.00022144967131060357
Position 400: 0.00021822367882322384
Position 3919: 0.0002154790962502612
Position 3871: 0.00019000048378521155
Position 1428: 0.00018284517892897033
Position 3231: 0.00017005927232562043
Position 3394: 0.00015630682115641613
Position 3161: 0.00014989993000364614
Position 60: 0.00014754374202485484
Position 4772: 0.0001373617313016755
Position 1251: 0.0001283019076176957
Position 5003: 0.00012249510273052087
Position 3934: 0.000122221257259324
Position 4787: 0.00011923283742488134
Position 3859: 0.00010900663467146815
Position 4384: 8.945620864673058e-05
Position 4425: 8.524934519310339e-05
Position 4322: 8.377883832052595e-05
Position 3366: 8.307469889620253e-05
Position 2697: 8.271025280102641e-05
Position 4887: 8.0201934907842e-05
Position 2914: 7.356304146934915e-05
Position 2847: 7.188223449654248e-05
Position 49: 6.946263891052626e-05
Position 447: 6.894583683649884e-05
Position 1796: 6.588001047206851e-05
Position 571: 5.727922147754704e-05
Position 4204: 4.7647879161980486e-05
Position 228: 4.7346725085752505e-05
Position 3461: 4.383942528005421e-05
Position 2110: 4.3829654836464496e-05
Position 1992: 4.327622037602898e-05
Position 5011: 4.1169775102141065e-05
Position 39: 3.9035663238599507e-05
Position 1107: 3.609776805885931e-05
Position 2455: 3.603132215604019e-05
Position 219: 3.204736295025286e-05
Position 283: 2.6327163559356302e-05
Position 906: 2.601965338210557e-05
Position 2605: 2.5990575845762452e-05
Position 1982: 2.593583773771074e-05
Position 1999: 2.57831494551899e-05
Position 2115: 2.506059958518338e-05
Position 731: 2.3814456404173504e-05
Position 4738: 2.3743751385294444e-05
Position 1219: 2.3112897740019186e-05
Position 4427: 2.1551943357154075e-05
Position 868: 2.140322207339129e-05
Position 73: 2.13327088571809e-05
Position 1677: 2.11285280184636e-05
Position 1967: 1.9931076111065766e-05
Position 825: 1.9804612183028668e-05
Position 3895: 1.6512310651790693e-05
Position 3975: 1.6349738109021585e-05
Position 3901: 1.6166379299207647e-05
Position 1099: 1.4752388630007084e-05
Position 3799: 1.4673428532044104e-05
Position 848: 1.4424946097188173e-05
Position 2194: 1.4378252582082998e-05
Position 651: 1.4158161159902288e-05
Position 1969: 1.3171521960942234e-05
Position 2473: 1.260152169018461e-05
Position 389: 1.2488156569706388e-05
Position 37: 1.1167129112789594e-05
Position 936: 1.0624631734469991e-05
Position 1245: 8.347896512685732e-06
Position 1557: 8.189272143810926e-06
Position 3631: 8.083354889856353e-06
Position 422: 7.507856522815895e-06
Position 1604: 7.084001308838743e-06
Position 42: 6.937338799590391e-06
Position 2296: 5.697134557909578e-06
Position 148: 5.687038762054235e-06
Position 1109: 5.578434636106856e-06
Position 44: 5.366315285064793e-06
Position 202: 4.91393910680913e-06
Position 4796: 4.72888959240738e-06
Position 4850: 4.357452102413689e-06
Position 1596: 3.973101719909173e-06
Position 1801: 3.964604604219653e-06
Position 3155: 3.270390871476321e-06
Position 1082: 3.1479989709086466e-06
Position 1578: 3.082996428132944e-06
Position 392: 2.394383449885584e-06
Position 1524: 2.2774926993123727e-06
Position 1594: 2.155397721196665e-06
Position 3038: 2.018743459021398e-06
Position 98: 1.872286271629566e-06
Position 67: 1.7617785014763782e-06
Position 403: 1.744353160684004e-06
Position 411: 1.6560043086887355e-06
Position 2716: 1.5686877526857339e-06
Position 2686: 1.2474720656223982e-06
Position 2674: 8.134762575155266e-07
Position 271: 7.845288971112692e-07
Position 2615: 4.496589663519072e-07
Position 4478: 3.233775124809221e-07
Position 158: 3.193631434031041e-07
Position 4439: 3.1764727881454824e-07
Position 2824: 2.9661844826910237e-07
Position 4414: 2.187729367688088e-07
Position 2672: 1.4645073849013955e-07
Position 2656: 8.034199373948613e-08
Position 2881: 7.847750555513809e-08
Position 2887: 5.497771358047284e-08
Position 4180: 5.3855570439465314e-08
Position 2704: 5.316816315950781e-08
Position 153: 4.971671888166142e-08
Position 565: 4.508464445412534e-08
Position 803: 4.0960310387573124e-08
Position 2370: 2.787511443770058e-08
Position 584: 2.777567601003461e-08
Position 3854: 2.2392196236026557e-08
Position 655: 2.1975567732892404e-08
Position 879: 1.2386787810564343e-08
Position 1339: 9.537851491797225e-09
Position 2336: 5.984586528219147e-09
Position 871: 4.5761023255224e-09
Position 563: 3.713136250755463e-09
Position 2086: 3.3342184432143455e-09
Position 4171: 2.8607673620728795e-09
Position 4727: 1.5045924275889579e-09
Position 596: 8.493298331490768e-10
Position 1014: 4.5036746915533627e-10
Position 2413: 2.744625693148479e-10
Position 773: 2.282585912899704e-10
Position 601: 7.027307740814278e-11
Position 723: 5.320535187304478e-11
Position 552: 1.1111875170223226e-20
Position 550: 9.524536530476232e-21

Sorted 3' Splice Sites (High to Low Probability):
Position 535: 0.998238605790685
Position 2041: 0.9956224781551349
Position 2598: 0.9867377210412077
Position 756: 0.9796009764459056
Position 1738: 0.9783929217827904
Position 4127: 0.9709754463674602
Position 3571: 0.9228336127586477
Position 3822: 0.06133565775861899
Position 3430: 0.04846521404811174
Position 2309: 0.041671178708455686
Position 3816: 0.025599200393447544
Position 3597: 0.017230883900915865
Position 3132: 0.016341462513368356
Position 2942: 0.015936001793241273
Position 1283: 0.0156869965543414
Position 3231: 0.013319042312199783
Position 1219: 0.0125801752171254
Position 4294: 0.011357215707530385
Position 1514: 0.009192764172698006
Position 2330: 0.008951880438046745
Position 1980: 0.007921599567395167
Position 4830: 0.0077166673256691826
Position 2381: 0.007610766715238719
Position 2686: 0.0069940205077213945
Position 3892: 0.006666897680699789
Position 3840: 0.006533172563249185
Position 765: 0.005613247421097374
Position 3279: 0.0049444587415807305
Position 1815: 0.0046932742091738726
Position 1238: 0.004647643443447122
Position 879: 0.00428504103233244
Position 4204: 0.004146109234522664
Position 1349: 0.004144968873127504
Position 1836: 0.0039152356757386365
Position 3601: 0.003610077701652083
Position 4137: 0.0033215964054218307
Position 3296: 0.0031575309016780026
Position 3246: 0.00300716624291111
Position 4067: 0.0028643623887928994
Position 2859: 0.002538925103501566
Position 67: 0.0021196815661320345
Position 1133: 0.0017997083709222986
Position 868: 0.0017367076906512854
Position 2947: 0.001658778765913199
Position 4616: 0.0016051737994923969
Position 3108: 0.0015280450692631933
Position 2097: 0.00148848519225299
Position 3708: 0.0013793162624081794
Position 2656: 0.0013699528777311512
Position 2758: 0.0013506080159030635
Position 2318: 0.001043585504148339
Position 2048: 0.0010422465839061412
Position 2930: 0.0009897864965471657
Position 2378: 0.0009406828047093798
Position 5073: 0.0009094652896507973
Position 3061: 0.0008630019493047996
Position 889: 0.000797641697975065
Position 5049: 0.0007773737194710344
Position 4675: 0.000695089575311282
Position 894: 0.000659031735459438
Position 902: 0.0006497956337463477
Position 4096: 0.0006304420441152113
Position 3844: 0.0005914948417926059
Position 2862: 0.0004234658671902778
Position 3627: 0.0004120659083306468
Position 386: 0.0003855203697883126
Position 1863: 0.00036405551826498655
Position 1384: 0.0003564062345941825
Position 2281: 0.0003539372840641609
Position 3251: 0.0003318508287544109
Position 3670: 0.0003033721966891399
Position 3905: 0.00027415944169676966
Position 3208: 0.0002721320603597214
Position 1055: 0.0002697634036289305
Position 3144: 0.00026759397729715943
Position 1480: 0.00023496550257365073
Position 3863: 0.0002318495789075029
Position 1446: 0.0002170035786504592
Position 4309: 0.0002146162698139987
Position 98: 0.00019323607033357962
Position 2110: 0.00018662064569077464
Position 4957: 0.00017262775166671705
Position 2224: 0.00016757233749596903
Position 2653: 0.0001544498957800092
Position 4891: 0.00015131354313478146
Position 2881: 0.0001505520995697556
Position 1181: 0.00014162613460075727
Position 96: 0.00014100304431080617
Position 3480: 0.0001380203560985551
Position 3606: 0.00013213361358197084
Position 4359: 0.00012813961210435837
Position 2734: 0.0001275603051424291
Position 1841: 0.00011800567518633358
Position 2062: 0.00010570036375559362
Position 1058: 9.883803273759609e-05
Position 1093: 9.765801824779566e-05
Position 944: 9.632995872413965e-05
Position 2285: 9.340296904464134e-05
Position 429: 9.193702838190151e-05
Position 389: 8.633197248738505e-05
Position 398: 8.468752485555504e-05
Position 3989: 8.162101138143472e-05
Position 4593: 8.018127183694444e-05
Position 2405: 7.671428520401393e-05
Position 1775: 7.258940462180652e-05
Position 1258: 7.206737474704279e-05
Position 4149: 7.184949014781563e-05
Position 773: 7.061037104622379e-05
Position 635: 6.607515505531931e-05
Position 3038: 6.481620258287296e-05
Position 2166: 5.5164367497548434e-05
Position 3612: 5.369760542253809e-05
Position 2997: 4.708316352754973e-05
Position 3485: 4.331316380291753e-05
Position 4098: 4.282175684028277e-05
Position 1050: 3.764174879593635e-05
Position 803: 3.454758428181694e-05
Position 1393: 3.2566174269260426e-05
Position 2183: 3.155700939874261e-05
Position 4960: 3.06417682142903e-05
Position 2610: 2.9133830230215543e-05
Position 4318: 2.8375388949935555e-05
Position 4874: 2.6804842117796556e-05
Position 326: 2.5029889299866396e-05
Position 165: 2.4121200106939917e-05
Position 1760: 1.9029636563758834e-05
Position 4937: 1.855163215310434e-05
Position 434: 1.7763095392286683e-05
Position 2118: 1.713544754412995e-05
Position 2271: 1.6487521236640258e-05
Position 2413: 1.4687213717003828e-05
Position 2077: 1.437223194332659e-05
Position 158: 1.3266532868077244e-05
Position 1600: 1.2963525528266582e-05
Position 2336: 1.2310256411566564e-05
Position 308: 1.2146915229074321e-05
Position 1677: 1.0358854139274411e-05
Position 1177: 9.660597026484798e-06
Position 4159: 9.572078471407172e-06
Position 2016: 9.520960868554552e-06
Position 302: 8.85614718695869e-06
Position 2147: 2.5761936004856413e-06
Position 2446: 2.5154164757095775e-06
Position 3055: 1.9043782924268218e-06
Position 319: 1.4518262652179658e-06
Position 563: 1.3426795666491778e-06
Position 2455: 1.0511727850944042e-06
Position 437: 8.161007603771412e-07
Position 3058: 7.812115254992044e-07
Position 2154: 7.619718035583501e-07
Position 2465: 7.380688763999725e-07
Position 3064: 6.503702984717526e-07
Position 3052: 4.692071346587198e-07
Position 2468: 3.0324962892597784e-07
Position 639: 2.940511589665251e-07
Position 1006: 2.785233710277795e-07
Position 2495: 2.5323450075562837e-07
Position 216: 2.285729175875084e-07
Position 683: 1.5980078039842912e-07
Position 2817: 1.5711732991773036e-07
Position 293: 1.4899877455714185e-07
Position 1014: 1.326201581895697e-07
Position 995: 1.243549343059075e-07
Position 73: 1.2232511170251537e-07
Position 277: 7.834017031144441e-08
Position 2615: 6.914824024534476e-08
Position 800: 9.598154836699475e-09
Position 710: 1.773482568729761e-09
Position 228: 1.6751111088563235e-09
Position 848: 2.261340686404275e-10
Position 258: 6.51694299271675e-14
Position 246: 3.152502659668803e-15
Position 174: 3.949178355536313e-16
