Gene = teq
Position 1194: 0.003526269974225015
Position 11377: 0.0034818735275899916
Position 13020: 0.0028234060160927162
Position 2084: 0.002582967528385879
Position 2340: 0.0025281499669169466
Position 907: 0.0024994563434864595
Position 2013: 0.002447841501752497
Position 11405: 0.0022151613170506303
Position 13869: 0.0019056468794562615
Position 2700: 0.001836982837999196
Position 2521: 0.0017804033092254379
Position 16399: 0.0017552141675553476
Position 15474: 0.00172507558103682
Position 65: 0.001702209613969313
Position 17044: 0.0016391356274711025
Position 2078: 0.001585387599732179
Position 16960: 0.0014959397810619906
Position 84: 0.0014548355328244573
Position 12108: 0.001451089731215436
Position 16469: 0.001449885501311991
Position 16827: 0.0012494439352649174
Position 12772: 0.0011598215388576917
Position 16612: 0.0011022413515255048
Position 1784: 0.001031937276003222
Position 16539: 0.0010142814090794996
Position 15481: 0.0010058173662418472
Position 11617: 0.0009896769052436388
Position 191: 0.0009147756120819501
Position 770: 0.0009121590808071138
Position 16940: 0.0008910266145007056
Position 1618: 0.0008206559351138672
Position 16374: 0.0008050542298806523
Position 16987: 0.0007791030293367805
Position 1551: 0.000772737843905935
Position 2093: 0.0007429650552427799
Position 709: 0.000714562399332273
Position 15909: 0.0007132521101563271
Position 384: 0.0007029461216574079
Position 1861: 0.0006539231641717986
Position 10830: 0.0006503797219026962
Position 1810: 0.0006340689406653915
Position 1120: 0.000610936081856343
Position 1292: 0.0005875625928119576
Position 131: 0.0005767668876023651
Position 16217: 0.000572309839381005
Position 12979: 0.0004858421151333464
Position 12739: 0.0004598119338535665
Position 1879: 0.00045118543078972843
Position 181: 0.00044995531440221556
Position 16133: 0.00044240319132844756
Position 1843: 0.00044216981942938216
Position 11561: 0.0004164225064522241
Position 221: 0.0004106924443230813
Position 12801: 0.00041011362009183555
Position 15772: 0.0004060548466807532
Position 1145: 0.0004018263560278223
Position 581: 0.00034646581658137116
Position 11327: 0.0003323052850165096
Position 11710: 0.00029746883025527984
Position 616: 0.0002882616538135582
Position 16690: 0.0002685681650961133
Position 1427: 0.0002593259492188168
Position 712: 0.00022809287575011462
Position 16799: 0.00022497205801821741
Position 292: 0.0002042566480045529
Position 11845: 0.0002025918988712162
Position 63: 0.00019606700375640886
Position 16975: 0.00014876686437135993
Position 17316: 0.00014876382631957814
Position 68: 0.00014629454612731868
Position 1111: 0.00014592030511946624
Position 16485: 0.00013174689392680231
Position 15897: 0.00013150240878575942
Position 16830: 0.00012882409488282185
Position 1835: 0.00012715076976770094
Position 15935: 0.00012194874224723396
Position 586: 0.0001052962425094822
Position 11647: 0.00010304820893589848
Position 15396: 0.00010107966211102211
Position 1133: 9.423684607062703e-05
Position 1406: 9.243527664926416e-05
Position 1700: 8.701917231264187e-05
Position 1924: 8.593710562725972e-05
Position 147: 7.750581011214857e-05
Position 2527: 7.633886401249522e-05
Position 1808: 7.304440086102558e-05
Position 1823: 7.175941712561012e-05
Position 15759: 6.714391481472361e-05
Position 1024: 5.468854872211103e-05
Position 15565: 4.935284344121682e-05
Position 16004: 4.808938875078092e-05
Position 16958: 4.675239500713087e-05
Position 1479: 4.461891990608887e-05
Position 1627: 4.461467791678552e-05
Position 17310: 4.1192090531685374e-05
Position 15763: 3.8320001223902374e-05
Position 15945: 3.73221973689993e-05
Position 15642: 3.7038208470854396e-05
Position 15913: 3.658658200136458e-05
Position 15636: 3.411765734858019e-05
Position 17314: 3.339615348624483e-05
Position 2086: 3.240813767275501e-05
Position 2347: 3.0030424422608057e-05
Position 15415: 2.9564096174821613e-05
Position 690: 2.7111415566287106e-05
Position 1763: 2.457661628577292e-05
Position 13292: 2.322651916997418e-05
Position 15749: 2.240555224723444e-05
Position 17154: 1.8559446789333395e-05
Position 515: 1.7508422227868912e-05
Position 15254: 1.3857592158644095e-05
Position 15740: 1.3453407838872979e-05
Position 223: 1.3068603980323089e-05
Position 16985: 1.2895724656998264e-05
Position 831: 9.905536434321665e-06
Position 17162: 9.754374837711285e-06
Position 15783: 8.116731167898091e-06
Position 17252: 5.842635849447455e-06
Position 16396: 5.637842779104673e-06
Position 16466: 5.2611017626241665e-06
Position 17302: 5.186870065800023e-06
Position 295: 5.153110636730423e-06
Position 16779: 5.0101874308818395e-06
Position 16535: 4.856658946400613e-06
Position 15803: 4.036809614942416e-06
Position 15751: 3.9143208982228045e-06
Position 17272: 3.913861117058188e-06
Position 15478: 2.898848020438876e-06
Position 15730: 2.2024891809150313e-06
Position 15710: 2.2017252221854035e-06
Position 15907: 1.8652889372314077e-06
Position 278: 1.7950294436899707e-06
Position 17136: 1.6325050241421343e-06
Position 387: 1.5960183309488199e-06
Position 17304: 1.2941386437456873e-06
Position 990: 1.1850216445977633e-06
Position 1198: 9.77692408903145e-07
Position 16013: 8.283993828132133e-07
Position 15650: 7.762289883329533e-07
Position 15604: 7.045156263761414e-07
Position 15615: 6.795824025767056e-07
Position 2489: 3.15711786547122e-07
Position 17209: 2.391361492289364e-07
Position 1555: 1.7749525146608806e-07
Position 780: 5.0284795266861e-08
Position 3: 1.7999482958760596e-08
Position 653: 1.2982822147503804e-08
Position 14265: 1.1221786453381344e-08
Position 782: 8.437401144791218e-09
Position 16495: 8.096765005682543e-09
Position 14360: 7.93588297148965e-09
Position 15534: 6.596470980993275e-09
Position 15569: 6.495497440048404e-09
Position 15624: 6.395305841548004e-09
Position 15708: 6.334995393320955e-09
Position 1230: 4.4307278385834064e-09
Position 15853: 3.6164310468052072e-09
Position 15589: 3.2013956247863066e-09
Position 15850: 1.894367895413614e-09
Position 605: 1.3865038566861955e-09
Position 1071: 1.1816795375245247e-09
Position 17195: 2.913578106573912e-10
Position 17124: 1.9705212059777364e-10
Position 17126: 2.802069810699772e-11
Position 452: 9.153734675188539e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 15375: 0.9990045015958077
Position 12680: 0.9935207467900696
Position 16889: 0.9933717811202534
Position 17093: 0.9908151955520718
Position 13205: 0.985244614514534
Position 17238: 0.9780896297784238
Position 1675: 0.9646151769637852
Position 11244: 0.963289129497365
Position 16041: 0.9495096146260704
Position 2214: 0.9276268626165152
Position 15824: 0.9239550734747325
Position 1376: 0.8601995401710075
Position 10414: 0.7232235632698311
Position 10721: 0.7149904031031581
Position 1028: 0.675042103567339
Position 14048: 0.43528176706738103
Position 420: 0.3260929064407767
Position 10384: 0.27472408428305334
Position 10705: 0.2676725121807435
Position 14101: 0.24054890533627743
Position 11090: 0.12528162952159078
Position 16718: 0.10068175360381842
Position 15028: 0.09313528540744796
Position 15846: 0.07405736966774604
Position 1337: 0.07000161228449889
Position 2441: 0.06308189516286077
Position 11131: 0.059242883994886954
Position 448: 0.05227178269509014
Position 2195: 0.04743900212794943
Position 14711: 0.04737732096683187
Position 1533: 0.040802019640575345
Position 14216: 0.0344053595425365
Position 10854: 0.030149784115530875
Position 14511: 0.02725196022853732
Position 827: 0.0263823357920243
Position 2792: 0.025510636781606057
Position 271: 0.02341099140570955
Position 2867: 0.021465198890284243
Position 14630: 0.021204741672793487
Position 13838: 0.019450547785859987
Position 300: 0.018326084249770214
Position 10972: 0.015959623731837177
Position 1427: 0.015045512768683506
Position 13526: 0.014945699306464314
Position 13492: 0.01384563707945323
Position 1479: 0.013619854938051665
Position 1949: 0.013615885350883617
Position 15049: 0.011063126352791356
Position 2600: 0.010079976602592258
Position 680: 0.009121583994742326
Position 12966: 0.009015256176332127
Position 16731: 0.008753573298240544
Position 16095: 0.008698254898758558
Position 1797: 0.008243782240454424
Position 11116: 0.008227260663585395
Position 11068: 0.008187164716182426
Position 12898: 0.007467039305525423
Position 16747: 0.0065643383714851025
Position 2012: 0.006151452647211426
Position 724: 0.004894224231435642
Position 1866: 0.004848971046018905
Position 357: 0.0048334851473798455
Position 17062: 0.004808749029263552
Position 2401: 0.00459258647841594
Position 244: 0.004416610757367819
Position 2605: 0.003960219714622853
Position 14542: 0.00394873281207468
Position 1344: 0.003197597458750018
Position 350: 0.003026471552028935
Position 14389: 0.002797774510500296
Position 1971: 0.002660448215180494
Position 16070: 0.002542394111846182
Position 16701: 0.002428414134358229
Position 251: 0.0023212030628043433
Position 14057: 0.002259150117333082
Position 1909: 0.002149836962829586
Position 499: 0.0017526900312799052
Position 2058: 0.0017258183568461861
Position 14397: 0.001720060392379652
Position 2840: 0.001650184070640467
Position 1974: 0.0015844803810633194
Position 2445: 0.0015621949113778036
Position 14202: 0.0013341282973957404
Position 880: 0.0012551020706856066
Position 278: 0.0011467849166850546
Position 893: 0.0011386183193078253
Position 15560: 0.001052231399290377
Position 1820: 0.0010423734067522125
Position 635: 0.0010246970284531422
Position 1111: 0.001011748690032339
Position 16597: 0.0009700783074947973
Position 436: 0.000927334188280835
Position 2770: 0.0009272497384497949
Position 758: 0.0009190760500478196
Position 13741: 0.0008877886843034708
Position 13402: 0.0008814514975530739
Position 16196: 0.0008201221344315829
Position 232: 0.0008151646470987436
Position 17030: 0.0008110022257243795
Position 1144: 0.0008006979619144081
Position 648: 0.0007748263383069375
Position 16555: 0.0007226729184410159
Position 452: 0.0007000005803833324
Position 17477: 0.0006819896363800141
Position 1752: 0.0006654388010906091
Position 1611: 0.0006590531646549095
Position 2480: 0.0006383924967169808
Position 15509: 0.000627515653068452
Position 15569: 0.0006243113958571123
Position 15581: 0.0005984528194851611
Position 1405: 0.0005659782492049399
Position 1823: 0.0005340832297703489
Position 13783: 0.0005265298298890523
Position 16281: 0.00043190818522208273
Position 1138: 0.0003307975470250478
Position 464: 0.0003210074130528067
Position 15935: 0.0003205170662847695
Position 13872: 0.00029927624217872023
Position 493: 0.00029595820763754667
Position 16053: 0.0002939795272236839
Position 17467: 0.0002833119003289558
Position 17053: 0.0002533563751901572
Position 752: 0.00023320899196770562
Position 13724: 0.00021986705785878138
Position 123: 0.0002194778783460621
Position 15458: 0.00020408930881231027
Position 320: 0.00020047474019516074
Position 15870: 0.00019763719288220282
Position 13465: 0.00015030245001903343
Position 17447: 0.00014679660194326258
Position 1153: 0.00014567393066290847
Position 17276: 0.00013816648600832045
Position 15422: 0.0001367737043278244
Position 15410: 9.886336720930768e-05
Position 856: 9.816885038797353e-05
Position 17040: 9.570951830180514e-05
Position 16356: 9.219991819214148e-05
Position 15726: 8.958177173136412e-05
Position 1542: 8.733147673958621e-05
Position 831: 8.454604621634827e-05
Position 921: 8.086516536253235e-05
Position 15702: 7.589584195267328e-05
Position 16177: 7.571648692902804e-05
Position 780: 7.238102331452807e-05
Position 15533: 7.085477349325397e-05
Position 16320: 7.02906987035706e-05
Position 704: 6.0390702140799397e-05
Position 17296: 4.939241975733893e-05
Position 898: 4.75932432544168e-05
Position 515: 4.482715137132621e-05
Position 17464: 4.208228577085823e-05
Position 15945: 3.925457130839043e-05
Position 15686: 3.8331088339183824e-05
Position 1652: 3.6114603617412754e-05
Position 2219: 3.566769503472812e-05
Position 15539: 3.105415899417204e-05
Position 1571: 2.7220408844302807e-05
Position 1555: 2.480768112772922e-05
Position 13242: 2.461909719623866e-05
Position 16901: 2.3554430306006344e-05
Position 15907: 1.1384699228903588e-05
Position 766: 9.743063056902403e-06
Position 17376: 9.376712456343297e-06
Position 471: 8.22449724607452e-06
Position 17291: 7.189797582269444e-06
Position 2259: 6.6450380749275135e-06
Position 17437: 6.06243665034436e-06
Position 534: 3.8044513173018593e-06
Position 687: 2.9308777436910353e-06
Position 531: 2.5959604148070165e-06
Position 2153: 2.493850614793361e-06
Position 537: 1.92089429280104e-06
Position 17017: 8.839443095168034e-07
Position 17483: 5.169609831726179e-07
Position 17141: 4.5439078503463896e-07
Position 147: 1.424166366708315e-07
Position 2138: 1.0193714311941363e-08
Position 181: 1.7913558231740495e-09
Position 68: 1.7909716479719407e-09
Position 78: 7.775940294832065e-10
Position 95: 7.142541988861431e-11
Position 191: 3.5933908508537896e-11
Position 46: 3.0174865662956705e-11
Position 196: 2.322278187034556e-11
Position 200: 5.308709846806635e-13
Position 52: 2.3025603134394165e-13
