Gene = cutlet
Position 595: 7.609960439379206e-05
Position 673: 6.61284693702249e-05
Position 213: 6.185864759960541e-05
Position 2937: 5.40746334256312e-05
Position 2675: 5.1613831393376285e-05
Position 3371: 5.135413408498009e-05
Position 1744: 4.244812309534181e-05
Position 4371: 4.000891275594804e-05
Position 2447: 3.9986322623065205e-05
Position 1464: 3.607597218557175e-05
Position 2106: 2.9148943842908546e-05
Position 2760: 2.8588111924052347e-05
Position 4359: 2.81543471918262e-05
Position 1151: 2.681559516091437e-05
Position 1461: 2.546213730634684e-05
Position 369: 2.537912703727612e-05
Position 1067: 2.397674537869418e-05
Position 3566: 2.394682433755144e-05
Position 2901: 2.304529104134577e-05
Position 3522: 2.0926514286932755e-05
Position 4328: 2.0617132205451657e-05
Position 3839: 1.8848991270363627e-05
Position 4345: 1.4845964570977982e-05
Position 1600: 1.4137296469823199e-05
Position 1724: 1.3726438250249313e-05
Position 3157: 1.361774030290941e-05
Position 3243: 1.3526191059685135e-05
Position 3381: 1.2213246111118755e-05
Position 2288: 1.1573183251967052e-05
Position 2410: 1.1289889782733228e-05
Position 61: 1.0153132755593483e-05
Position 1765: 1.0120711273015456e-05
Position 3190: 9.18062723289664e-06
Position 3961: 8.938339173149905e-06
Position 2295: 8.062765993058904e-06
Position 2426: 7.632222483219403e-06
Position 2414: 7.0176470578721e-06
Position 2375: 5.9069009124901865e-06
Position 2393: 5.659105556231503e-06
Position 2304: 5.496226600483912e-06
Position 73: 5.145494405424313e-06
Position 283: 4.882935483665547e-06
Position 3070: 3.2764733698314007e-06
Position 3439: 2.778347145331139e-06
Position 3295: 2.713551876307017e-06
Position 962: 2.5816941617289863e-06
Position 785: 2.549358986227747e-06
Position 3495: 2.3879569499204024e-06
Position 3042: 1.8580346681646986e-06
Position 4311: 1.604644319038026e-06
Position 2299: 1.5946096183082763e-06
Position 2702: 1.4390965136321151e-06
Position 3155: 1.1733647615013832e-06
Position 3386: 8.585408336771877e-07
Position 159: 6.740369874428947e-07
Position 2042: 4.736417249247339e-07
Position 1526: 4.1873713501616323e-07
Position 4318: 3.889998610371403e-07
Position 2202: 1.242740561821508e-07
Position 2316: 1.1676662599305014e-07
Position 2293: 9.1952379328412e-08
Position 869: 5.946142698245068e-08
Position 128: 4.919638064992312e-08
Position 102: 2.4011827315594045e-08
Position 308: 1.9600274649950322e-08
Position 1074: 1.7128528259661605e-08
Position 99: 6.34147769803444e-09
Position 138: 5.347990325504381e-09
Position 117: 7.817947925802669e-10
Position 106: 7.49635433267393e-10
Position 342: 1.934782300022938e-10
Position 3161: 1.389304463906398e-10
Position 654: 9.686321417407941e-11
Position 3232: 8.332156055419589e-11
Position 938: 6.029432763153994e-11
Position 2185: 5.47270068407135e-11
Position 3134: 3.736535525738295e-11
Position 3375: 1.0607683505007623e-12
Position 2340: 1.5850653159479347e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4293: 0.998126888624212
Position 2535: 0.9967989459239267
Position 2332: 0.9905409581124134
Position 2170: 0.9880465082403833
Position 3081: 0.9832206642299003
Position 1066: 0.9416371608979286
Position 3316: 0.9215137084734994
Position 3512: 0.870441203159493
Position 1702: 0.7683485263474472
Position 4168: 0.6726589246729499
Position 1997: 0.5335373025093336
Position 3521: 0.05730954525833362
Position 3543: 0.05105227343630218
Position 4144: 0.03513416081543816
Position 2859: 0.024534610615162197
Position 3380: 0.02433538269217725
Position 864: 0.019758923639487544
Position 637: 0.018651556027180327
Position 1119: 0.012788511302649313
Position 3884: 0.01147449976976158
Position 4087: 0.010532421925793465
Position 3809: 0.010215060838643807
Position 2185: 0.006381651772945418
Position 3320: 0.006345187038800425
Position 664: 0.006000067531492743
Position 3323: 0.0055504033437749935
Position 87: 0.005220050506054857
Position 1472: 0.004339848197251867
Position 1434: 0.004177409896719913
Position 1403: 0.0034482639800874314
Position 3417: 0.0033907444015628925
Position 869: 0.0032752708414547516
Position 3934: 0.0030987429391421063
Position 1085: 0.0030164394716688777
Position 1133: 0.0024170576677772105
Position 3120: 0.00231353125443242
Position 3812: 0.0022038072255822897
Position 2180: 0.00217266687858201
Position 3031: 0.001874531683947108
Position 1777: 0.0018600119479359122
Position 128: 0.0016087429674456423
Position 2025: 0.0013259773103858397
Position 3326: 0.001208391127344851
Position 445: 0.0011797666135357609
Position 3944: 0.000904545221758148
Position 1557: 0.0007862297406706969
Position 4008: 0.0007474330039842653
Position 3495: 0.0007471258941124895
Position 2020: 0.0006436105622188938
Position 3386: 0.0006256669763808493
Position 1209: 0.0005974745917831638
Position 1749: 0.000553409154936219
Position 1269: 0.0005303857343407097
Position 3090: 0.0004420402752292402
Position 2199: 0.0004368064390439494
Position 3087: 0.0004214224640323673
Position 3772: 0.0003881585053482378
Position 3550: 0.0003814850420547234
Position 483: 0.00037546923461455746
Position 3775: 0.0003542374811574104
Position 2363: 0.000341066520617439
Position 2572: 0.00025677225592448365
Position 1962: 0.000244697830751795
Position 99: 0.00024274366177556435
Position 2881: 0.00023561873829785546
Position 2002: 0.00021128623262049913
Position 339: 0.00020628355907530174
Position 1874: 0.00019710676824736932
Position 4177: 0.00018295609892134812
Position 893: 0.0001751545056548766
Position 3919: 0.00016805679450196506
Position 906: 0.00015690569135667974
Position 920: 0.00015479630626901702
Position 1444: 0.0001115144822871793
Position 3347: 0.00011018974948359233
Position 4112: 0.00010978510203620069
Position 2898: 0.00010538756994676014
Position 4479: 0.00010249127689984701
Position 365: 9.912110934025179e-05
Position 275: 9.91116181070348e-05
Position 2501: 9.26368470901304e-05
Position 3052: 8.975646175727536e-05
Position 1282: 8.937922656517507e-05
Position 4340: 8.136235470377647e-05
Position 3890: 7.144332930723164e-05
Position 4223: 6.855667609807031e-05
Position 2546: 6.730659512153256e-05
Position 1534: 6.459055844783153e-05
Position 4421: 6.422092931279353e-05
Position 654: 4.7686943376653166e-05
Position 2059: 4.7471133744641745e-05
Position 501: 4.690116451161207e-05
Position 938: 4.530538538639292e-05
Position 1212: 4.195958412723363e-05
Position 2692: 3.9856640997335776e-05
Position 138: 3.933523082140008e-05
Position 1757: 3.484588738397871e-05
Position 678: 3.409862016813354e-05
Position 2877: 3.2325969084247385e-05
Position 1783: 3.125433596147413e-05
Position 944: 3.0337017528511853e-05
Position 1976: 2.8508718499922426e-05
Position 834: 2.8150915364840315e-05
Position 2575: 2.5451606843980906e-05
Position 2639: 2.5438385874849583e-05
Position 2228: 2.3770520263248096e-05
Position 348: 2.3335597093959107e-05
Position 813: 2.081489186957051e-05
Position 527: 2.054243170074093e-05
Position 3978: 1.9858843843454526e-05
Position 603: 1.7593294417623472e-05
Position 3617: 1.7071706783621633e-05
Position 249: 1.668867607848182e-05
Position 3439: 1.642296141942868e-05
Position 3010: 1.6119809540080397e-05
Position 2022: 1.6045403472321406e-05
Position 2770: 1.5791176643366863e-05
Position 1259: 1.5724937068938538e-05
Position 4316: 1.4487520699036353e-05
Position 2031: 1.4061964586300284e-05
Position 2818: 1.3019692883427442e-05
Position 1091: 1.202358914079087e-05
Position 682: 1.1994064879599793e-05
Position 732: 1.1626049822930422e-05
Position 3557: 1.140547686912532e-05
Position 414: 1.1121705549384625e-05
Position 981: 1.054075129140504e-05
Position 4026: 1.0378192348940427e-05
Position 296: 1.0187953181500593e-05
Position 549: 9.233588556851245e-06
Position 3295: 9.114238714772434e-06
Position 795: 8.27051097470171e-06
Position 3133: 7.7745402855618e-06
Position 2374: 7.552319333376747e-06
Position 2233: 7.212622409037552e-06
Position 774: 6.656298409863217e-06
Position 722: 5.940492772807234e-06
Position 4368: 5.073004116674371e-06
Position 562: 4.762231573177229e-06
Position 3392: 4.488671507631945e-06
Position 2392: 3.783482349649051e-06
Position 1797: 3.6616540952751646e-06
Position 2557: 3.6119555316220416e-06
Position 3093: 3.4481748423859432e-06
Position 2644: 3.445046426295797e-06
Position 302: 3.145771019749986e-06
Position 504: 2.654116045336031e-06
Position 879: 2.2454588460776233e-06
Position 4343: 2.1883705026962044e-06
Position 267: 1.6580544162169079e-06
Position 461: 1.487579661569922e-06
Position 559: 1.4820472305749365e-06
Position 951: 1.326053417940283e-06
Position 962: 1.2354583750710637e-06
Position 165: 1.1529495760207617e-06
Position 576: 1.1343204277145275e-06
Position 3165: 6.042309782961675e-07
Position 2965: 2.566220409276903e-07
Position 2908: 2.3112043553122715e-07
Position 3243: 1.844429234292585e-07
Position 3450: 1.1749892632072715e-07
Position 3601: 8.2222490472891e-08
Position 409: 5.301718562649337e-08
Position 178: 4.120338493727987e-08
Position 187: 3.9573071863566024e-08
Position 3717: 3.858532799816503e-08
Position 2821: 3.754475838219177e-08
Position 369: 3.471988082291748e-08
Position 3685: 1.5615553579656306e-08
Position 703: 1.2453335347272917e-08
Position 2650: 9.19024425639508e-09
Position 277: 8.956581288075754e-09
Position 382: 5.770153634758379e-09
Position 261: 4.984933665177043e-09
Position 189: 1.684583516294047e-09
Position 156: 1.1200313443197432e-10
Position 159: 2.5472531279117364e-11
Position 198: 9.955487362925619e-13
Position 213: 4.834314012144685e-13
