Gene = NimA
Position 3383: 0.001055282142732393
Position 5478: 0.001038005389153425
Position 5688: 0.0010016525298512744
Position 5532: 0.0009744326029618632
Position 4058: 0.000906823794527025
Position 135: 0.0008345757186167776
Position 5225: 0.0007634000060044441
Position 4807: 0.0006400162612447749
Position 5028: 0.0006283399207557622
Position 325: 0.0006262514836742489
Position 3331: 0.0005773163616320995
Position 505: 0.0005771913769007131
Position 3247: 0.0005690016645041184
Position 318: 0.0005139321152933449
Position 4476: 0.0004904779079900368
Position 5776: 0.00048079689497658706
Position 4998: 0.00045554579789958886
Position 4000: 0.0004317108698113276
Position 4741: 0.00040311656074428984
Position 5460: 0.0003886850070084125
Position 5310: 0.0003497747670977626
Position 1517: 0.0003343985986768693
Position 3952: 0.00032512979441428946
Position 2887: 0.0003096734716607154
Position 4189: 0.0003071634123040428
Position 5410: 0.0002824346532524076
Position 5381: 0.0002702655959139214
Position 5753: 0.0002499132732220099
Position 1054: 0.00024705976754483454
Position 4608: 0.0002464626032094154
Position 425: 0.00022602560437934703
Position 1035: 0.0002042827390009228
Position 397: 0.0001951605483890188
Position 1080: 0.0001884458189441051
Position 195: 0.00018661383377248906
Position 2031: 0.00018002877561534657
Position 3926: 0.00016417984509926712
Position 481: 0.000155900679856881
Position 228: 0.0001183560164472761
Position 543: 0.0001143415838177961
Position 5811: 0.00010081043122088087
Position 4317: 7.549516285422976e-05
Position 3428: 6.569707218503253e-05
Position 3155: 6.339109193602676e-05
Position 176: 6.0293431727223944e-05
Position 290: 5.284762348428989e-05
Position 387: 4.294004967573732e-05
Position 2914: 3.918805523104815e-05
Position 676: 3.847694748709864e-05
Position 1002: 3.5221552078708426e-05
Position 3200: 3.2566203290680737e-05
Position 3587: 3.0643341118037095e-05
Position 168: 2.5404528131940486e-05
Position 3465: 2.0915770132117643e-05
Position 320: 1.9160853620278175e-05
Position 263: 1.8450313537215174e-05
Position 2604: 1.3168679708452124e-05
Position 4142: 8.47999607229374e-06
Position 2175: 6.082690895366539e-06
Position 4332: 6.0462858875607165e-06
Position 3559: 5.590417954986363e-06
Position 3716: 2.2551253996451275e-06
Position 4016: 1.4116727985799446e-06
Position 287: 1.3815633453722728e-06
Position 3584: 9.509067393053158e-07
Position 583: 9.080201726993785e-07
Position 514: 5.82228301017432e-07
Position 749: 5.415898224589607e-07
Position 655: 4.360915773071947e-07
Position 3779: 4.3563838695003964e-07
Position 3758: 3.874194412900707e-07
Position 3668: 2.738340707864763e-07
Position 1010: 2.3287613696604927e-07
Position 157: 1.6745989665376267e-07
Position 84: 1.0593690807917682e-07
Position 3815: 8.74378475186359e-08
Position 78: 6.15395172664025e-08
Position 598: 3.62430821305528e-08
Position 3812: 2.8679101917276785e-08
Position 3933: 2.7835253143087224e-09
Position 53: 1.930754770103797e-10
Position 89: 1.0743357175272735e-10
Position 61: 3.266048299601119e-11
Position 255: 5.380150543332827e-12
Position 3776: 4.356625311192959e-12
