Gene = l(2)k09022
Position 310: 0.00010140531991695299
Position 2094: 9.613192225898165e-05
Position 2334: 9.41980960187836e-05
Position 2000: 8.60874737587351e-05
Position 717: 7.809593097694757e-05
Position 1228: 5.2447137679116596e-05
Position 2179: 4.8213520353458016e-05
Position 30: 3.9613110205437754e-05
Position 6609: 2.1436529294032847e-05
Position 180: 2.0025480465524556e-05
Position 1894: 1.749694764349028e-05
Position 601: 1.2275649637897454e-05
Position 54: 1.1289952267765311e-05
Position 47: 1.0328094090513838e-05
Position 20: 1.0308734993467136e-05
Position 767: 7.013314896669832e-06
Position 313: 6.052982575583022e-06
Position 232: 5.974941774373308e-06
Position 298: 4.637696532524342e-06
Position 568: 4.350439347966229e-06
Position 884: 3.436587108676884e-06
Position 764: 3.2881898351053457e-06
Position 548: 2.931521970295807e-06
Position 890: 2.84875879253993e-06
Position 347: 2.804215233135824e-06
Position 1523: 1.7458861196230353e-06
Position 1210: 1.2068448026248538e-06
Position 967: 1.202138695060003e-06
Position 1404: 1.0376232868866154e-06
Position 108: 1.0064950798328058e-06
Position 609: 8.543666002195949e-07
Position 988: 8.317663329330653e-07
Position 1081: 7.524201889412277e-07
Position 2769: 6.796660091264127e-07
Position 1794: 4.202244611642103e-07
Position 342: 3.213999376333702e-07
Position 151: 2.626162549544019e-07
Position 1581: 1.9800998174315155e-07
Position 1899: 1.9605690816974366e-07
Position 617: 1.897879822308661e-07
Position 115: 6.090047138279735e-08
Position 1864: 3.543704159856813e-08
Position 1845: 3.4906571672886396e-08
Position 1789: 2.1099817954516808e-08
Position 1902: 2.0645386370204502e-08
Position 1955: 1.7124715779797763e-08
Position 1988: 9.768351296046246e-10
Position 770: 1.5625951696869378e-10
Position 1714: 7.59252985783234e-11
Position 1682: 1.3322794745139406e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5482: 0.9913936687577737
Position 1707: 0.964745684739271
Position 1384: 0.9597706607322091
Position 2898: 0.4185042594239031
Position 5141: 0.313221226044872
Position 1048: 0.2246615456842375
Position 544: 0.14094299591859474
Position 4748: 0.11812470810539914
Position 4271: 0.0889379045784266
Position 4684: 0.08142834800036003
Position 3869: 0.07553048140832089
Position 2211: 0.059770995838697875
Position 4052: 0.04440697662625037
Position 4961: 0.04219129831461084
Position 1407: 0.03770832288401233
Position 4502: 0.03204666266103457
Position 1115: 0.027937470228116
Position 648: 0.0278195486519977
Position 3114: 0.018417807942596395
Position 4434: 0.013906994056616863
Position 1132: 0.013720147071784193
Position 2133: 0.013241771269616592
Position 2865: 0.011768636591424315
Position 6227: 0.01028148361441575
Position 3482: 0.009321264691301234
Position 4681: 0.008617353382916004
Position 2868: 0.0067160165385395515
Position 3445: 0.006226222791879455
Position 3119: 0.005479313101586777
Position 2417: 0.004758028208311633
Position 3293: 0.004429613596347974
Position 1081: 0.004396468992402107
Position 211: 0.004329991991302946
Position 2612: 0.00364218911528349
Position 607: 0.0033637031173580083
Position 553: 0.0030028750126040115
Position 2103: 0.0028710970140839514
Position 1771: 0.0027514630219270904
Position 2139: 0.0026220816670041933
Position 770: 0.00230073087813448
Position 2586: 0.0022616973485078476
Position 6351: 0.001989589658889686
Position 2000: 0.0018453700798905209
Position 3665: 0.00178204545734906
Position 3613: 0.0014709616396547435
Position 5493: 0.0014516315622728072
Position 802: 0.0013594338680513658
Position 5566: 0.0011787596512352007
Position 2570: 0.0010816994547980451
Position 898: 0.0010115476648984384
Position 208: 0.0009550461786223531
Position 1343: 0.000896972428521607
Position 5586: 0.0008359955382456375
Position 6086: 0.0008147076899989679
Position 1544: 0.0007877637929666802
Position 1078: 0.0007471028826494082
Position 690: 0.0006065479998868382
Position 5684: 0.0005811272718949279
Position 1455: 0.0005695182094067608
Position 916: 0.0005678209147192784
Position 984: 0.0005672976953941
Position 1876: 0.000557699531679266
Position 2179: 0.0005455299815539481
Position 6687: 0.0005362413065605706
Position 2150: 0.0005075195250514526
Position 1737: 0.0005000310496408002
Position 1428: 0.0004973251295354751
Position 6455: 0.000479980232754397
Position 1024: 0.00039845312321325525
Position 84: 0.0003466938277537758
Position 6289: 0.0003425506548931736
Position 2969: 0.00034186500246931474
Position 2236: 0.00032899051064674
Position 1859: 0.0003242077525391089
Position 526: 0.0003123573896938403
Position 2429: 0.00027005009225980074
Position 1028: 0.0002685219020036908
Position 472: 0.00025653256086562815
Position 2283: 0.00025311650624801005
Position 2519: 0.0002458694038126601
Position 5985: 0.0002455631291456055
Position 6508: 0.00024191157090044252
Position 700: 0.00024004046230217033
Position 492: 0.00021518471115111948
Position 2751: 0.00020609626438273967
Position 2592: 0.00019563575018529176
Position 2850: 0.00016761718407108255
Position 5808: 0.00016756867651745273
Position 5502: 0.0001605978269897531
Position 2191: 0.0001572329378534143
Position 626: 0.00014977547421776667
Position 3233: 0.00014917645730028474
Position 1518: 0.0001039872876736209
Position 2196: 9.765497524626224e-05
Position 1832: 6.933469666847235e-05
Position 2473: 6.0396131289194145e-05
Position 295: 5.826430457908809e-05
Position 1160: 5.32350763725594e-05
Position 2378: 5.311242173099305e-05
Position 1232: 5.1747293313161666e-05
Position 3194: 5.109864027080333e-05
Position 77: 5.093997868838769e-05
Position 2370: 5.0391853105828004e-05
Position 1811: 4.5956067811449894e-05
Position 1932: 4.1856355750638495e-05
Position 2156: 3.857958509901394e-05
Position 1490: 3.734559766278208e-05
Position 3116: 3.609238250552763e-05
Position 745: 3.223062593322837e-05
Position 1742: 2.9362816912463718e-05
Position 2264: 2.6835885545008812e-05
Position 2805: 2.403538088708513e-05
Position 2009: 2.3468554429452326e-05
Position 2682: 1.844170139544201e-05
Position 304: 1.550685263075199e-05
Position 127: 1.2786915087333661e-05
Position 2995: 1.2600473286765188e-05
Position 2220: 9.970341459666533e-06
Position 265: 9.50259393097064e-06
Position 1541: 9.473564397117784e-06
Position 497: 8.062706846990444e-06
Position 124: 6.872504205404028e-06
Position 170: 5.878861856834068e-06
Position 1496: 5.561968507932441e-06
Position 2964: 4.20257928281461e-06
Position 3485: 3.7271273933734454e-06
Position 268: 3.4715021919388095e-06
Position 1409: 2.6256217509314985e-06
Position 1843: 2.0953205530408253e-06
Position 1505: 2.0488700051689944e-06
Position 1799: 2.0027252488813183e-06
Position 2667: 1.9111004389825577e-06
Position 1566: 1.8311067442469995e-06
Position 1789: 1.5609745620888805e-06
Position 1587: 1.4624123182242138e-06
Position 1891: 1.4064692546745549e-06
Position 151: 1.2512414338922779e-06
Position 244: 1.2299976980770362e-06
Position 322: 5.73220877342854e-07
Position 650: 4.5165488613673535e-07
Position 1563: 4.102843898769279e-07
Position 697: 1.8949900215621787e-07
Position 740: 1.7292186920797625e-07
Position 298: 1.607425005456688e-07
Position 223: 4.7778089119420295e-08
Position 133: 4.121691653616142e-08
Position 394: 1.8058973001295157e-08
Position 370: 1.9455430330286597e-09
Position 108: 2.4579923533042345e-11
Position 180: 2.8482790494709565e-12
Position 352: 2.3509173603936653e-12
