Gene = Drgx
Position 21950: 3.223376384004782e-06
Position 11636: 2.9261443190287684e-06
Position 11707: 2.4805151536128648e-06
Position 336: 2.0248073405133664e-06
Position 1193: 2.0135764071848427e-06
Position 12067: 1.394581487498934e-06
Position 272: 9.939680443271288e-07
Position 22065: 8.689545239291476e-07
Position 478: 6.647383549463514e-07
Position 421: 6.466561739111883e-07
Position 408: 5.44479164990623e-07
Position 125: 3.880388809912622e-07
Position 28185: 1.6231110287744556e-07
Position 415: 1.3581701526482655e-07
Position 78: 9.371017782350534e-08
Position 447: 5.373074892317716e-08
Position 21930: 3.1686482104408714e-08
Position 21893: 2.4534237408437434e-08
Position 22621: 1.672379425730208e-08
Position 636: 1.6373503103930514e-08
Position 22582: 1.5469494386522965e-08
Position 931: 1.1530210539253766e-08
Position 21330: 2.7394486669075466e-09
Position 430: 2.1510215673020194e-09
Position 513: 2.043286623582349e-10
Position 664: 1.3396067691058035e-10
Position 646: 4.9242319272117913e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10432: 0.998043623376443
Position 27576: 0.9943842062142857
Position 21121: 0.9887769938578168
Position 15617: 0.973254348134968
Position 15465: 0.9101908374835611
Position 28092: 0.8687982057845944
Position 21316: 0.7470783240691489
Position 10679: 0.4070079315473958
Position 25783: 0.2855017163916435
Position 21344: 0.24139312688390177
Position 10948: 0.15867418002208983
Position 8994: 0.1280610477143092
Position 28109: 0.12632983537454787
Position 16365: 0.10644817114891225
Position 22007: 0.09896135343553829
Position 26894: 0.0971479269713517
Position 10785: 0.09264878981734923
Position 10951: 0.09255862814086813
Position 11560: 0.08835783776280724
Position 615: 0.07940513200575591
Position 26529: 0.05517564384832117
Position 15322: 0.051970962733937365
Position 13771: 0.050316379730621114
Position 10841: 0.046831846051009984
Position 16270: 0.041245957416956656
Position 7425: 0.037401773016530665
Position 284: 0.03667248678706973
Position 11238: 0.03527020156651191
Position 26388: 0.02902595605279312
Position 22666: 0.01934473299312193
Position 24856: 0.01781354293557895
Position 9840: 0.01753124601381448
Position 790: 0.016776129472432653
Position 11007: 0.01614608460971969
Position 9680: 0.015895718945810038
Position 21977: 0.015522272652918992
Position 10923: 0.015020483992499263
Position 9281: 0.014981521705519587
Position 675: 0.014455114880828497
Position 4269: 0.014216514435468076
Position 19654: 0.011805941245440061
Position 4789: 0.011356786920357846
Position 9410: 0.010687904168400665
Position 13302: 0.01002963671913462
Position 7347: 0.009933911671857408
Position 11361: 0.009575806367959095
Position 22617: 0.009328866545220799
Position 11202: 0.009293419364574253
Position 20394: 0.008824465633962223
Position 16309: 0.008717367841483957
Position 21133: 0.008469603210199194
Position 21471: 0.0072977423931071045
Position 19554: 0.00695249171032078
Position 461: 0.005976581509975221
Position 13977: 0.005967617029999201
Position 1327: 0.005891653848923702
Position 7977: 0.005710526887408534
Position 23547: 0.00544079359473997
Position 11565: 0.004988187274496223
Position 15623: 0.004794350825020924
Position 17693: 0.003873981329591208
Position 22846: 0.00377232414643152
Position 14150: 0.00368173723984143
Position 21950: 0.0036485464143302406
Position 11300: 0.0034848826618978155
Position 747: 0.003203903386699344
Position 24301: 0.0032027695341860915
Position 16092: 0.0031544248332656373
Position 768: 0.0031403717790031206
Position 11529: 0.0030366458578444068
Position 20429: 0.002977092378373885
Position 1123: 0.0028629922827044197
Position 21802: 0.002825113110323997
Position 28800: 0.002822596295231345
Position 720: 0.0026938983936433654
Position 12238: 0.0025195800176626357
Position 11342: 0.002438257943173775
Position 15874: 0.0022815757074873843
Position 21362: 0.0022373476302814796
Position 16660: 0.002202499675946596
Position 2073: 0.002119619568803394
Position 15991: 0.0021101755997162495
Position 11388: 0.00206596202157669
Position 21394: 0.00199019186291268
Position 10807: 0.0019497666212176675
Position 11441: 0.0019130865280823953
Position 17458: 0.00190825116193133
Position 28825: 0.0018589263300030307
Position 11159: 0.0018577985156799208
Position 16488: 0.001804128098880334
Position 113: 0.0017462955466006369
Position 1895: 0.0016379398664910347
Position 21964: 0.001607760680951735
Position 11586: 0.0015386665642487239
Position 17091: 0.0015307550715546701
Position 3225: 0.0014001250789822204
Position 5062: 0.0013928803553294922
Position 24131: 0.001339316897571106
Position 17623: 0.001321330141623545
Position 23383: 0.0010893029118042095
Position 4738: 0.0010562795487408464
Position 14887: 0.0009065023480540644
Position 27444: 0.0008463881805646273
Position 23043: 0.0008293297202358116
Position 28136: 0.0008234130796477426
Position 22027: 0.0008169024855983964
Position 15861: 0.0007985141430587385
Position 20854: 0.0007912081659012216
Position 5355: 0.0007710128122418924
Position 1001: 0.000765435068076651
Position 17067: 0.0007623268768909174
Position 22770: 0.0007185833228902063
Position 10961: 0.0007169493853947676
Position 2346: 0.000704075222490868
Position 1498: 0.0006673167967207867
Position 11053: 0.0006560802777988698
Position 384: 0.0006525165381821316
Position 15885: 0.000643592677998148
Position 374: 0.0005971053773430541
Position 3920: 0.0005799806545191246
Position 27610: 0.0005497718114430043
Position 27797: 0.0005376839584340032
Position 18365: 0.0005302294412277119
Position 10631: 0.0005132643587693652
Position 14348: 0.0005033302958118326
Position 29096: 0.000486682689826286
Position 29250: 0.0004738914082669903
Position 2789: 0.00046025347863153234
Position 17480: 0.0004548050982733945
Position 10014: 0.0004489681972678069
Position 16274: 0.00043905735489351656
Position 13252: 0.00040983814174756045
Position 29141: 0.0003998662332765949
Position 11246: 0.0003912039009985327
Position 11367: 0.0003456850568249984
Position 27783: 0.00033528884544872925
Position 17246: 0.0003092631390449431
Position 599: 0.0003022778619768055
Position 29100: 0.0002983500071006371
Position 27982: 0.00029113492676333087
Position 18227: 0.00028305869147285173
Position 12412: 0.00022019457513810793
Position 12155: 0.0002090840150337906
Position 11032: 0.00019995318966957708
Position 2448: 0.00019521105237714536
Position 11289: 0.0001872943706694115
Position 1147: 0.0001859017058825541
Position 10612: 0.00018178903638432268
Position 620: 0.00017710953704730805
Position 20455: 0.00017283085404607443
Position 28053: 0.00016690432524834684
Position 10855: 0.0001626982759645895
Position 10686: 0.00015767599549785133
Position 16643: 0.000141651070350846
Position 10623: 0.00014100280923488203
Position 29055: 0.0001347393579978664
Position 12758: 8.083955888610636e-05
Position 22172: 7.967887459468478e-05
Position 22098: 7.234181799034548e-05
Position 27872: 6.758592951196547e-05
Position 21612: 5.6236636914178145e-05
Position 15898: 5.1555048521077716e-05
Position 22122: 5.1022730082847483e-05
Position 21532: 4.547910636147671e-05
Position 12518: 4.422909281574725e-05
Position 28628: 4.125321111758249e-05
Position 10619: 3.917520404718146e-05
Position 22392: 3.4446671408978844e-05
Position 19868: 3.184237633744306e-05
Position 19478: 2.761745449955176e-05
Position 28868: 2.611300596293807e-05
Position 21562: 2.1808876663164695e-05
Position 8167: 2.0426291439763067e-05
Position 22065: 1.9610356955879636e-05
Position 22232: 1.9096538743064623e-05
Position 20191: 1.8972224546386148e-05
Position 15647: 1.7466561380707184e-05
Position 21959: 1.4763076197410209e-05
Position 12560: 1.4129166858583064e-05
Position 4954: 1.3755101104520353e-05
Position 29288: 1.2071641617240163e-05
Position 21735: 1.0499873666594213e-05
Position 11927: 9.562973067573374e-06
Position 8971: 8.555394522272741e-06
Position 16552: 7.473780271247936e-06
Position 21270: 5.99582186682314e-06
Position 690: 5.384989789953945e-06
Position 16520: 4.994943127544476e-06
Position 16096: 4.509430401836141e-06
Position 367: 4.14005923663509e-06
Position 21433: 3.87132961352817e-06
Position 11072: 3.5101178846556926e-06
Position 19007: 3.099559424269715e-06
Position 852: 3.0241289468461785e-06
Position 15791: 2.965382070159252e-06
Position 16498: 2.715706985244051e-06
Position 19093: 2.5491907448265313e-06
Position 447: 2.4575348124927485e-06
Position 16952: 2.329847815465398e-06
Position 21405: 2.0556248901249523e-06
Position 23143: 1.9672227474052553e-06
Position 1875: 1.674386490975088e-06
Position 22389: 1.5223489682854414e-06
Position 1090: 1.3743211761131556e-06
Position 21436: 1.094136386956958e-06
Position 922: 9.939780219096826e-07
Position 21641: 9.784532027431493e-07
Position 23191: 8.833114752822628e-07
Position 1045: 8.607221981396881e-07
Position 264: 8.502710246102542e-07
Position 491: 6.884381323461974e-07
Position 1094: 6.751867364159561e-07
Position 21501: 5.799320545770121e-07
Position 18118: 5.711553230554552e-07
Position 16146: 5.167267767572017e-07
Position 15999: 4.6759043496852797e-07
Position 1011: 4.133210502992012e-07
Position 931: 4.012543132297747e-07
Position 527: 3.8598540529910945e-07
Position 177: 3.116164422213131e-07
Position 468: 3.112388135962498e-07
Position 1161: 1.7837762437971915e-07
Position 1272: 1.4952423031306944e-07
Position 12432: 6.673366348411168e-08
Position 1275: 6.249476193288104e-08
Position 463: 4.3328564474671596e-08
Position 150: 3.956269290309115e-08
Position 185: 3.544463467176227e-08
Position 478: 3.359895970595003e-08
Position 270: 1.7697264472196e-08
Position 11603: 1.3977417606926467e-08
Position 11824: 8.042681183324792e-09
Position 195: 4.153120042125706e-09
Position 286: 2.0320425401447095e-09
Position 500: 4.4807502940274877e-10
