Gene = Ets65A
Position 6346: 0.0002606655077856744
Position 22611: 0.0002597805238214925
Position 4614: 0.0002533174593935324
Position 516: 0.00024985634301412986
Position 3460: 0.00023638081662552394
Position 7982: 0.0002295652782026449
Position 3150: 0.00021966775859726275
Position 5298: 0.00021650905251999626
Position 4448: 0.00021297918771874603
Position 784: 0.00019415591177305316
Position 3598: 0.0001902646144692114
Position 3470: 0.00017537383426240372
Position 4198: 0.00016017865668086368
Position 344: 0.00015390386089448815
Position 7326: 0.00015142257658984565
Position 4373: 0.00014836481705141102
Position 3274: 0.00014630289572258026
Position 760: 0.0001277118243177949
Position 7943: 0.00012197129913068928
Position 1798: 0.0001170153832027641
Position 496: 0.00011587883393575187
Position 543: 0.00011324979505363066
Position 66: 0.00010454066291030579
Position 5124: 9.74141525913281e-05
Position 7588: 9.390641458961141e-05
Position 24946: 9.250544474535755e-05
Position 908: 7.810432762836419e-05
Position 1526: 5.87791787507939e-05
Position 21755: 4.921092204595352e-05
Position 706: 4.4486869023655324e-05
Position 21697: 4.0329083357776295e-05
Position 6687: 4.0072107025401235e-05
Position 4693: 3.8187225443910677e-05
Position 3519: 3.3021970086321014e-05
Position 21751: 3.28188342806938e-05
Position 21703: 2.7465513606415138e-05
Position 8383: 2.7401958763597232e-05
Position 1116: 2.2947811166944418e-05
Position 3494: 2.1831039654068686e-05
Position 519: 2.1508801033239276e-05
Position 22250: 2.135417092137354e-05
Position 76: 1.9577052195297027e-05
Position 507: 1.9216984674992524e-05
Position 3299: 1.8458977081855036e-05
Position 8381: 1.8256051031236473e-05
Position 22081: 1.8126630774744275e-05
Position 3136: 1.4536690138480385e-05
Position 735: 1.3647188171094825e-05
Position 80: 8.106607167850248e-06
Position 6509: 7.3226810496591665e-06
Position 35: 7.2682098443565135e-06
Position 522: 6.826259027614876e-06
Position 21821: 6.567864415187001e-06
Position 500: 6.479327318020198e-06
Position 619: 6.239792376257593e-06
Position 740: 5.7860086315379775e-06
Position 757: 5.2609626978128685e-06
Position 90: 5.07923021647047e-06
Position 769: 4.505896290997231e-06
Position 267: 3.7012481083940552e-06
Position 327: 3.621144504183051e-06
Position 528: 3.5780357224203067e-06
Position 21926: 3.355736265628885e-06
Position 3282: 3.3216471823293543e-06
Position 6190: 3.2042624142357998e-06
Position 203: 3.1603464659817607e-06
Position 455: 2.8979614101625973e-06
Position 26: 2.776104221043483e-06
Position 87: 2.5139670863773716e-06
Position 952: 2.0450602168031005e-06
Position 6308: 2.029218635544427e-06
Position 796: 1.9798326964051495e-06
Position 649: 1.865936568078248e-06
Position 630: 1.8062248995076092e-06
Position 742: 1.6977524750739186e-06
Position 3118: 1.5890304253337883e-06
Position 24920: 1.2658226375600693e-06
Position 12: 1.1172449788821592e-06
Position 603: 1.1171573267887855e-06
Position 502: 9.857909984791578e-07
Position 24101: 7.617825995109775e-07
Position 329: 7.015351038611122e-07
Position 24056: 5.060059406009832e-07
Position 225: 4.5668068222285217e-07
Position 4462: 4.1857714325750457e-07
Position 273: 4.010415620571741e-07
Position 977: 3.3421434627272096e-07
Position 864: 2.762088398089374e-07
Position 534: 2.761047065728653e-07
Position 612: 2.401635417877979e-07
Position 4892: 2.0580298562839175e-07
Position 314: 1.8278775090021134e-07
Position 3852: 1.5490252971996263e-07
Position 859: 1.4010056163171946e-07
Position 934: 1.3707187822054322e-07
Position 4041: 1.311086166694695e-07
Position 3626: 1.075011605731902e-07
Position 3673: 7.442004563126834e-08
Position 3079: 7.116234598645571e-08
Position 316: 6.245786240673973e-08
Position 1892: 6.236445334205246e-08
Position 396: 6.16996102258832e-08
Position 4492: 6.139056488925715e-08
Position 257: 5.4024438379059534e-08
Position 23922: 3.967869469814186e-08
Position 24457: 1.7653362202525964e-08
Position 3546: 1.3625168715127536e-08
Position 6286: 8.625062053903871e-09
Position 3779: 5.8015604062305974e-09
Position 3710: 5.52560198435411e-09
Position 941: 5.139221205767996e-09
Position 441: 3.6180392827666885e-09
Position 3505: 2.230890952566251e-09
Position 3657: 2.223288398256804e-09
Position 3427: 5.101803196293996e-10
Position 6328: 6.80884840096946e-11
Position 21695: 5.690708368763536e-11
Position 385: 5.833268785929291e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 24358: 0.9921044419081506
Position 21341: 0.9866962000693396
Position 3317: 0.9767369016821462
Position 23876: 0.9718285289789259
Position 6007: 0.9453190550368836
Position 16676: 0.8208307175086815
Position 2851: 0.7983443365322557
Position 14753: 0.682074601697137
Position 18337: 0.2498394893662996
Position 22829: 0.15903225379645017
Position 2875: 0.09973621021058038
Position 14299: 0.09250017831839763
Position 22168: 0.08414572463445782
Position 23444: 0.07500085657051542
Position 7833: 0.07371161432957801
Position 1280: 0.06881911677251414
Position 1348: 0.06736284962012443
Position 1662: 0.06155211042534305
Position 23164: 0.05968432885271283
Position 2882: 0.05237141168174881
Position 1693: 0.043523842697330756
Position 2799: 0.041300236423459334
Position 1625: 0.04109427604918995
Position 1594: 0.03922144874660755
Position 2119: 0.03871662998629229
Position 2285: 0.03791148066584196
Position 1715: 0.03702409209043349
Position 17948: 0.03567595274272241
Position 5499: 0.030231069156724223
Position 3053: 0.02830815471134873
Position 1019: 0.027286655803746417
Position 2242: 0.026952834755499068
Position 769: 0.024159073571601086
Position 21605: 0.020417029695479073
Position 841: 0.01927592350093143
Position 1192: 0.01898851423805559
Position 21745: 0.01783485204842338
Position 8129: 0.017582094038484906
Position 1213: 0.01754470006687704
Position 3246: 0.017509063860840376
Position 1367: 0.01745538280350826
Position 1386: 0.017436534280705848
Position 23613: 0.015545276100182108
Position 21695: 0.015514599708704583
Position 20434: 0.012865091293683023
Position 16278: 0.012704843007746207
Position 20642: 0.012569782851350188
Position 4054: 0.011799624788945291
Position 12349: 0.01113206197112632
Position 17766: 0.010639128563789872
Position 748: 0.01054949785813542
Position 23907: 0.009639918451918333
Position 22759: 0.009283049208110353
Position 17965: 0.008324596649596823
Position 25430: 0.008290702017213335
Position 21632: 0.0079545005663757
Position 7902: 0.007461098702211068
Position 21758: 0.007137045420042121
Position 20858: 0.007057662550782915
Position 2583: 0.0069260164629386875
Position 7669: 0.006693562947212666
Position 7786: 0.0062601665620789955
Position 13428: 0.005580050290387672
Position 4089: 0.005538812389299005
Position 22319: 0.005375080057081315
Position 5487: 0.005317078649105901
Position 3372: 0.0052704489013922105
Position 8090: 0.005045813715050147
Position 934: 0.0049087128516322924
Position 2182: 0.00481291841392517
Position 18770: 0.00480068348778753
Position 12722: 0.004751418878594855
Position 22514: 0.0044917910450040935
Position 2489: 0.004479868804198495
Position 22025: 0.004187147041661789
Position 15004: 0.004180633343330824
Position 21892: 0.004160810791357496
Position 5049: 0.004117212675618827
Position 1317: 0.0037846055874464213
Position 16930: 0.0035782336248733606
Position 7150: 0.0035608268672406786
Position 24974: 0.003466629033937812
Position 16943: 0.003439054589568815
Position 23832: 0.0032741593049973663
Position 16112: 0.0030675438372036357
Position 16994: 0.0029801288754952478
Position 7696: 0.0029637251164492903
Position 5720: 0.0028998658118969773
Position 2984: 0.002784948256705241
Position 2513: 0.0026708762718524776
Position 24303: 0.0026115369396081433
Position 11377: 0.002535492425826814
Position 6498: 0.0025086594708256865
Position 21814: 0.002481582562921966
Position 14862: 0.0023342606436717846
Position 16889: 0.0023281825217779115
Position 1643: 0.002235946245329305
Position 24227: 0.0021893306319116946
Position 25375: 0.002121671890774069
Position 1296: 0.0020902211746339295
Position 22866: 0.0020548177887344038
Position 18011: 0.0019866041930453803
Position 7934: 0.001872784760039422
Position 1426: 0.001798020758749754
Position 20894: 0.0017830192384912583
Position 1599: 0.001722283018613067
Position 16865: 0.0016179173121766228
Position 7899: 0.0015875664561996938
Position 3017: 0.0015769686577174259
Position 757: 0.0014298644042927576
Position 8468: 0.0014159598486514938
Position 986: 0.0013858645602317149
Position 22046: 0.0013449402444073925
Position 2903: 0.0013157985862773123
Position 2441: 0.0012940108365550012
Position 1505: 0.0012916576109736088
Position 572: 0.0011584148659898373
Position 24327: 0.0011532616356083253
Position 15084: 0.0011489433774188648
Position 6568: 0.0011364170567872399
Position 15970: 0.001133167403726923
Position 1966: 0.001108700711565617
Position 1042: 0.0011056779463306668
Position 1763: 0.0009718209622791496
Position 16292: 0.0009402056064781316
Position 2295: 0.0009354277731433565
Position 20840: 0.0009073755111456653
Position 25120: 0.0008740036097619238
Position 15814: 0.0008551100585006903
Position 2013: 0.0008313805399312277
Position 6226: 0.0007976085461864589
Position 11021: 0.0007813189718104315
Position 25523: 0.0007790680338003757
Position 1097: 0.0007734370792301972
Position 1918: 0.0007064177944732016
Position 21848: 0.0006658462965752467
Position 2086: 0.0006507997611022893
Position 25011: 0.0006419417756901857
Position 6855: 0.0006379883542518586
Position 25399: 0.0006290634357318963
Position 2080: 0.0006277483061059107
Position 24312: 0.0006046497926378104
Position 543: 0.0005801132886815841
Position 1302: 0.0005532023517510781
Position 17365: 0.0005530411547747256
Position 25615: 0.000551820167246664
Position 6077: 0.0005243283862367636
Position 7584: 0.0005225559929883565
Position 1423: 0.00047750854392671565
Position 25983: 0.00047014221579797736
Position 4233: 0.00042240699024870054
Position 3534: 0.00042179536560278365
Position 3068: 0.00040445933268714457
Position 1508: 0.0003583442675193367
Position 23214: 0.0003484158096879906
Position 740: 0.00033804889545316656
Position 5425: 0.0003278791944008462
Position 790: 0.0003262412855925661
Position 8643: 0.0003186105488882877
Position 11248: 0.0003154171741876017
Position 17352: 0.0003121636768310698
Position 11225: 0.00027835353466676394
Position 21639: 0.00025990535511713893
Position 4541: 0.00023744262300717263
Position 4967: 0.0002285402048954781
Position 8684: 0.00021789694097502362
Position 21980: 0.00021654342830976383
Position 3254: 0.00021369539723698278
Position 24767: 0.0002008946913032885
Position 464: 0.0001919088368158929
Position 24460: 0.0001891995407210562
Position 4792: 0.00018524422312459832
Position 15265: 0.00017992503579037755
Position 2706: 0.00017736155061717117
Position 14916: 0.0001526951197419219
Position 6285: 0.00014492322755895078
Position 25282: 0.00013762842468329097
Position 24949: 0.0001352986121594617
Position 7107: 0.00013282132139108744
Position 3226: 0.00012854524498805012
Position 7019: 0.00012681201090137284
Position 5010: 0.000123853861829354
Position 225: 0.00010990135522091836
Position 3336: 0.00010588101957377252
Position 952: 0.00010353210903007876
Position 25008: 9.517798370283914e-05
Position 7399: 9.225620923284126e-05
Position 182: 8.365077709428237e-05
Position 784: 8.3360009495291e-05
Position 24423: 7.610434159619744e-05
Position 24952: 7.505662050976813e-05
Position 3655: 7.497792934980436e-05
Position 5247: 7.418149552135896e-05
Position 5779: 7.398670188579899e-05
Position 23188: 7.253241785593932e-05
Position 24842: 6.705886175279973e-05
Position 4519: 6.220311836996745e-05
Position 6237: 6.048540118459408e-05
Position 3510: 5.96614409422179e-05
Position 8860: 5.8509930903705254e-05
Position 4280: 5.5168329946060393e-05
Position 15718: 5.330947358189174e-05
Position 2808: 5.2401700974788016e-05
Position 15498: 5.118637281809107e-05
Position 3467: 4.7035540724292754e-05
Position 3556: 4.248258640101394e-05
Position 358: 4.193550795593786e-05
Position 24285: 4.125589100259702e-05
Position 25033: 3.9224501306272334e-05
Position 6962: 3.878646708228629e-05
Position 24971: 3.6456485655457145e-05
Position 7356: 3.3517795275576016e-05
Position 3587: 3.169164619841327e-05
Position 253: 2.7075171178985114e-05
Position 6936: 2.6264856146824955e-05
Position 796: 2.622218020217608e-05
Position 7642: 2.5385434916034686e-05
Position 22939: 2.401500565199603e-05
Position 222: 2.381080884590716e-05
Position 5643: 1.736101961096616e-05
Position 4937: 1.377748273035067e-05
Position 6261: 1.0302088382100321e-05
Position 6233: 9.716754661632274e-06
Position 4613: 9.450791420194547e-06
Position 876: 8.752931630514824e-06
Position 507: 8.25405106757817e-06
Position 7092: 8.028580096255376e-06
Position 486: 7.55949984586617e-06
Position 4964: 7.1617272000950845e-06
Position 6916: 7.105322052602851e-06
Position 14877: 7.023440773385707e-06
Position 138: 6.998796426614345e-06
Position 1398: 5.622992092976224e-06
Position 22446: 4.77664173583106e-06
Position 968: 3.5486099179655105e-06
Position 21821: 3.493316592825722e-06
Position 19053: 3.02616745169326e-06
Position 1734: 2.783712204795943e-06
Position 15294: 2.310471629374451e-06
Position 15426: 2.0538058422900596e-06
Position 1473: 1.7440215434013122e-06
Position 6449: 1.6979068249078256e-06
Position 1454: 1.6008167613168006e-06
Position 1526: 1.5371861405040403e-06
Position 483: 1.444921693119743e-06
Position 24764: 1.2636430571153842e-06
Position 109: 1.0625200466859701e-06
Position 702: 1.0243429528201895e-06
Position 3470: 1.0102931531582862e-06
Position 144: 8.66499246249911e-07
Position 325: 5.947131963153168e-07
Position 3491: 5.861051137740164e-07
Position 802: 4.7476989814138304e-07
Position 19341: 4.7227268026966793e-07
Position 792: 4.1772932131659825e-07
Position 3567: 3.363893822451254e-07
Position 472: 3.162592512353568e-07
Position 19189: 3.0770915889905073e-07
Position 5352: 2.1228638335282963e-07
Position 5310: 2.0666796073623045e-07
Position 71: 2.0434906473835128e-07
Position 5218: 1.8388373375474978e-07
Position 3597: 1.7095027501557966e-07
Position 2123: 1.4358610624594696e-07
Position 3867: 1.3411278026905883e-07
Position 3332: 1.3246721874286167e-07
Position 3685: 1.3085116459622943e-07
Position 5203: 1.2137834069615182e-07
Position 120: 1.1295652048630855e-07
Position 895: 1.1256529356708123e-07
Position 4305: 1.0254497121388803e-07
Position 24545: 9.75088914262498e-08
Position 5053: 8.954971780609607e-08
Position 5579: 6.819610598221675e-08
Position 3464: 6.066642572143533e-08
Position 5366: 5.662607593632204e-08
Position 4237: 4.20060111878128e-08
Position 5574: 2.7718560215803296e-08
Position 297: 1.565428989547498e-08
Position 4797: 8.280535204260194e-09
Position 4623: 6.69624004642754e-09
Position 291: 4.209345082393508e-09
Position 3852: 3.815962993790205e-09
Position 3779: 3.31492246854055e-09
Position 279: 2.8733776414721227e-09
Position 3782: 2.6277969748546902e-09
Position 804: 2.0148744827766793e-09
Position 807: 1.8307286895421742e-09
Position 156: 1.5585402734221964e-09
Position 3260: 1.2434252699594077e-13
