Gene = Eip63F-1
Position 21614: 0.9996554141498404
Position 21842: 0.9683432433900486
Position 23702: 0.9609823335905425
Position 4620: 0.9354006790585678
Position 16893: 0.6855799352102739
Position 4764: 0.5287395481073164
Position 2434: 0.3154674695706842
Position 16329: 0.3126644995767608
Position 1947: 0.2027903105523517
Position 3541: 0.17334003999746542
Position 686: 0.08595106537552821
Position 5908: 0.08208241070634945
Position 22251: 0.06960108370345838
Position 1227: 0.06878891898056999
Position 2741: 0.06078519240617783
Position 6158: 0.06063301072285751
Position 2227: 0.05518210721706755
Position 3113: 0.05114185477358043
Position 3750: 0.04607074997977599
Position 1172: 0.04589784398636843
Position 1056: 0.0434580932764753
Position 787: 0.040936243395815565
Position 2534: 0.038946811857120935
Position 17036: 0.038643729820146404
Position 16526: 0.0369992022011216
Position 1660: 0.03556412030544679
Position 24498: 0.03503164865597026
Position 1648: 0.031709004089617084
Position 1124: 0.030874997310840573
Position 6117: 0.029822531427884155
Position 812: 0.028773696121846208
Position 16057: 0.028706356258451794
Position 3581: 0.028678349513487647
Position 16297: 0.028544139996713503
Position 16015: 0.022432415266522888
Position 1481: 0.02123903745512465
Position 16231: 0.020474102646515904
Position 1080: 0.01759941976806628
Position 2191: 0.017178767572828907
Position 1178: 0.016826730668427606
Position 18846: 0.01644022431605608
Position 24650: 0.01385553833766404
Position 25392: 0.013187069034042669
Position 19143: 0.012406654116225673
Position 2320: 0.01121825052152951
Position 2105: 0.011198262999669258
Position 16841: 0.010976438779561696
Position 21844: 0.010564487515210145
Position 4166: 0.01018506907391861
Position 17004: 0.009316446458352348
Position 1259: 0.009260590669015287
Position 624: 0.008963062659873783
Position 17455: 0.008154166679953317
Position 416: 0.008107945364291193
Position 2764: 0.00792105688207342
Position 394: 0.007450298119024367
Position 1291: 0.006517589373194209
Position 2972: 0.006178604171430285
Position 2874: 0.005840724426412546
Position 213: 0.0056867739863069675
Position 2110: 0.005618032804513655
Position 24841: 0.005533206964820482
Position 2124: 0.005132022109964056
Position 22658: 0.005111546308014147
Position 23312: 0.0047303686974704455
Position 1420: 0.004720407237976244
Position 23729: 0.004606508478792865
Position 4952: 0.0045480112169499634
Position 3979: 0.004391779441942089
Position 24371: 0.004166637999126955
Position 2240: 0.004161118418133568
Position 6179: 0.00415844389670271
Position 1282: 0.004054337978268901
Position 17490: 0.0038813673203997815
Position 24637: 0.0036751351307267605
Position 25491: 0.003590156024667968
Position 24673: 0.0035214299746421252
Position 23098: 0.0034579157285481712
Position 17021: 0.0027923980947963498
Position 2452: 0.0025584998043200057
Position 586: 0.0025538730306895463
Position 1153: 0.0025066166114763194
Position 1724: 0.002382270082467203
Position 1359: 0.002222167576174178
Position 6125: 0.0021513001808546573
Position 22207: 0.0021040093851176847
Position 2063: 0.0019448231780101798
Position 2780: 0.0018518702101689402
Position 22149: 0.001599066061483977
Position 815: 0.001472925967134746
Position 23877: 0.0013583105571298624
Position 1511: 0.0012603657151126827
Position 1103: 0.0012118736732749237
Position 17650: 0.001182086681735299
Position 6335: 0.0011351890783915018
Position 1490: 0.00112043424903981
Position 279: 0.0010766815112212746
Position 1825: 0.0010104249237508308
Position 16870: 0.0009528051832098047
Position 1697: 0.0007657553091584202
Position 23981: 0.0007274948280017043
Position 6393: 0.0007123886163440493
Position 22493: 0.0006963085707726744
Position 22544: 0.0005206066510111721
Position 217: 0.0005073296290571403
Position 4474: 0.0005022260850363824
Position 23020: 0.00048812423662959097
Position 24443: 0.0004385035793529949
Position 1560: 0.00039212124612459704
Position 2667: 0.00038811732988891685
Position 4509: 0.0003787836392168446
Position 24322: 0.000346540595795458
Position 421: 0.00030162809115358844
Position 17513: 0.00028551911336789843
Position 3152: 0.0002730312426554691
Position 21408: 0.00024536758622186345
Position 2401: 0.0002389055252352388
Position 3217: 0.00022821263616630008
Position 21891: 0.00020701224361823522
Position 3173: 0.000197524944892439
Position 2364: 0.00018931148625859584
Position 946: 0.00018390068217930553
Position 1700: 0.00018198060237394024
Position 3026: 0.00018164112653097314
Position 2944: 0.00018132276584212348
Position 374: 0.00016133494804577113
Position 1502: 0.0001408202536225323
Position 1326: 0.00014078138536719137
Position 2958: 0.00012205777956757958
Position 454: 0.00010252710707628217
Position 4561: 9.172450240526692e-05
Position 22200: 7.626826493527601e-05
Position 22269: 4.4859981832874435e-05
Position 22685: 4.1150798693390366e-05
Position 648: 2.724466712364827e-05
Position 6082: 1.6403693044111224e-05
Position 694: 1.0869998881063464e-05
Position 765: 8.203878729861451e-06
Position 459: 7.329818296883641e-06
Position 588: 7.043077259829107e-06
Position 17210: 5.0606169188805814e-06
Position 322: 3.764884763134655e-06
Position 4580: 1.1414814230714303e-06
Position 830: 3.2351553575138766e-07
Position 152: 1.9617908310064902e-07
Position 333: 6.959518165089315e-08
Position 396: 5.808297596062933e-08
Position 64: 3.846946981102438e-08
Position 143: 3.5234904527412066e-08
Position 136: 2.3153245885940788e-08
Position 688: 1.3210609423073163e-09
Position 160: 3.6564228711104297e-10
Position 219: 2.8973149880358587e-10
Position 92: 5.8021342294718846e-11
Position 115: 2.941287421698682e-11
Position 107: 7.026582310670855e-13
