Gene = Ca-Ma2d
Position 1261: 0.00015102463523164152
Position 5768: 0.00014328860854747068
Position 2862: 0.0001389982127530221
Position 5850: 0.00013181714490507343
Position 9739: 0.00012942709075384294
Position 6828: 0.0001292138074914043
Position 4852: 0.00011517366614681363
Position 7871: 0.00010434924221398432
Position 7785: 9.996678835182144e-05
Position 1393: 9.869750889596692e-05
Position 7963: 9.275325644898265e-05
Position 8215: 9.028876491111345e-05
Position 4558: 8.939764038807163e-05
Position 542: 8.558599253725894e-05
Position 8129: 8.09232869000546e-05
Position 1222: 7.989344719112532e-05
Position 7149: 7.948514855227564e-05
Position 8517: 7.221680175217985e-05
Position 2571: 6.843836363858779e-05
Position 7325: 6.754569297657278e-05
Position 1829: 6.58801352034216e-05
Position 5481: 6.530508763815045e-05
Position 7772: 5.924527880326951e-05
Position 4251: 5.900589430226201e-05
Position 1688: 5.767624292131151e-05
Position 4427: 5.706916060542273e-05
Position 8876: 5.516654603074167e-05
Position 7999: 5.4654517427386604e-05
Position 9041: 5.316318630062661e-05
Position 9616: 5.258987435947131e-05
Position 2306: 5.2588550639282406e-05
Position 5794: 5.042212880646955e-05
Position 1901: 4.743496446123274e-05
Position 379: 4.732684959363543e-05
Position 8199: 4.6015392738885886e-05
Position 1256: 3.955658167419744e-05
Position 8019: 3.895559509663738e-05
Position 9084: 3.718589162506213e-05
Position 8099: 3.715018802524912e-05
Position 5993: 3.694509750475211e-05
Position 925: 3.505003992461466e-05
Position 6287: 3.414849466257155e-05
Position 2122: 3.335436231976753e-05
Position 7190: 3.2350274787499e-05
Position 8127: 3.1050901590400335e-05
Position 7018: 2.9412433855596776e-05
Position 8183: 2.8830174289862633e-05
Position 7301: 2.8483953022764687e-05
Position 482: 2.7589314263900787e-05
Position 6108: 2.6813151523333993e-05
Position 6335: 2.6215996160293145e-05
Position 7177: 2.5144533258612898e-05
Position 5504: 2.350938501731167e-05
Position 480: 2.2627349660584048e-05
Position 9865: 2.2101330849148578e-05
Position 6221: 1.952012686308698e-05
Position 4886: 1.866387428807444e-05
Position 415: 1.8415792361402933e-05
Position 7603: 1.812205379067483e-05
Position 8955: 1.8004223841058118e-05
Position 5263: 1.7594606986899695e-05
Position 8223: 1.6066990833277247e-05
Position 374: 1.495964571241302e-05
Position 5985: 1.3377449927528707e-05
Position 5983: 1.3191577247289305e-05
Position 5488: 1.3121793960612186e-05
Position 6575: 1.173369702538733e-05
Position 6736: 1.0651396168271782e-05
Position 8187: 1.0502194324942665e-05
Position 8203: 9.671710126065738e-06
Position 9254: 9.346817376614984e-06
Position 126: 8.800888816667227e-06
Position 1119: 8.323761644655346e-06
Position 6704: 8.268682956640801e-06
Position 6882: 8.268306869653831e-06
Position 4790: 8.160644376703373e-06
Position 7515: 8.051313067985291e-06
Position 8751: 7.424163211340001e-06
Position 5534: 7.044588377691998e-06
Position 7318: 6.9537290241763415e-06
Position 9303: 6.899969119628693e-06
Position 9291: 6.769833319843235e-06
Position 7676: 6.606898347608015e-06
Position 5382: 6.574128445384244e-06
Position 6196: 5.880235002679011e-06
Position 1737: 5.686988330619983e-06
Position 7117: 5.448911559641279e-06
Position 421: 5.344756770537486e-06
Position 313: 5.113344217262301e-06
Position 364: 4.430175461491521e-06
Position 5975: 4.378346863467245e-06
Position 4641: 4.189388506892019e-06
Position 5216: 3.895793146337188e-06
Position 5995: 3.7771585898395774e-06
Position 8444: 3.746214775720348e-06
Position 468: 3.40759222573748e-06
Position 115: 3.1640842590394053e-06
Position 5772: 3.052725762871153e-06
Position 372: 2.953856521555223e-06
Position 304: 2.8867245236151106e-06
Position 7289: 2.8603968738612997e-06
Position 5800: 2.8172939220262227e-06
Position 117: 2.8079757042329586e-06
Position 5882: 2.356889865368675e-06
Position 5022: 2.228678932834616e-06
Position 5658: 2.210605108042072e-06
Position 366: 1.9623101279252237e-06
Position 5168: 1.9336730227757475e-06
Position 6323: 1.8318170635635869e-06
Position 7427: 1.671074467825063e-06
Position 8865: 1.5979369640812824e-06
Position 4563: 1.5576743084645422e-06
Position 6833: 1.4159934491024672e-06
Position 8418: 1.391997585199822e-06
Position 358: 1.246068128592376e-06
Position 7120: 1.1676828046312038e-06
Position 8728: 1.0970684691056018e-06
Position 154: 1.042454616245344e-06
Position 8416: 8.896749939615344e-07
Position 6191: 6.87123361534098e-07
Position 7578: 6.45144541599425e-07
Position 7054: 6.422099508329118e-07
Position 4622: 6.299687060474658e-07
Position 7094: 6.252525406764689e-07
Position 226: 6.153842650686697e-07
Position 4685: 5.92831161286737e-07
Position 8574: 5.748216409406688e-07
Position 4619: 5.633061251122853e-07
Position 100: 5.556200848763373e-07
Position 7397: 5.218662490626707e-07
Position 34: 3.848611612632628e-07
Position 470: 3.79243204588215e-07
Position 139: 3.706700247852671e-07
Position 79: 3.102610136232544e-07
Position 6175: 2.3345295951419985e-07
Position 7298: 2.264569059151878e-07
Position 7296: 2.1624743174201814e-07
Position 534: 1.768508575730105e-07
Position 937: 1.6361771394378316e-07
Position 6094: 1.272595925350784e-07
Position 6: 1.1620712930504824e-07
Position 8195: 8.278931571398362e-08
Position 3: 6.478311155325558e-08
Position 1185: 4.8419313178459025e-08
Position 1191: 3.332680012633952e-08
Position 346: 2.254497088250091e-08
Position 7596: 2.0728567065962513e-08
Position 6572: 1.7174124246482272e-08
Position 1002: 8.447482740103014e-09
Position 768: 4.251446224458959e-09
Position 7607: 3.912800528052302e-09
Position 6784: 3.5869263682994836e-09
Position 6686: 2.923420732102917e-09
Position 889: 2.810565576985193e-09
Position 875: 2.177382934077604e-09
Position 918: 1.9008174059724492e-09
Position 1201: 9.845895278062901e-10
Position 6863: 7.591973825589545e-10
Position 6875: 7.238602993090529e-10
Position 6542: 5.759255514276594e-10
Position 4208: 1.8528957513903059e-10
Position 6968: 1.1929470186102972e-10
Position 6533: 1.0843520390427389e-10
Position 6477: 5.7427014656306635e-11
Position 6679: 2.5008598597080846e-11
Position 344: 1.3305736525371343e-11
Position 7009: 1.3152141725485798e-11
Position 6689: 2.428701680360975e-13
Position 5899: 9.3760863877549e-16
Position 6083: 2.6473852215243614e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 4144: 0.9984695137636039
Position 6679: 0.9978211943570612
Position 6475: 0.9975311828235479
Position 7252: 0.9968429465658596
Position 7726: 0.9929341925109492
Position 5658: 0.9640883449412939
Position 8337: 0.9567502697827843
Position 7566: 0.8933222036375913
Position 8570: 0.886224565296935
Position 6034: 0.8854597948641347
Position 5892: 0.4906488194282107
Position 9440: 0.21263127886957195
Position 8754: 0.1512197887272926
Position 6066: 0.11090523344153151
Position 7583: 0.07250717282614295
Position 667: 0.05126678839301049
Position 4423: 0.04918656695351503
Position 5568: 0.04254080085728026
Position 10027: 0.04063661412602958
Position 8591: 0.04031005338351047
Position 2060: 0.036725564047326076
Position 1179: 0.028655108583872105
Position 6981: 0.01946585391616728
Position 5033: 0.01658578206954163
Position 7629: 0.015010715176930096
Position 7902: 0.013807755273738658
Position 5213: 0.012946924310383242
Position 5019: 0.012682003492632474
Position 9856: 0.011921404281743417
Position 5045: 0.011145834031844857
Position 6882: 0.010487958309593504
Position 3551: 0.009579823531548461
Position 8621: 0.007104496840416029
Position 3377: 0.006086448336866763
Position 5000: 0.005029027567729909
Position 9157: 0.0049398990268815935
Position 480: 0.004819164948476925
Position 4450: 0.004498826515779898
Position 5159: 0.00386846454334494
Position 7044: 0.0037659937451980713
Position 9179: 0.003513289810146542
Position 9659: 0.0034178138435224984
Position 184: 0.003131090988392386
Position 5125: 0.002434827406733796
Position 875: 0.0024176489665574917
Position 4900: 0.002239025114977231
Position 5750: 0.0022057650823860647
Position 7741: 0.0021836831253308174
Position 619: 0.0020956269407057843
Position 8694: 0.0020344594145633803
Position 5216: 0.0019393381804871364
Position 8857: 0.001872839135412739
Position 9217: 0.0018585376675086388
Position 9059: 0.0018185675190235187
Position 7606: 0.0017887115227646795
Position 7336: 0.0017589713370361956
Position 1793: 0.0014509983174217692
Position 8391: 0.00144177450746737
Position 8945: 0.0014176175276742883
Position 9597: 0.0013420020535072257
Position 2073: 0.001252130383983834
Position 6211: 0.0012192396627028455
Position 9450: 0.0011989175075671325
Position 3353: 0.0011741041477250202
Position 1550: 0.0011048195537847138
Position 8052: 0.001104530310362541
Position 165: 0.0010764809204037921
Position 4403: 0.0010297178157934813
Position 3457: 0.0009767222863920914
Position 1376: 0.0008383120374583427
Position 1413: 0.0007839858953743247
Position 5252: 0.0007779968986186142
Position 6903: 0.0007727770790194123
Position 9802: 0.0007562629331434357
Position 1486: 0.000740619251904669
Position 7866: 0.0006929170629777323
Position 2289: 0.0006897605744961286
Position 6083: 0.0006809428154458774
Position 820: 0.0006773824178250156
Position 8910: 0.0006700121132341071
Position 8340: 0.0006662770330534062
Position 8435: 0.0006569919816583494
Position 5525: 0.0006192777792617857
Position 5713: 0.0005879124238741802
Position 2179: 0.0005774994648022807
Position 852: 0.0005709105722599586
Position 7971: 0.000569092564037783
Position 1658: 0.0005045603602003766
Position 304: 0.0004820337275714419
Position 6046: 0.000474741228064038
Position 1259: 0.00046071883149695564
Position 1207: 0.00043840505928610153
Position 7419: 0.0004197352244197191
Position 6503: 0.00041046934069652015
Position 4306: 0.00035404039625719504
Position 9926: 0.00034948933890593383
Position 4481: 0.00031414411905302333
Position 8766: 0.00031345158541225737
Position 2021: 0.000280366265290229
Position 458: 0.00027812066536282774
Position 6101: 0.00026448737490386196
Position 1520: 0.00026267212521180873
Position 8416: 0.0002601695332709664
Position 6729: 0.00025507521577206564
Position 1872: 0.0002543505024724462
Position 5426: 0.000252895353080589
Position 6762: 0.00024850304996776974
Position 3045: 0.0002467918684824103
Position 4610: 0.00024244751244967687
Position 583: 0.00024040963858786954
Position 7968: 0.0002284115956701216
Position 1981: 0.00021820030043279143
Position 3024: 0.0002028423510748566
Position 534: 0.00019923778816747487
Position 8234: 0.00019889328142228284
Position 553: 0.00019727181341494784
Position 504: 0.00019577844092473156
Position 5882: 0.00018727069830190348
Position 1346: 0.00017983155316671052
Position 6816: 0.0001775964089970364
Position 6732: 0.0001707741584366527
Position 7131: 0.00014657106833447652
Position 531: 0.0001440744855881916
Position 6776: 0.0001352079968801349
Position 4809: 0.00012566054802044352
Position 7088: 0.00011890894453944933
Position 9632: 0.00011238215633162502
Position 6297: 9.301698507473659e-05
Position 2250: 9.213015423253319e-05
Position 7596: 9.159305306981779e-05
Position 7221: 8.833042870132778e-05
Position 7049: 8.765896590079302e-05
Position 100: 7.901112027349755e-05
Position 6235: 7.772081223544678e-05
Position 6533: 7.431335437574399e-05
Position 7101: 7.212203271796813e-05
Position 2329: 7.061835962244573e-05
Position 6108: 6.717326167036105e-05
Position 6196: 5.913222229945464e-05
Position 244: 5.6851244669501214e-05
Position 6088: 5.6511785313228775e-05
Position 7120: 5.569051113608782e-05
Position 270: 5.435291661622954e-05
Position 6323: 5.069912996976153e-05
Position 113: 5.0451003644272094e-05
Position 8448: 4.635208435434095e-05
Position 1034: 4.6172083752027365e-05
Position 6238: 4.476340550201299e-05
Position 5537: 4.42974997605247e-05
Position 6181: 4.067547852790498e-05
Position 883: 4.064290829460493e-05
Position 4080: 3.9575469102822735e-05
Position 4427: 3.746754371408223e-05
Position 415: 2.8291060130585607e-05
Position 7603: 2.5253834201492457e-05
Position 4283: 2.5204519111951648e-05
Position 7231: 2.31360514522186e-05
Position 8071: 2.3010872084840965e-05
Position 4199: 2.1351451307214293e-05
Position 8088: 2.0599769462509124e-05
Position 7807: 2.0280644691417698e-05
Position 7104: 1.6789650274621478e-05
Position 7768: 1.675615146063035e-05
Position 6167: 1.589502975448194e-05
Position 6554: 1.566152676707311e-05
Position 7746: 1.4493237208682184e-05
Position 7424: 1.4433777652699077e-05
Position 6966: 1.3539505804045856e-05
Position 7631: 1.0907189735225858e-05
Position 8240: 1.0600427553576256e-05
Position 7441: 9.81454472501301e-06
Position 6527: 8.406157562936414e-06
Position 7177: 7.230864605826618e-06
Position 1824: 6.104165611331658e-06
Position 7753: 5.412228576714653e-06
Position 7404: 4.700297290760673e-06
Position 6334: 4.490169985242023e-06
Position 1561: 2.8026566953564124e-06
Position 6954: 2.7299416476818097e-06
Position 1063: 2.505310411720729e-06
Position 7878: 2.300734644945877e-06
Position 6358: 2.2473183618626222e-06
Position 5791: 2.2114604249773552e-06
Position 1232: 2.092996545170456e-06
Position 786: 2.024946864372996e-06
Position 1365: 1.8056566391520605e-06
Position 6512: 1.7765493572762376e-06
Position 1460: 1.518857737727423e-06
Position 1245: 1.4883367898855598e-06
Position 822: 1.4831520464185473e-06
Position 7792: 1.4672939870665465e-06
Position 831: 1.1654556001718405e-06
Position 804: 6.152872684684756e-07
Position 6542: 3.0301862699237164e-07
Position 5993: 2.516628905413723e-07
Position 6572: 1.6420852042345786e-07
Position 1264: 9.441861094168079e-08
Position 191: 7.22264955842469e-08
Position 1045: 7.148998459346328e-08
Position 6579: 6.923935917085267e-08
Position 1191: 4.5692325318254416e-08
Position 6581: 3.046153861561412e-08
Position 1185: 2.3865945167450346e-08
Position 1384: 2.2721768352943034e-08
Position 146: 1.8151929876745857e-08
Position 107: 1.4380765640474595e-08
Position 6618: 1.425932635430959e-08
Position 1117: 1.2600110172203716e-08
Position 1106: 8.828782180770434e-09
Position 398: 1.8014373126150996e-09
Position 393: 1.0449269503726923e-10
Position 739: 1.482961506867568e-11
