Gene = Cand1
Position 1553: 0.00021591658754667602
Position 2684: 0.00021359850175415592
Position 649: 0.00021242332195212798
Position 2931: 0.00021017740903012182
Position 1526: 0.0002075022625934493
Position 604: 0.00018627923623629956
Position 205: 0.00018482603716780081
Position 698: 0.00017515072867985233
Position 2969: 0.00013038065526800943
Position 2887: 0.00012907806465929295
Position 4446: 0.00012002935458808846
Position 4004: 9.514473053714034e-05
Position 1516: 7.90553882613474e-05
Position 3545: 6.587445912265625e-05
Position 457: 5.735844775121724e-05
Position 587: 5.614325120487056e-05
Position 1064: 5.5030496288973364e-05
Position 3306: 4.922688873620336e-05
Position 3073: 4.6633552252995117e-05
Position 214: 4.650300695226327e-05
Position 540: 3.214045546922889e-05
Position 4340: 2.991758522007278e-05
Position 4106: 2.772293358983046e-05
Position 424: 2.063168872821868e-05
Position 3944: 1.8742434580499666e-05
Position 183: 1.6446837797470177e-05
Position 1046: 1.4811608981651932e-05
Position 764: 1.240166488848378e-05
Position 954: 1.0549593613692086e-05
Position 162: 9.591405778836405e-06
Position 399: 9.408935123677932e-06
Position 865: 8.846582308845963e-06
Position 477: 8.830868229562591e-06
Position 4283: 8.564042198892279e-06
Position 3910: 8.415094795292563e-06
Position 3696: 6.20379734804886e-06
Position 485: 4.4732973084682085e-06
Position 4132: 4.449384137880253e-06
Position 775: 4.194730032600808e-06
Position 1024: 4.1869242048099895e-06
Position 1774: 3.3805151161265783e-06
Position 3126: 3.3507707308161748e-06
Position 493: 2.8674608817203977e-06
Position 3174: 2.817782794685785e-06
Position 653: 2.7206243486916563e-06
Position 4086: 2.3325708404057402e-06
Position 817: 2.121274504909606e-06
Position 1244: 1.9670626787433143e-06
Position 2012: 1.9119692882278583e-06
Position 624: 1.8228464011495596e-06
Position 887: 1.8205943153956214e-06
Position 1518: 1.753161120909201e-06
Position 1880: 1.6715789052837122e-06
Position 5: 1.643584444398713e-06
Position 555: 1.4997801336373839e-06
Position 3209: 1.4289629630709043e-06
Position 3961: 1.416805020514244e-06
Position 1451: 1.1642486719882618e-06
Position 897: 1.103755674594473e-06
Position 3974: 1.0725521924358399e-06
Position 529: 1.035817749390529e-06
Position 1216: 9.743437658595684e-07
Position 758: 8.499254895636176e-07
Position 3456: 7.791862414279879e-07
Position 3914: 6.229470389239815e-07
Position 3648: 5.912546195166523e-07
Position 2153: 5.80621359177976e-07
Position 737: 4.182664410137602e-07
Position 3450: 4.0775276401358673e-07
Position 3842: 3.747376967295197e-07
Position 1221: 3.597690914332472e-07
Position 3423: 3.543495729646485e-07
Position 2334: 3.358792702612614e-07
Position 728: 3.24868960612526e-07
Position 3808: 2.689866978872736e-07
Position 956: 2.1452620442161096e-07
Position 1183: 1.776436557340631e-07
Position 4301: 1.646050889102765e-07
Position 4121: 1.401810950956976e-07
Position 1341: 9.355123089880078e-08
Position 905: 8.0591161786984e-08
Position 1500: 6.724378382623994e-08
Position 2345: 6.699816162696203e-08
Position 913: 4.638181833533838e-08
Position 2642: 2.973927124666266e-08
Position 1336: 2.3099462290628206e-08
Position 2811: 1.2244043763864197e-08
Position 1320: 7.643420217186318e-09
Position 4170: 7.0632381725014864e-09
Position 4231: 6.748127875631824e-09
Position 824: 4.615529276011946e-09
Position 4175: 3.564114541809753e-09
Position 1308: 3.4718076893358745e-09
Position 2162: 1.1607509988707006e-09
Position 4158: 2.0283303370356527e-10
Position 335: 1.0945679263033541e-11
Position 2878: 6.975247056051493e-12
Position 3657: 6.558161804674261e-12
Position 3213: 5.127366954415668e-12
Position 315: 2.4398096657745856e-12
Position 1357: 8.673194955400555e-13
Position 472: 6.727777077673849e-13
Position 299: 1.0725570170939704e-13
Position 740: 2.107036080796802e-14
Position 4093: 6.851885820557293e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 2768: 0.9978638547917743
Position 4058: 0.9961530702558933
Position 4269: 0.9927075630105244
Position 309: 0.990467500430776
Position 1345: 0.9570224664726769
Position 751: 0.9333443440274928
Position 1122: 0.8485982795719803
Position 2182: 0.7138227351338309
Position 1093: 0.14099363926883207
Position 162: 0.059542272789344874
Position 837: 0.05386754053220914
Position 1546: 0.05309517626651354
Position 1850: 0.05248000418150081
Position 3860: 0.025414720014332527
Position 1328: 0.02342670245133678
Position 2387: 0.023070621069712992
Position 2161: 0.01741751312313743
Position 3887: 0.014736431522960928
Position 1129: 0.010064347549293303
Position 2533: 0.00977041780133313
Position 2488: 0.007700135306182172
Position 754: 0.006500098765439359
Position 4514: 0.006458303385270317
Position 3593: 0.006252085073634882
Position 4482: 0.005169513498790481
Position 2053: 0.004912335518592555
Position 4438: 0.004081411556120367
Position 1771: 0.0037602352669724973
Position 4078: 0.0035727885783957817
Position 3125: 0.003421083789002368
Position 3334: 0.003028817119377406
Position 3137: 0.0027499137931567786
Position 1603: 0.002654664463782297
Position 4283: 0.0023048146700971064
Position 1808: 0.0022311592529629105
Position 4280: 0.002179299520319919
Position 2585: 0.002133573148309533
Position 3905: 0.002011350136276881
Position 2343: 0.0019355456955540077
Position 570: 0.0019233241037669732
Position 2618: 0.0017228803048022316
Position 1511: 0.0014411536825009908
Position 3590: 0.0013727792768745055
Position 2111: 0.0013250544314215194
Position 1744: 0.0012832383759410835
Position 2990: 0.0012666832548268892
Position 2086: 0.0011847689264974195
Position 1711: 0.0010043962433046317
Position 3380: 0.0010033024773967582
Position 3540: 0.0009323847526956723
Position 4301: 0.0008993719467236731
Position 1572: 0.0008470500878885116
Position 2275: 0.0006710457435423148
Position 3563: 0.0006313325869550701
Position 2461: 0.0006149402303486862
Position 2245: 0.0005657466559428926
Position 4502: 0.0005540795529477271
Position 1914: 0.0005369532990234678
Position 2024: 0.000531147054311392
Position 865: 0.0004944542638814946
Position 931: 0.00048348246521859567
Position 1923: 0.0004433611469890768
Position 1354: 0.0004234649331629818
Position 2537: 0.00041857171263304834
Position 3100: 0.0004121551413038321
Position 1970: 0.0004071164624433456
Position 1660: 0.0003606903957488484
Position 2209: 0.0003389964668569817
Position 1549: 0.00033427445548951364
Position 2443: 0.0003255187934395727
Position 3740: 0.000305885442563312
Position 4311: 0.0002831763818424584
Position 1399: 0.0002640917961402069
Position 717: 0.0002633992120024065
Position 2822: 0.00024740299579366413
Position 2993: 0.00020594392509409938
Position 2369: 0.00020360714896293228
Position 1875: 0.00020015519306650434
Position 2858: 0.00019021475675344712
Position 191: 0.00018730482958079092
Position 3179: 0.00016828769205308236
Position 659: 0.00016611523439823153
Position 3347: 0.00016469224897882343
Position 4105: 0.00015738532180471806
Position 501: 0.00011739831459571068
Position 775: 0.0001072227707986994
Position 2083: 9.920647302774771e-05
Position 124: 9.696823960483873e-05
Position 624: 9.439776814946381e-05
Position 3302: 7.939239256710667e-05
Position 3569: 7.765548044961498e-05
Position 110: 7.286679242841595e-05
Position 477: 6.558970276496963e-05
Position 462: 5.6204649370087724e-05
Position 3398: 5.493653700567004e-05
Position 567: 5.381077881642375e-05
Position 3389: 5.1336375650159583e-05
Position 4527: 5.0471765562337616e-05
Position 2804: 5.010298946399939e-05
Position 600: 4.9671375199664285e-05
Position 604: 4.914603907109709e-05
Position 4462: 4.055252101936071e-05
Position 883: 3.999973506927882e-05
Position 4129: 3.712587563584296e-05
Position 516: 3.3132479719445056e-05
Position 4331: 3.0438631793125102e-05
Position 4175: 2.8952687963181577e-05
Position 1024: 2.584651792823419e-05
Position 92: 2.5348930180753662e-05
Position 4369: 1.905498848841176e-05
Position 4544: 1.5951028545837725e-05
Position 3026: 1.4370983996571466e-05
Position 1183: 1.0341378276936442e-05
Position 104: 1.0072892524269678e-05
Position 2902: 9.731012970688717e-06
Position 939: 9.627802400536748e-06
Position 4537: 9.201570490333702e-06
Position 1188: 7.94394949025494e-06
Position 4132: 7.860848018449752e-06
Position 851: 7.259336531645265e-06
Position 4349: 7.24707598430719e-06
Position 1228: 6.127452880213721e-06
Position 983: 6.022497695812278e-06
Position 372: 4.911487964868366e-06
Position 4394: 3.2987256881910558e-06
Position 1001: 2.6623913446347234e-06
Position 214: 2.6126652721340326e-06
Position 4202: 1.8916832835755939e-06
Position 895: 1.0820417019499633e-06
Position 129: 9.696022088910945e-07
Position 327: 8.823774211321618e-07
Position 682: 8.365542464831721e-07
Position 69: 7.711161815023609e-07
Position 4352: 7.217656338028413e-07
Position 4403: 6.633571358107659e-07
Position 375: 6.292033546021476e-07
Position 432: 6.203131263238492e-07
Position 411: 5.248640627119693e-07
Position 1259: 5.234644576799611e-07
Position 1458: 4.944793278967904e-07
Position 4383: 4.865961662647732e-07
Position 4340: 4.527080839238237e-07
Position 507: 4.085315018843802e-07
Position 1578: 4.026907960319058e-07
Position 1516: 3.88201934282875e-07
Position 510: 3.279252224323873e-07
Position 254: 2.8403608663590055e-07
Position 615: 2.2915792322161437e-07
Position 1606: 1.909159099034332e-07
Position 366: 1.7898252815810433e-07
Position 587: 1.6809310365099106e-07
Position 1192: 1.378324590942758e-07
Position 4144: 1.0604653434243135e-07
Position 3002: 7.043001318523412e-08
Position 245: 5.191472120629083e-08
Position 457: 1.955845900857278e-08
Position 1465: 1.9054617154783093e-08
Position 1612: 1.7081663634038187e-08
Position 1216: 1.6834757873254894e-08
Position 1447: 7.092262569540542e-09
Position 1438: 6.197329850835635e-09
Position 1470: 2.5195433390262675e-09
Position 1207: 1.1713997650955423e-09
Position 1179: 8.804504865877582e-10
Position 4287: 6.264544130226362e-10
Position 1290: 4.293636927122391e-10
Position 1462: 3.904101832660951e-10
Position 51: 3.394669593447925e-10
Position 1238: 1.425613103662532e-11
Position 399: 2.5061734143691713e-13
Position 380: 3.137092534342637e-14
Position 405: 2.3032646465270134e-14
