Gene = TfAP-2
Position 1285: 7.244655820094605e-05
Position 25361: 7.047826866152544e-05
Position 25616: 6.93098780963046e-05
Position 26424: 5.499353692145422e-05
Position 314: 4.958317017702343e-05
Position 25733: 4.922190764089807e-05
Position 26135: 4.74778550339966e-05
Position 24631: 4.631710150215825e-05
Position 25292: 3.624836252264015e-05
Position 903: 3.538696246218661e-05
Position 25220: 3.317773174411991e-05
Position 26294: 3.0329124195072433e-05
Position 25437: 2.5544046414223452e-05
Position 25725: 2.513216764074695e-05
Position 126: 2.2518468247237723e-05
Position 25508: 2.103877895303508e-05
Position 26090: 1.9407428404816862e-05
Position 26248: 1.8195628812732937e-05
Position 25970: 1.6066253508955126e-05
Position 409: 1.5178882831678427e-05
Position 646: 1.0219827325731967e-05
Position 768: 9.746305035930432e-06
Position 1558: 9.017019099273656e-06
Position 634: 8.609104929244963e-06
Position 25444: 7.5286462874616195e-06
Position 26079: 6.752626761029486e-06
Position 25571: 5.009893015209905e-06
Position 26087: 3.15677900811886e-06
Position 1124: 2.887779324473892e-06
Position 25346: 1.8052624802585045e-06
Position 614: 1.6483847860415546e-06
Position 626: 1.615348324876767e-06
Position 25277: 1.3957980130553946e-06
Position 195: 1.2954365001884064e-06
Position 272: 1.2285854435407194e-06
Position 1483: 1.1277753252488777e-06
Position 594: 1.1139214635862627e-06
Position 854: 5.428940167959692e-07
Position 26320: 5.047702076752219e-07
Position 25318: 3.981039275269299e-07
Position 25383: 1.7587846160836774e-07
Position 25206: 1.4787669795967992e-07
Position 25299: 1.3725201353935136e-07
Position 25935: 3.8282320370033617e-08
Position 26084: 3.453172522423059e-08
Position 25995: 3.660616700121593e-09
Position 26081: 1.913778269196562e-09
Position 26054: 8.491307473697653e-10
Position 24682: 8.553253808623658e-12
Position 26030: 8.044603018400069e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 26015: 0.999059057298154
Position 25416: 0.9986871822403439
Position 22590: 0.9985358694810049
Position 22890: 0.9837572340196468
Position 25784: 0.9702177035087393
Position 25166: 0.9096927640763468
Position 24314: 0.8441898492491208
Position 24848: 0.4588319390120356
Position 24590: 0.18233294300915218
Position 23380: 0.10451538000357238
Position 4101: 0.08804182965277231
Position 23115: 0.07659496893815318
Position 23540: 0.05240384389123895
Position 25092: 0.040363203452757394
Position 24349: 0.028730158349649444
Position 23403: 0.026282021370351967
Position 24018: 0.024463217225373857
Position 24151: 0.018135880761579123
Position 25805: 0.016047653561985013
Position 26339: 0.015587376256106301
Position 25739: 0.011450583046093836
Position 25596: 0.010425523470426159
Position 26480: 0.009479534509731716
Position 24871: 0.008681862354119897
Position 25001: 0.008373645009240274
Position 24352: 0.008274429332627745
Position 24782: 0.007833297652643253
Position 22872: 0.007757446572151341
Position 3697: 0.00739820914653512
Position 26151: 0.0061989808462243
Position 23705: 0.005991908589926884
Position 2493: 0.005547023284330777
Position 4046: 0.005488538246521191
Position 23305: 0.0039879863862833514
Position 23482: 0.003630443329353808
Position 24634: 0.0036214158158862277
Position 3752: 0.0023121196532648928
Position 4248: 0.0021509817541328856
Position 4223: 0.0017762210190559187
Position 24278: 0.0014645770483621239
Position 4269: 0.0014530250329301837
Position 23674: 0.0014297017314734645
Position 25794: 0.001395358395116488
Position 1623: 0.0013121257426990899
Position 3185: 0.0012443091060880766
Position 3342: 0.0010979777631735955
Position 4285: 0.0009132118987883777
Position 24184: 0.0008120472387670831
Position 4075: 0.0007182516819728964
Position 24677: 0.0006767316494694477
Position 23908: 0.0005560536074861181
Position 3775: 0.0005099656557118503
Position 2317: 0.00047478678682388354
Position 26194: 0.00042245220445284606
Position 25491: 0.0004071167495308035
Position 23716: 0.0003554997393014949
Position 25232: 0.00034450942948191764
Position 25136: 0.00033966020912339865
Position 23130: 0.0002625246052156166
Position 25069: 0.0002511005469293531
Position 23314: 0.0002391249055455473
Position 25187: 0.00022773300321315214
Position 26243: 0.000207922591842967
Position 23820: 0.00019340376575208056
Position 23343: 0.00018387314727289817
Position 23710: 0.0001591324401552317
Position 23257: 0.00015769433031165948
Position 25850: 0.00013208869409288464
Position 25818: 9.128493936413115e-05
Position 26051: 8.715019485316364e-05
Position 26427: 8.483589654734051e-05
Position 26463: 7.544477267322163e-05
Position 26366: 7.239792147912508e-05
Position 25600: 5.751993789805519e-05
Position 25276: 4.4346200879902365e-05
Position 25874: 1.9639874515211016e-05
Position 25796: 7.81740033964329e-06
Position 25558: 6.594801912838223e-06
Position 25725: 6.146807457059861e-06
Position 24682: 4.285501158990806e-06
Position 25423: 3.068512398787195e-06
Position 25429: 2.6232825694252395e-06
Position 26248: 2.395351565352508e-06
Position 26373: 1.8320290334549833e-06
Position 25678: 7.965174002798413e-07
Position 25456: 1.8946498301174536e-07
Position 25843: 1.7067677178826371e-07
Position 25952: 6.7327972499112e-08
Position 25681: 1.6638790071341906e-08
Position 26030: 1.117157896756028e-09
