Gene = enc
Position 463: 0.0006228937307630088
Position 818: 0.0006092111719735533
Position 2556: 0.0005421084068506497
Position 18537: 0.0005192522423130328
Position 14084: 0.00048625398358975665
Position 19286: 0.0004545206795195433
Position 19259: 0.0004441532739873643
Position 19306: 0.00042257866371985415
Position 18399: 0.00035742082192685183
Position 18920: 0.00031857663349168445
Position 889: 0.00029726642496185116
Position 15298: 0.0002968554244327831
Position 17111: 0.0002869549276434632
Position 14595: 0.00028296190609696556
Position 14850: 0.000273991658803428
Position 14472: 0.00027198657349531525
Position 20670: 0.00026145718198671334
Position 894: 0.0002556915664395714
Position 877: 0.00025343591703734573
Position 19103: 0.00023274280982375878
Position 19160: 0.00023118604549657277
Position 20822: 0.000200175685211565
Position 18702: 0.0001754157536147668
Position 14996: 0.0001729406054091029
Position 983: 0.00016802833146513312
Position 14088: 0.00015346922856887882
Position 16560: 0.00014175025641816717
Position 16151: 0.0001285022419178086
Position 18602: 0.000116813834033851
Position 14634: 0.00010731131581923242
Position 14607: 0.000105291225404016
Position 14292: 0.00010396081546626784
Position 273: 0.00010167905472931688
Position 16767: 9.798617073684465e-05
Position 19173: 9.111855934098315e-05
Position 5515: 8.811006400069347e-05
Position 18906: 8.648619566449264e-05
Position 2110: 8.148353469207238e-05
Position 900: 7.873665438652862e-05
Position 14290: 7.346300083492489e-05
Position 15614: 6.894234081277735e-05
Position 315: 5.972369230601138e-05
Position 19505: 4.1436619498013165e-05
Position 19742: 4.11804994918164e-05
Position 1068: 3.962768545014345e-05
Position 14665: 3.86702896479226e-05
Position 591: 3.786334927067983e-05
Position 14704: 3.3684683824438946e-05
Position 20999: 2.8212903012262666e-05
Position 2117: 2.303720245778599e-05
Position 995: 2.0988182102398214e-05
Position 492: 1.7434529047308718e-05
Position 21452: 1.7077509163171453e-05
Position 18085: 1.664253431443598e-05
Position 644: 1.634668633157501e-05
Position 155: 1.4041906579768757e-05
Position 14482: 1.3749496932310542e-05
Position 14185: 1.3053058369188638e-05
Position 21221: 1.193315983060083e-05
Position 1103: 1.0811492948305282e-05
Position 246: 9.970312175850573e-06
Position 14868: 9.857049998510038e-06
Position 17824: 9.670833038232126e-06
Position 21264: 9.423571970120041e-06
Position 14338: 8.906524899821195e-06
Position 15358: 8.80694645786502e-06
Position 15380: 8.71471446611692e-06
Position 14411: 7.947313440924757e-06
Position 14431: 7.104953594345483e-06
Position 3447: 5.30648434645846e-06
Position 19157: 4.7988887495259444e-06
Position 1247: 4.572703658649373e-06
Position 859: 4.2945718681518065e-06
Position 14298: 4.237196592556827e-06
Position 743: 4.109953719351065e-06
Position 20089: 3.9265313356236325e-06
Position 19706: 3.893095041249613e-06
Position 107: 3.68333152581157e-06
Position 14610: 3.501009911631336e-06
Position 303: 3.3975757556958627e-06
Position 20811: 3.363765787485699e-06
Position 475: 3.0506976647019996e-06
Position 1945: 2.703830432362302e-06
Position 15514: 2.695251573847742e-06
Position 14304: 2.561649155723474e-06
Position 19397: 2.3650900063888334e-06
Position 15935: 2.295102443880044e-06
Position 14571: 2.139948966797686e-06
Position 19139: 2.101293861711279e-06
Position 301: 2.0875142306049646e-06
Position 1720: 1.6616072802603422e-06
Position 157: 1.4582328585741075e-06
Position 137: 1.421208423455948e-06
Position 13085: 1.1520475307435655e-06
Position 13670: 1.1214532891972221e-06
Position 14221: 1.0586884815943734e-06
Position 1429: 6.861199797029707e-07
Position 19067: 6.475399378174138e-07
Position 19054: 6.44915634861084e-07
Position 17832: 5.930681781204191e-07
Position 14476: 4.820618136816206e-07
Position 18356: 3.9916963067022125e-07
Position 1441: 3.841239261530149e-07
Position 1364: 3.6438105110835376e-07
Position 13460: 2.8061561755672073e-07
Position 18396: 2.6093124095085366e-07
Position 14268: 2.4964046704794075e-07
Position 120: 2.2980995285934394e-07
Position 18830: 2.1916953794026296e-07
Position 2748: 1.9884595209577737e-07
Position 260: 1.3050710056195372e-07
Position 12: 6.392880543532113e-08
Position 333: 5.690762984699749e-08
Position 14754: 5.6508573917943494e-08
Position 381: 3.794021278101994e-08
Position 282: 3.5018947575550825e-08
Position 400: 3.462500806429076e-08
Position 365: 2.5499517074044e-08
Position 427: 1.983984386034194e-08
Position 15141: 1.79454310666095e-08
Position 18852: 1.4274337487122794e-08
Position 19262: 1.3127922065981853e-08
Position 15103: 7.549291739650197e-09
Position 15032: 7.137240165088663e-09
Position 15115: 5.9668550312646725e-09
Position 387: 3.898527193268346e-09
Position 38: 3.0363493675093783e-09
Position 14488: 2.9525788954703807e-09
Position 19931: 7.803505918304692e-10
Position 19816: 7.570044658182178e-10
Position 63: 7.437688748755262e-10
Position 15269: 4.92134152333019e-10
Position 848: 3.524007869457874e-10
Position 544: 2.9270507291578687e-10
Position 14213: 2.2567230974119538e-10
Position 14936: 1.3198359901399415e-10
Position 14189: 7.889210370716361e-11
Position 533: 1.1651438648512983e-11
Position 551: 2.276515026093207e-12
Position 563: 1.3730780549952306e-12
Position 478: 7.444039920271564e-13
Position 514: 5.524870871386096e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 14776: 0.9953379365531362
Position 14176: 0.9892402638898803
Position 20744: 0.9880505693459594
Position 18319: 0.985020968484703
Position 14392: 0.9843126888773436
Position 13041: 0.9814696053166433
Position 17342: 0.9360378276016895
Position 18988: 0.7665893231280441
Position 10739: 0.7286762043184931
Position 20953: 0.7179385148109406
Position 13922: 0.7110908230333464
Position 21387: 0.4572449952843798
Position 13937: 0.2744136995136513
Position 374: 0.24996111634896387
Position 21107: 0.24756037026388492
Position 18982: 0.23304044947199995
Position 22608: 0.19270392840424125
Position 20926: 0.1720748933875556
Position 11402: 0.16237985584132655
Position 18808: 0.09167692573055453
Position 10841: 0.08893241550491528
Position 15591: 0.07697611162018396
Position 23018: 0.07696025252141137
Position 21911: 0.06275065864759545
Position 11558: 0.05709688632479434
Position 21930: 0.05388853699137397
Position 18074: 0.04886586975774283
Position 11589: 0.04510896229467957
Position 841: 0.04465766731468483
Position 299: 0.04464819239954343
Position 17385: 0.041661796326551565
Position 19825: 0.039694194826164
Position 9708: 0.03965534550917015
Position 8122: 0.03745784178001623
Position 986: 0.036422082643865525
Position 921: 0.03163439060779541
Position 22255: 0.02953950612683665
Position 1198: 0.025984172936911874
Position 21530: 0.024893604944546368
Position 19363: 0.02468442646499532
Position 13771: 0.021389183126637606
Position 21140: 0.021084761610942377
Position 19848: 0.020272688129456574
Position 13774: 0.019891731802869607
Position 1043: 0.019702129368166742
Position 16546: 0.01924852913456229
Position 11545: 0.017453858087722752
Position 12911: 0.01606169327318654
Position 21080: 0.015286154477558905
Position 14512: 0.014947043371960482
Position 16632: 0.014808045630631586
Position 14404: 0.01449634616002617
Position 18059: 0.014459041414773699
Position 20234: 0.0133378944009442
Position 21965: 0.01327369871359044
Position 19477: 0.012173735393781363
Position 18805: 0.01185895983354308
Position 20767: 0.011293390925510464
Position 15362: 0.010951525457533506
Position 18349: 0.010845581655964904
Position 14205: 0.010632570734297155
Position 21927: 0.01015979170987536
Position 2141: 0.009572292607176321
Position 21122: 0.00889078587411738
Position 1007: 0.008146172101554043
Position 21094: 0.007853503229708765
Position 8137: 0.006869078466343774
Position 16399: 0.006257756346662236
Position 876: 0.006187088325459709
Position 20180: 0.00595417772139439
Position 15195: 0.0047283182991495224
Position 20891: 0.004698792897714077
Position 15115: 0.00452287928598822
Position 18098: 0.004399796343138911
Position 5947: 0.004374087938121582
Position 21815: 0.004302453062340533
Position 22846: 0.004295973007747894
Position 18027: 0.004043452022325026
Position 333: 0.0035679761825725604
Position 15368: 0.0035335077262978205
Position 13463: 0.003491294663095435
Position 17195: 0.0034415561952575897
Position 7894: 0.0034318786738231637
Position 7636: 0.0034043802075245646
Position 5684: 0.0033352317711209177
Position 16564: 0.003222478223644482
Position 21142: 0.0031090834480223557
Position 14041: 0.0030453231642212746
Position 13939: 0.0029993305480181267
Position 2127: 0.0029919396702963647
Position 1078: 0.002674545172961461
Position 2192: 0.002565702043383218
Position 20044: 0.0025252869081060104
Position 9033: 0.0023106996634032866
Position 20021: 0.002087034657633033
Position 16011: 0.0020084858375170466
Position 495: 0.0018021147912753396
Position 2617: 0.0016451274354404508
Position 19901: 0.0016178382613525881
Position 15129: 0.0015104698570511774
Position 21334: 0.0012739072118525415
Position 15875: 0.0011899555596846542
Position 22786: 0.0011875058551193047
Position 15088: 0.0011619196414225286
Position 492: 0.001006770659703581
Position 3938: 0.0010030430642850112
Position 1001: 0.0009253030675776785
Position 1016: 0.0008422968047604088
Position 400: 0.0007813553850096307
Position 3111: 0.0006914544830849986
Position 18330: 0.0006372848720745653
Position 591: 0.0006058113595778738
Position 3935: 0.0006020826878674979
Position 18380: 0.0005993443811204329
Position 14579: 0.0005914689269868709
Position 17415: 0.0005705599728735376
Position 17421: 0.0005703173279059258
Position 20992: 0.0005474915369544672
Position 15663: 0.0005202372603019151
Position 597: 0.0005140236757747712
Position 1501: 0.0004481643849244692
Position 17600: 0.0004419692851842907
Position 20069: 0.000406420980392338
Position 15610: 0.0003970798093171082
Position 12839: 0.0003775286554744661
Position 18435: 0.0003403187946430739
Position 21693: 0.0003283449332846387
Position 21684: 0.0003244396319841373
Position 1785: 0.0003177280951304577
Position 14606: 0.00031269759947984035
Position 15900: 0.00029219100381188795
Position 2064: 0.00028483701977010284
Position 15705: 0.0002674798011273943
Position 15944: 0.00026255038440835526
Position 15306: 0.000260552660003734
Position 18432: 0.000255152798206505
Position 19898: 0.0002409609491174815
Position 15598: 0.0002356612325696212
Position 17316: 0.00023105982984987706
Position 13954: 0.00022997631078049136
Position 21146: 0.00021440997521902653
Position 17287: 0.00019726534645998442
Position 959: 0.00018916303868529423
Position 2343: 0.00017549861323197974
Position 14919: 0.00017509339608466233
Position 15103: 0.00016748840729973312
Position 15229: 0.00016678850154999795
Position 16476: 0.0001423893989693286
Position 15202: 0.0001319869944597911
Position 15085: 0.0001307274517140368
Position 15225: 0.00012937391506277692
Position 15371: 0.00012711005960464953
Position 14518: 0.00011214164134058269
Position 18847: 0.00010745410016119529
Position 16844: 0.0001048347355810113
Position 20728: 0.00010037958621657341
Position 14735: 9.5615315088642e-05
Position 14571: 9.096859962893217e-05
Position 15657: 8.608437709599188e-05
Position 2363: 8.303084160806194e-05
Position 15242: 8.215036700943065e-05
Position 14550: 7.607928174851374e-05
Position 21180: 7.402345971930335e-05
Position 5866: 7.058538257550149e-05
Position 15389: 6.721576444345985e-05
Position 18451: 5.9044006385671864e-05
Position 21175: 5.636008063911485e-05
Position 5398: 4.946220727622673e-05
Position 18476: 4.593911296916868e-05
Position 5106: 3.864785672446687e-05
Position 14647: 3.521711091948077e-05
Position 848: 3.5141719231856385e-05
Position 478: 3.4856160339057745e-05
Position 15418: 3.186255530739944e-05
Position 16065: 2.6073600183404928e-05
Position 21291: 2.4976865429169784e-05
Position 551: 2.4258603026899442e-05
Position 14071: 2.4215780230075722e-05
Position 16817: 2.026475067831475e-05
Position 612: 1.6926322782219935e-05
Position 18905: 1.5831022378618494e-05
Position 18529: 1.5538164738074835e-05
Position 1492: 1.0571081728444461e-05
Position 19792: 9.88563533030576e-06
Position 14128: 8.887668968359828e-06
Position 19580: 7.812037192566581e-06
Position 18559: 7.684997178467874e-06
Position 19139: 6.159008645194905e-06
Position 644: 5.056697727755626e-06
Position 14443: 4.89211669427877e-06
Position 18386: 4.713717419214397e-06
Position 882: 4.66306691360365e-06
Position 1170: 4.61437208070303e-06
Position 1288: 4.157690265603135e-06
Position 15141: 4.054580348626855e-06
Position 14431: 3.811796540445132e-06
Position 2790: 3.7242229745068395e-06
Position 1086: 3.2864257342638164e-06
Position 2887: 3.2238201376403066e-06
Position 2817: 2.9998280867310543e-06
Position 683: 2.45751423179945e-06
Position 811: 2.4163738020594476e-06
Position 169: 2.236370264667785e-06
Position 14261: 1.8937119999208965e-06
Position 889: 1.5770242945402096e-06
Position 544: 1.4865489641200146e-06
Position 2067: 1.3862292744205746e-06
Position 2028: 1.302119694926639e-06
Position 3042: 1.2733696740182892e-06
Position 3119: 1.0603788927288891e-06
Position 686: 7.633666751738107e-07
Position 14849: 7.32588251002935e-07
Position 15384: 6.496220276026911e-07
Position 14824: 4.537916293500288e-07
Position 508: 3.693630006684726e-07
Position 1515: 2.8830252523907045e-07
Position 19005: 2.4021588385982093e-07
Position 14740: 1.9313244583020128e-07
Position 14859: 1.8410936131555568e-07
Position 18967: 1.57423938156214e-07
Position 15145: 1.341342061386688e-07
Position 15209: 1.297896173589492e-07
Position 180: 1.0231112691806827e-07
Position 21047: 9.230604987517736e-08
Position 155: 6.547222028800895e-08
Position 73: 4.914025052191431e-08
Position 14813: 3.865976649300589e-08
Position 615: 2.0142225214227406e-08
Position 230: 1.661867526199851e-08
Position 277: 6.46475021422495e-09
Position 14457: 6.21193996802629e-09
Position 184: 5.763741604036614e-09
Position 227: 3.462050406986011e-09
Position 14988: 2.7253751506852336e-09
Position 201: 1.5429419490724425e-09
Position 14985: 1.4398146187037734e-09
Position 18532: 2.3109558153518116e-10
Position 195: 8.536863403313599e-11
Position 19017: 6.846070429401272e-11
Position 111: 3.177949196773076e-11
Position 114: 3.116631026849913e-11
Position 475: 1.6398793534950447e-11
Position 254: 6.633068843965959e-12
Position 120: 6.059384492146201e-12
Position 246: 1.1069215643096148e-14
Position 186: 2.9975002805540966e-18
