Gene = Edc3
Position 1044: 0.015578268300490873
Position 2681: 0.015517743758697897
Position 2024: 0.013463767517016023
Position 1892: 0.012814169770011253
Position 288: 0.012256502149413567
Position 3262: 0.011840017380917738
Position 2600: 0.010816196178126349
Position 3880: 0.010777328472162749
Position 1080: 0.008999807001835558
Position 3792: 0.00806892935774856
Position 1027: 0.006957110435278909
Position 187: 0.005473702623148512
Position 371: 0.005319709053434619
Position 3583: 0.004725969989768917
Position 4389: 0.00465381046422716
Position 3168: 0.004444489134693686
Position 173: 0.004019187861989584
Position 1166: 0.0036378714616582485
Position 2937: 0.0035977033419471367
Position 3281: 0.0031607016951455957
Position 1829: 0.0031556764436078454
Position 2237: 0.0029592055326293216
Position 583: 0.002718126559665034
Position 1204: 0.0026978880935750026
Position 3405: 0.0022261111754576296
Position 429: 0.002054220534450611
Position 4016: 0.0020265904978042015
Position 467: 0.0019211640004503764
Position 3597: 0.0017308803672938075
Position 4089: 0.001587626841062699
Position 1157: 0.001414944338846921
Position 3935: 0.0012962768855191743
Position 2848: 0.0012785680443402614
Position 4355: 0.0012737092514054696
Position 3544: 0.0011891255438972314
Position 4424: 0.0009671807903550535
Position 438: 0.0009069052031186001
Position 4149: 0.000869030490742916
Position 4224: 0.0008491233203955777
Position 1791: 0.0007962816017851703
Position 1343: 0.0007669462513541613
Position 1490: 0.0007655966959697101
Position 701: 0.0006924467026901982
Position 1681: 0.0006687152573968023
Position 3807: 0.0005576941136398552
Position 285: 0.0005005075884025684
Position 4112: 0.00039521404559348256
Position 2810: 0.0003898106708091798
Position 330: 0.00038184814362998123
Position 545: 0.00037958430029830676
Position 411: 0.0003539134119715156
Position 3474: 0.00032204888805532753
Position 1112: 0.00031752624617546895
Position 1274: 0.0003162214514917979
Position 2733: 0.0002941433604097576
Position 3213: 0.0002793595736199839
Position 2243: 0.0002764461011298695
Position 3779: 0.00024376798590359874
Position 3143: 0.00023060420941174733
Position 755: 0.00022971746309594792
Position 3900: 0.0002282405480753584
Position 2638: 0.00021575874410312645
Position 608: 0.0002036259463106103
Position 668: 0.00017986133243840178
Position 3101: 0.00017838336113009027
Position 722: 0.0001741377738419496
Position 3301: 0.0001665869924069518
Position 4476: 0.00016435751276663526
Position 3068: 0.0001410836497232238
Position 770: 0.00013765824538175713
Position 482: 0.0001300937266456132
Position 749: 0.00012495173058742846
Position 2856: 7.009717652378236e-05
Position 479: 6.794693099437408e-05
Position 207: 5.902889028855314e-05
Position 642: 4.5310759272734066e-05
Position 725: 3.8076869427453954e-05
Position 895: 2.9378530485949645e-05
Position 776: 2.8828062044495866e-05
Position 269: 2.723954842328286e-05
Position 542: 2.272308181061334e-05
Position 566: 2.269173590432249e-05
Position 3321: 2.2408378305032485e-05
Position 375: 2.1660381246766584e-05
Position 698: 2.1447676648637884e-05
Position 303: 1.938405077433114e-05
Position 2504: 1.1720607190611566e-05
Position 204: 1.100100085089131e-05
Position 704: 1.0918650698280137e-05
Position 1151: 9.065688889272668e-06
Position 335: 8.73340409144573e-06
Position 1170: 6.872129615267203e-06
Position 728: 5.513408102646181e-06
Position 2234: 1.4221014785950294e-06
Position 2423: 1.2573871619040202e-06
Position 2344: 1.1105372282354999e-06
Position 719: 6.784288917322583e-07
Position 242: 4.929993511173043e-07
Position 210: 4.2087391755348077e-07
Position 341: 2.1066673424396249e-07
Position 612: 1.087828740628816e-07
Position 911: 9.93432074229985e-08
Position 143: 9.410229013361837e-08
Position 112: 5.924770385070572e-08
Position 2516: 5.4778965342587084e-08
Position 1048: 9.860307501766978e-09
Position 114: 4.888179407212004e-09
Position 2530: 1.4898390744004173e-10
Position 246: 4.6595414753674275e-12
Position 2744: 4.189363855251998e-12
Position 2626: 3.936739975174664e-12
Position 223: 2.7532211129816046e-12
Position 250: 6.387911539622786e-13
Position 217: 5.540381590157525e-13
Position 214: 9.088420912369408e-14
Position 227: 9.14731509372415e-15
Position 219: 2.7706924115032222e-15
Position 225: 6.027975642319148e-17
