Gene = dos
Position 1584: 4.617178231300321e-06
Position 713: 4.4285408946115615e-06
Position 6083: 4.325324955296517e-06
Position 4051: 3.883252244383541e-06
Position 5274: 3.0217586347004028e-06
Position 742: 1.6818918668636878e-06
Position 456: 1.5955418296513413e-06
Position 4202: 1.1234201520841033e-06
Position 495: 6.877796215606643e-07
Position 187: 5.394151900473155e-07
Position 472: 4.833247055151521e-07
Position 489: 4.312327472218504e-07
Position 143: 3.3432200348403894e-07
Position 11: 2.9987257058504656e-07
Position 195: 2.7778928009996575e-07
Position 700: 1.433243540742684e-07
Position 3252: 1.3550690451138023e-07
Position 15: 1.2114802211270064e-07
Position 499: 1.044932580652117e-07
Position 299: 8.956831559127702e-08
Position 108: 7.747021153897534e-08
Position 941: 6.440544982572914e-08
Position 482: 4.407119933144846e-08
Position 723: 4.075013407738461e-08
Position 26: 3.4195570407145894e-08
Position 197: 3.207592168208482e-08
Position 855: 2.4503782049710526e-08
Position 31: 1.8571593272251846e-08
Position 492: 1.6872202162025077e-08
Position 4267: 1.6791092614457497e-08
Position 4956: 1.1177580407134391e-08
Position 17: 9.018746865889718e-09
Position 5154: 7.903731862237453e-09
Position 5017: 4.8265216693354714e-09
Position 4171: 4.367163039173138e-09
Position 4981: 4.155441506990234e-09
Position 5065: 2.748388791324294e-09
Position 5686: 2.5852864546667276e-09
Position 55: 2.503102066305361e-09
Position 4964: 2.4893485029312694e-09
Position 5145: 5.402345245617484e-10
Position 5019: 3.5206816258938616e-10
Position 4905: 3.169494591895227e-10
Position 5733: 2.2198574356656925e-10
Position 5510: 1.8251151651855187e-10
Position 4931: 1.7134209963698824e-10
Position 4740: 1.4775262668303342e-10
Position 292: 2.479870781419115e-11
Position 4614: 1.7797343136974408e-11
Position 280: 5.0171929007016e-12
Position 4686: 4.627682731998461e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 5107: 0.9967646046932523
Position 3973: 0.9832265855436123
Position 2747: 0.9677599370887708
Position 4450: 0.9502493007731644
Position 4146: 0.9394080119926735
Position 3138: 0.9346281705275667
Position 4647: 0.13259013438889175
Position 3481: 0.05328537650553436
Position 4211: 0.0479945352099104
Position 2500: 0.04230526993658654
Position 3413: 0.016012040341441616
Position 1872: 0.012549338443283613
Position 4797: 0.011508042247881921
Position 2337: 0.009475914518395006
Position 1302: 0.00939103935223366
Position 1287: 0.0063918083996387775
Position 4171: 0.005861171377235023
Position 5507: 0.005849293661077354
Position 3762: 0.005795931109044393
Position 4472: 0.005666435769407885
Position 1262: 0.0055366266946138346
Position 2286: 0.004472901629448266
Position 787: 0.0044341796727498765
Position 2080: 0.004156682429384937
Position 5254: 0.00294102277865314
Position 231: 0.0029149002774054153
Position 3617: 0.002687603587617927
Position 3410: 0.0026502978216542935
Position 1583: 0.00258529671690825
Position 1202: 0.002560948333000371
Position 4135: 0.002359853610379363
Position 3437: 0.0023315641204093075
Position 1081: 0.002282175218286476
Position 3614: 0.0020288762609956233
Position 5850: 0.001980805718199407
Position 1138: 0.0018896468073248969
Position 1648: 0.0018169381091192739
Position 1339: 0.0017166487864779176
Position 2345: 0.0016370208207081235
Position 1847: 0.0015428687565122424
Position 1989: 0.00145344368929322
Position 3999: 0.0013399584686528182
Position 2077: 0.001246949264309065
Position 3057: 0.0012178583678728002
Position 1912: 0.0011876022100003542
Position 3237: 0.001186979827365717
Position 1188: 0.0010924644810845108
Position 1767: 0.0010064616533237733
Position 1892: 0.0009775480009586218
Position 2026: 0.0009638818115628311
Position 3887: 0.0009471007811494258
Position 1665: 0.0009356786683493739
Position 524: 0.0008675522341785798
Position 2936: 0.0007792440832834776
Position 3706: 0.0007476198539346508
Position 4153: 0.0006815749106370012
Position 5733: 0.0005881301703083901
Position 3500: 0.0005862781122555631
Position 4847: 0.0005806298269646899
Position 1006: 0.0005585573898846079
Position 5973: 0.0005524141821514803
Position 275: 0.0005236437419875684
Position 2780: 0.00047293692512554776
Position 3434: 0.0004302271164500717
Position 3114: 0.0003793012312423862
Position 5694: 0.00037586260835162854
Position 1232: 0.00034510800399313894
Position 2251: 0.00027517641735102345
Position 4029: 0.0002656665116175428
Position 5780: 0.00026078434093611003
Position 2646: 0.00025635863738844545
Position 4986: 0.0002494761699790178
Position 1370: 0.0002448749320605373
Position 4880: 0.00023856052473462133
Position 2777: 0.00023397231937451857
Position 4959: 0.00021468672312475608
Position 3849: 0.000207712704788091
Position 3495: 0.00020259096066115972
Position 1248: 0.0001967827181720361
Position 4886: 0.00019166256449061202
Position 552: 0.0001902402003460909
Position 952: 0.00018355440259916182
Position 292: 0.00017408830334340156
Position 4236: 0.00016642002628433332
Position 3169: 0.00014996171258148402
Position 5445: 0.0001486520354902106
Position 1251: 0.0001260323489384746
Position 4257: 0.00012208370692968871
Position 3072: 0.00012016892833810427
Position 5274: 0.00011746510465513078
Position 203: 0.00011627324086706212
Position 2671: 0.00011281692415658566
Position 4239: 0.00011100047649089233
Position 3342: 0.00010692027579094776
Position 3815: 0.0001060390921116691
Position 5668: 9.873247068760242e-05
Position 3370: 9.069873544447835e-05
Position 4595: 8.859641160738463e-05
Position 4808: 8.725546978009558e-05
Position 4232: 7.609722232190881e-05
Position 2476: 6.688248657887807e-05
Position 2382: 6.667664260083527e-05
Position 2389: 6.629519333171957e-05
Position 4561: 6.461367523627213e-05
Position 4281: 6.426078932858208e-05
Position 2173: 6.092344086377674e-05
Position 5210: 6.048704908960058e-05
Position 3565: 5.8547251645028424e-05
Position 4736: 5.403980817197526e-05
Position 2452: 4.966863644529665e-05
Position 1398: 4.860504708812985e-05
Position 4126: 4.72549558170674e-05
Position 4911: 4.663344428468259e-05
Position 4701: 4.4840556848759904e-05
Position 6011: 4.375847868042491e-05
Position 3245: 3.914178899878748e-05
Position 5474: 3.871190752226154e-05
Position 2215: 3.163625380304116e-05
Position 5283: 2.9147166149874597e-05
Position 5348: 2.8934682679612247e-05
Position 5318: 2.7172954195934997e-05
Position 6052: 2.5191974220004625e-05
Position 210: 2.4875998970416027e-05
Position 5302: 2.447464183871828e-05
Position 4759: 2.134142648680678e-05
Position 5345: 1.9299891421358457e-05
Position 4278: 1.562448860007999e-05
Position 1832: 1.3773786849510873e-05
Position 1878: 1.3621118434210444e-05
Position 5230: 1.3343190032486238e-05
Position 1507: 1.3004535723674426e-05
Position 4287: 1.234988793857661e-05
Position 3937: 9.82084118940131e-06
Position 6130: 9.738708862156e-06
Position 4574: 8.435779683239934e-06
Position 4844: 7.487632347179742e-06
Position 4707: 6.906182077748618e-06
Position 4541: 6.8036171557941985e-06
Position 4376: 6.735699273173096e-06
Position 5362: 5.243731658976138e-06
Position 4571: 4.147349839641409e-06
Position 4686: 3.5151320221694514e-06
Position 5000: 3.463179954908748e-06
Position 4614: 3.044676008212417e-06
Position 4546: 2.83594428157591e-06
Position 4997: 2.0291147318033137e-06
Position 919: 1.8620900681023947e-06
Position 684: 1.592721106252409e-06
Position 4265: 1.2923998941167217e-06
Position 5017: 1.205641401402822e-06
Position 544: 1.2016128654719014e-06
Position 4274: 9.185542188253984e-07
Position 4299: 5.650015095402197e-07
Position 4284: 5.121207471291329e-07
Position 1106: 5.012565036514567e-07
Position 585: 4.2819979819597525e-07
Position 1038: 2.3429006021213204e-07
Position 468: 2.2742916909321613e-07
Position 311: 1.989842932329115e-07
Position 343: 1.2596497234132083e-07
Position 306: 1.151372577418781e-07
Position 446: 6.343600683827925e-08
Position 588: 5.700905916792677e-08
Position 1237: 2.9201996647484165e-08
