Gene = Iml1
Position 986: 0.000217708078779784
Position 289: 0.00021397613398340908
Position 6704: 0.0002052812779169245
Position 10128: 0.0001985815987590468
Position 1051: 0.00019676969703712814
Position 9139: 0.00018575839745882785
Position 373: 0.00017865755985962733
Position 829: 0.0001657705113915432
Position 6553: 0.00013629805723303916
Position 6886: 0.00013239087115641233
Position 188: 0.00012921880498719835
Position 7095: 0.00012635641940673663
Position 878: 0.0001247701098980299
Position 7209: 0.0001247375098772628
Position 9719: 0.00012380929401970364
Position 6776: 0.00011821902862324021
Position 2109: 0.00011574304224777485
Position 3938: 0.00011108077434968659
Position 8950: 0.00011054559299187028
Position 9115: 0.00010956706974275845
Position 1284: 0.00010756805895408497
Position 9856: 0.00010276995797496118
Position 2430: 9.962122299340137e-05
Position 3582: 9.959544402414651e-05
Position 7101: 9.778539332595717e-05
Position 2236: 9.040513172567908e-05
Position 445: 7.440682234457752e-05
Position 1548: 7.010343514085514e-05
Position 2459: 4.5551772576374306e-05
Position 9868: 4.3723128182409234e-05
Position 277: 4.2545069504595845e-05
Position 7089: 4.1434251924554856e-05
Position 9269: 3.739132039302595e-05
Position 2137: 3.6475291831403084e-05
Position 10106: 3.619144615635115e-05
Position 9520: 3.575574762697943e-05
Position 9996: 3.292256311303259e-05
Position 3108: 3.2199144384892e-05
Position 7121: 3.114959001893455e-05
Position 6615: 3.10974556235932e-05
Position 86: 3.079309694430911e-05
Position 10130: 2.8876455913913707e-05
Position 2474: 2.8404688950576077e-05
Position 416: 2.6740874768741288e-05
Position 7072: 2.6068106305934726e-05
Position 506: 2.5234642536396776e-05
Position 7156: 2.4348589870078555e-05
Position 6567: 2.3636676562570865e-05
Position 706: 2.2035845348071703e-05
Position 611: 2.1639573904937097e-05
Position 675: 1.9159226182640855e-05
Position 7127: 1.835058311361317e-05
Position 286: 1.76914238588101e-05
Position 10269: 1.762053164469235e-05
Position 433: 1.7430164373526967e-05
Position 6520: 1.5569092590548384e-05
Position 10135: 1.5170005446690317e-05
Position 430: 1.2984283083951064e-05
Position 583: 1.223254444037064e-05
Position 657: 1.1955867262866887e-05
Position 498: 1.1803402095351417e-05
Position 774: 1.1621193148261991e-05
Position 1103: 1.0608345217910021e-05
Position 10285: 1.0372847016349921e-05
Position 8953: 8.771196648275739e-06
Position 1012: 8.185963275267034e-06
Position 244: 7.716491752719085e-06
Position 3666: 7.375884124936385e-06
Position 75: 6.923234698572942e-06
Position 9956: 5.437285002387679e-06
Position 730: 4.524138092034427e-06
Position 7796: 4.11131542578639e-06
Position 2650: 3.8911990457595615e-06
Position 1935: 3.4478346013842848e-06
Position 9040: 3.3558181488005125e-06
Position 6893: 3.0125363347923864e-06
Position 694: 2.693529074887049e-06
Position 10292: 2.2817811163730337e-06
Position 100: 2.1219426265117297e-06
Position 10400: 2.0556965957178965e-06
Position 157: 1.650446151326687e-06
Position 210: 1.5430106238747201e-06
Position 134: 1.5124204354928237e-06
Position 519: 1.418250182913099e-06
Position 7050: 1.2137790659468409e-06
Position 10200: 1.1657276486397164e-06
Position 942: 9.551116912818978e-07
Position 6749: 9.537505558704155e-07
Position 3145: 8.321436285965797e-07
Position 96: 8.065358813364046e-07
Position 6661: 8.056901417719286e-07
Position 420: 7.571831205316318e-07
Position 6500: 7.375985579193836e-07
Position 3252: 4.874262873163256e-07
Position 7832: 3.81376260670144e-07
Position 348: 3.345817310877894e-07
Position 10242: 2.4087173788687564e-07
Position 104: 1.7149695945943237e-07
Position 3425: 1.3931531890989906e-07
Position 120: 1.0824731041153947e-07
Position 2670: 9.004201976980757e-08
Position 10481: 6.81475026487988e-08
Position 9284: 4.034300267247108e-08
Position 6679: 2.8521987298142824e-08
Position 1797: 1.8491606337633697e-08
Position 6788: 1.627168234488957e-08
Position 2913: 1.0959969291262038e-08
Position 2747: 8.589906620695739e-09
Position 3081: 6.636723050195808e-09
Position 556: 4.248285381251745e-09
Position 362: 1.4894711792080497e-09
Position 10086: 1.4731202266379901e-09
Position 1331: 1.2169312831858276e-09
Position 10076: 9.280262879663065e-10
Position 678: 4.087408608814754e-10
Position 619: 3.61947092098199e-12
Position 613: 1.727268003704364e-12
Position 460: 9.657287067554403e-13
Position 2777: 3.4401624602602783e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 6420: 0.9997763043703038
Position 10177: 0.9989724533739911
Position 6652: 0.9932475441718841
Position 2045: 0.9911425575346947
Position 10064: 0.9864284154038008
Position 8805: 0.984079299535507
Position 9068: 0.9535744779473023
Position 9676: 0.9492159632023119
Position 9894: 0.9460054410742722
Position 9448: 0.937873889540135
Position 1146: 0.879487737417343
Position 600: 0.8409354915661928
Position 2511: 0.8277675524685091
Position 232: 0.7468436196312893
Position 7302: 0.7410387872184324
Position 9225: 0.5212032579035291
Position 5341: 0.49217555351158615
Position 1821: 0.4474016333266853
Position 1811: 0.3279054427554241
Position 8544: 0.21939817644996676
Position 5306: 0.13207537589075383
Position 1596: 0.12292805773298641
Position 7635: 0.1188446495487062
Position 8641: 0.11676087555929765
Position 7894: 0.109977566437577
Position 8048: 0.10032687291172766
Position 8330: 0.09834659125227997
Position 7870: 0.09225464738312021
Position 5839: 0.07227266331957632
Position 1280: 0.06708677421507148
Position 2519: 0.06582131710433871
Position 6948: 0.061079404297890834
Position 5957: 0.056336112594831476
Position 6100: 0.05263561532457011
Position 4805: 0.04331454235230688
Position 8333: 0.04266073992282621
Position 5229: 0.041937754551131454
Position 8250: 0.04177582884906951
Position 7953: 0.04140472772016458
Position 1374: 0.03582455624858763
Position 3373: 0.03200834952399959
Position 8392: 0.03069266904146352
Position 925: 0.02714179215915756
Position 2549: 0.02376864840318614
Position 2288: 0.022528911811390984
Position 258: 0.020375617704808124
Position 5361: 0.020130398702054297
Position 1782: 0.01819429757630401
Position 651: 0.017923407322001445
Position 3122: 0.014422627218220364
Position 5554: 0.01342043605472518
Position 7168: 0.013305870435097773
Position 9253: 0.013237893986979306
Position 9938: 0.012656683573946025
Position 9630: 0.012365784061966091
Position 8220: 0.011078394742400936
Position 771: 0.010515398723511421
Position 7000: 0.009510970175520201
Position 1556: 0.009395605833530312
Position 1324: 0.00928448011386096
Position 5520: 0.009153445242216578
Position 8407: 0.008520932936681847
Position 4271: 0.007643773340429141
Position 5508: 0.007463177469893441
Position 7912: 0.007412012670594851
Position 9298: 0.00718876351324934
Position 7251: 0.006899999380892065
Position 3665: 0.006737159660570571
Position 1877: 0.006519077587166603
Position 2249: 0.006174036834175266
Position 1542: 0.00609865986998468
Position 5438: 0.005945173616375233
Position 9465: 0.005584080769014365
Position 8813: 0.005404921415302067
Position 3985: 0.005163038378804967
Position 4244: 0.004734472903120894
Position 1575: 0.004059257477875726
Position 663: 0.0032441784423368
Position 7132: 0.0025011093512364866
Position 2252: 0.002363383560919698
Position 9290: 0.002074857177841027
Position 972: 0.002007702522820059
Position 630: 0.0019771986243308152
Position 3943: 0.0019713643569434385
Position 8902: 0.0019681563314885016
Position 292: 0.0018876917540975322
Position 8706: 0.0018492265314732994
Position 9349: 0.0017834999489312656
Position 8824: 0.0017815062974844353
Position 7962: 0.0016412188763964097
Position 740: 0.0015417353213535703
Position 10337: 0.0015076216237863908
Position 7240: 0.001451523053205032
Position 861: 0.0014392065812377985
Position 359: 0.0014191655851444383
Position 3780: 0.0013699834122827992
Position 1539: 0.0012942178649023577
Position 4334: 0.0012309064456760767
Position 2183: 0.001216875929187853
Position 2492: 0.0011874040687012595
Position 627: 0.0011839702155167072
Position 5200: 0.0011820918483233414
Position 9896: 0.001152729800353154
Position 9868: 0.0010301894522167846
Position 3813: 0.0010054143837733155
Position 2875: 0.001002035744107701
Position 1861: 0.0009949313741049884
Position 10451: 0.0009437498845147819
Position 4277: 0.0009408979510371904
Position 7113: 0.0008149118467439638
Position 9725: 0.0008045878812858108
Position 445: 0.0007756281662816084
Position 1828: 0.0007728926170816974
Position 3587: 0.0007267297107536764
Position 743: 0.0007174599807989277
Position 4035: 0.0006141370995911451
Position 1796: 0.0006019338110979074
Position 6693: 0.0005330247097661238
Position 1266: 0.0005216691642862609
Position 2225: 0.0005108537501439626
Position 1856: 0.00039642283924062785
Position 385: 0.00032264871277530225
Position 492: 0.00030390222667660836
Position 10199: 0.00029852761031748246
Position 7842: 0.0002683887640881598
Position 2101: 0.00026138236610111107
Position 9913: 0.0002611397695455693
Position 4208: 0.0002539829147374699
Position 6697: 0.0002495093164854217
Position 9942: 0.000245950167868471
Position 10414: 0.0002389823242059872
Position 9495: 0.00021931302236949057
Position 2172: 0.00020022979353449875
Position 10076: 0.00019889228663880313
Position 2913: 0.0001849911899715951
Position 7173: 0.0001777402964529199
Position 2312: 0.0001752022391436725
Position 1719: 0.00017280540160262658
Position 2315: 0.0001630202949683261
Position 10373: 0.00016211982216061377
Position 2941: 0.00014346369352103504
Position 2127: 0.00013162109081791122
Position 2582: 0.00013106546067378344
Position 7085: 0.00011229169810177149
Position 888: 0.00010291357421339441
Position 1425: 0.00010251683156126836
Position 3739: 7.876363743143982e-05
Position 3091: 7.20078785597886e-05
Position 10073: 6.444924071417242e-05
Position 8908: 6.285998092401282e-05
Position 9033: 5.841139507406244e-05
Position 1371: 5.7870523453039506e-05
Position 6403: 5.1309242228010815e-05
Position 2786: 5.0230771281840965e-05
Position 315: 5.011759453945936e-05
Position 7307: 4.846046434280234e-05
Position 478: 4.76503252139238e-05
Position 2265: 4.60748760649849e-05
Position 10331: 4.45903872289314e-05
Position 6720: 4.3370036107427506e-05
Position 10568: 4.1073619066048734e-05
Position 6481: 3.805293070164338e-05
Position 3008: 3.3385719597424725e-05
Position 2090: 3.1032379182377815e-05
Position 450: 3.0511356662706642e-05
Position 7185: 2.8769241801069105e-05
Position 2072: 2.6969048512594965e-05
Position 2423: 2.371439685719335e-05
Position 7494: 2.3610765756364933e-05
Position 10322: 2.3393835364455135e-05
Position 6661: 2.206647715841872e-05
Position 10220: 2.113438945879683e-05
Position 7138: 2.1068036798647763e-05
Position 2722: 2.085382013802731e-05
Position 6983: 1.776585306363534e-05
Position 312: 1.655686141826137e-05
Position 3049: 1.425085293481222e-05
Position 2408: 1.366562655913883e-05
Position 3052: 1.205271581579095e-05
Position 10400: 1.2014240626758301e-05
Position 2342: 1.181569982138893e-05
Position 2321: 1.1709603212571865e-05
Position 498: 1.0089807739284121e-05
Position 3401: 9.219719154203054e-06
Position 1089: 8.571556716319952e-06
Position 9378: 7.944879810186198e-06
Position 2983: 7.80313155014643e-06
Position 7156: 7.193512288121194e-06
Position 3404: 6.741054307659575e-06
Position 9849: 5.91005291024159e-06
Position 10421: 5.589741610880743e-06
Position 6775: 5.131814535811392e-06
Position 3439: 4.66123090855075e-06
Position 131: 4.442421854932453e-06
Position 6520: 3.6502406465698525e-06
Position 10379: 3.5327438661049675e-06
Position 2980: 3.010072755195311e-06
Position 140: 2.983662026631541e-06
Position 120: 2.784880829009608e-06
Position 531: 2.3928203122351526e-06
Position 3298: 2.171031635263059e-06
Position 10223: 2.036249523133334e-06
Position 10511: 1.5356558067034608e-06
Position 10082: 1.4488026307554153e-06
Position 10454: 1.443654214205775e-06
Position 380: 1.3565814489775333e-06
Position 2465: 1.3493865519197194e-06
Position 2462: 1.186516086059655e-06
Position 348: 1.1100447812454215e-06
Position 1023: 6.38099865775472e-07
Position 825: 4.675642637157772e-07
Position 182: 4.2099148563831683e-07
Position 6971: 3.0604407680248407e-07
Position 6712: 2.9516987793852605e-07
Position 480: 1.9077559101285048e-07
Position 10465: 1.7635155204326727e-07
Position 10536: 9.286259102215233e-08
Position 188: 5.656926270544201e-08
Position 6727: 2.6615852552551402e-08
Position 7398: 2.573490349143781e-08
Position 1210: 2.3302051218356463e-09
Position 563: 2.262418290451428e-09
Position 556: 3.950134583798255e-10
Position 10125: 6.950687826975724e-11
