Gene = Ance-3
Position 3251: 0.9966361854711584
Position 673: 0.963095805439199
Position 2200: 0.9127268899181885
Position 1680: 0.9001895367848383
Position 1895: 0.44642389913391173
Position 1006: 0.418303774041664
Position 1936: 0.23731439886133568
Position 985: 0.22540292602675904
Position 2449: 0.20521044996923793
Position 2742: 0.17797365976346408
Position 1961: 0.14746083551935843
Position 1994: 0.0888065186848066
Position 1958: 0.07290831649987782
Position 1695: 0.06525386680158995
Position 3045: 0.02686196654267099
Position 1657: 0.02225796755799654
Position 798: 0.015606494648006019
Position 2796: 0.011761471828579083
Position 2595: 0.01095645558115874
Position 3069: 0.007216560954844082
Position 375: 0.005772231397433281
Position 2993: 0.004393365959263117
Position 2259: 0.003842290307690707
Position 1595: 0.0027445342951017285
Position 146: 0.0026939958757022956
Position 1970: 0.002504598217193565
Position 2368: 0.0024754651442526637
Position 1713: 0.0023338442306670287
Position 2730: 0.0019694303378707395
Position 3423: 0.0018462464882725454
Position 2768: 0.0012601934654476584
Position 2517: 0.00108185909670252
Position 1036: 0.0010783247562729035
Position 2760: 0.0010130557660317466
Position 1391: 0.0010062191349291193
Position 2062: 0.0007833312457792917
Position 1373: 0.0007815854776400472
Position 1512: 0.0007747480445262543
Position 682: 0.0007457268010969378
Position 3443: 0.0007349918142009284
Position 2688: 0.0006403429937930729
Position 2847: 0.0006187832640627347
Position 320: 0.0005946785120249824
Position 2220: 0.0005935897586727222
Position 872: 0.000590112003593077
Position 2283: 0.00058873259145374
Position 1916: 0.0004599773763507372
Position 3072: 0.0004251077342690467
Position 1778: 0.00038188966864383247
Position 2302: 0.00037372304546335526
Position 1399: 0.0003540875079409977
Position 290: 0.0003522441354553088
Position 1563: 0.000303983479505455
Position 3230: 0.0002754119355734232
Position 1054: 0.00026590898605775696
Position 1487: 0.00020003942697915868
Position 756: 0.00019880924096825171
Position 875: 0.0001798761458255138
Position 1024: 0.00015425655778477404
Position 1298: 0.00014636119606257548
Position 1515: 0.00013486599016682688
Position 1057: 0.0001329783902404357
Position 1878: 0.0001291150455435018
Position 2000: 0.0001272569556316491
Position 1737: 0.00012715068380126737
Position 1873: 0.00012549005983931985
Position 2350: 0.00012271839914060166
Position 326: 0.00012060278408191258
Position 1351: 0.00011450174590987246
Position 2457: 0.0001102448903510356
Position 626: 0.00010465776788392035
Position 381: 9.726979699779196e-05
Position 2702: 8.936720260746855e-05
Position 217: 8.348163752779009e-05
Position 2409: 8.127351896456597e-05
Position 1222: 7.025396747545577e-05
Position 964: 6.64450385808021e-05
Position 347: 6.536190323820786e-05
Position 901: 5.6197093523655275e-05
Position 1825: 4.529009618768288e-05
Position 484: 4.217290654173267e-05
Position 3108: 4.0646800783706764e-05
Position 3120: 3.943117357534067e-05
Position 618: 3.478244537384909e-05
Position 1355: 3.338003790613683e-05
Position 569: 3.2640734377942944e-05
Position 1463: 3.1437095653424896e-05
Position 1033: 3.123876292438539e-05
Position 741: 2.9276999849788388e-05
Position 1290: 2.80685993592651e-05
Position 2020: 2.7445056645813974e-05
Position 1546: 2.6764381312632768e-05
Position 1051: 2.5591131515832034e-05
Position 265: 2.5369841334339443e-05
Position 1467: 2.4360354476343973e-05
Position 181: 2.2754746860933588e-05
Position 1403: 2.2341962704706137e-05
Position 231: 2.0485555275376618e-05
Position 429: 1.9422484970306896e-05
Position 253: 1.6183101078667115e-05
Position 1533: 1.54910155044365e-05
Position 3184: 1.5183459770535058e-05
Position 1749: 1.2476042388017598e-05
Position 273: 7.147146184790101e-06
Position 3081: 6.521378798528687e-06
Position 3004: 5.472548191970076e-06
Position 96: 5.203252809345966e-06
Position 219: 4.710764318515626e-06
Position 686: 4.572540011154629e-06
Position 2969: 4.236673586554574e-06
Position 3131: 3.609578923272416e-06
Position 2039: 3.5723566042091316e-06
Position 765: 3.2162194844676793e-06
Position 2117: 2.9992595148571716e-06
Position 3307: 2.499186406338375e-06
Position 338: 1.4718297980403439e-06
Position 436: 1.1991629808864819e-06
Position 456: 9.254981788195535e-07
Position 89: 2.333944863768987e-07
Position 2490: 1.4693199656261802e-07
Position 2328: 5.809028367515708e-08
Position 70: 1.910781325616667e-08
Position 76: 1.6013052148821716e-08
Position 524: 8.858299247202552e-09
Position 22928: 5.919486254904597e-09
Position 19977: 2.1495915027322316e-11
Position 2288: 6.792046310600747e-12
Position 17881: 1.4398638159840775e-12
Position 2837: 5.861587031559724e-13
Position 16000: 5.857909903277829e-13
Position 17673: 3.695400066678538e-13
Position 14643: 2.0130211700454985e-13
Position 15062: 1.3473101177465742e-13
Position 13806: 4.879046981417728e-14
Position 13582: 9.817287875516492e-15
Position 13244: 6.6151420791003294e-15
Position 12491: 2.6721983890670503e-15
Position 9534: 2.502652637597734e-15
Position 11096: 2.2127823764540604e-15
Position 13486: 2.0264617676724725e-15
Position 10530: 1.3817641732319135e-15
Position 8580: 1.1625389584470231e-15
Position 10347: 8.777643672353968e-16
Position 8143: 8.706041933349687e-16
Position 8416: 6.389692614236631e-16
Position 10328: 4.059551349504432e-16
Position 8540: 3.737897764271989e-16
Position 11224: 3.1283443328248843e-16
Position 10419: 2.93758975683254e-16
Position 6735: 2.5815942557200624e-16
Position 7914: 2.5328332895682704e-16
Position 8685: 2.452685764726071e-16
Position 9639: 1.9019146479762032e-16
Position 9602: 1.8508849689249848e-16
Position 10570: 1.3525632770365871e-16
Position 6226: 1.300222119084985e-16
Position 6069: 1.1504935965968637e-16
Position 7640: 1.0840707273610145e-16
Position 11071: 1.0686167588201004e-16
Position 10174: 7.424294981801048e-17
Position 7412: 5.850055025814131e-17
Position 8835: 4.733674160904487e-17
Position 6255: 4.718012992785199e-17
Position 9623: 1.7591702130871184e-17
Position 8789: 1.5115646555486756e-17
Position 5121: 8.063910770755172e-18
Position 5186: 7.526015318055793e-18
Position 8856: 6.881392512237823e-18
Position 5839: 6.740061223619425e-18
Position 6273: 5.891385946366948e-18
Position 4367: 5.7647552517784085e-18
Position 4270: 5.590006167130845e-18
Position 6764: 5.02841421433676e-18
Position 6344: 3.790245538628673e-18
Position 3599: 2.1772210251793616e-18
Position 6997: 1.9131292346782846e-18
Position 6030: 1.885140036929171e-18
Position 5075: 1.3951384873766808e-18
Position 6801: 1.151021036815201e-18
Position 4105: 9.326206822459566e-19
Position 4385: 7.414981227281122e-19
Position 4231: 6.05890510792814e-19
Position 6164: 5.427707928496757e-19
Position 5760: 3.7940440622488635e-19
Position 4080: 3.7780487625833474e-19
Position 4274: 3.4538636018919603e-19
Position 4183: 3.0446243487237707e-19
Position 4960: 3.0130740128741657e-19
Position 5439: 2.8350368290001037e-19
Position 3978: 1.9792140384715207e-19
Position 3450: 1.8883628248827843e-19
Position 52: 1.8075756901237403e-19
Position 4657: 1.0471140039601248e-19
Position 3620: 6.235562760683152e-20
Position 4129: 5.616318534369145e-20
Position 4520: 5.584701060284878e-20
Position 3428: 3.72300819186057e-20
Position 5159: 3.567324680893697e-20
Position 5294: 1.1743510741275706e-20
Position 4319: 3.071931919061023e-21
Position 4325: 4.654656380302027e-22
Position 3462: 2.9440282350597836e-22
Position 3983: 2.9276524973628854e-22
Position 4341: 2.5435803807915297e-22
Position 4011: 2.273159708239122e-22
Position 3639: 1.7363261863943867e-22
Position 3601: 1.473983240113497e-22
Position 3954: 1.0376982733499187e-22
Position 3610: 6.467433585538721e-23
Position 3634: 5.475970318942412e-23
Position 3959: 3.72225672695292e-23
Position 3740: 3.703923305643998e-23
Position 3903: 2.715606535339203e-23
Position 3617: 2.703847296658867e-23
Position 3467: 7.707879798554e-24
Position 3806: 5.396873734262586e-24
Position 3501: 7.037069480101359e-25
Position 3547: 5.7147783117589995e-27
Position 3775: 9.219265665718569e-28
Position 3787: 3.4966989791915155e-28
