Gene = DOR
Position 1887: 0.0057606239543349326
Position 1070: 0.005288794705565801
Position 1929: 0.005115286190291884
Position 1280: 0.0044315258689863165
Position 2014: 0.0043387680156656595
Position 4484: 0.004119882982841537
Position 192: 0.0035703449654221333
Position 11802: 0.0035660436355534385
Position 11256: 0.003294115652855138
Position 287: 0.003215419972120877
Position 873: 0.003016884174008865
Position 6850: 0.0021040765937965977
Position 9015: 0.0021021316595111273
Position 13276: 0.0020160162617745303
Position 11601: 0.0019181369274921963
Position 567: 0.0018530891815845415
Position 218: 0.0017868677492849003
Position 254: 0.0017495225631937283
Position 468: 0.001675784695929952
Position 1346: 0.0014871497935164024
Position 5133: 0.0014373733733521652
Position 1206: 0.0013720566489151508
Position 551: 0.0013650751260155575
Position 1932: 0.0013638380752260776
Position 366: 0.001334286753505052
Position 2168: 0.0012754772017362034
Position 12349: 0.0012482646111479606
Position 2718: 0.0012004873360079563
Position 607: 0.0011686249560723017
Position 438: 0.0011451305184662212
Position 2230: 0.0011164937275835768
Position 12533: 0.0010586163652392363
Position 515: 0.0010287578353516888
Position 13451: 0.0009806641877757013
Position 2572: 0.0008584811597148603
Position 13617: 0.0008371105096570186
Position 10691: 0.0007832315760299555
Position 12579: 0.0007635664551957125
Position 13172: 0.0007505757431090186
Position 1682: 0.0007390303656743619
Position 2194: 0.0007117423629671751
Position 5270: 0.0006524972006404024
Position 7233: 0.0006387169144818845
Position 7443: 0.000610877856283382
Position 13646: 0.000561722759080173
Position 5708: 0.0005484803699566729
Position 12576: 0.0005226897486452411
Position 6930: 0.0005030195807785127
Position 612: 0.0005020115085445558
Position 5344: 0.00048790521643482954
Position 510: 0.000468813353472198
Position 2609: 0.00046467410323191194
Position 11866: 0.0004161692621898517
Position 5338: 0.00040580327990683587
Position 185: 0.0003754510150155464
Position 11656: 0.0003669271943666959
Position 4095: 0.00035242396429179337
Position 146: 0.00034002310200529295
Position 4506: 0.0003369147857470758
Position 6168: 0.0003345576806530285
Position 637: 0.00033326751715846557
Position 136: 0.0003110874509825036
Position 13596: 0.00030254647720493263
Position 2642: 0.0002923428417258659
Position 12802: 0.000288647345049108
Position 1468: 0.00027572989908347304
Position 11623: 0.0002631801299584293
Position 156: 0.0002590866744710087
Position 13169: 0.00025579195724902126
Position 2083: 0.00024523844219424606
Position 4637: 0.0002333010883881617
Position 13571: 0.0002319883190307652
Position 2262: 0.0002299661904984685
Position 12425: 0.00022879692565476814
Position 13431: 0.00018750251136906884
Position 12319: 0.00016167720582509613
Position 231: 0.000152912024014416
Position 882: 0.00015234898530925661
Position 492: 0.00014373253664441587
Position 843: 0.00014086282455525655
Position 2829: 0.00012236079121476383
Position 12567: 0.00012127807221799784
Position 11650: 0.00011971950946721795
Position 13138: 0.00011916293752687655
Position 1083: 0.00011382975470163404
Position 11626: 0.00010640887273881926
Position 1627: 0.0001017978703734454
Position 143: 9.478945926519145e-05
Position 172: 9.129538407590739e-05
Position 12798: 8.508320747531626e-05
Position 12834: 8.280105858166577e-05
Position 1611: 7.793824179776378e-05
Position 1895: 7.595606413087248e-05
Position 403: 7.418728013284933e-05
Position 895: 7.219786464614468e-05
Position 1311: 6.897352522235456e-05
Position 12871: 6.564685758049535e-05
Position 11705: 5.9801804420952706e-05
Position 9831: 5.237092027850524e-05
Position 13235: 4.2342646791472874e-05
Position 913: 3.2675502096575256e-05
Position 13410: 3.257525495680504e-05
Position 2046: 3.182434834197663e-05
Position 12668: 2.918130241674615e-05
Position 11785: 2.642214111653462e-05
Position 931: 2.4116531058581124e-05
Position 12808: 1.9975048567366543e-05
Position 13021: 1.6661522998138407e-05
Position 12103: 1.5542389695964867e-05
Position 12945: 1.5428466476853373e-05
Position 717: 1.4850420001153397e-05
Position 12907: 1.1912601424626303e-05
Position 11987: 1.0438851750722687e-05
Position 1605: 7.976409642752504e-06
Position 670: 7.880603828159837e-06
Position 12296: 7.4321754111152325e-06
Position 12029: 6.893728407209114e-06
Position 12684: 5.1495435135497474e-06
Position 12823: 4.832635698940195e-06
Position 12091: 4.728749313604954e-06
Position 479: 4.259207787749379e-06
Position 579: 3.733669950749384e-06
Position 122: 3.51771732928414e-06
Position 498: 3.233164106370501e-06
Position 292: 3.139303797519406e-06
Position 12082: 2.4941749280624372e-06
Position 11774: 2.2762866918954754e-06
Position 476: 9.03742489008609e-07
Position 12100: 8.16438466697147e-07
Position 725: 7.948822213626125e-07
Position 816: 7.218059614894184e-07
Position 11846: 5.767069177440441e-07
Position 2760: 5.06328253085101e-07
Position 12820: 5.005157573033987e-07
Position 1020: 4.795696671519028e-07
Position 12856: 4.327483038981322e-07
Position 634: 3.805565607155775e-07
Position 12811: 3.674688382400626e-07
Position 8994: 3.456690933999197e-07
Position 9050: 3.2713115297793865e-07
Position 12844: 2.9050733893545165e-07
Position 327: 2.63669841699923e-07
Position 12961: 1.3161240039365292e-07
Position 442: 1.1399876731165254e-07
Position 617: 1.0911708942352346e-07
Position 311: 8.888444065188405e-08
Position 12032: 2.799410994312292e-08
Position 12146: 2.774829936940645e-08
Position 392: 1.7867769577921766e-08
Position 11717: 1.5700514461472563e-08
Position 11699: 1.5008820505071527e-08
Position 304: 1.4707480789460731e-08
Position 974: 1.217564189001328e-09
Position 245: 8.522638240549646e-11
Position 451: 6.736302698994975e-11
Position 160: 4.829789445284979e-11
