Gene = Rexo5
Sorted 3' Splice Sites (High to Low Probability):
Position 3450: 0.9938407008436694
Position 2610: 0.9217116674237418
Position 278: 0.8149668473968641
Position 957: 0.3703031087811497
Position 586: 0.16176006168605578
Position 4137: 0.08007087216687811
Position 703: 0.07702076363715682
Position 202: 0.07441262589498333
Position 3916: 0.05770269271957679
Position 1621: 0.04698794233701102
Position 1281: 0.036132794788658676
Position 3151: 0.035663497429208185
Position 1618: 0.025382639223998082
Position 731: 0.024669110570499926
Position 2659: 0.020308793547899977
Position 1903: 0.019874397198544013
Position 916: 0.016372331844062983
Position 3678: 0.015442846006848315
Position 2401: 0.012805451845309464
Position 929: 0.012157340424662755
Position 4817: 0.011212464921424612
Position 822: 0.00940596324385903
Position 669: 0.007149664834832629
Position 740: 0.005361556013628045
Position 2313: 0.005052833431598001
Position 4064: 0.004943037996335213
Position 3471: 0.004909740582323355
Position 997: 0.004481573833645276
Position 713: 0.003824279444896819
Position 1432: 0.0037539677576533628
Position 2404: 0.003715450620137677
Position 2010: 0.003399930480490929
Position 597: 0.003307315408845131
Position 631: 0.0025608212428789214
Position 775: 0.0023514761397467874
Position 1047: 0.00179439439559857
Position 3859: 0.0011497211102857537
Position 206: 0.0010380093958773369
Position 1780: 0.0009999334387161822
Position 4562: 0.0007620603641068505
Position 1305: 0.0007119208695524112
Position 4540: 0.0006462704917082632
Position 1549: 0.000619269519458511
Position 3711: 0.0005189642114249258
Position 1314: 0.0004281639142462516
Position 799: 0.00041923747894141705
Position 2631: 0.00040127602124188455
Position 839: 0.00039362278863604936
Position 330: 0.00031190605912357906
Position 1030: 0.00027761325315134
Position 1576: 0.00026099728706245563
Position 4793: 0.0002554045012073589
Position 3749: 0.00019720415594279918
Position 756: 0.00019681378573973229
Position 4149: 0.00014934366179919771
Position 407: 0.00012599103543585647
Position 383: 0.00011957579029632067
Position 1071: 0.00011508295952385438
Position 259: 0.00011421122926061046
Position 438: 8.701148942273858e-05
Position 617: 7.768107047765196e-05
Position 1560: 7.157258200498218e-05
Position 3624: 4.1467053111972456e-05
Position 307: 2.869284270821293e-05
Position 1285: 2.606568709741105e-05
Position 336: 2.4293652269108242e-05
Position 163: 2.3614162727706745e-05
Position 1056: 2.3511679365565898e-05
Position 312: 1.850084079425883e-05
Position 347: 1.4888116495883343e-05
Position 239: 1.3248870845734807e-05
Position 638: 9.448501110124355e-06
Position 340: 7.2060187748296e-06
Position 1104: 6.375408619595229e-06
Position 990: 4.47632928602144e-06
Position 482: 2.9543191109490427e-06
Position 223: 2.606273064187779e-06
Position 255: 1.845946620756204e-06
Position 461: 1.539367903011085e-06
Position 220: 8.161323255894201e-07
Position 217: 8.01342230103047e-07
Position 124: 5.155295063980975e-07
Position 316: 3.3914370153133083e-07
Position 363: 2.5620838113315013e-07
Position 491: 9.357619177501696e-08
Position 74: 9.338779406937877e-08
Position 133: 8.404363469176854e-08
Position 534: 2.3049231307055724e-08
Position 141: 9.812880721737195e-09
Position 356: 7.887671913332102e-09
Position 214: 6.434801974613088e-09
Position 500: 1.0579439446798193e-09
Position 247: 3.2115836375160487e-10
