Gene = pns
Position 2930: 2.5602693901135052e-08
Position 1273: 2.4797743069825183e-08
Position 6760: 1.5165860161991587e-08
Position 3824: 1.4409847532131259e-08
Position 3795: 1.3812126978482598e-08
Position 3171: 1.2560354016028378e-08
Position 6146: 7.488644959924043e-09
Position 6533: 5.028750580885732e-09
Position 6044: 3.016787346958883e-09
Position 1271: 2.5990030146791128e-09
Position 1394: 2.2262514901379543e-09
Position 5693: 1.2605379370738914e-09
Position 5690: 1.0562489630918209e-09
Position 360: 7.786751348753911e-10
Position 163: 2.7989177194962462e-11
Position 5201: 2.2583306497952586e-11
Position 5412: 2.9377312064828347e-12
Position 6104: 2.334262231276064e-13
Position 6081: 8.98788956624574e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 5887: 0.9996718766728606
Position 5675: 0.9941607870302461
Position 6072: 0.9938243924720814
Position 5348: 0.9922821011591604
Position 6516: 0.9908412578046141
Position 2410: 0.9892186556862839
Position 4758: 0.9791641202634107
Position 5161: 0.9675614144045761
Position 2058: 0.9113687293109246
Position 3613: 0.8844368602145235
Position 907: 0.7080871447612337
Position 4518: 0.6392019073340279
Position 1582: 0.5979358117045148
Position 4069: 0.22524170649261038
Position 386: 0.12554682580876916
Position 4298: 0.11027756564988624
Position 3871: 0.09802568156208484
Position 3649: 0.08027330199843104
Position 2074: 0.07940676356197776
Position 4184: 0.05912821679366716
Position 7628: 0.05443797175652563
Position 1165: 0.05137399726206761
Position 3276: 0.04174807145018321
Position 5192: 0.03176989080522266
Position 1597: 0.028579549427363557
Position 4947: 0.025785016173149714
Position 1769: 0.017658020171361314
Position 3875: 0.01712111648125738
Position 3393: 0.013620670425722334
Position 1084: 0.013432396605193258
Position 1276: 0.012472267529582404
Position 1789: 0.010932358578259228
Position 743: 0.010283104835322668
Position 1618: 0.01015344131925438
Position 3881: 0.00936807403996525
Position 7221: 0.009299750971709668
Position 6551: 0.008396475299318492
Position 2177: 0.007801767989851935
Position 3348: 0.007282134520074235
Position 7184: 0.00709546919830597
Position 7127: 0.006768363654912364
Position 7644: 0.00636658213845413
Position 3574: 0.005766275920558317
Position 6911: 0.0048764483825899764
Position 3899: 0.004758485010437035
Position 3911: 0.0045954924368085395
Position 1753: 0.003922963445308828
Position 1060: 0.0024063880629639016
Position 2212: 0.002279780407369208
Position 7077: 0.002263461373337211
Position 7393: 0.0021660316397511276
Position 4073: 0.001959431366918314
Position 369: 0.0018415178537498223
Position 3315: 0.001756952651786162
Position 1855: 0.001230148279509411
Position 3100: 0.0009973388438545506
Position 1462: 0.0009599469528725309
Position 1271: 0.00092391829021822
Position 1390: 0.0008965983643633536
Position 1098: 0.0008784631753732734
Position 2856: 0.0008266254210979134
Position 1803: 0.0007481639243707241
Position 7432: 0.0007165552071043166
Position 4520: 0.0007131476070022501
Position 1972: 0.0006718526593196799
Position 4026: 0.0006658796255281944
Position 109: 0.0006427124861091713
Position 7151: 0.0006113142692968653
Position 2259: 0.0005682772125769433
Position 4773: 0.0005647966041883
Position 7589: 0.00054071771449556
Position 7146: 0.0005377444965162538
Position 1816: 0.0005068441739102144
Position 725: 0.000443778117162005
Position 5213: 0.0004264717614916672
Position 3142: 0.0003981112595349643
Position 1786: 0.0003931075823048167
Position 3420: 0.0003885099480435669
Position 4102: 0.00033603714140674706
Position 3772: 0.0003307770926082312
Position 526: 0.0003268992220788464
Position 5677: 0.00032379393118325736
Position 5713: 0.0003209154729250359
Position 4779: 0.00030971667200393023
Position 5893: 0.0003086687551845178
Position 4020: 0.0002841746410738403
Position 6235: 0.0002827050703941295
Position 1289: 0.00020006208432505967
Position 1432: 0.00018287622882819785
Position 6254: 0.00018195726543035397
Position 154: 0.0001817695492024818
Position 737: 0.0001775425060590523
Position 674: 0.0001635980143405641
Position 467: 0.00015571587858166582
Position 6268: 0.00014394479332580055
Position 89: 0.0001396564016505927
Position 4908: 0.0001339946341729436
Position 975: 0.00012935585743838616
Position 183: 0.0001117402355285327
Position 6866: 0.00010376514770263381
Position 1051: 9.588857096579369e-05
Position 948: 9.05857883993221e-05
Position 2020: 8.947976000073838e-05
Position 5201: 8.825638913519762e-05
Position 418: 8.701564480715635e-05
Position 4043: 8.240358788287865e-05
Position 6595: 7.933090513561758e-05
Position 3670: 7.594453623563183e-05
Position 2439: 7.310238536307964e-05
Position 6310: 6.703321832202824e-05
Position 7199: 6.657750110459178e-05
Position 3011: 6.588064271350422e-05
Position 7609: 6.50728790739855e-05
Position 2530: 5.330804529740283e-05
Position 5736: 4.882320966837028e-05
Position 2125: 4.8580509453928146e-05
Position 3583: 4.847295025640758e-05
Position 546: 4.242394786755485e-05
Position 6229: 3.931588702280143e-05
Position 776: 3.891930747462044e-05
Position 6388: 3.857974531501017e-05
Position 628: 3.84399939020638e-05
Position 464: 3.6773111287431746e-05
Position 6582: 3.4512928544558474e-05
Position 758: 3.344324895062583e-05
Position 2664: 3.3215620116194484e-05
Position 2831: 3.0512352093016342e-05
Position 4861: 2.7480556282833112e-05
Position 2715: 2.6505009157987632e-05
Position 3545: 2.6104638187693558e-05
Position 2420: 2.471651214632491e-05
Position 614: 2.442865295224469e-05
Position 127: 2.3784544645346396e-05
Position 601: 2.374618815972421e-05
Position 5376: 2.366755927395206e-05
Position 200: 2.3123075250734994e-05
Position 486: 2.306616909799237e-05
Position 5424: 2.2462418932727013e-05
Position 1029: 2.1999695279381985e-05
Position 3106: 2.173854671572508e-05
Position 6222: 2.101444191240473e-05
Position 4965: 2.0595048807384754e-05
Position 4999: 1.8919000118828768e-05
Position 3674: 1.8570930701342742e-05
Position 4959: 1.8473842910926886e-05
Position 7657: 1.8464032754942047e-05
Position 6315: 1.7189034740499283e-05
Position 180: 1.6180381426666724e-05
Position 3983: 1.4188807741319535e-05
Position 2622: 1.3890432399012352e-05
Position 4887: 1.2808967898821114e-05
Position 532: 1.2729803824187728e-05
Position 625: 1.1176456895654236e-05
Position 490: 1.0853010340708652e-05
Position 5024: 1.0338816956891356e-05
Position 6163: 1.0051060272355677e-05
Position 5466: 9.938073427712768e-06
Position 3686: 7.654854334702497e-06
Position 954: 7.176147309333255e-06
Position 5438: 6.498075748539107e-06
Position 343: 6.4398011911052e-06
Position 5490: 5.774845159169654e-06
Position 1170: 5.641359698379301e-06
Position 544: 4.8320153383651585e-06
Position 6124: 4.4913912636679855e-06
Position 3683: 4.349275950415263e-06
Position 5573: 3.1780288706510505e-06
Position 1204: 3.1099269693675585e-06
Position 3791: 2.9117574083156742e-06
Position 5253: 2.776333770833181e-06
Position 6216: 2.4021271684317544e-06
Position 5427: 2.3048635157232514e-06
Position 5517: 1.9413471780728234e-06
Position 587: 1.7728823210268718e-06
Position 131: 1.5155861942910099e-06
Position 5854: 1.5055140574704915e-06
Position 5421: 1.3308102921383365e-06
Position 6170: 1.1934428003195096e-06
Position 560: 9.92954206300916e-07
Position 722: 9.100770461967849e-07
Position 334: 8.446181947382127e-07
Position 265: 7.559877622268092e-07
Position 5946: 7.41598984804116e-07
Position 142: 6.169910324586776e-07
Position 216: 5.874251161230541e-07
Position 3736: 5.387857763018065e-07
Position 56: 4.825037944005235e-07
Position 5616: 4.4285469455102834e-07
Position 3656: 4.078303961522997e-07
Position 5603: 1.949079487122229e-07
Position 434: 1.5675024035985585e-07
Position 6527: 1.5323412510046897e-07
Position 5968: 5.569069808166096e-08
Position 5250: 5.4128102913898965e-08
Position 6719: 4.9182200036003315e-08
Position 5858: 1.9837444831137676e-08
Position 214: 1.8150127654957478e-08
Position 6668: 1.7851053738349937e-08
Position 5953: 9.659409297106347e-09
Position 6530: 6.169855328246937e-09
Position 221: 5.932168199118964e-09
Position 1040: 5.783363415635117e-09
Position 950: 4.6534883124665115e-09
Position 219: 1.469826525577361e-09
Position 6018: 6.216143100790612e-10
Position 6044: 4.912601463769665e-10
