Gene = Mdr65
Position 4446: 0.00014427562346083238
Position 4057: 0.00013218174125723884
Position 750: 0.00012905097471303898
Position 3710: 0.0001267899325635879
Position 2094: 0.00012663617828670225
Position 196: 0.00012337855193141268
Position 1827: 0.00012066481216793732
Position 3537: 0.00011650695797922757
Position 4839: 0.00011619711143700665
Position 668: 0.00011299268451507153
Position 3517: 0.00010921384999744763
Position 2187: 0.00010644255246919804
Position 1377: 0.0001039266283783641
Position 5001: 9.914646301768031e-05
Position 1199: 9.492203602242752e-05
Position 2652: 9.265496385113536e-05
Position 5085: 8.398220745414819e-05
Position 2867: 8.080683343424244e-05
Position 1461: 7.862201532905025e-05
Position 4467: 7.562685640204394e-05
Position 3673: 6.896896642914538e-05
Position 708: 6.133137974647283e-05
Position 3388: 6.078237182306898e-05
Position 103: 5.93675296542938e-05
Position 1106: 5.6553662062144195e-05
Position 3667: 5.651685452650091e-05
Position 4002: 5.42471063315395e-05
Position 391: 5.253671179681768e-05
Position 3941: 5.0851042884257036e-05
Position 5052: 4.762909662253692e-05
Position 3110: 4.70272705098628e-05
Position 1800: 3.995514133571555e-05
Position 297: 3.91104277830513e-05
Position 1711: 3.885084119523566e-05
Position 3763: 3.8546424419624025e-05
Position 4773: 3.801304912261835e-05
Position 2007: 3.715141043554809e-05
Position 5054: 3.339634383183379e-05
Position 799: 3.2448540652029865e-05
Position 2360: 3.2186384195602856e-05
Position 862: 3.210230799686584e-05
Position 1151: 3.1806714079381895e-05
Position 1798: 3.096844937944063e-05
Position 976: 3.0473774758181222e-05
Position 4047: 2.9046000586560774e-05
Position 2880: 2.7567796755944945e-05
Position 1075: 2.70183566076817e-05
Position 234: 2.6508836261287656e-05
Position 639: 2.5545127111043483e-05
Position 386: 2.4626960903678334e-05
Position 5045: 2.456740907641763e-05
Position 1651: 2.3463743700389455e-05
Position 1766: 1.9801529426542488e-05
Position 3645: 1.9139715355507334e-05
Position 1368: 1.8515769093196608e-05
Position 1749: 1.700340034170499e-05
Position 2454: 1.671778593504779e-05
Position 5067: 1.659831963729743e-05
Position 1482: 1.6352452863568137e-05
Position 2269: 1.4335208562929741e-05
Position 1103: 1.3227065632902832e-05
Position 208: 1.3161129963200698e-05
Position 3595: 1.2357183085887773e-05
Position 11: 1.2155800938778941e-05
Position 4387: 1.142634570995865e-05
Position 3696: 1.042191164513332e-05
Position 4068: 1.0305564526962053e-05
Position 2208: 9.4701166252352e-06
Position 2505: 8.427178989624699e-06
Position 2102: 8.11659572647601e-06
Position 605: 7.759876941183095e-06
Position 1763: 7.703383795679262e-06
Position 1323: 7.698175083343038e-06
Position 4454: 7.1518853788027e-06
Position 222: 5.903552342336261e-06
Position 672: 5.7718431485811465e-06
Position 700: 5.497633568370559e-06
Position 421: 5.448674452223649e-06
Position 206: 5.2299349347088696e-06
Position 5072: 5.021725620398737e-06
Position 689: 5.009749894244615e-06
Position 1641: 4.202300964431451e-06
Position 2107: 3.5351933309336986e-06
Position 1111: 2.931567831338346e-06
Position 459: 2.6259223059920603e-06
Position 2227: 2.3319204124211414e-06
Position 1360: 2.311440096875362e-06
Position 636: 1.9207775889658186e-06
Position 1161: 1.8032555668698543e-06
Position 2139: 1.691266855600124e-06
Position 2267: 1.6757667297582768e-06
Position 587: 1.4383659907387632e-06
Position 323: 1.1229509121070913e-06
Position 1380: 9.920407630652706e-07
Position 2616: 8.550244772638728e-07
Position 1624: 7.817534872684812e-07
Position 656: 7.31090641258513e-07
Position 3910: 4.2402558562476186e-07
Position 343: 3.5362984500001106e-07
Position 4303: 3.2489915652248657e-07
Position 3292: 2.575418707256164e-07
Position 1984: 1.3736726988606598e-07
Position 1757: 1.3550514101933033e-07
Position 3007: 9.773580165265621e-08
Position 3665: 9.747130980816402e-08
Position 4361: 3.966532405284194e-08
Position 4479: 2.1167691193456305e-08
Position 4496: 2.098357209073763e-08
Position 1943: 1.8835994787922646e-08
Position 1935: 1.8167898962926372e-08
Position 4260: 1.7108563520866997e-08
Position 262: 1.6962030547827713e-08
Position 1947: 1.1325064075438504e-08
Position 413: 1.0454393929658262e-08
Position 2846: 2.9729534399387954e-09
Position 1398: 1.6834875341393267e-09
Position 1189: 1.5425715086775401e-09
Position 1206: 1.5013778125789248e-09
Position 1133: 6.581141143318675e-10
Position 4581: 5.995508651986775e-10
Position 1692: 4.582659773644065e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 1550: 0.9892086675207244
Position 1020: 0.9886911978065254
Position 2605: 0.9843284346397119
Position 3814: 0.9812772520620326
Position 4600: 0.9811443051796627
Position 3049: 0.9540240212177404
Position 1318: 0.9450761549735985
Position 4173: 0.8924196254352099
Position 2435: 0.8866140312557304
Position 1924: 0.8510147429869657
Position 840: 0.13360124973488147
Position 2448: 0.11134824566447707
Position 4223: 0.0726880630109015
Position 425: 0.05183291067904051
Position 1908: 0.03772387527397752
Position 2866: 0.03117987259784143
Position 2251: 0.027097722680804993
Position 2822: 0.02495140643716751
Position 1380: 0.01875086657277359
Position 3488: 0.017268969957990085
Position 4703: 0.016665540593394125
Position 2066: 0.014892466487356851
Position 3834: 0.010920955047006239
Position 3447: 0.010428802625645144
Position 617: 0.008524081437396996
Position 1557: 0.008441149199615649
Position 3310: 0.008139338466491853
Position 2909: 0.005928073675953768
Position 4022: 0.004732665578418566
Position 961: 0.004618647434116919
Position 4181: 0.004282918507466534
Position 3227: 0.003972378434356308
Position 2279: 0.003571119462420667
Position 2692: 0.003245295543554096
Position 3056: 0.002970964228939246
Position 449: 0.0025651191403812555
Position 791: 0.0024971183614117655
Position 652: 0.002339783057191801
Position 295: 0.0021612951638019786
Position 201: 0.002086348914844379
Position 2616: 0.0020845333524297676
Position 1961: 0.002003348668510286
Position 4607: 0.0019829692414209794
Position 1414: 0.0018446905263244098
Position 2026: 0.0015584413588048361
Position 3014: 0.001551671162262567
Position 2160: 0.0015327837144282807
Position 788: 0.001502940100285179
Position 401: 0.0014773577531145567
Position 2755: 0.0013696229880112664
Position 2253: 0.001342703613805588
Position 3616: 0.0011548898422881948
Position 3665: 0.0011341040587699459
Position 4715: 0.001089131261718813
Position 4411: 0.0009356936551298778
Position 4957: 0.0008614266004150486
Position 5035: 0.0008019113395252295
Position 5012: 0.0007415825591381223
Position 1121: 0.0007325679235844249
Position 4435: 0.0006724441242333615
Position 1437: 0.000648176803407082
Position 2047: 0.0006449394092099437
Position 4861: 0.0006223789675598638
Position 5110: 0.0005968068665718807
Position 4838: 0.0005901129177890647
Position 3525: 0.0005090291703117154
Position 2181: 0.0004731839061124783
Position 70: 0.0004416045288230831
Position 2837: 0.00035819151833147984
Position 2607: 0.0003540513959101602
Position 2641: 0.0003430056831768223
Position 475: 0.00033309353185162027
Position 2113: 0.0003320685721162973
Position 3072: 0.00032905506693792344
Position 2195: 0.00031983660029873725
Position 3292: 0.00030759502055532423
Position 157: 0.0002824032841526947
Position 3023: 0.00024588700841181635
Position 2175: 0.00024337625513921223
Position 4510: 0.00024092265026052123
Position 1331: 0.00023105762630946873
Position 4144: 0.00023037212491471094
Position 1485: 0.0002263304032750496
Position 5071: 0.0002139757692654775
Position 1698: 0.00020770788986889763
Position 2304: 0.000195890633910321
Position 3162: 0.00019518414734518008
Position 5191: 0.00018808648588743477
Position 4884: 0.0001844230643597259
Position 3733: 0.0001766544716642146
Position 3237: 0.00016789193578989721
Position 1562: 0.0001672019121962018
Position 4969: 0.00016084471873350486
Position 1350: 0.0001575492943766237
Position 4950: 0.00015662783243670486
Position 271: 0.000149673285477203
Position 2227: 0.00014843830039739221
Position 4501: 0.0001476712485809649
Position 1039: 0.00013873547454554806
Position 4867: 0.00013402323848038853
Position 491: 0.000129357129128361
Position 1165: 0.00012713953628625186
Position 3109: 0.00012239646786713095
Position 2308: 0.00011601220968589918
Position 1970: 0.00011539909553078058
Position 4357: 0.00011522233400956643
Position 689: 0.00011429582585230702
Position 732: 0.00011315270417305155
Position 2656: 0.00011155771341147305
Position 144: 0.00011081160075891717
Position 4444: 0.00010686473604971015
Position 3249: 0.00010559459088260903
Position 4129: 0.00010292573944804953
Position 2701: 9.611427639966162e-05
Position 4339: 9.040659807063291e-05
Position 2146: 8.82059458612759e-05
Position 170: 7.72616549347588e-05
Position 3848: 7.237570643025595e-05
Position 778: 7.052263212336271e-05
Position 2669: 6.388953667758181e-05
Position 3150: 6.13546154209582e-05
Position 1211: 5.8902593319663494e-05
Position 3084: 5.236447813543409e-05
Position 2458: 5.207088948598255e-05
Position 4693: 5.084197087445348e-05
Position 2627: 4.572815642324675e-05
Position 908: 4.2277290526670404e-05
Position 3919: 4.1592197180263177e-05
Position 700: 3.731075660946814e-05
Position 164: 3.619671597272099e-05
Position 4934: 3.394071084471946e-05
Position 181: 3.271480856858955e-05
Position 4667: 2.8256165495641614e-05
Position 2411: 2.7887040201052034e-05
Position 2353: 2.6026150706659627e-05
Position 4788: 2.2839457910666273e-05
Position 4531: 2.223326317255808e-05
Position 1052: 2.0037172485618522e-05
Position 494: 1.9918566125847124e-05
Position 1965: 1.960094846215554e-05
Position 1257: 1.757152131285583e-05
Position 116: 1.581199510735979e-05
Position 167: 1.5734604444313214e-05
Position 4650: 1.4635376946783831e-05
Position 361: 1.4630398961295413e-05
Position 1338: 1.0991535657036681e-05
Position 1722: 1.0983895579949057e-05
Position 1528: 1.0400031186437871e-05
Position 2462: 1.0186381933359441e-05
Position 528: 1.001441305692332e-05
Position 4676: 9.725095557764984e-06
Position 356: 8.941024615856955e-06
Position 472: 8.43666479345899e-06
Position 74: 6.549537305210075e-06
Position 1757: 4.743526109682487e-06
Position 89: 4.681766921858034e-06
Position 1741: 3.8856571134953945e-06
Position 762: 3.527482722789137e-06
Position 2764: 3.1292571881612594e-06
Position 2651: 2.735507221834512e-06
Position 933: 2.488925045160009e-06
Position 1838: 2.3112842852744343e-06
Position 1282: 2.183604787398964e-06
Position 1575: 2.077214029879094e-06
Position 2842: 1.9465795198574185e-06
Position 497: 1.8225649908740804e-06
Position 458: 1.7221927970885493e-06
Position 2381: 1.4557549692164988e-06
Position 103: 1.33157233925602e-06
Position 1581: 1.2104496781866711e-06
Position 1711: 1.0072378596536935e-06
Position 1706: 8.695450739014887e-07
Position 1611: 8.271200118272603e-07
Position 479: 7.648258060770267e-07
Position 2489: 7.410033177927162e-07
Position 1870: 1.9662747017612013e-07
Position 2500: 1.581084221172182e-07
Position 2534: 1.4013092672084534e-07
Position 453: 4.6617593219767575e-08
Position 1879: 1.2285696186278275e-08
Position 2875: 7.373545711201635e-09
Position 1984: 1.2953312347281847e-09
Position 297: 9.739048633139526e-10
