Gene = Spt20
Position 943: 4.0933145534225875e-05
Position 1697: 4.03237054311168e-05
Position 594: 3.7437016662821866e-05
Position 7198: 3.712970107670549e-05
Position 2474: 3.453648812249923e-05
Position 3387: 3.3827415949249524e-05
Position 1300: 3.3271473257163764e-05
Position 1818: 3.320748764786091e-05
Position 7402: 3.26817748260761e-05
Position 3807: 3.1838408344991625e-05
Position 2066: 3.081277495670087e-05
Position 2220: 3.0381483563521927e-05
Position 4300: 2.9756967818382908e-05
Position 967: 2.7820336538060123e-05
Position 2543: 2.6381867110290393e-05
Position 4262: 2.5942825954232197e-05
Position 6771: 2.5872287623211488e-05
Position 1726: 2.410170625628934e-05
Position 2866: 2.3415212011446832e-05
Position 1815: 2.332251808168306e-05
Position 2026: 2.269162320384112e-05
Position 67: 2.0872485615078412e-05
Position 252: 1.996029155056352e-05
Position 2765: 1.9657096132131645e-05
Position 1208: 1.9427320656212e-05
Position 1026: 1.9062462319339304e-05
Position 7097: 1.6632469208457186e-05
Position 2158: 1.4650165356636998e-05
Position 1435: 1.4030510481566316e-05
Position 472: 1.327465605391634e-05
Position 7205: 1.3187931955729305e-05
Position 6686: 1.3172480882478652e-05
Position 1695: 1.2955837386259487e-05
Position 3195: 1.2410032801132338e-05
Position 2052: 1.2165909191942166e-05
Position 3119: 1.196008571358236e-05
Position 2142: 1.1911933803382131e-05
Position 2184: 1.1382039615044776e-05
Position 6702: 9.424214361750703e-06
Position 6621: 8.665997063304122e-06
Position 1788: 6.452801072370981e-06
Position 582: 6.096637009877402e-06
Position 1244: 5.242688963548021e-06
Position 6699: 4.161418627848281e-06
Position 3: 3.745029876625996e-06
Position 1174: 3.1805230721165442e-06
Position 904: 3.1188582611110935e-06
Position 1446: 2.977441328879284e-06
Position 1138: 2.597391894418757e-06
Position 465: 2.547414849464415e-06
Position 1642: 2.383439547118435e-06
Position 246: 2.1675402400933213e-06
Position 1254: 1.8517234821050474e-06
Position 871: 1.6217439932843567e-06
Position 495: 1.5834886517893604e-06
Position 1195: 1.4959824355608744e-06
Position 387: 1.2084222968281612e-06
Position 4331: 1.0672084711222333e-06
Position 2907: 9.681122714011891e-07
Position 305: 9.090987444053362e-07
Position 4354: 8.511705765559556e-07
Position 775: 7.657150847637388e-07
Position 101: 6.820200957804462e-07
Position 313: 5.942171430053214e-07
Position 4725: 5.327427706258089e-07
Position 1609: 5.034425053315061e-07
Position 7282: 4.925486755777e-07
Position 4238: 4.1780766144410344e-07
Position 1594: 4.0933506992806355e-07
Position 608: 4.0786281368693804e-07
Position 837: 4.0181065581487673e-07
Position 783: 3.976718002069878e-07
Position 125: 2.713153777954257e-07
Position 4733: 2.638510142249127e-07
Position 4727: 2.565797374389403e-07
Position 197: 2.4832578825854566e-07
Position 380: 2.299601541802509e-07
Position 303: 1.7518243116126585e-07
Position 4443: 1.4965041753166085e-07
Position 579: 9.161517390245583e-08
Position 2623: 6.682611885609821e-08
Position 224: 4.484837717559717e-08
Position 389: 4.1671516341318764e-08
Position 1586: 2.1061750674172372e-08
Position 1966: 1.5893990986000074e-08
Position 4086: 1.4066361390497985e-08
Position 4397: 1.1578889892268383e-08
Position 325: 8.099247413593385e-09
Position 1411: 5.751926887813153e-09
Position 1338: 1.7884621272833073e-09
Position 1499: 1.1950504979042584e-09
Position 1150: 1.1361981510806195e-09
Position 1414: 1.2878614423877713e-10
Position 1201: 6.896724246589439e-11
Position 748: 1.723211524471403e-11
Position 4115: 3.679202616549338e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 3932: 0.9948261389289914
Position 4227: 0.9797573559008474
Position 6342: 0.9644991663129098
Position 748: 0.9624287969236478
Position 1748: 0.9523223341516581
Position 6690: 0.9484838759271156
Position 8012: 0.1445166812295218
Position 3119: 0.07011317134321536
Position 7940: 0.05631764681725106
Position 3489: 0.04946545154546069
Position 2990: 0.030155820302688745
Position 7889: 0.029937144466233863
Position 7329: 0.02842650827950258
Position 4595: 0.026810843683998793
Position 7910: 0.025252774688021323
Position 4792: 0.02517532535089862
Position 8397: 0.023731748822425056
Position 5284: 0.022411637341841817
Position 789: 0.021734591966638607
Position 7301: 0.02164271201155249
Position 5468: 0.019067356858923638
Position 5568: 0.017758180348399686
Position 6752: 0.017589122910216772
Position 8238: 0.016436314678518457
Position 2903: 0.01637015733414403
Position 6168: 0.015337510346249623
Position 3224: 0.013277876994609417
Position 3242: 0.011484872497386122
Position 7623: 0.011380135861182902
Position 6417: 0.011232863125079338
Position 7280: 0.00907122748167697
Position 5420: 0.008818766022344519
Position 7850: 0.00837938334679711
Position 1754: 0.008258189324395504
Position 5612: 0.0076490631651582
Position 3698: 0.006534823384052526
Position 623: 0.006306460554300238
Position 5390: 0.006277373603678651
Position 3614: 0.006113991935044926
Position 3239: 0.005982181509525055
Position 4953: 0.005809295626870525
Position 4770: 0.005710454895548495
Position 3329: 0.005593862558769654
Position 7198: 0.005250887857010022
Position 5297: 0.004627570540774424
Position 8205: 0.004505424773028952
Position 4354: 0.004156472569306629
Position 775: 0.004031782674308492
Position 3524: 0.003917899533815863
Position 1757: 0.003865188123259492
Position 5315: 0.003863067845312864
Position 781: 0.0032631499253474934
Position 3695: 0.0029103320914155998
Position 4115: 0.002671292571551022
Position 5366: 0.002356813903159397
Position 7465: 0.00233773134922636
Position 5318: 0.002331101942739207
Position 808: 0.0023104657181792342
Position 5020: 0.0023053292812208366
Position 4751: 0.0021736276381851684
Position 8280: 0.0021626253237661762
Position 2848: 0.0021600050073494383
Position 8155: 0.002149321466130119
Position 7608: 0.002061323807157507
Position 3611: 0.002000519964228892
Position 5007: 0.0018981732240487285
Position 8704: 0.0018585537160426462
Position 4819: 0.001801321375442002
Position 1334: 0.0017525813799441987
Position 2711: 0.0017440432450170583
Position 3533: 0.001496320911275749
Position 3006: 0.0013408131923647298
Position 6755: 0.0012718488155922883
Position 1378: 0.001237221575131527
Position 7336: 0.0010659311361757577
Position 2145: 0.0010510183649184751
Position 847: 0.0010215559706323956
Position 5070: 0.0009684594955463998
Position 6854: 0.0009494743134981612
Position 2299: 0.0009234554502926519
Position 7587: 0.000895572478489278
Position 3569: 0.0008262654975088638
Position 1841: 0.0007990054189867624
Position 3350: 0.0007759644929017978
Position 5453: 0.000727017630175596
Position 3326: 0.0006957082122844411
Position 4086: 0.0006621406521220455
Position 6712: 0.0006174591506995404
Position 8033: 0.0005617911691879367
Position 2333: 0.00045986952122795886
Position 8453: 0.00045174277739730857
Position 4260: 0.0003858876902170291
Position 7746: 0.00038010685635506104
Position 3353: 0.000371868319503542
Position 6197: 0.0003648608554500239
Position 7151: 0.0003420337868971071
Position 4656: 0.00031435536221894917
Position 7925: 0.0002998792962150363
Position 7333: 0.0002964279011112046
Position 3941: 0.0002879093602933638
Position 5204: 0.000257010857028672
Position 937: 0.0002549175465716908
Position 889: 0.00023624242504785038
Position 4697: 0.00023498696409737161
Position 5498: 0.0002265706289903344
Position 1529: 0.00022339085036357062
Position 5575: 0.00022144384805632098
Position 7634: 0.00021139904077133707
Position 552: 0.00020574022279569486
Position 85: 0.00016562837230643183
Position 1003: 0.00015807293676982522
Position 4093: 0.00015242313383178035
Position 5482: 0.00015144957179537887
Position 6368: 0.00014641713732760326
Position 5489: 0.00013459202957892227
Position 4981: 0.00012541293867416765
Position 4266: 0.00012435422242652395
Position 5529: 0.00011956899007611977
Position 112: 0.00011297448443224103
Position 1080: 0.00011233928091834118
Position 1508: 0.00011068260093151844
Position 6174: 0.000103944999148585
Position 5114: 0.00010239053704233747
Position 1781: 0.00010076155382183711
Position 143: 9.514489746208881e-05
Position 5543: 9.413500305734057e-05
Position 1266: 7.993156635802251e-05
Position 4421: 7.83014695050213e-05
Position 146: 7.703962256007788e-05
Position 2975: 7.003374017805991e-05
Position 1594: 6.658159570961254e-05
Position 564: 6.543183917813764e-05
Position 313: 5.901720310729347e-05
Position 5910: 5.374383923521671e-05
Position 415: 4.9457579544347284e-05
Position 4294: 4.872225822967061e-05
Position 333: 4.775737313726993e-05
Position 2873: 4.485368509584504e-05
Position 2783: 4.1361706326484754e-05
Position 649: 3.811906674048332e-05
Position 522: 3.249626266630477e-05
Position 2249: 2.969604329617451e-05
Position 1563: 2.90059523275131e-05
Position 916: 2.7977761334192152e-05
Position 1499: 2.599043532582165e-05
Position 1015: 2.4994103566494734e-05
Position 2285: 2.496942904620953e-05
Position 318: 2.4926170395258973e-05
Position 1338: 2.3698612695806443e-05
Position 1569: 2.299961394389551e-05
Position 6905: 2.274728212730374e-05
Position 1422: 2.025887865626193e-05
Position 862: 1.696302780198759e-05
Position 118: 1.633292719619481e-05
Position 1254: 1.438814884308504e-05
Position 3962: 1.4240056588945802e-05
Position 89: 1.2075138291948082e-05
Position 1476: 1.078339065642296e-05
Position 3008: 1.0391555362722579e-05
Position 176: 9.53010520323992e-06
Position 991: 9.08176934889332e-06
Position 303: 9.033195610912859e-06
Position 960: 8.955629882422694e-06
Position 934: 8.8962211316366e-06
Position 1481: 8.75203393128127e-06
Position 853: 7.058374093094913e-06
Position 1057: 6.747299012742001e-06
Position 1113: 6.385620804420299e-06
Position 815: 5.404494604987589e-06
Position 2231: 5.01171773659708e-06
Position 375: 4.996564633319096e-06
Position 940: 4.840154935530945e-06
Position 1470: 4.414375491753497e-06
Position 7008: 4.328649104104288e-06
Position 6776: 4.242807162449721e-06
Position 478: 4.124963856690956e-06
Position 4418: 4.055655738533569e-06
Position 6709: 3.537623660847621e-06
Position 1260: 3.4629620471384206e-06
Position 4324: 3.2226944165718736e-06
Position 895: 3.189280445737905e-06
Position 6791: 3.182160937585403e-06
Position 6794: 3.138027596163391e-06
Position 412: 2.9796692447968376e-06
Position 277: 2.9779406113427353e-06
Position 7028: 2.3743547438984376e-06
Position 4505: 2.1802634449773816e-06
Position 237: 1.976850471985807e-06
Position 1605: 1.866543724752323e-06
Position 4390: 1.7463128787607286e-06
Position 4701: 1.4078992345581914e-06
Position 4316: 1.4020072974930966e-06
Position 4362: 1.3489772064584774e-06
Position 204: 1.2535920867713987e-06
Position 704: 1.0193382560279328e-06
Position 981: 1.013218366261068e-06
Position 55: 9.520092560236548e-07
Position 418: 9.43053018552094e-07
Position 4448: 9.16133008750994e-07
Position 4674: 8.134137086159692e-07
Position 4682: 7.468757788011662e-07
Position 669: 6.491584457184183e-07
Position 6851: 6.467484160524265e-07
Position 4550: 6.010323785790928e-07
Position 1045: 5.524187070853706e-07
Position 672: 5.158635959857347e-07
Position 4454: 4.3612931788045013e-07
Position 4800: 4.182381402341327e-07
Position 1688: 3.6583659844431584e-07
Position 1919: 2.764344959435593e-07
Position 240: 2.7271614765816664e-07
Position 179: 2.245598871762112e-07
Position 67: 1.491374936070669e-07
Position 4375: 1.1558951156418385e-07
Position 214: 1.1512898279932518e-07
Position 4300: 1.1371791576895918e-07
Position 243: 7.537465595314228e-08
Position 234: 5.007706212943265e-08
Position 173: 3.619507809029749e-08
Position 4291: 2.3696663109667674e-08
Position 2606: 2.226492514405373e-08
Position 1802: 1.5597101946097467e-08
Position 246: 1.4139063359140274e-08
Position 6666: 4.457728649889714e-09
Position 1799: 8.124093442585651e-10
