Gene = Zasp66
Position 667: 1.651264336115051e-10
Position 387: 1.5986092893370203e-10
Position 456: 6.042610806090427e-11
Position 493: 1.4428328648977327e-11
Position 814: 1.3838154978199558e-11
Position 959: 1.906173453524754e-12
Position 3401: 3.1589709112264555e-13
Position 420: 9.261341311787609e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 10630: 0.9983334635335241
Position 2589: 0.9897937138338234
Position 10211: 0.9321478508439558
Position 3055: 0.91787877887137
Position 13785: 0.4879658711987913
Position 11309: 0.4696619966415584
Position 13957: 0.4585455345417907
Position 2004: 0.3236971201413254
Position 13895: 0.3120416681734542
Position 13067: 0.15321536104630573
Position 9660: 0.15115475408991677
Position 13285: 0.13774149506898187
Position 1221: 0.11118202051122159
Position 3974: 0.0914624854034749
Position 3080: 0.07793826116394184
Position 1280: 0.06694414307541911
Position 12274: 0.05718604390485801
Position 12617: 0.05491549315439805
Position 2021: 0.04442206704023693
Position 13167: 0.04312948685572787
Position 13188: 0.038534289773810515
Position 12465: 0.03074343121761104
Position 13731: 0.03005174208557503
Position 3873: 0.027931767083009623
Position 3549: 0.026883855595838484
Position 13705: 0.025183193689704085
Position 10470: 0.019930011345931302
Position 10530: 0.017785404334629853
Position 13086: 0.017718068565113824
Position 10575: 0.016859458838958417
Position 13342: 0.016806176466362125
Position 1531: 0.016658166758554256
Position 98: 0.016634539456367576
Position 10912: 0.016567164211757975
Position 13446: 0.016323979626658772
Position 1057: 0.015602928783234458
Position 3945: 0.013756475432451029
Position 13674: 0.01348790286659741
Position 13295: 0.012553182795941618
Position 3658: 0.012099975654491469
Position 2873: 0.011390838595355088
Position 5673: 0.01033429554069587
Position 11636: 0.009134683419431395
Position 3464: 0.00866917849814259
Position 1701: 0.00853921549885158
Position 12677: 0.008256918139006583
Position 11668: 0.0078855927487364
Position 649: 0.007875198143266345
Position 11911: 0.007746787680733683
Position 1841: 0.0075885639725296675
Position 13426: 0.007133451734237465
Position 8621: 0.006459975831202809
Position 1286: 0.0060354113162547525
Position 10888: 0.005789830138491527
Position 13313: 0.005551674331857762
Position 12072: 0.005386563487164824
Position 10472: 0.005358032442651354
Position 1251: 0.005342271692621755
Position 1160: 0.004982107108865806
Position 11650: 0.004771937912467226
Position 1335: 0.004667132019806371
Position 12581: 0.004660867447130948
Position 3525: 0.00460993061795231
Position 11078: 0.0045597232891718634
Position 827: 0.004265808292037539
Position 12515: 0.004168759952780927
Position 2488: 0.0040841006629810895
Position 12416: 0.0036118972356881255
Position 11579: 0.0033502561221881158
Position 12031: 0.003044090219397487
Position 1672: 0.0029916059313831087
Position 4082: 0.0024615317801203558
Position 1852: 0.0023662089564746628
Position 12412: 0.0023352928553882642
Position 2275: 0.0023258638720138115
Position 6145: 0.002240335741504822
Position 8899: 0.002205023518229623
Position 12301: 0.002188756391777666
Position 12049: 0.0021822905808172293
Position 1456: 0.0020694821753664255
Position 1638: 0.001940237268446638
Position 10928: 0.0018425711514912005
Position 8048: 0.001779872608169333
Position 870: 0.0017325055262031725
Position 13928: 0.0016527978523892734
Position 11811: 0.0015886908296343812
Position 13453: 0.0015763322506007556
Position 4602: 0.0015734613204292762
Position 3880: 0.0014332020842969977
Position 439: 0.0013506676026951235
Position 5643: 0.0012810517821101079
Position 12667: 0.001143175511395168
Position 10757: 0.0011369882437412477
Position 12357: 0.0010542592575891292
Position 5941: 0.0010142487653416069
Position 4973: 0.0009872191602634359
Position 2510: 0.0009756560298924306
Position 11468: 0.0009663977967778308
Position 1781: 0.0009162951240786626
Position 14156: 0.0008865255920021889
Position 11998: 0.0008853368002554834
Position 3212: 0.0008190876588539831
Position 2953: 0.000811307427551599
Position 1461: 0.000748490955644113
Position 11321: 0.0007087593821608511
Position 607: 0.0005998586988657326
Position 3092: 0.0005921691669359926
Position 3566: 0.000580872409129814
Position 3251: 0.0005474942759808385
Position 3824: 0.0004997081784333659
Position 10642: 0.0004970123243394967
Position 1183: 0.0004580136983558185
Position 11050: 0.00041199070177000673
Position 251: 0.00039311758065701873
Position 4848: 0.0003897170883956814
Position 1351: 0.000301390965622033
Position 2933: 0.00029278011917506134
Position 1487: 0.0002847732019703545
Position 207: 0.0002783117183015816
Position 1543: 0.0002664475168780427
Position 6217: 0.0002611192188899498
Position 1762: 0.0002150773360479224
Position 498: 0.00021339713703921154
Position 748: 0.00020775485486198208
Position 11175: 0.00020066470090585365
Position 11182: 0.000192777731331849
Position 5683: 0.00018898298001631612
Position 11410: 0.00017228369501560436
Position 723: 0.00014667605230148518
Position 2073: 0.0001346004879794104
Position 10964: 0.00012726684206293293
Position 558: 0.000116793447917585
Position 10830: 0.0001164597845802999
Position 4175: 0.00010755308318159463
Position 11340: 9.769757498401564e-05
Position 2214: 9.393059707278453e-05
Position 2907: 7.718618048080076e-05
Position 4875: 7.23739418059739e-05
Position 2627: 6.867139379532672e-05
Position 11009: 6.109871817185367e-05
Position 2893: 5.433423640810711e-05
Position 2216: 4.712684158822048e-05
Position 2854: 4.279068202191944e-05
Position 11092: 3.373773091527116e-05
Position 2306: 3.367577053410197e-05
Position 1649: 3.092923550759923e-05
Position 4349: 2.878819505377266e-05
Position 3616: 2.8646168603459678e-05
Position 3489: 2.810873229783645e-05
Position 109: 2.4403939597621543e-05
Position 11676: 2.390569326912152e-05
Position 1077: 2.198692534585093e-05
Position 4026: 1.9477807846457864e-05
Position 2694: 1.6466455119760558e-05
Position 4860: 1.6375783992177013e-05
Position 149: 1.5616315131716584e-05
Position 11015: 1.517254210710257e-05
Position 4630: 1.5118827589481592e-05
Position 2994: 1.498024487499421e-05
Position 3275: 1.496743104706834e-05
Position 3493: 1.4543497480781799e-05
Position 2162: 1.3975844146847598e-05
Position 125: 1.3874553686095062e-05
Position 3236: 1.030652405712337e-05
Position 2815: 1.0006544330086666e-05
Position 974: 9.368276106091843e-06
Position 540: 8.845795078120867e-06
Position 661: 7.828972745877026e-06
Position 1066: 6.50589331826677e-06
Position 2219: 6.3919678064194705e-06
Position 1230: 5.228540105536931e-06
Position 774: 4.289511616875615e-06
Position 2138: 3.461645525346036e-06
Position 3190: 3.428125412005216e-06
Position 6869: 3.171513156293384e-06
Position 10961: 2.703986543709271e-06
Position 10985: 2.4395497674841402e-06
Position 2985: 2.4194278950288704e-06
Position 6500: 2.3536553092435965e-06
Position 3310: 2.10528939787363e-06
Position 122: 1.459764722548493e-06
Position 3302: 1.1303493265847918e-06
Position 851: 9.648193536124212e-07
Position 2897: 6.54653688708906e-07
Position 902: 5.70339079670463e-07
Position 1130: 5.295690539227022e-07
Position 3833: 5.19571250802448e-07
Position 898: 3.9802664266973934e-07
Position 2913: 3.2750418318359923e-07
Position 4724: 2.798132810011339e-07
Position 1303: 2.5014472603295147e-07
Position 1240: 2.4879329422189863e-07
Position 3921: 2.3926811901525374e-07
Position 11345: 2.3920616413775243e-07
Position 733: 2.3428104814294837e-07
Position 5068: 2.1578045802327605e-07
Position 4244: 1.9300518963785146e-07
Position 1037: 1.4611933692143004e-07
Position 804: 1.397180653192896e-07
Position 1035: 1.3408178154719736e-07
Position 2822: 9.964102912714882e-08
Position 3438: 9.919863954433257e-08
Position 834: 3.3578266238201424e-08
Position 168: 3.0205302120860215e-08
Position 263: 2.8922362613541667e-08
Position 260: 2.0129236400608716e-08
Position 620: 1.736923668693359e-09
Position 667: 1.3713097602806552e-09
Position 456: 1.3212106181223686e-09
Position 449: 1.3049267265272057e-10
Position 54: 7.345864891540229e-11
Position 266: 5.173068886856627e-11
Position 47: 4.626174522961647e-12
Position 279: 4.318371200261679e-12
Position 317: 3.2409392518840474e-17
Position 276: 1.5440204269689317e-17
Position 77: 1.5404368002584202e-17
Position 323: 1.1408088490982662e-17
Position 336: 2.0123498215440604e-18
Position 300: 1.4948407185249255e-18
