Gene = Mip
Position 128: 6.490117188569899e-07
Position 789: 3.416946068693061e-07
Position 1479: 2.8005806485009645e-07
Position 1508: 2.767580592154179e-07
Position 904: 5.607251185972403e-08
Position 14: 3.511313740517251e-08
Position 62: 1.65956027100863e-08
Position 228: 4.218911863738483e-09
Position 685: 9.397290798197098e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3610: 0.988865292953228
Position 4359: 0.02650318109399183
Position 4376: 0.02545339532422481
Position 4322: 0.02336972230945648
Position 3733: 0.016600853902198922
Position 2686: 0.01508632481235518
Position 1968: 0.0149726937657459
Position 439: 0.01385677417585718
Position 228: 0.013217355860193625
Position 2390: 0.010488257175614841
Position 3165: 0.009417069622317203
Position 2192: 0.006538468626277716
Position 183: 0.005747126492901705
Position 2955: 0.00504505987092805
Position 3009: 0.005000720468947463
Position 2645: 0.003451123117435246
Position 2285: 0.00333415984803893
Position 2305: 0.0031156304807685646
Position 2575: 0.002876185291009078
Position 4613: 0.002693555764998636
Position 3756: 0.002468694134010805
Position 2930: 0.0023092200187172884
Position 974: 0.0016141019964946714
Position 2593: 0.0016004970111207402
Position 1508: 0.001549672488547563
Position 479: 0.0014686332365637456
Position 2966: 0.0013727284867548276
Position 1997: 0.0012951454387330667
Position 2927: 0.0012336966696753575
Position 1425: 0.0010130954098282866
Position 2783: 0.0009579848500833878
Position 2331: 0.000881140639578607
Position 1983: 0.0008779786488027993
Position 3816: 0.0008685082123784052
Position 2899: 0.0008575577768817529
Position 3975: 0.0008192210295314509
Position 904: 0.0007532733618603357
Position 2454: 0.0007459301019216271
Position 3736: 0.0006846369138823089
Position 192: 0.0006663984896196098
Position 4557: 0.0006335976422594189
Position 2104: 0.0005940389056457523
Position 3450: 0.000562559735658683
Position 1142: 0.0005567089443816392
Position 2766: 0.0004780833810009158
Position 2486: 0.0004757756764215712
Position 2519: 0.0004336484846142139
Position 3229: 0.0004124295759627768
Position 2500: 0.00039767199968864073
Position 4039: 0.00039678480580196743
Position 4194: 0.00037539310231706537
Position 3978: 0.00030045494870997394
Position 2741: 0.0002784228518468585
Position 764: 0.00027197200388847384
Position 2529: 0.0002627989175208364
Position 1932: 0.00024082154696905442
Position 2140: 0.00022723993903621045
Position 2038: 0.00022385633019100115
Position 3496: 0.0002176696688975818
Position 3019: 0.00016897948670796433
Position 1878: 0.00015079255377295725
Position 4447: 0.0001443001521162566
Position 3674: 0.00014284872749313694
Position 1666: 0.00014229488041278605
Position 4580: 0.00014071985937965097
Position 476: 0.00013708680944145318
Position 2225: 0.00013687952533659488
Position 2273: 0.00013490648256781225
Position 2152: 0.00012969018101085158
Position 2213: 0.00012620045729918317
Position 3825: 0.00011133586864168665
Position 1282: 0.00010297843849131113
Position 2258: 9.714516152851977e-05
Position 4437: 8.961002920512916e-05
Position 4536: 8.831018033718811e-05
Position 4256: 8.796860226007507e-05
Position 1525: 8.423181224208665e-05
Position 3482: 8.054352725746773e-05
Position 4200: 6.908966571610627e-05
Position 3776: 5.0536528483195206e-05
Position 743: 4.500653074337872e-05
Position 1010: 4.465931936876734e-05
Position 925: 4.12843959806971e-05
Position 3627: 3.2515928250751325e-05
Position 529: 2.214228242424983e-05
Position 883: 2.2069056180474815e-05
Position 3100: 1.7249899826459008e-05
Position 271: 1.210492444978296e-05
Position 1255: 6.496772958901329e-06
Position 3959: 5.612473452342548e-06
Position 928: 3.125664514604674e-06
Position 500: 2.7523667310828163e-06
Position 2314: 2.5282834652963947e-06
Position 538: 1.9227204953960143e-06
Position 630: 1.8841260577166046e-06
Position 1359: 1.8744540497256807e-06
Position 341: 1.812605812357504e-06
Position 347: 1.6219914013681734e-06
Position 485: 4.994686572894788e-07
Position 286: 1.8918992138645446e-07
Position 100: 1.8407014071372514e-07
Position 282: 7.570020537240916e-08
Position 185: 2.9141430192367268e-08
Position 373: 1.2039020404329014e-08
Position 332: 1.1083106371383756e-08
Position 291: 5.861391998581031e-10
Position 506: 3.306026304859684e-10
Position 388: 1.7708821293141556e-10
Position 363: 1.2808206787100275e-10
Position 104: 1.8448311311355813e-11
Position 62: 2.438104759466436e-12
Position 274: 1.6838099284086377e-12
