Gene = qtc
Position 6693: 1.4195123024244222e-06
Position 8115: 1.3594995326818154e-06
Position 529: 1.1386229172170247e-06
Position 91: 7.840861091013114e-07
Position 6972: 6.780505577037434e-07
Position 6724: 6.056925125765338e-07
Position 522: 2.816508969761764e-07
Position 2817: 1.8981777306918773e-07
Position 6810: 1.7682530066750815e-07
Position 6556: 1.5047295884316405e-07
Position 2464: 9.885526788935416e-08
Position 94: 8.651531808581547e-08
Position 7543: 7.680567373758913e-08
Position 245: 7.505580401361085e-08
Position 7621: 5.900987428094486e-08
Position 3: 5.558510036801047e-08
Position 5072: 5.254619917049692e-08
Position 247: 4.87665173630234e-08
Position 413: 4.281397898383369e-08
Position 266: 2.0524124925447415e-08
Position 2508: 1.2442399654095182e-08
Position 2500: 1.0963275853081891e-08
Position 2067: 8.713241189016872e-09
Position 415: 3.0614829567317536e-09
Position 373: 1.1606804305453112e-09
Position 483: 1.1197464080829262e-10
Position 13: 4.725971975132299e-11
Position 371: 2.2701937559514417e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 6493: 0.9993295249997626
Position 1925: 0.9983973055775991
Position 7480: 0.9973406162688063
Position 9281: 0.9850347337018145
Position 8311: 0.8699096399504656
Position 6054: 0.552288033856929
Position 8511: 0.36418284433634734
Position 5479: 0.3037900062047181
Position 9537: 0.267319783241541
Position 8488: 0.20030511620221494
Position 1391: 0.15167286668128754
Position 4348: 0.13732389737257208
Position 9604: 0.12142516212547907
Position 577: 0.1061064095343706
Position 227: 0.10578115001360781
Position 9671: 0.09079222096236532
Position 8953: 0.0868728200132153
Position 8531: 0.0641467459592386
Position 6063: 0.0632095805747533
Position 5762: 0.062089603371961316
Position 8817: 0.037720272575956997
Position 7661: 0.03209017995735788
Position 8136: 0.02918704850516908
Position 9849: 0.02560505974302529
Position 3672: 0.024378600745559212
Position 4563: 0.02013842374148829
Position 6590: 0.019973860892073703
Position 5219: 0.017706116104977694
Position 5500: 0.014551729230227056
Position 5204: 0.012455343314445833
Position 4116: 0.011301519849475129
Position 642: 0.011294494113093417
Position 2965: 0.010957646472157622
Position 4048: 0.008927862850713467
Position 8784: 0.008844370743816412
Position 596: 0.008768435884703997
Position 2878: 0.008350471185283355
Position 8870: 0.008052317546508422
Position 7936: 0.007441408220606594
Position 5438: 0.006703278960205687
Position 5638: 0.00604253679118502
Position 1285: 0.005904684236255377
Position 522: 0.005890860141046396
Position 4560: 0.005857358666689214
Position 9899: 0.005770679559923862
Position 1319: 0.004807927733082871
Position 2601: 0.004544574890002893
Position 5592: 0.004510443953371003
Position 8209: 0.003937190330269273
Position 2409: 0.003447474439756867
Position 9840: 0.0033012920035249064
Position 7678: 0.003281901043844244
Position 8912: 0.0032073419650009653
Position 2860: 0.003193704870524492
Position 361: 0.0031374661519128558
Position 8988: 0.002946895353407464
Position 3560: 0.0028941738268441607
Position 1130: 0.0025031596381473718
Position 7900: 0.0024270182180386717
Position 4821: 0.0024007210583555936
Position 8225: 0.00233835095786664
Position 3650: 0.002318971294758809
Position 2885: 0.0020324819540128215
Position 2796: 0.0019914491131744127
Position 2838: 0.0017421145987106255
Position 2499: 0.0017162721073428371
Position 8178: 0.0017087621283415587
Position 3050: 0.0014415962654125622
Position 9726: 0.0011829476303790603
Position 1144: 0.001075448258245154
Position 4072: 0.0010657657880057635
Position 715: 0.0008794733296876695
Position 4890: 0.000873857083074219
Position 4735: 0.0007789936794354379
Position 1548: 0.0007565204753056494
Position 8543: 0.000748527456271774
Position 1731: 0.0006590685437940908
Position 1945: 0.0006355717235403537
Position 8686: 0.0006003339771380086
Position 9855: 0.0005062446344918147
Position 8927: 0.0004928591648319247
Position 300: 0.0004496581647132237
Position 1204: 0.00043594643825741613
Position 8654: 0.00037694301570002063
Position 4013: 0.00034267708930776333
Position 1127: 0.0003383428813660389
Position 2934: 0.00032754370340401653
Position 1470: 0.0003272504594654277
Position 1351: 0.00032446430697312227
Position 4539: 0.0003172339386524496
Position 382: 0.000295380632917442
Position 9082: 0.0002943450980891901
Position 3631: 0.00029170424074524904
Position 3113: 0.00028877655648366733
Position 8035: 0.00028641953811909155
Position 2853: 0.000280318637541803
Position 9762: 0.0002653802849207403
Position 7268: 0.0002496884858999002
Position 2775: 0.0002330461586294281
Position 8830: 0.0002208527869231472
Position 6644: 0.0002201218877361762
Position 9392: 0.00021407117073013706
Position 2922: 0.00020376471235063548
Position 7652: 0.00020190219449108836
Position 2684: 0.00019134125174697094
Position 2693: 0.00019005422517913241
Position 8318: 0.0001850537976112347
Position 9413: 0.00016851526101851656
Position 2580: 0.00014634314929310243
Position 3020: 0.00011427494372841412
Position 8369: 0.00010923277522435364
Position 936: 0.00010744242111172525
Position 6511: 9.9529611421062e-05
Position 7498: 9.885154809914211e-05
Position 3610: 9.494168566576583e-05
Position 6896: 9.245714840028701e-05
Position 504: 9.20208480970961e-05
Position 9350: 9.150287385895128e-05
Position 6992: 9.059313396691294e-05
Position 7455: 9.044278634311829e-05
Position 206: 8.760642087764314e-05
Position 8244: 8.11710718506629e-05
Position 8032: 7.778884192704324e-05
Position 823: 7.540285045291418e-05
Position 6623: 5.68649576887467e-05
Position 958: 5.684874062126694e-05
Position 6983: 4.975071833603814e-05
Position 8325: 4.1365335982930226e-05
Position 6560: 3.666162438962801e-05
Position 7940: 3.1879968549051146e-05
Position 8101: 2.8764881551085356e-05
Position 7819: 2.383982686187525e-05
Position 8046: 1.668005773713837e-05
Position 7908: 1.536030832264935e-05
Position 6599: 1.0959807510738472e-05
Position 7849: 1.0396341827497965e-05
Position 782: 8.205040854322008e-06
Position 9314: 8.089209257814174e-06
Position 9389: 7.870965286348035e-06
Position 483: 7.71368651502078e-06
Position 428: 6.303147740076697e-06
Position 3435: 5.967071984909954e-06
Position 325: 5.94348294360355e-06
Position 141: 5.457296159623576e-06
Position 1831: 5.414922649663346e-06
Position 9306: 5.337690434267718e-06
Position 8645: 3.925817833718996e-06
Position 2719: 3.077500198068326e-06
Position 3135: 2.8946884183142942e-06
Position 2891: 2.4365046644365547e-06
Position 102: 1.649131836070441e-06
Position 232: 1.488370879350558e-06
Position 343: 9.84794254356809e-07
Position 538: 5.09086780230798e-07
Position 444: 4.299306723163875e-07
Position 165: 4.064240511227343e-07
Position 329: 3.203985999676367e-07
Position 3071: 1.8359516845098247e-07
Position 2111: 1.617475983784374e-07
Position 1951: 1.410678814196802e-07
Position 907: 1.1070506789207693e-07
Position 160: 1.0680846028310467e-07
Position 213: 7.238292545141759e-08
Position 529: 5.37452466672209e-08
Position 7687: 3.7061668484664574e-08
Position 7549: 2.1775168361374178e-08
Position 7543: 2.1008240585398276e-08
Position 7703: 2.0248638523321703e-08
Position 7516: 1.1527350459325722e-08
Position 7510: 1.12984113387313e-08
Position 1787: 8.873469367319646e-09
Position 1844: 3.2049330854285697e-09
Position 65: 1.4340777229938247e-11
Position 175: 8.393460972790358e-12
Position 134: 2.6198555312885012e-12
Position 57: 2.525871031002429e-12
