Gene = fok
Position 2116: 7.880215751211062e-06
Position 159: 7.600500763032302e-06
Position 1032: 7.013837802557346e-06
Position 2113: 5.926159580807633e-06
Position 1339: 4.5540841187727926e-06
Position 543: 3.9041553097313895e-06
Position 1355: 2.3589983922480005e-06
Position 1210: 1.1441183648051665e-06
Position 558: 2.038115374873715e-07
Position 198: 5.3582051302020135e-08
Position 147: 4.476639980235253e-08
Position 229: 2.3441620277863342e-08
Position 60: 2.2758527854643797e-08
Position 492: 1.3625265951202002e-08
Position 181: 1.3430370857438614e-08
Position 731: 1.3098967437130468e-08
Position 745: 6.309347270513143e-09
Position 419: 3.967675242234388e-09
Position 470: 3.768447775580188e-09
Position 518: 1.295661040602236e-09
Position 525: 9.052056089865321e-10
Position 550: 8.667135653263681e-10
Position 481: 6.360458636796019e-10
Position 241: 1.4835693897243666e-12
Position 443: 9.218613106306817e-13
Position 486: 1.843262002446108e-13
Position 237: 1.5256401690302687e-13
Position 190: 1.4041506756057277e-13
Position 233: 6.849012722271017e-14
Position 422: 3.818733329480626e-14
Position 66: 3.1497232631761633e-14
