Gene = CkIIalpha
Position 1142: 0.003024878229467241
Position 1599: 0.0025573544398625235
Position 315: 0.002545484001948318
Position 1533: 0.0025000154192605525
Position 2429: 0.0024453601510880697
Position 573: 0.0023358815534393913
Position 459: 0.001600854026884996
Position 554: 0.0014921763113473724
Position 4073: 0.0014259919141089107
Position 493: 0.001244418359873257
Position 1823: 0.0011449147591220071
Position 4288: 0.0010937091880221668
Position 2890: 0.0010669173757840648
Position 627: 0.0010136421141352392
Position 3840: 0.0007807520326402349
Position 3596: 0.0007435369958756925
Position 1779: 0.0007416291672155134
Position 1675: 0.0007136209660092101
Position 576: 0.0006800996860470092
Position 4652: 0.0005435346372997896
Position 1073: 0.0004393832947123925
Position 3313: 0.0003682012068527531
Position 1233: 0.0003561731940015758
Position 378: 0.0002794871440259346
Position 968: 0.00027795305840180255
Position 331: 0.0002717187385371268
Position 1647: 0.0002540238270834904
Position 2013: 0.00025048049410046294
Position 3604: 0.0002277287456660403
Position 381: 0.0001905519289601896
Position 1502: 0.00014071816893186572
Position 432: 0.0001282834874050542
Position 3614: 0.00012708454199650173
Position 1570: 0.00012687965154457973
Position 833: 0.00011014422238257655
Position 938: 9.753478096413211e-05
Position 2016: 8.022340687826809e-05
Position 294: 7.115166179442868e-05
Position 197: 6.074071566821646e-05
Position 322: 5.9926674806918035e-05
Position 496: 5.382499088002167e-05
Position 1460: 4.022331726295801e-05
Position 1977: 1.897113642892084e-05
Position 160: 1.5409374377652547e-05
Position 111: 1.3822939091228734e-05
Position 612: 1.134085288930076e-05
Position 1107: 9.333901627801159e-06
Position 659: 9.267059085003754e-06
Position 221: 8.972591038745972e-06
Position 384: 8.296500870047806e-06
Position 503: 2.6670085396562004e-06
Position 944: 2.1424354993252168e-06
Position 665: 6.605158226389782e-07
Position 638: 3.8934046037530605e-07
Position 388: 3.761358135257748e-12
Position 393: 1.741606653573382e-12
Position 390: 8.623610884618007e-13
