Gene = Kr-h1
Position 509: 8.745046185515834e-11
Position 411: 8.74163570888205e-11
Position 279: 5.90944303065987e-11
Position 219: 3.5096335834311133e-11
Position 230: 1.577333118378802e-11
Position 1291: 6.9984159350390396e-12
Position 224: 1.1123345907662323e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 11189: 0.9982572858203103
Position 12634: 0.9927435768446711
Position 10391: 0.912680171839299
Position 1487: 0.43664863937023624
Position 1585: 0.0849018571639075
Position 9467: 0.0801780694778024
Position 8778: 0.06952544840304048
Position 9416: 0.05871502334683004
Position 1440: 0.050303758371019906
Position 365: 0.0425792144647721
Position 1736: 0.03907063095382374
Position 10327: 0.02709812436680172
Position 10432: 0.025542010866596375
Position 10499: 0.02404204397638954
Position 12218: 0.017238506498045987
Position 1719: 0.012469008059819434
Position 1971: 0.01175052118621953
Position 743: 0.011155195472471083
Position 1208: 0.008856286929436408
Position 1889: 0.008652603484305412
Position 781: 0.007593833366948903
Position 628: 0.006493326320939556
Position 448: 0.005655715880217524
Position 12047: 0.005001735442824656
Position 2110: 0.004904251456663529
Position 13255: 0.004774071217162779
Position 10299: 0.00451696372122175
Position 11925: 0.004160167740291816
Position 1695: 0.0040705380702801665
Position 426: 0.00392127471905872
Position 1464: 0.003658868423979075
Position 8538: 0.0036069316496134774
Position 13580: 0.0035075505156829845
Position 926: 0.0026696280264917145
Position 1343: 0.0025593122716440165
Position 384: 0.0021762730275032716
Position 855: 0.002082500097400491
Position 801: 0.0020651375268723434
Position 459: 0.0018567191963547007
Position 406: 0.001664523013287374
Position 11633: 0.0015616625376589943
Position 389: 0.0014235635126338747
Position 516: 0.0014147209507046953
Position 11965: 0.0012701211998118204
Position 12001: 0.0012556742533792245
Position 13317: 0.0011559059061580742
Position 1018: 0.001069867472226684
Position 11974: 0.0010587429394620848
Position 635: 0.0009647773175751756
Position 2419: 0.0009343699118928078
Position 13375: 0.0009031946474974898
Position 13340: 0.0007977433916906335
Position 13306: 0.000735738021522727
Position 13346: 0.000715282948756655
Position 13274: 0.0007001703872279491
Position 474: 0.0006002947330194235
Position 1499: 0.0005595531343219804
Position 242: 0.0005558628829875782
Position 1565: 0.0005536943896178172
Position 1002: 0.0005434149356591668
Position 12697: 0.0005257885699748895
Position 456: 0.00048808918822724036
Position 2392: 0.00045192836954105036
Position 898: 0.000441514115501353
Position 12465: 0.00041439637264407286
Position 1755: 0.0003755873621654906
Position 13225: 0.0003753003161993565
Position 864: 0.000319020517201148
Position 13046: 0.000303022097154686
Position 12261: 0.00027867776629065806
Position 1332: 0.0002767576665284348
Position 1857: 0.00027161287207920053
Position 947: 0.00025711826022508554
Position 12599: 0.00020226188362885975
Position 11166: 0.00020031610783901606
Position 13803: 0.00018500141967018314
Position 1907: 0.00018013486089657338
Position 1625: 0.0001740067244971986
Position 2494: 0.00015272902930350203
Position 11153: 0.00014930146561792438
Position 1976: 0.0001351937671644874
Position 13015: 9.1497713367687e-05
Position 706: 9.045200369160588e-05
Position 12597: 8.520351430150497e-05
Position 12978: 7.868186106717298e-05
Position 552: 6.392931165013191e-05
Position 1125: 5.713942072305359e-05
Position 753: 5.6998674526193376e-05
Position 661: 5.0624217671084264e-05
Position 250: 3.597779840534132e-05
Position 1036: 2.771640868972109e-05
Position 1059: 2.1316431834867118e-05
Position 13643: 2.099725138317143e-05
Position 1520: 1.9931626017157433e-05
Position 873: 1.6019781610521274e-05
Position 558: 1.4139619854758917e-05
Position 1062: 1.3619879126430585e-05
Position 13816: 1.340852063849084e-05
Position 885: 1.335504066403196e-05
Position 1321: 1.2582900547302803e-05
Position 541: 1.1889939488728847e-05
Position 1529: 1.1330485790236053e-05
Position 586: 1.058667954652154e-05
Position 573: 9.41497299305698e-06
Position 12674: 8.924460269247335e-06
Position 564: 7.4747302531538645e-06
Position 1752: 7.107267546836047e-06
Position 1897: 7.008418581408335e-06
Position 1639: 4.090828861427617e-06
Position 680: 3.6027621541053855e-06
Position 1834: 2.8085214067382047e-06
Position 1093: 2.635714517048467e-06
Position 1535: 2.2256556626525284e-06
Position 279: 2.0753267343099663e-06
Position 150: 1.1410882295155199e-06
Position 579: 1.070085906685974e-06
Position 1763: 9.853781559994302e-07
Position 193: 6.998160350012231e-07
Position 147: 5.718443911532034e-07
Position 2848: 9.307324211764208e-08
Position 4265: 3.101974163516713e-08
Position 3186: 2.2768583303862343e-08
Position 2706: 1.0988424189335289e-10
Position 2781: 8.786336661395929e-11
Position 180: 4.999237813911787e-12
Position 268: 2.9787409315961955e-12
Position 76: 2.4764602517095815e-12
Position 153: 1.7358980500108232e-12
Position 2158: 1.7307591173705393e-12
Position 73: 1.229769437417731e-12
Position 172: 3.784847655038637e-13
Position 307: 2.186421512169325e-13
Position 58: 1.820501994774596e-13
Position 304: 6.663836113459802e-14
Position 294: 5.592959504314288e-14
Position 91: 3.6420399612574766e-14
Position 343: 1.12858520423838e-14
Position 158: 2.539223123228203e-15
Position 313: 6.509142708576562e-16
Position 62: 3.7022065278349877e-16
