Gene = eya
Position 18784: 0.9966439461048691
Position 18463: 0.995776494563879
Position 14023: 0.30722532621215465
Position 3458: 0.18988297170313248
Position 3494: 0.15074514515353413
Position 19268: 0.09477539060936253
Position 17046: 0.09109389331013727
Position 3678: 0.08168254442545037
Position 622: 0.028024461021889744
Position 577: 0.026221518932472297
Position 812: 0.02226584050817969
Position 19160: 0.020451645596833292
Position 930: 0.01879591265217655
Position 2742: 0.017911871947716054
Position 4662: 0.016925417473725966
Position 14217: 0.01667637793123111
Position 5068: 0.014608986586105717
Position 1154: 0.013045213947292045
Position 14260: 0.011171909891587792
Position 2296: 0.009883442365151991
Position 4901: 0.008789229333633403
Position 3530: 0.008676115998430977
Position 348: 0.00825879168899156
Position 1232: 0.007869741488690376
Position 2107: 0.007824089421108836
Position 19479: 0.006809316173442243
Position 19502: 0.0053484290643782476
Position 776: 0.0044381437791669535
Position 2578: 0.0043868344826869824
Position 19142: 0.0042265376571876045
Position 725: 0.004041504541031384
Position 19204: 0.004007107054208563
Position 6751: 0.003607773951276685
Position 3473: 0.003605890059331671
Position 696: 0.0033925308763186742
Position 2030: 0.0033513952743360787
Position 2560: 0.0031624339322849707
Position 19441: 0.003093064351069511
Position 19520: 0.0029076976316104986
Position 667: 0.0025208648261066647
Position 18509: 0.002373690735447934
Position 1195: 0.002184518732494338
Position 136: 0.0021121060685086075
Position 19294: 0.0021083904295426683
Position 967: 0.0017653255180049498
Position 1471: 0.0017176735203224876
Position 19488: 0.001211141789928697
Position 6489: 0.001178215295408932
Position 379: 0.0011435346991640599
Position 1342: 0.0010993530299312382
Position 408: 0.0010943545741190692
Position 5619: 0.0009478062096035458
Position 337: 0.0009474340510956271
Position 3187: 0.000846214159672147
Position 1773: 0.0008229539021244328
Position 3595: 0.0007743218282569844
Position 1542: 0.0006932368805372828
Position 3776: 0.0006467707881356333
Position 910: 0.0006022688428011563
Position 260: 0.0005504118093998747
Position 3699: 0.0005188455245951348
Position 19276: 0.0005185807900946318
Position 1321: 0.00047787355110753653
Position 411: 0.00047268320649433
Position 5556: 0.0004304075193991538
Position 1313: 0.00042860282534318706
Position 5851: 0.00037117582250414797
Position 942: 0.00036132320309729873
Position 5622: 0.00032879405803056065
Position 1865: 0.00023615151841974125
Position 571: 0.0002299672702045219
Position 365: 0.00022529519274700776
Position 3078: 0.00020397163859277607
Position 19526: 0.00017334868676748282
Position 2510: 0.00014156603795716777
Position 19228: 0.00014059090539790146
Position 1945: 0.00012756488415625192
Position 1516: 0.00011410447962917046
Position 19092: 9.303628488071622e-05
Position 19281: 8.034930282754411e-05
Position 1282: 7.156547280555574e-05
Position 838: 6.221251222569358e-05
Position 868: 5.863901673766678e-05
Position 4694: 4.706452401270654e-05
Position 18920: 4.072511010130827e-05
Position 19358: 3.747534067063598e-05
Position 1236: 3.573125188645488e-05
Position 835: 3.3343187189472814e-05
Position 4064: 3.209296636281399e-05
Position 307: 2.879073229877556e-05
Position 19213: 2.205349154097337e-05
Position 700: 2.022302326339812e-05
Position 973: 1.5076882534828513e-05
Position 19490: 1.0720612090010962e-05
Position 714: 1.0194002007092374e-05
Position 703: 9.61981661984287e-06
Position 992: 6.019733911692244e-06
Position 2700: 5.315557001995169e-06
Position 1681: 4.065951989639913e-06
Position 18831: 4.037669329747705e-06
Position 1024: 4.028733029116492e-06
Position 949: 3.7827683149165473e-06
Position 888: 2.9991846626563553e-06
Position 984: 2.91289153399471e-06
Position 1057: 2.356014741995081e-06
Position 856: 2.1956863421483555e-06
Position 879: 1.4704743634442283e-06
Position 1063: 1.4146913962328709e-06
Position 1004: 1.1311683510166403e-06
Position 1039: 1.1265211172667578e-06
Position 550: 6.98470650334967e-07
Position 996: 3.6163542170218366e-07
Position 423: 3.317704288043351e-07
Position 439: 1.920689611288446e-07
Position 727: 1.7999423516832453e-07
Position 18753: 1.1774610831782695e-07
Position 1108: 9.417339423084534e-08
Position 14188: 4.8106903945472596e-08
Position 445: 2.3611362598702864e-08
Position 239: 2.3010879619710647e-08
Position 451: 2.7824719812060494e-10
Position 89: 2.0459349946712978e-10
Position 457: 2.0323120679787584e-10
Position 431: 7.817493311297166e-11
Position 63: 6.163579393855569e-11
Position 528: 1.2412792981499985e-11
Position 367: 7.7780462585859e-12
