Gene = bbg
Position 1473: 0.00024381331423590645
Position 1688: 0.00023498756419564122
Position 1974: 0.0002138641205480457
Position 231: 0.0002119319758284218
Position 98: 0.00020089126064078283
Position 283: 0.0001841250217261618
Position 137: 0.0001719189831867187
Position 289: 0.0001705662472208265
Position 1116: 0.00015568482458702153
Position 429: 0.0001249620904876417
Position 58: 0.00012436434934997632
Position 403: 0.00010793761841332355
Position 1104: 4.7314537186507965e-05
Position 260: 4.6983696514207625e-05
Position 376: 4.370719620803955e-05
Position 452: 2.9418621398351352e-05
Position 927: 2.6577774375361902e-05
Position 351: 2.6465675676944487e-05
Position 1344: 1.9436782449515873e-05
Position 1153: 1.8989760300409104e-05
Position 792: 1.7399322824774854e-05
Position 690: 1.622127406446803e-05
Position 359: 1.4861469336990378e-05
Position 1365: 1.2308909601721453e-05
Position 101: 1.0638015802380402e-05
Position 457: 1.0499651338175475e-05
Position 1717: 6.7172989376068905e-06
Position 16: 6.533339642934401e-06
Position 644: 2.2607756967040254e-06
Position 1711: 1.7081866897281386e-06
Position 23: 6.936415457177166e-07
Position 334: 5.942864325497154e-07
Position 617: 3.9021280535299294e-07
Position 262: 2.4689033254655473e-07
Position 408: 2.2031487198872764e-07
Position 7: 1.2094329130745072e-07
Position 43: 8.083087825052413e-08
Position 46: 5.376186836060792e-08
Position 1070: 8.222185475437087e-09
Position 267: 3.386158530772602e-09
Position 104: 3.253565001453904e-09
Position 9130: 1.8747091382899273e-09
Position 8186: 1.2078878824687298e-09
Position 5474: 6.93459304706211e-10
Position 5400: 5.922435792460087e-11
Position 4484: 3.386563400609587e-11
Position 5857: 2.1422666060869998e-11
Position 4391: 2.564245686870783e-12
Position 3429: 7.966520498638285e-14
Position 3082: 7.396072090305333e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 23005: 0.9892537238696781
Position 15609: 0.861548267312135
Position 16249: 0.6740823309524392
Position 1596: 0.661746318826667
Position 1791: 0.16984940680098323
Position 10827: 0.13217206001570492
Position 2553: 0.10390056615724769
Position 2493: 0.04584660452479016
Position 2354: 0.03069075812084855
Position 1999: 0.028359647330526493
Position 2035: 0.023175135490061775
Position 2614: 0.020312032104833525
Position 2577: 0.019106435354634375
Position 603: 0.010706902801960716
Position 16547: 0.010019392842371987
Position 1240: 0.007528238841146509
Position 2450: 0.006556739547162372
Position 1104: 0.005917784803414403
Position 725: 0.005534858867533718
Position 2590: 0.004689851714002352
Position 650: 0.0038640725412072644
Position 926: 0.003564706251864506
Position 2536: 0.003531001115092203
Position 968: 0.0031418385616324767
Position 883: 0.0024424381408227483
Position 901: 0.002398638284195777
Position 655: 0.0020693718758534488
Position 2057: 0.002025147638509655
Position 2457: 0.0016571962599108373
Position 617: 0.0015392572442351914
Position 2369: 0.001262251402867848
Position 1247: 0.001129060148561762
Position 2041: 0.0011121253500746085
Position 2243: 0.0011102379281091
Position 1153: 0.0010083707684357872
Position 1795: 0.0005381340669221705
Position 16944: 0.0005260353629587206
Position 1627: 0.000477305609044433
Position 1817: 0.000451654581129385
Position 18099: 0.00033363296962401817
Position 2195: 0.0002625668513027703
Position 303: 0.0002520947208442031
Position 408: 0.00021272563883639178
Position 231: 0.00016902557443435853
Position 1019: 9.291928804420436e-05
Position 16496: 8.365210720645588e-05
Position 242: 6.83530931881772e-05
Position 273: 6.651771183803334e-05
Position 16550: 6.192636856575988e-05
Position 776: 4.418687613694231e-05
Position 830: 2.1382126820587126e-05
Position 16890: 2.0151450462872072e-05
Position 137: 1.9958047902978135e-05
Position 16507: 1.6430185808773367e-05
Position 340: 1.5774694915696925e-05
Position 58: 1.244389232571798e-05
Position 489: 6.892004676714173e-06
Position 359: 6.320050574310943e-06
Position 529: 5.137193284239935e-06
Position 1060: 3.9873979835702157e-07
Position 11793: 1.773786598757707e-07
Position 905: 3.9272372605369784e-08
Position 10963: 3.052184617516595e-08
Position 11003: 3.016155190633211e-08
Position 811: 2.719911457426642e-08
Position 368: 8.763019327695289e-09
Position 417: 7.640393858519158e-09
Position 781: 7.152007215929664e-09
Position 332: 6.791334154031093e-09
Position 9016: 3.930663600678989e-09
Position 9183: 2.5812644076221625e-09
Position 545: 2.1879867795110942e-09
Position 8724: 2.134566846317211e-09
Position 467: 1.6089992696672e-09
Position 9063: 1.4307706025543294e-09
Position 8245: 1.2078878824687217e-09
Position 7307: 8.000575543398336e-10
Position 5695: 7.99707708530261e-10
Position 5537: 7.742623513616251e-10
Position 7372: 7.287333537738288e-10
Position 5203: 5.993732354065679e-10
Position 5179: 5.000371807849145e-10
Position 4341: 1.6433398780616828e-10
Position 5947: 5.666545027589496e-11
Position 5088: 5.169953092388112e-11
Position 5297: 4.438237608770375e-11
Position 4283: 2.888273682403674e-11
Position 3008: 2.856249888406392e-11
Position 5856: 2.2917719553946427e-11
Position 5929: 2.14226660608695e-11
Position 2924: 1.840319775266613e-11
Position 4268: 1.731510607884935e-11
Position 2896: 1.1804434044483524e-11
Position 5294: 1.174396663994278e-11
Position 4350: 1.1449960288629953e-11
Position 3082: 6.753987349711517e-12
Position 3906: 5.468590322771423e-12
Position 4057: 3.5457284470089912e-12
Position 3683: 3.360510369184993e-12
Position 2755: 1.993259378078182e-12
Position 3341: 1.6821312135077262e-12
Position 3056: 1.052933546483944e-12
Position 2830: 7.852898232156261e-13
Position 3602: 5.422632952810346e-13
Position 1974: 4.1570968640907683e-13
Position 1652: 7.930205088362266e-15
Position 1070: 5.3069407125263816e-15
Position 153: 2.069235381302739e-17
Position 79: 2.02849071701621e-17
Position 190: 1.8893040899050764e-17
Position 222: 1.7274448934214507e-17
Position 318: 1.0557953058263324e-17
Position 320: 8.573454996418351e-18
Position 662: 7.09367553124263e-18
