Gene = toc
Position 63517: 0.9993456504751788
Position 73281: 0.9991121229436148
Position 46720: 0.9983258099061646
Position 74054: 0.9734393536886888
Position 19828: 0.9544895513998377
Position 73021: 0.9341606618941602
Position 50410: 0.9094913260294447
Position 63898: 0.8995114179776522
Position 19089: 0.7854414371020205
Position 47083: 0.6954771404523543
Position 1129: 0.49177657060267993
Position 1596: 0.35732685821214244
Position 49635: 0.3107524912381486
Position 501: 0.3051082405236899
Position 1622: 0.22549318214563982
Position 47417: 0.0936264348047197
Position 5583: 0.09018717781143812
Position 17743: 0.08295524703535363
Position 48673: 0.07999244200142407
Position 64013: 0.06380758885323526
Position 49803: 0.06301081822631142
Position 75421: 0.0620051482831059
Position 1283: 0.0570736424253471
Position 71510: 0.0497108639574018
Position 1081: 0.0437332637249379
Position 1064: 0.04077985748921811
Position 63930: 0.03310327099526716
Position 46995: 0.030251739771807885
Position 19857: 0.026961770180051994
Position 720: 0.02503949573498118
Position 47401: 0.024349695206238683
Position 71700: 0.022958747309200885
Position 45708: 0.022733303368386065
Position 619: 0.022657814530600926
Position 75816: 0.02124772090167266
Position 58252: 0.017156954562027434
Position 18191: 0.01478083961171524
Position 71678: 0.013873331324006024
Position 4764: 0.012945602627456393
Position 902: 0.012186595061509577
Position 59288: 0.011834527069437386
Position 987: 0.01117176419894224
Position 4726: 0.01066311376999189
Position 47103: 0.010232569543256935
Position 19860: 0.009577132119922692
Position 75474: 0.0095767188761122
Position 1382: 0.009269944033352457
Position 74175: 0.008526223509853045
Position 2093: 0.008388050922323828
Position 49658: 0.00835333473830788
Position 56151: 0.008114326796474556
Position 47338: 0.007835455811428872
Position 17945: 0.0076190765903391315
Position 49216: 0.007449183703240389
Position 5203: 0.007241487487545153
Position 75418: 0.0071663807152483865
Position 72021: 0.007056937994597824
Position 1023: 0.006756293533001379
Position 4849: 0.006488088444237323
Position 744: 0.00590636588035178
Position 6041: 0.005078132455690523
Position 2710: 0.00450658405591834
Position 63942: 0.004330221288089457
Position 1225: 0.004302072811694024
Position 1774: 0.003847145947126801
Position 75745: 0.0038162361420875624
Position 75898: 0.003673353705571403
Position 13135: 0.0035821876976057333
Position 71885: 0.003272433275744656
Position 5127: 0.00326700412686444
Position 74231: 0.0032127576499987537
Position 48047: 0.002974673558472109
Position 2226: 0.0029255014562208676
Position 350: 0.002858381331054322
Position 50438: 0.002763739833170513
Position 57257: 0.002605711624098158
Position 1262: 0.0025636941864794227
Position 984: 0.002545636518692801
Position 74537: 0.0025272075740885285
Position 48708: 0.0024934040653786325
Position 58: 0.002446085396173938
Position 963: 0.0024126964580770014
Position 47507: 0.00236810634717742
Position 1151: 0.002306361359205063
Position 2960: 0.0022679245765646226
Position 328: 0.0020269202765637352
Position 1179: 0.0020024090353347734
Position 61: 0.0019361833328903142
Position 52705: 0.001788614914480535
Position 47221: 0.0016338990526143914
Position 47378: 0.0015533102147667753
Position 47126: 0.0015441092149808234
Position 1271: 0.0014517727387131712
Position 74023: 0.0014396686631555841
Position 54566: 0.0013916268641981414
Position 47470: 0.0013678421251710501
Position 356: 0.001266295875561872
Position 2012: 0.001239916142449903
Position 1832: 0.0012070173063221587
Position 2350: 0.0010682995290989623
Position 47544: 0.0010024675742835289
Position 1988: 0.0008139123352347573
Position 3303: 0.0008093159338689238
Position 75845: 0.0006978178344949219
Position 48888: 0.0006879403304744263
Position 74408: 0.0006538080661805929
Position 3835: 0.0006505119914700371
Position 2265: 0.0006398418071715432
Position 76225: 0.0006371265162578746
Position 667: 0.0006353702579137317
Position 74064: 0.0006100878610307295
Position 46945: 0.0005908290898984639
Position 74240: 0.0005613856407904325
Position 47464: 0.0005546086259799646
Position 76081: 0.0005355032855057858
Position 1699: 0.000501595575396391
Position 74311: 0.0004673219873680771
Position 76027: 0.00044975462473718214
Position 3506: 0.0004462220314648591
Position 1319: 0.00042508263499337274
Position 74246: 0.00042432830273870717
Position 54064: 0.0004232077111804262
Position 47522: 0.00042177611205624943
Position 48127: 0.0004208047316310884
Position 62242: 0.00041919148512019317
Position 47182: 0.00039413057761908946
Position 3404: 0.0003840309052743524
Position 2671: 0.00037779917050236993
Position 247: 0.00036486375312250923
Position 3658: 0.0003544415482630164
Position 55856: 0.0003441787562814797
Position 47437: 0.00032809694188294647
Position 53938: 0.000274241564405646
Position 1027: 0.0002714729902522275
Position 52192: 0.0002599249235397961
Position 73338: 0.00025820474035933476
Position 73469: 0.00022741000201387192
Position 75102: 0.00022221305278869192
Position 73325: 0.00019119173493829382
Position 74747: 0.00016702062724132863
Position 74397: 0.0001648453909391205
Position 73287: 0.00012640893313413108
Position 282: 9.797711687218348e-05
Position 73451: 9.690135986579659e-05
Position 945: 9.007482462425547e-05
Position 183: 7.333298821515108e-05
Position 5121: 7.194762467621108e-05
Position 74181: 6.910152538634244e-05
Position 74786: 6.0801852918122674e-05
Position 4692: 6.0281048473369864e-05
Position 74654: 4.925872179083994e-05
Position 73319: 4.709049349934882e-05
Position 3616: 4.601918552045651e-05
Position 74936: 4.5846448935518685e-05
Position 426: 4.417646263496582e-05
Position 73715: 4.3014888327264e-05
Position 849: 3.5994357272654435e-05
Position 73484: 3.415393440264824e-05
Position 993: 2.199117083852209e-05
Position 292: 1.8331347954927134e-05
Position 256: 1.8080026590004022e-05
Position 74070: 1.7654071007348985e-05
Position 1506: 1.736370669749719e-05
Position 46919: 1.6075977595940666e-05
Position 118: 9.786891526985483e-06
Position 51323: 9.138623838657459e-06
Position 3243: 7.110349753295671e-06
Position 188: 7.042292179329674e-06
Position 47028: 6.475526787681692e-06
Position 1704: 6.215933530192201e-06
Position 399: 5.7305790201537055e-06
Position 362: 5.132523165950709e-06
Position 383: 3.3517652719288946e-06
Position 1524: 3.15842442726485e-06
Position 372: 2.346590582594453e-06
Position 2864: 1.551613054404868e-06
Position 1709: 1.5450751463289943e-06
Position 1723: 1.475561266542472e-06
Position 2268: 7.210536648318659e-07
Position 51347: 6.646481187066685e-07
Position 2057: 5.317036719029831e-07
Position 74085: 1.7777126962747664e-07
Position 122: 3.224061623208891e-08
Position 808: 2.0330254743706613e-08
Position 447: 1.9546437597526166e-08
Position 124: 1.104283672351166e-08
Position 65: 4.8892225434006346e-09
Position 69: 9.094571500773552e-10
Position 76: 6.692166907058791e-15
