Gene = sowah
Position 1124: 0.0015420105614831548
Position 32573: 0.0015186272661098284
Position 33444: 0.0014281851530081277
Position 1062: 0.0012718774911199885
Position 3619: 0.0012133443823698674
Position 4563: 0.0011587630949151733
Position 20860: 0.0011119759275149237
Position 510: 0.0011087885833676238
Position 700: 0.0010407656684969853
Position 437: 0.0008502685538605476
Position 31369: 0.0008354053507105501
Position 34454: 0.0008297203678689035
Position 33049: 0.0007751731230783771
Position 1475: 0.0007361156262887364
Position 38: 0.0007190894358936984
Position 1463: 0.0006846596228723219
Position 188: 0.0005150832956556377
Position 33600: 0.0004902289519237589
Position 25: 0.0004892532627952784
Position 244: 0.00048103685768710944
Position 5036: 0.0004549600870390073
Position 32510: 0.00043762390791126553
Position 34194: 0.0004025439319625744
Position 34257: 0.00027108524881808285
Position 1486: 0.0002660871914009419
Position 4171: 0.0002515887464477678
Position 32: 0.00025110139472893004
Position 34888: 0.00024470136489905666
Position 32963: 0.00022536166815569092
Position 33067: 0.00020071519513513666
Position 34522: 0.00019704313799816538
Position 32720: 0.00018011956916512073
Position 17: 0.00016117400395739497
Position 34449: 0.00013839974572695015
Position 34475: 0.00013175646540475831
Position 8: 0.00012742919534593556
Position 87: 0.00010969968786257122
Position 141: 0.00010483170526193304
Position 42: 8.12334168316378e-05
Position 34696: 6.70300898972904e-05
Position 1128: 6.521773242636284e-05
Position 33061: 5.9386808054517935e-05
Position 34796: 5.1677561134933725e-05
Position 235: 4.9723086934297636e-05
Position 34741: 4.967219779238504e-05
Position 31240: 3.6621607779707375e-05
Position 2421: 3.395052095317312e-05
Position 34345: 3.1046121454201386e-05
Position 884: 2.3009676812037888e-05
Position 1750: 2.2255556168274002e-05
Position 242: 1.703611645506573e-05
Position 709: 1.6647539999978606e-05
Position 1022: 1.5310961175374743e-05
Position 1333: 1.3592945277655906e-05
Position 2826: 1.0270914831033442e-05
Position 1571: 9.283712600451553e-06
Position 275: 8.306438058895264e-06
Position 10: 7.259448478007186e-06
Position 1186: 5.343087635058645e-06
Position 1183: 4.832541377960208e-06
Position 45: 4.631339341561451e-06
Position 248: 3.9392109981950876e-06
Position 914: 3.411972166492777e-06
Position 163: 3.375281802465919e-06
Position 77: 2.6693736778017886e-06
Position 1339: 2.6651530018776612e-06
Position 151: 1.8056498167789751e-06
Position 770: 1.325134839791494e-06
Position 47: 1.1650238930537004e-06
Position 1364: 1.0517964561344526e-06
Position 412: 7.500195148996803e-07
Position 223: 6.418592682414317e-07
Position 34377: 6.315178792477323e-07
Position 748: 5.522570594447566e-07
Position 798: 5.337743641092635e-07
Position 99: 4.439197711680944e-07
Position 34101: 4.167275910381077e-07
Position 476: 3.359954589307917e-07
Position 69: 3.1893179628941577e-07
Position 32478: 2.572569485229368e-07
Position 829: 1.5476006659486334e-07
Position 1068: 1.0267247586965234e-07
Position 464: 9.771333674035657e-08
Position 79: 9.517704895470837e-08
Position 128: 7.957121679267659e-08
Position 1108: 4.479172850667917e-08
Position 599: 4.002750754616027e-08
Position 949: 3.612051948757781e-08
Position 1319: 2.8447752022146293e-08
Position 1235: 2.8306784148095625e-08
Position 1256: 1.2918491493984552e-08
Position 1166: 1.2850813081183779e-08
Position 121: 6.458445816596862e-09
Position 704: 1.1892878117022642e-09
Position 307: 2.097883539776273e-13
Position 371: 1.5776491194013895e-15
Position 382: 5.413710631251438e-16
Position 321: 1.2065520846513956e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 31164: 0.998431096797692
Position 34053: 0.9948868399855157
Position 7502: 0.9937833910057619
Position 32395: 0.975322858739694
Position 341: 0.9350280970275104
Position 33965: 0.7787035287622457
Position 31512: 0.45666354596095193
Position 32079: 0.401557410489131
Position 20731: 0.25258589116227925
Position 33500: 0.19351708740954662
Position 21057: 0.14207147505915407
Position 31737: 0.04579502487384381
Position 33853: 0.04047390804825927
Position 1546: 0.03814260561863228
Position 34549: 0.03607367134251229
Position 31943: 0.031527999738489694
Position 4262: 0.02902305719198975
Position 33730: 0.026442118680535153
Position 33113: 0.025007542055155627
Position 3522: 0.022877265390030543
Position 32636: 0.022021095667275125
Position 1416: 0.017066605949241136
Position 20683: 0.016714844649402292
Position 1569: 0.016005428899038474
Position 24045: 0.015789173863980516
Position 31354: 0.01559775804681171
Position 223: 0.012848147008188192
Position 32351: 0.01256300471713719
Position 33710: 0.010786300218110468
Position 7031: 0.010458690896916195
Position 3499: 0.009861095256274193
Position 1296: 0.009844991964269604
Position 31449: 0.009084428618704584
Position 33405: 0.007791740947241718
Position 6616: 0.007036258235495395
Position 33881: 0.006652554323029466
Position 21089: 0.004768273465123201
Position 4640: 0.004157781059310488
Position 31694: 0.003779587765671294
Position 7352: 0.0036166392935208223
Position 33744: 0.0034809920429553446
Position 2657: 0.0034732355292585305
Position 32558: 0.0033171824823406237
Position 1273: 0.0030947289839771902
Position 1826: 0.0029448474550018673
Position 31965: 0.002830283133434454
Position 33164: 0.00261005968075175
Position 1378: 0.0024903931630663664
Position 1540: 0.0024863074315788075
Position 33522: 0.0024456082567693824
Position 5553: 0.0024255907989537825
Position 34856: 0.0023867179587530505
Position 1183: 0.002376660677520306
Position 1202: 0.0022470000848661244
Position 3914: 0.002246356441919298
Position 34944: 0.0022414856553153897
Position 2701: 0.0022132935573428874
Position 14741: 0.0021995828055942452
Position 4742: 0.0021709671087724158
Position 3284: 0.002147750719876236
Position 1575: 0.0019165809831473949
Position 1626: 0.0018887402528024839
Position 1376: 0.001852285956624057
Position 3972: 0.0018002840032857517
Position 31532: 0.0016634413474460933
Position 7355: 0.0016365057219076301
Position 10634: 0.0016081725775628295
Position 3212: 0.001540512379466888
Position 2196: 0.0014006856149573637
Position 4073: 0.0009775552264220842
Position 2790: 0.0009464722816256961
Position 87: 0.0008399660113863863
Position 3737: 0.0007544524251918044
Position 32109: 0.0007112107285281701
Position 34573: 0.0006334590972240174
Position 4349: 0.0005711810282030256
Position 31713: 0.0005491597200587904
Position 34748: 0.0005304791959059917
Position 596: 0.0005191377526492996
Position 10349: 0.0005017327385536464
Position 99: 0.0004989673881966225
Position 2066: 0.0004624521933299831
Position 4887: 0.0004549600870390069
Position 2495: 0.00043981091900839614
Position 32745: 0.00041577204350140557
Position 34576: 0.00039918721388624813
Position 14367: 0.0003986411026855015
Position 34888: 0.0003910059782071086
Position 77: 0.00037761276837124157
Position 4224: 0.0003301409330612558
Position 1638: 0.00026373532433749216
Position 34999: 0.00024231161255323073
Position 872: 0.00020994707087895967
Position 10054: 0.0001947134370705828
Position 3696: 0.00019347226307531585
Position 34598: 0.000188253789074645
Position 394: 0.00017753746304373852
Position 1093: 0.00017190927759887692
Position 887: 0.00016961637824725783
Position 34839: 0.00016936245871311252
Position 460: 0.0001621257863267868
Position 2522: 0.0001512201945360561
Position 616: 0.00011851232401621935
Position 14142: 0.00010407231578340954
Position 34062: 9.654595808266774e-05
Position 9495: 8.440768632255342e-05
Position 32585: 8.298692631445042e-05
Position 1789: 8.228443258087523e-05
Position 34753: 7.678493815694728e-05
Position 34345: 6.142802631661181e-05
Position 8706: 5.150668990987506e-05
Position 34241: 4.500409061297932e-05
Position 32353: 4.490342820530224e-05
Position 34357: 4.2744792440570834e-05
Position 7083: 3.20015593208067e-05
Position 6987: 2.350445067361793e-05
Position 34445: 2.264456836741965e-05
Position 983: 2.079426125032629e-05
Position 850: 1.968270050389548e-05
Position 2679: 1.8339906326954833e-05
Position 834: 1.695278359490729e-05
Position 667: 1.2124414997279853e-05
Position 817: 1.1803519242327214e-05
Position 364: 1.01622576150725e-05
Position 32397: 7.451306139560987e-06
Position 2223: 6.888914340661499e-06
Position 430: 3.9119682303736704e-06
Position 288: 3.805005169652419e-06
Position 784: 2.5851927774587456e-06
Position 118: 2.5702726289246216e-06
Position 622: 2.4552749415415764e-06
Position 553: 2.309141757062756e-06
Position 1128: 1.9173654270881775e-06
Position 613: 1.894863317156827e-06
Position 3949: 1.4306916965036806e-06
Position 549: 1.3745461319041597e-06
Position 2213: 1.1349213318538294e-06
Position 912: 1.1075183153894285e-06
Position 109: 7.846398838649275e-07
Position 1466: 7.240584641594721e-07
Position 787: 7.223862932734038e-07
Position 400: 5.823570930388543e-07
Position 412: 5.798095815419888e-07
Position 6971: 5.125544576460089e-07
Position 1679: 4.490577510045877e-07
Position 680: 4.205415220905404e-07
Position 1758: 3.827585474906695e-07
Position 1473: 3.7937253689076206e-07
Position 1794: 3.7495491566068887e-07
Position 202: 3.5097146433712694e-07
Position 409: 2.7804585029929736e-07
Position 1204: 2.724250990632843e-07
Position 169: 2.418403140735313e-07
Position 193: 2.2831277690413302e-07
Position 91: 1.8239052187606047e-07
Position 121: 1.0530426603630521e-07
Position 730: 7.868360267918664e-08
Position 136: 6.969152924482194e-08
Position 856: 6.694681315320894e-08
Position 736: 6.294918499974045e-08
Position 510: 5.185819513603672e-08
Position 637: 5.057203537105789e-08
Position 1253: 3.0692260045518463e-08
Position 346: 1.578072889388818e-08
Position 355: 1.2282255448203082e-08
Position 163: 9.871089964646183e-09
Position 956: 1.9690704638067308e-09
Position 634: 1.860931184275e-09
Position 231: 1.7207731787840997e-09
Position 727: 1.5874947423858547e-09
Position 959: 1.5357114817624157e-09
Position 733: 5.636859636550485e-10
Position 988: 2.7642351624119137e-11
Position 235: 8.25276052139061e-14
Position 8415: 2.08727841101428e-19
Position 8256: 1.6060342147927354e-19
