Gene = Mtp
Position 3390: 1.1235008613332849e-05
Position 2746: 1.0677480752928311e-05
Position 3300: 9.55315808711618e-06
Position 2575: 8.92418485655839e-06
Position 25: 7.535775163716706e-06
Position 3494: 7.26930252084394e-06
Position 3610: 6.458189166452349e-06
Position 3720: 6.424826680611281e-06
Position 3690: 5.219109133673384e-06
Position 3723: 4.274174463392255e-06
Position 3514: 3.5526107904577083e-06
Position 1425: 2.491509801017015e-06
Position 3224: 1.943503374422482e-06
Position 3350: 1.250271291448481e-06
Position 3278: 1.0112955663677361e-06
Position 771: 7.870415720297999e-07
Position 769: 7.260717804945304e-07
Position 971: 5.617931616815555e-07
Position 1338: 5.481895383971513e-07
Position 217: 4.4307162393935347e-07
Position 144: 4.328710944640171e-07
Position 64: 3.66786657774554e-07
Position 230: 3.569388423403711e-07
Position 1271: 2.777126766261323e-07
Position 241: 2.1775846112059297e-07
Position 376: 2.0037506641265412e-07
Position 440: 1.4408446608817568e-07
Position 615: 1.2851441870919339e-07
Position 3503: 1.2462626215946175e-07
Position 3518: 1.0739674892987459e-07
Position 296: 5.6269372644194734e-08
Position 2508: 5.41106764034667e-08
Position 84: 8.36240071368239e-09
Position 1810: 8.145210893201241e-09
Position 2160: 6.35917374119576e-09
Position 1989: 5.049119366202132e-09
Position 2779: 3.1400773308902627e-09
Position 2671: 2.3865279403148373e-09
Position 257: 3.388082079699761e-10
Position 1708: 5.0386645480610375e-11
Position 269: 2.7923250117389774e-11
Position 3313: 6.191207934028711e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2649: 0.9932122980449499
Position 1659: 0.9824529977124304
Position 3257: 0.9707708810633897
Position 600: 0.5439148078059448
Position 3483: 0.506360015023624
Position 3514: 0.4862704029084045
Position 263: 0.38660880620488786
Position 2316: 0.09777274647303247
Position 3035: 0.07109467276042132
Position 2357: 0.05038215700254665
Position 296: 0.027154226421120572
Position 538: 0.026957104451730208
Position 1157: 0.025162913964514956
Position 3313: 0.022943101921821158
Position 804: 0.022311006283295163
Position 1282: 0.021492877249246947
Position 1110: 0.012560065821218894
Position 2187: 0.012103241757674884
Position 838: 0.01170564873075093
Position 1380: 0.010733918073945158
Position 2287: 0.010052296236901744
Position 267: 0.009530746052620807
Position 1890: 0.006542581971802849
Position 2958: 0.006446992831149762
Position 1359: 0.006164885988399663
Position 828: 0.006105663651360786
Position 1807: 0.005606536533907665
Position 510: 0.005157187834095946
Position 2661: 0.005013053224671001
Position 241: 0.00473469704807432
Position 660: 0.004573652116741716
Position 3053: 0.004317047332604376
Position 1410: 0.004082442259630391
Position 460: 0.003681884889364675
Position 2440: 0.003395008739923626
Position 2168: 0.0032805006904483903
Position 1048: 0.0028607716418043213
Position 3627: 0.002742503092634807
Position 2337: 0.002705265212909107
Position 2134: 0.002528237734614171
Position 1302: 0.0021770092382581005
Position 860: 0.002135961419166201
Position 2265: 0.0021104236080153665
Position 2031: 0.0017818900787195087
Position 1178: 0.0017232983988972996
Position 3471: 0.0017063920471414398
Position 1810: 0.0015737093361720639
Position 100: 0.0014160246918126147
Position 1063: 0.0013175391393235225
Position 373: 0.001221701301909974
Position 2457: 0.001153923544706792
Position 2109: 0.0011118525133278713
Position 1322: 0.0010480923462381244
Position 1665: 0.0009736068820450518
Position 2775: 0.000811900183998587
Position 2078: 0.0007991900063482379
Position 3266: 0.0007175763673658172
Position 687: 0.0006317716294872211
Position 456: 0.000617706347384664
Position 1786: 0.0005854610906263689
Position 3345: 0.0005318349729209429
Position 2002: 0.0004968524745620389
Position 2684: 0.00047203554398299216
Position 2968: 0.0004451794324954557
Position 2484: 0.00041968545490382803
Position 1305: 0.00041843355866182346
Position 930: 0.0003940833506453952
Position 854: 0.00036152165747409644
Position 1299: 0.0003503463621025399
Position 2343: 0.0003236739445731809
Position 2206: 0.00030406701712695647
Position 842: 0.00029821640210439635
Position 878: 0.0002879042682048169
Position 1821: 0.00027156271842581736
Position 3318: 0.00026496884969027986
Position 3326: 0.0002058001469740253
Position 385: 0.00018065964515248691
Position 329: 0.00017473780606272723
Position 1181: 0.0001630999517393459
Position 432: 0.00016146860091593497
Position 1162: 0.00015860714082868783
Position 112: 0.00015091059042402142
Position 2675: 0.00013388539967547103
Position 2291: 0.00010850307104372558
Position 693: 0.00010214996424008626
Position 2022: 0.00010022634012522097
Position 3701: 9.616269812478853e-05
Position 370: 9.330416209794711e-05
Position 716: 8.894751231329907e-05
Position 3637: 8.775750980391193e-05
Position 1072: 8.57892597117257e-05
Position 2148: 5.390106551792905e-05
Position 95: 5.31348822194365e-05
Position 3405: 5.055481125151623e-05
Position 3768: 4.60698073753673e-05
Position 1677: 4.0238153734835514e-05
Position 2007: 3.788731907090163e-05
Position 1941: 3.4187546610991316e-05
Position 2888: 2.508057801157906e-05
Position 1769: 1.967614159347577e-05
Position 3742: 1.7948740138136148e-05
Position 3377: 1.754103220601118e-05
Position 2713: 1.2045999834087196e-05
Position 3350: 1.1670121632848909e-05
Position 2838: 1.1343964594098797e-05
Position 3188: 9.191051637404365e-06
Position 2981: 8.465903290684109e-06
Position 84: 7.43348312909201e-06
Position 2893: 7.320524680977469e-06
Position 3140: 7.2085527118093866e-06
Position 129: 5.497046200832596e-06
Position 3649: 5.023704407593376e-06
Position 2898: 4.778198274451918e-06
Position 2720: 4.485262215620099e-06
Position 3417: 3.479400334180034e-06
Position 3651: 2.107955535845612e-06
Position 3720: 1.9505865897093087e-06
Position 3661: 1.7519089751651583e-06
Position 141: 9.110168741530229e-07
Position 414: 4.344005838949546e-07
Position 3709: 4.0979432420522225e-07
Position 3209: 3.1017846174443986e-07
Position 217: 2.1717820547724236e-07
Position 144: 2.0909289155926243e-07
Position 3703: 1.3457435101877147e-07
Position 400: 8.372877808621495e-08
Position 408: 6.93506312748652e-08
Position 474: 5.5601121593350765e-09
Position 337: 1.8432681285601473e-09
Position 195: 3.5163605374635343e-12
