Gene = GlyP
Position 4973: 0.000384415963073655
Position 2223: 0.0003810255324742081
Position 1347: 0.00036560906022037976
Position 3958: 0.0003545643027601662
Position 3435: 0.000340673433157491
Position 2844: 0.00031960632420692054
Position 1508: 0.00029061665983153045
Position 1810: 0.0002868677339325815
Position 4691: 0.0002687708109843959
Position 5964: 0.0002538481085094379
Position 1446: 0.00022879974591177797
Position 1655: 0.0002048855606025199
Position 1547: 0.00017629163812330032
Position 3087: 0.00017059537165627916
Position 1844: 0.00016279009846866292
Position 6224: 0.00013063294315921877
Position 3706: 0.00012826214104898513
Position 720: 0.00012414439082482557
Position 4391: 0.00011376433778746136
Position 2568: 0.00011130165898665402
Position 347: 0.00010983556487822405
Position 1866: 0.00010335129770700958
Position 4322: 9.629846429796767e-05
Position 6123: 7.761781877796192e-05
Position 2389: 6.551073410998221e-05
Position 381: 6.47041951206361e-05
Position 1485: 6.397336246073725e-05
Position 2120: 6.216998221608904e-05
Position 2474: 6.18705483311817e-05
Position 2876: 5.7698209853663156e-05
Position 1218: 5.555131099989828e-05
Position 3144: 5.2361742921270905e-05
Position 2981: 5.1100128892932394e-05
Position 3193: 4.46738323767378e-05
Position 1828: 4.431765374672627e-05
Position 1023: 4.068542823653389e-05
Position 2457: 3.9100780391209474e-05
Position 5929: 3.349830698622653e-05
Position 2083: 3.0432671124797543e-05
Position 6171: 2.1039298280808422e-05
Position 171: 2.023703314649975e-05
Position 811: 1.9657867833708492e-05
Position 414: 1.8839076653085315e-05
Position 1274: 1.5818087299154793e-05
Position 1887: 1.4878067253625072e-05
Position 6428: 1.3329301063436875e-05
Position 5924: 1.3233425667590745e-05
Position 1566: 1.2339912433309802e-05
Position 6387: 1.1663525889987729e-05
Position 1360: 1.0641329395935487e-05
Position 160: 1.0531294865659599e-05
Position 1563: 1.0371357909550737e-05
Position 6371: 7.871241478544922e-06
Position 192: 7.360212176076902e-06
Position 1961: 6.980528271221705e-06
Position 2159: 4.5907476925728015e-06
Position 2020: 4.556773457556288e-06
Position 1028: 3.3087429655815378e-06
Position 1417: 3.1491657810534687e-06
Position 2603: 2.780585926143772e-06
Position 554: 2.7299870868762917e-06
Position 2246: 2.4828206405000773e-06
Position 6415: 2.105240593761575e-06
Position 1215: 9.067931123057131e-07
Position 793: 8.11769883525924e-07
Position 2127: 6.67804758580842e-07
Position 2942: 5.92502165163424e-07
Position 1070: 5.909447432933392e-07
Position 417: 5.253256103729871e-07
Position 288: 3.975530517188814e-07
Position 148: 2.3870495996832513e-07
Position 1203: 1.1335351782582973e-08
Position 1058: 2.98240855960774e-09
