Gene = GramD1B
Position 3306: 0.0009468180192335359
Position 10493: 0.0009392010085358051
Position 6523: 0.0008905473824630278
Position 6626: 0.0008833729436749127
Position 860: 0.0008613238847865534
Position 6197: 0.0008511939355258282
Position 10398: 0.0007890631788734866
Position 13009: 0.000711682784855129
Position 259: 0.0007001882535908682
Position 946: 0.000677001661937067
Position 13223: 0.0006726040687158128
Position 8557: 0.0006446501353257312
Position 3209: 0.0006373445485968904
Position 10831: 0.0005745478594038796
Position 737: 0.0005533714737490083
Position 477: 0.0005315628240858385
Position 8090: 0.0005274072195851157
Position 9995: 0.0005034507936968581
Position 13933: 0.0005004172073391191
Position 935: 0.0004973181757959222
Position 3204: 0.0004674074567274775
Position 9803: 0.00045461907348263753
Position 1089: 0.0004537642440947168
Position 8320: 0.0004058944528166211
Position 8547: 0.00040518404361208075
Position 13253: 0.00040010530358756757
Position 13239: 0.0003828943102715964
Position 6534: 0.00037771359447153185
Position 972: 0.0003764940659637114
Position 6887: 0.0003678212632288058
Position 191: 0.00032842066636143646
Position 12871: 0.000306265739700561
Position 9151: 0.0002553942758813629
Position 650: 0.0002509597415077223
Position 7854: 0.00022524865958720907
Position 1078: 0.00021840742621231937
Position 13344: 0.00017823130136002235
Position 746: 0.00017760086201210095
Position 701: 0.00016408845921905054
Position 14396: 0.00014899185590137954
Position 9842: 0.00014508738992839257
Position 120: 0.0001374611397022598
Position 2746: 0.00011386957055180142
Position 9935: 0.00010605703853525667
Position 9812: 0.00010449268192606735
Position 943: 0.00010388141085325122
Position 126: 9.365173233009198e-05
Position 9795: 9.22114737554407e-05
Position 856: 8.670875080056705e-05
Position 9550: 8.168856668377348e-05
Position 981: 7.5840149530735e-05
Position 2742: 7.483761256587201e-05
Position 12953: 7.093835614025337e-05
Position 6375: 6.991760103058815e-05
Position 10127: 5.8073067215871254e-05
Position 8123: 5.5198112923368324e-05
Position 12608: 4.752377518010609e-05
Position 3027: 4.4496628736454355e-05
Position 7881: 4.4005488788118924e-05
Position 10168: 4.337344507537269e-05
Position 9694: 4.05718627194861e-05
Position 688: 3.942657121722772e-05
Position 231: 3.6941539017145226e-05
Position 681: 3.55094708121954e-05
Position 183: 3.1035159950704676e-05
Position 9982: 3.0348114316905746e-05
Position 827: 2.7154625902900057e-05
Position 504: 2.0351844571128327e-05
Position 10004: 2.0294811314526448e-05
Position 1646: 1.808189766172147e-05
Position 1364: 1.7565178795230752e-05
Position 132: 1.647260538644081e-05
Position 770: 1.434072158344105e-05
Position 267: 1.3353099166160762e-05
Position 10273: 1.2047300790016182e-05
Position 10515: 1.2044921920646202e-05
Position 10032: 1.1178653854386276e-05
Position 9824: 1.0222539720157841e-05
Position 2183: 9.564022734217698e-06
Position 731: 9.016189679626343e-06
Position 10038: 8.67991103884847e-06
Position 6265: 8.294761623479008e-06
Position 9766: 7.997912327895064e-06
Position 6149: 5.929972894719023e-06
Position 317: 5.805572059088822e-06
Position 598: 5.562439058119531e-06
Position 12714: 5.491345229225077e-06
Position 864: 5.241909799010509e-06
Position 13218: 5.160985656443211e-06
Position 783: 4.954106710271192e-06
Position 6411: 4.257093586240656e-06
Position 9961: 4.076614483029903e-06
Position 12754: 3.7182371477616978e-06
Position 10002: 3.676431725480472e-06
Position 10070: 3.2097654075172175e-06
Position 6361: 3.0144333572316225e-06
Position 106: 2.756131897305825e-06
Position 265: 2.740093940201939e-06
Position 319: 2.64782767706346e-06
Position 7774: 2.5812376810624053e-06
Position 768: 2.2363172271574833e-06
Position 9818: 2.063390363524746e-06
Position 84: 1.9296449129927984e-06
Position 7934: 1.9147629736871255e-06
Position 794: 1.7723168879211044e-06
Position 9963: 1.222473900014917e-06
Position 12019: 1.1866178592176454e-06
Position 988: 1.118890341477815e-06
Position 10040: 1.0845567565712962e-06
Position 12769: 1.0383768274364284e-06
Position 10330: 7.540381632207961e-07
Position 18: 6.492055065137269e-07
Position 12214: 4.583942918121037e-07
Position 369: 4.418962476646472e-07
Position 407: 4.170711688007497e-07
Position 322: 3.6822617906914125e-07
Position 10356: 3.6085456301797207e-07
Position 87: 2.774841963099687e-07
Position 809: 1.545987554109696e-07
Position 759: 1.4064084405681107e-07
Position 414: 1.368437256873611e-07
Position 13085: 6.399515622875973e-08
Position 1604: 5.312395166252941e-08
Position 384: 4.583381115209392e-08
Position 334: 3.6539094219652475e-08
Position 12851: 2.347320949346496e-08
Position 10222: 1.8734318433162346e-08
Position 710: 1.2186936441434813e-08
Position 12574: 1.1343372977048864e-08
Position 9715: 1.7197452139194964e-09
Position 543: 1.4195186573694322e-10
Position 536: 1.6795204351600445e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 12443: 0.9999814082290062
Position 9934: 0.9765662643384564
Position 9609: 0.9743130516864875
Position 8431: 0.9517817419875695
Position 5652: 0.9462432057163489
Position 5177: 0.900303871085308
Position 11928: 0.848243636242316
Position 10176: 0.785625397838539
Position 7698: 0.6531020451026158
Position 13526: 0.6160245223842918
Position 10653: 0.3960230404612062
Position 1031: 0.37316348983012726
Position 13201: 0.30957574090911266
Position 14249: 0.2518235516546411
Position 7695: 0.22014441534712337
Position 10216: 0.20720958780892204
Position 13123: 0.15279926928598447
Position 12302: 0.1419752658682669
Position 10704: 0.07910260803244173
Position 12929: 0.07161579892647553
Position 10621: 0.06483185567762283
Position 11465: 0.06325150910554776
Position 11481: 0.05792782526659346
Position 8012: 0.05453364225823469
Position 7671: 0.05308263055420746
Position 10513: 0.04796665225198953
Position 13908: 0.04390527564503442
Position 6862: 0.043283739607519404
Position 5370: 0.03742787185572192
Position 5791: 0.035184377807030744
Position 12944: 0.03260569141674904
Position 8618: 0.027834696631660945
Position 13159: 0.02660012250412438
Position 11776: 0.02335632635394949
Position 14005: 0.02170931811517509
Position 8694: 0.021344758552960735
Position 8230: 0.019578164452449635
Position 13386: 0.019206067055279913
Position 10631: 0.01696499166406661
Position 6224: 0.01595619154474786
Position 9392: 0.01338863572258845
Position 8022: 0.01337127866657991
Position 13061: 0.012777139698099245
Position 9626: 0.012249156881480082
Position 12666: 0.01210449354116073
Position 10901: 0.011784350515497368
Position 10772: 0.011489374399860728
Position 9711: 0.011071217824286677
Position 11168: 0.010705107704906177
Position 5091: 0.010476169910938334
Position 10880: 0.01039477759141201
Position 8928: 0.01019726026525855
Position 3044: 0.01006383442680841
Position 12783: 0.009712136270651525
Position 819: 0.009369525354189756
Position 9915: 0.008828787595952545
Position 3119: 0.008654601298888315
Position 5072: 0.008499337091316618
Position 342: 0.00817506833414625
Position 8727: 0.007906997464678347
Position 4765: 0.007554894019775416
Position 5731: 0.007261445638979188
Position 1139: 0.007058519144080644
Position 13009: 0.006952005541098492
Position 10855: 0.006839302418774873
Position 6469: 0.006792581473922588
Position 6416: 0.006308314041625634
Position 4592: 0.006224705092406331
Position 13554: 0.006118240342408177
Position 11717: 0.006086617478967023
Position 6742: 0.006052592364643753
Position 14607: 0.005990894010192731
Position 876: 0.005873361817347625
Position 13780: 0.0058459081161302846
Position 6375: 0.005035446953807548
Position 8315: 0.0047407689718306925
Position 14640: 0.004599613770764021
Position 11205: 0.004394970459043894
Position 3070: 0.004226780536983583
Position 912: 0.004165752216647772
Position 5028: 0.00416550784133567
Position 7734: 0.0039525917566701
Position 10904: 0.0037364659042422115
Position 13090: 0.003673279343707208
Position 10769: 0.0036453132795165742
Position 5216: 0.0035274586977778544
Position 5881: 0.0034193551551018
Position 8490: 0.003396662035948022
Position 4762: 0.0033831252372118256
Position 10450: 0.002995920606583638
Position 3367: 0.002909238969641961
Position 3267: 0.0028023363220321413
Position 4887: 0.0026821671633163093
Position 764: 0.0026065352794853555
Position 7198: 0.00240332158994943
Position 11650: 0.002316975914502752
Position 552: 0.0022383070704283035
Position 11131: 0.0021119345135518397
Position 6886: 0.0020549537402558826
Position 13882: 0.0020409576073767734
Position 6328: 0.0019822407532313836
Position 10831: 0.0019098807154228307
Position 14653: 0.001863437407733769
Position 641: 0.0017551196340657542
Position 6716: 0.0017329028758613582
Position 7740: 0.0015805571488383932
Position 13156: 0.0015803571361571265
Position 988: 0.0015750954121740094
Position 12612: 0.0015428663415716448
Position 5589: 0.0015401960027003141
Position 389: 0.0015114736896443362
Position 12766: 0.0014611978391102325
Position 5807: 0.0013747569689150038
Position 5592: 0.0013315899254196107
Position 12864: 0.0013056708734982601
Position 1162: 0.0012904647393050103
Position 8522: 0.001258173566329547
Position 6289: 0.0012121244298719657
Position 6441: 0.0012072444431645878
Position 4408: 0.0012055807072298877
Position 8907: 0.0011310519688224156
Position 13181: 0.0011180455750847917
Position 3889: 0.0010993859936859623
Position 8180: 0.001077420686084866
Position 11549: 0.001072416489373191
Position 2641: 0.0010693609540782757
Position 13239: 0.0010657752889638627
Position 9018: 0.0010547081731357934
Position 8844: 0.0010532596773029732
Position 11441: 0.0010228274598988825
Position 12816: 0.000993557806905678
Position 10726: 0.0009770252236205414
Position 12982: 0.0009429993599265539
Position 11080: 0.000917538968946241
Position 6927: 0.0009003628231889989
Position 10664: 0.0008577856251689005
Position 524: 0.0008429273062174324
Position 4196: 0.0008376403966731098
Position 13628: 0.0008090380401258346
Position 10222: 0.0008029082126482051
Position 8399: 0.0008023766388063516
Position 6191: 0.0007797022310093501
Position 2836: 0.0007695242139849617
Position 8412: 0.0007502123522787958
Position 4840: 0.0007361542824979326
Position 1037: 0.0007231082599255744
Position 3772: 0.0007111198876081934
Position 7245: 0.0007068294524533025
Position 5562: 0.0006996454019979155
Position 4976: 0.0006835001502025469
Position 768: 0.0006814171897921716
Position 6663: 0.0005795256630718161
Position 3002: 0.0005141346510317225
Position 650: 0.0004989146441802566
Position 11024: 0.0004868646455827038
Position 7534: 0.00048526711994262544
Position 7396: 0.0004495780798548317
Position 11057: 0.00044659426222375413
Position 8469: 0.0004252249979024013
Position 9751: 0.00040752943197900965
Position 9992: 0.0003679392183667488
Position 5970: 0.00036312446953236876
Position 13835: 0.0003564915708607527
Position 12680: 0.00034727444943582494
Position 12788: 0.00034223682314056644
Position 7051: 0.00033543244260654585
Position 13293: 0.00033521338163356986
Position 12941: 0.00031800103895612657
Position 3966: 0.00031129576773508867
Position 180: 0.0003061752048501922
Position 7551: 0.00029850228607409613
Position 5916: 0.0002835678044585634
Position 8874: 0.00028094835359944995
Position 13161: 0.00027309588961419736
Position 1011: 0.0002688371049431393
Position 11262: 0.0002473214420928496
Position 8128: 0.0002452131991209194
Position 9715: 0.00024072442292941265
Position 168: 0.00023666576565295667
Position 6787: 0.00023616322202967317
Position 6866: 0.00022747003976321823
Position 773: 0.00022632337345499036
Position 4152: 0.00022248224442076043
Position 10013: 0.00022117765131806955
Position 5898: 0.00019810807735556123
Position 10990: 0.0001953876630944654
Position 7634: 0.00018699896918381064
Position 2903: 0.00018590979130669107
Position 8068: 0.0001737228951151751
Position 5700: 0.00015859211388430757
Position 6618: 0.00015457092754111272
Position 724: 0.0001484547355583803
Position 13013: 0.00014543048353999366
Position 5703: 0.00014308618223055829
Position 9770: 0.00014142021772628685
Position 10002: 0.0001376180231562471
Position 148: 0.00012164580508090388
Position 6426: 0.00011734175884024872
Position 12851: 0.00011118864698090892
Position 1442: 0.00011080308101494207
Position 12706: 0.00010762088952471334
Position 10252: 0.00010120888818416568
Position 8281: 9.807251390457052e-05
Position 6280: 8.728612057922277e-05
Position 2856: 8.621232528605874e-05
Position 10124: 8.537393086380854e-05
Position 5825: 8.262473352559381e-05
Position 7100: 8.232487623348816e-05
Position 5598: 7.688279191085299e-05
Position 1215: 7.546440983421883e-05
Position 9955: 7.038677427473073e-05
Position 265: 6.956613584991315e-05
Position 1085: 6.71795108814864e-05
Position 5595: 6.596991990509156e-05
Position 6035: 6.167955683457009e-05
Position 1288: 6.00703977829645e-05
Position 1177: 5.880538706590999e-05
Position 6273: 5.808444665292821e-05
Position 10835: 5.640013128690702e-05
Position 6255: 5.536594634702469e-05
Position 10321: 5.3872628654800426e-05
Position 10117: 5.1270135506469945e-05
Position 10741: 5.050389495430902e-05
Position 12690: 4.481766133623947e-05
Position 6361: 3.947171991125504e-05
Position 10065: 3.881808774889597e-05
Position 10436: 3.684151353525496e-05
Position 6537: 3.6237000300433004e-05
Position 9949: 3.5664547125654254e-05
Position 6838: 3.4884391490002756e-05
Position 7048: 3.3019312540266105e-05
Position 8028: 3.29168998630537e-05
Position 7002: 3.2288998229782945e-05
Position 831: 3.1220706471480935e-05
Position 10267: 2.885854764495829e-05
Position 5709: 2.8335840814033035e-05
Position 6196: 2.826238392264895e-05
Position 5755: 2.724406223086654e-05
Position 10038: 2.556523706456543e-05
Position 145: 1.9900132225340438e-05
Position 1580: 1.9843813124373477e-05
Position 2592: 1.893782856247601e-05
Position 1683: 1.668125431074729e-05
Position 2595: 1.553192454784937e-05
Position 10231: 1.5270262521527328e-05
Position 262: 1.4984862052403762e-05
Position 10459: 1.4181055767332548e-05
Position 670: 1.3059648701225249e-05
Position 729: 1.111089001841229e-05
Position 407: 7.022566235463557e-06
Position 9961: 4.724136111989306e-06
Position 281: 4.666914405082185e-06
Position 12599: 4.572376988818197e-06
Position 12585: 4.425028846929746e-06
Position 10032: 3.92896493363174e-06
Position 210: 3.211983348951397e-06
Position 788: 3.1643348945032113e-06
Position 3022: 2.603975524840171e-06
Position 10228: 2.517196244360552e-06
Position 10472: 2.050812891940267e-06
Position 1224: 2.0257592174450005e-06
Position 6666: 1.8612959504934653e-06
Position 5612: 1.7124354957963228e-06
Position 259: 1.3536632005507736e-06
Position 7773: 1.2309322601332938e-06
Position 360: 1.1259581818868887e-06
Position 10515: 1.084887314551667e-06
Position 445: 1.0288014503142939e-06
Position 951: 9.548014638737878e-07
Position 357: 9.445885904353708e-07
Position 12655: 7.047130426841812e-07
Position 204: 6.12626017433718e-07
Position 12712: 2.974593654319594e-07
Position 6387: 2.7734908087031765e-07
Position 10348: 2.7170767280652075e-07
Position 12492: 2.645494456518113e-07
Position 191: 2.4531905568975136e-07
Position 12465: 1.8945433376568063e-07
Position 1599: 1.673942103638158e-07
Position 1748: 9.450282317767591e-08
Position 681: 8.634741979620116e-08
Position 780: 1.8879832671873492e-08
Position 1264: 1.164468504618693e-08
Position 10354: 5.966591564066068e-09
Position 12495: 3.8190428646703465e-09
Position 485: 2.5565253391509036e-09
Position 504: 2.4559275186874413e-09
Position 287: 2.0546769617089993e-09
Position 575: 1.426724165557428e-09
Position 236: 1.060635007231289e-09
Position 477: 7.370461510008173e-10
Position 152: 2.1102129356299758e-10
Position 369: 1.9499175774688678e-10
Position 292: 1.8146247741974726e-10
Position 558: 1.8027399519511146e-10
Position 489: 1.7877028315601532e-10
Position 84: 1.6450996095285423e-10
Position 296: 1.1392025125521787e-10
Position 299: 6.742367643838065e-11
