Gene = pelo
Position 379: 1.9669979690560622e-09
Position 1698: 1.3908495269081347e-09
Position 1422: 4.646428352614659e-10
Position 1462: 2.4009795950116763e-10
Position 1350: 3.3078536389944536e-12
Position 319: 1.2222513962473463e-12
Position 719: 1.769641663141251e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 342: 0.9966639721672768
Position 5829: 0.9893674441672136
Position 7334: 0.9080218698967631
Position 1119: 0.7583490741631249
Position 6638: 0.6716192101921302
Position 1130: 0.23618689986123428
Position 8059: 0.1107745181982677
Position 700: 0.06584948150955422
Position 1370: 0.05813544411067738
Position 7361: 0.056240645476940236
Position 3655: 0.048210352782705614
Position 970: 0.04776603229603083
Position 5585: 0.038269486453922356
Position 554: 0.02524560266446607
Position 2275: 0.02232875250932075
Position 973: 0.019799938331439153
Position 5051: 0.014118786768046112
Position 3070: 0.012625129846548771
Position 4172: 0.009848192147431248
Position 6009: 0.008951950200279904
Position 6170: 0.008540547237207435
Position 6154: 0.008362361105359196
Position 1360: 0.007871254025370181
Position 6185: 0.005480048326818321
Position 3493: 0.005368909650604777
Position 6886: 0.004797947210030865
Position 532: 0.003670566551668243
Position 1386: 0.003493515959515635
Position 3809: 0.0032302735614473657
Position 1756: 0.003210249950478011
Position 2293: 0.003160413098548808
Position 668: 0.0029310140340061282
Position 3854: 0.002631285293798015
Position 4632: 0.0026176370580760448
Position 5983: 0.002395191725299677
Position 1778: 0.0023077131997245237
Position 1396: 0.0022645102611735567
Position 4635: 0.002255614312428536
Position 3348: 0.0022018396331808313
Position 6219: 0.0021280622143597977
Position 3047: 0.0021243153812930617
Position 506: 0.001917711385336737
Position 5186: 0.0017794267392544714
Position 6099: 0.0017101805312154967
Position 2582: 0.0015483363025092555
Position 5205: 0.001457173841916957
Position 6862: 0.0013312770860025272
Position 765: 0.0012874038265437188
Position 1151: 0.0009942359279449307
Position 6966: 0.0009386527765800224
Position 6074: 0.0009002824872405045
Position 730: 0.0008649966761134872
Position 4090: 0.0008532148132858607
Position 1817: 0.0008208990592128597
Position 558: 0.0007226305470365424
Position 3466: 0.0007109533246731436
Position 1848: 0.0006126528401018617
Position 4368: 0.0005660461651522329
Position 1851: 0.0005570650968556279
Position 713: 0.0005549752653459534
Position 6058: 0.0005471310306225189
Position 6367: 0.0004780584161628641
Position 5474: 0.00045456459643759855
Position 2440: 0.0004356893637966872
Position 6835: 0.0004239290684170378
Position 1166: 0.0004196547006351059
Position 2631: 0.0004033482106520532
Position 2217: 0.000401995420531623
Position 230: 0.0003961602904563526
Position 949: 0.0003761636135022726
Position 2550: 0.00030586367834171355
Position 7608: 0.00026742980001273267
Position 2187: 0.00023644189751225958
Position 2588: 0.00023052996302633821
Position 407: 0.00022922496906265658
Position 2208: 0.00022073249759392048
Position 1170: 0.00021084422753745962
Position 6320: 0.00019624821984531412
Position 4246: 0.00019580339849842088
Position 6024: 0.0001760287837987369
Position 1431: 0.00017566911037613205
Position 6353: 0.00016968888179967582
Position 6951: 0.00015763984048532657
Position 1663: 0.00013984357382174528
Position 5451: 0.00013752842493282795
Position 7872: 0.00011188615862848283
Position 7179: 0.00011104809968965639
Position 477: 0.00010492618947468862
Position 910: 9.482497667805457e-05
Position 2591: 9.399406066488105e-05
Position 811: 9.386648158685848e-05
Position 1513: 8.262218536090484e-05
Position 577: 8.195361310928436e-05
Position 7992: 8.156137087960828e-05
Position 5980: 7.17359324343645e-05
Position 865: 7.147557174950632e-05
Position 5992: 6.169330139912008e-05
Position 190: 5.476588972308055e-05
Position 994: 5.1327581934065645e-05
Position 7249: 2.690740973628726e-05
Position 616: 2.6231324642656365e-05
Position 817: 2.6149883452194514e-05
Position 445: 2.612302212367244e-05
Position 6244: 2.4084144465881666e-05
Position 829: 2.3609655863637228e-05
Position 518: 2.0896555989637872e-05
Position 474: 2.0321182807850232e-05
Position 6113: 1.7804022572454747e-05
Position 874: 1.6740291786268608e-05
Position 364: 1.5798132884057406e-05
Position 1950: 1.4914721126473798e-05
Position 6477: 1.4804076806129564e-05
Position 1051: 1.2714324057921379e-05
Position 1676: 1.2551601475759172e-05
Position 6608: 1.0895881305588838e-05
Position 1783: 1.0861601654250468e-05
Position 194: 9.922277647169977e-06
Position 787: 9.622256959712043e-06
Position 628: 9.175471027570244e-06
Position 841: 7.889821797708102e-06
Position 634: 5.706960826231909e-06
Position 1408: 3.84585985499909e-06
Position 439: 2.6321355498043453e-06
Position 1062: 1.9370719305197683e-06
Position 126: 1.426943877834234e-06
Position 1713: 1.3130672486585651e-06
Position 1802: 1.2967229244475914e-06
Position 367: 1.1570872374343918e-06
Position 643: 1.0895060409534938e-06
Position 237: 1.0481668921009434e-06
Position 151: 1.0140511069360875e-06
Position 586: 9.984389139533132e-07
Position 1877: 9.730491080863288e-07
Position 1795: 9.363756348819882e-07
Position 2247: 8.70482877293701e-07
Position 1274: 7.752845888131575e-07
Position 1087: 7.454802084748293e-07
Position 1229: 2.663826008506107e-07
Position 1402: 2.466780477179827e-07
Position 4343: 2.0513161714411517e-07
Position 158: 2.0041233394666911e-07
Position 1260: 1.651135689215676e-07
Position 248: 1.6051427772672058e-07
Position 1422: 1.193272010679014e-07
Position 4695: 9.164718345584979e-08
Position 4268: 8.19637634140282e-08
Position 1101: 7.312548210391349e-08
Position 423: 6.547059462570579e-08
Position 176: 5.9509757654211906e-08
Position 281: 5.167186924670642e-08
Position 414: 5.165605791501171e-08
Position 1244: 3.51370996710505e-08
Position 165: 2.677242212794852e-08
Position 1683: 2.249387345391506e-08
Position 1558: 1.5005916648054034e-08
Position 272: 7.02501593165556e-09
Position 1460: 6.899777235419072e-09
Position 373: 6.715872349699694e-09
Position 511: 6.2531702949716744e-09
Position 167: 5.745722729020159e-09
Position 1534: 3.31577586819276e-09
Position 1312: 3.311854698050881e-09
Position 568: 1.8469453056836821e-09
Position 301: 1.7328538808585843e-09
Position 571: 6.149010755727508e-10
Position 288: 3.4428033457600266e-19
Position 303: 1.3133009059853787e-19
