Gene = ect
Position 5999: 6.3884667375702275e-06
Position 1033: 6.3149893773640365e-06
Position 5650: 5.608477851269739e-06
Position 799: 4.54644111923163e-06
Position 8457: 4.528963086918712e-06
Position 5920: 4.403906148256747e-06
Position 878: 4.394022973186982e-06
Position 1831: 4.22413518337025e-06
Position 834: 3.2861553553868106e-06
Position 10960: 2.937900600734731e-06
Position 711: 2.906746044661243e-06
Position 5515: 1.459428263373391e-06
Position 685: 7.109206226385018e-07
Position 6028: 5.745300511730757e-07
Position 8292: 5.597919083627735e-07
Position 5409: 4.903878885757182e-07
Position 735: 3.620317241149626e-07
Position 8686: 3.020031382405622e-07
Position 8697: 2.6410784284023626e-07
Position 35: 2.16851097601541e-07
Position 49: 1.8019393287865382e-07
Position 8311: 1.568709878731127e-07
Position 19: 6.566769643683438e-08
Position 733: 4.9562957728002876e-08
Position 11115: 1.4687851969731752e-08
Position 403: 8.848263804363124e-09
Position 5: 8.335359851262825e-09
Position 7855: 7.753092277927234e-09
Position 11059: 3.2201172207606106e-09
Position 391: 2.986862602541671e-10
Position 429: 2.5771354733171276e-10
Position 305: 5.1439156172275035e-11
Position 5833: 3.254277336423123e-11
Position 672: 1.592536124019859e-11
Position 509: 7.388186811044918e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5393: 0.9979704744116538
Position 5865: 0.9973009828623808
Position 11244: 0.9677889762545506
Position 6127: 0.9570305666768675
Position 10559: 0.8691900129704133
Position 10029: 0.792549905831414
Position 6841: 0.43866797069448177
Position 9578: 0.158006277806286
Position 6492: 0.14200516678184585
Position 10366: 0.03223465523022121
Position 11370: 0.03133502743784497
Position 6579: 0.026886113324218634
Position 10076: 0.024439184546867568
Position 10338: 0.022795212166933986
Position 10653: 0.019857176051217347
Position 302: 0.018664779547558855
Position 8835: 0.01681458321436931
Position 926: 0.01571668484809298
Position 10602: 0.01409854051531625
Position 6558: 0.01283699256662115
Position 6508: 0.011928686009367504
Position 10472: 0.011607953870244894
Position 8793: 0.011345198068494418
Position 8503: 0.010508417631668503
Position 9948: 0.009263015740486389
Position 1004: 0.008660659978795554
Position 10440: 0.0075932699971790205
Position 6700: 0.006060711710928199
Position 2410: 0.0057449240710756265
Position 8998: 0.005716993727900684
Position 299: 0.00549165898575058
Position 2310: 0.004486339836644777
Position 9723: 0.004298835475783134
Position 10355: 0.003655353920213949
Position 10495: 0.0035046060694067017
Position 8676: 0.0034263463337670455
Position 1094: 0.0031718456896761443
Position 253: 0.0030256332366558132
Position 6522: 0.0024924139452783
Position 5841: 0.0023506144572450426
Position 265: 0.002142572404093341
Position 8085: 0.0021188126372577052
Position 9828: 0.001962438608787216
Position 5511: 0.0018754068446820017
Position 10499: 0.0017719472557175165
Position 10315: 0.0017216703674224696
Position 6651: 0.0016761718337132616
Position 10659: 0.0016746841283596257
Position 10375: 0.001369466979544512
Position 2332: 0.0012571567266384492
Position 10304: 0.0012200008513415144
Position 11455: 0.0010874255864136311
Position 10380: 0.0010485117195143518
Position 8738: 0.0010418596198390946
Position 6525: 0.0009666153905486216
Position 6303: 0.0009557157330454257
Position 3977: 0.0009236017037809851
Position 1167: 0.0009092607585309728
Position 6691: 0.0008722662380112188
Position 9591: 0.0008651197451921369
Position 10845: 0.0008120319705511398
Position 781: 0.000752123647403225
Position 6082: 0.0007023904768439642
Position 9788: 0.0005880664633535812
Position 6180: 0.0005542274877689776
Position 3950: 0.00044291593477254317
Position 10448: 0.0004271637874962202
Position 305: 0.00041843668114320694
Position 651: 0.0003647402496474802
Position 11212: 0.00033634060130096943
Position 959: 0.00032441267332755284
Position 2269: 0.00030184045743241524
Position 844: 0.00029580232526750153
Position 9479: 0.0002955292696784548
Position 1892: 0.00029137866876627756
Position 5681: 0.0002697779309745627
Position 6177: 0.0002590432061068209
Position 10387: 0.00024286081424526192
Position 10476: 0.00019771701746014667
Position 1925: 0.00019666735523737793
Position 319: 0.00017249127518086538
Position 10412: 0.00016924636370767375
Position 5686: 0.00015853498459153563
Position 11461: 0.00014094347995764213
Position 868: 0.00012919927075466175
Position 6607: 0.00012461078529331842
Position 9398: 0.00012053415179454533
Position 10740: 0.00011555978505645247
Position 8234: 0.00011222063878387593
Position 2454: 0.0001101933037540144
Position 6467: 9.714720391153318e-05
Position 10563: 9.386998714616537e-05
Position 3479: 9.203119384785561e-05
Position 8372: 8.52216777327726e-05
Position 5876: 8.389264747211503e-05
Position 7873: 8.268443430046191e-05
Position 6136: 8.179649286089245e-05
Position 1606: 7.904539610679712e-05
Position 2563: 7.614404149758415e-05
Position 8602: 6.42613825441481e-05
Position 7915: 6.140030038840496e-05
Position 6094: 5.8614057775020084e-05
Position 1010: 4.95093029390492e-05
Position 8515: 4.823644982983432e-05
Position 83: 3.938208170047943e-05
Position 6662: 3.621102102868062e-05
Position 8765: 3.577437565484899e-05
Position 5879: 3.504332534284024e-05
Position 8526: 3.488214114405289e-05
Position 11250: 2.6956551820537978e-05
Position 8959: 2.6917123189819406e-05
Position 7192: 2.6212684531132792e-05
Position 8310: 2.5774068544154054e-05
Position 8221: 2.3225454408165842e-05
Position 5924: 1.9634649435171553e-05
Position 4091: 8.407449193865156e-06
Position 4480: 7.546527893977603e-06
Position 479: 7.197917599672593e-06
Position 11347: 6.706857518645743e-06
Position 790: 6.5372348158248894e-06
Position 460: 6.120938676899079e-06
Position 762: 5.4799906614866195e-06
Position 1804: 5.1562672300647e-06
Position 5918: 4.1614259448252114e-06
Position 6455: 3.2290284636503167e-06
Position 4453: 3.1431849632526e-06
Position 617: 2.6612634168900293e-06
Position 4407: 1.9042903721844807e-06
Position 5995: 1.867989503882146e-06
Position 624: 1.756720764841297e-06
Position 772: 1.7175621499858683e-06
Position 4283: 1.7023690006234253e-06
Position 7926: 1.5612455377479308e-06
Position 429: 1.4058434798538029e-06
Position 551: 1.3703071402958808e-06
Position 7318: 1.3514322396200155e-06
Position 415: 1.3373021610038754e-06
Position 888: 1.246193639772316e-06
Position 896: 1.1044412153873573e-06
Position 874: 9.360503441900622e-07
Position 5882: 6.522757832799197e-07
Position 179: 6.085738380930631e-07
Position 6458: 5.739164156587094e-07
Position 523: 4.982000853133128e-07
Position 234: 4.906161454773717e-07
Position 8605: 4.760434760624911e-07
Position 227: 4.2355657189088905e-07
Position 6380: 3.480928350631663e-07
Position 231: 2.472498859784747e-07
Position 6864: 2.330237667337036e-07
Position 5903: 1.919609118079917e-07
Position 6141: 1.4560921383475906e-07
Position 338: 1.3122468671006622e-07
Position 6443: 1.2450889594468413e-07
Position 7464: 1.0366342613468504e-07
Position 313: 1.026835270262941e-07
Position 6602: 8.500578527688221e-08
Position 5738: 5.5972924825903714e-08
Position 7117: 5.343416817317487e-08
Position 7011: 5.068869822932243e-08
Position 5757: 5.026010470611056e-08
Position 6285: 4.245508147586783e-08
Position 7377: 2.6165627182500724e-08
Position 6333: 2.3946927645307044e-08
Position 7374: 2.1409928477155865e-08
Position 7086: 1.7169466351361905e-08
Position 6219: 1.5042113113210115e-08
Position 6433: 6.08362837568209e-10
