Gene = Hip1
Position 834: 1.0566278614172727e-05
Position 732: 7.824286732468655e-06
Position 4498: 5.480081869115283e-06
Position 2969: 5.060416406369303e-06
Position 3487: 4.416688956937772e-06
Position 3588: 3.980556348724681e-06
Position 3430: 3.4250441944159116e-06
Position 3386: 3.0442888366219292e-06
Position 4183: 2.791564821262411e-06
Position 69: 2.6201121424401093e-06
Position 4465: 2.5016646972518545e-06
Position 371: 2.4332992953315153e-06
Position 3583: 2.0491449704405718e-06
Position 3601: 1.9343371588256345e-06
Position 4126: 1.915693849685138e-06
Position 1480: 8.316919597667485e-07
Position 4172: 8.240904010457595e-07
Position 3626: 7.387594073306e-07
Position 4297: 1.023432326839319e-07
Position 4051: 6.000392404859062e-08
Position 4081: 5.777013342010738e-08
Position 4061: 3.8625789108882764e-08
Position 3759: 1.7447468276012218e-08
Position 3453: 9.893242233397868e-09
Position 4250: 9.101373825754376e-09
Position 4354: 7.792892682305746e-09
Position 3418: 3.5259095140232915e-09
Position 3528: 3.4025381321778535e-09
Position 4079: 1.0638178163983553e-09
Position 3364: 3.803936176695635e-12
Position 3596: 3.3398312838076494e-12
Position 3284: 4.90455446674539e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 3736: 0.9941268718660372
Position 3234: 0.9846725729858756
Position 4198: 0.9528426905379248
Position 989: 0.9462236370574919
Position 2257: 0.8913757657918147
Position 2431: 0.7931486791325754
Position 1470: 0.528168488750068
Position 3389: 0.4435449511937817
Position 2053: 0.08081185912357933
Position 1845: 0.05546830173204561
Position 463: 0.05472352406297357
Position 492: 0.04362041949156486
Position 4975: 0.04174142483017758
Position 2575: 0.026931672461001522
Position 3410: 0.025842037427076716
Position 4226: 0.025404227307500544
Position 4930: 0.024656023152724377
Position 1289: 0.01906497328270782
Position 879: 0.015767432095156297
Position 1876: 0.013751454591153445
Position 2436: 0.012284136723740645
Position 508: 0.012010214418567988
Position 535: 0.010996287131682641
Position 3136: 0.01084690934557592
Position 2263: 0.010588237788612818
Position 1618: 0.009101332259632616
Position 1732: 0.008923764822088169
Position 423: 0.008586833068949334
Position 2875: 0.008132481805740317
Position 4824: 0.008108562528980366
Position 822: 0.008074648303795267
Position 4453: 0.007660040738518517
Position 460: 0.006613679977112497
Position 4945: 0.005924430586191031
Position 2531: 0.005300252603320366
Position 2924: 0.004433625513812284
Position 234: 0.0038188999548040797
Position 2863: 0.003791854746456611
Position 2500: 0.0037655998868546983
Position 1777: 0.0035876202475727836
Position 3571: 0.003332755702818528
Position 3243: 0.0032805735843425233
Position 3040: 0.003220316932627673
Position 1455: 0.003176481099020493
Position 1552: 0.002791635930811697
Position 1214: 0.0026587426819157174
Position 2618: 0.0019210577815204906
Position 561: 0.0017242341436999034
Position 3426: 0.0016527786113672573
Position 790: 0.001498628685840997
Position 3988: 0.0014541484479504106
Position 3474: 0.00139402370512906
Position 4600: 0.0012734190609545463
Position 3111: 0.0011784142048165659
Position 3906: 0.0011610947187811866
Position 4271: 0.0011483071000380845
Position 3080: 0.0011410969946205308
Position 2674: 0.001104836769446135
Position 4087: 0.0010781091524442847
Position 2950: 0.0010773385830215284
Position 1644: 0.0009655825830504847
Position 765: 0.0009298861689113801
Position 866: 0.0009226637029736287
Position 4872: 0.0008344938893679948
Position 3401: 0.0008164690276043957
Position 847: 0.0007734546096626874
Position 3814: 0.000762912875404383
Position 3453: 0.0007547845902525747
Position 1768: 0.0006492691165781427
Position 1704: 0.0006190569899983903
Position 4480: 0.0006112410998539997
Position 1118: 0.0005771800664263854
Position 1825: 0.0005254149474589848
Position 2462: 0.0005064520455213279
Position 4566: 0.00048371199103735695
Position 388: 0.00046607920978817635
Position 4463: 0.0004646662140335324
Position 914: 0.00046216925555851344
Position 3435: 0.0004473133328995244
Position 347: 0.00042709934593668475
Position 2540: 0.0004201128259760488
Position 656: 0.00039044513141246176
Position 350: 0.0003897157958040421
Position 4473: 0.00037739985979221436
Position 584: 0.0003680546280019555
Position 1859: 0.0003504404202618011
Position 3267: 0.0003347084339352862
Position 1172: 0.00033180846958346603
Position 3973: 0.0003316326787292911
Position 3855: 0.00031605547018781515
Position 1507: 0.00028639392541565195
Position 3909: 0.0002764458142502212
Position 1557: 0.00024195840429005132
Position 1130: 0.00023949014143789427
Position 3919: 0.00022691642976267878
Position 2665: 0.00017784588438649835
Position 4235: 0.00015725367762819744
Position 1297: 0.00015264975581174024
Position 478: 0.00015056863694107032
Position 2726: 0.00014733829926219167
Position 3263: 0.0001419807615865926
Position 4033: 0.0001245368929715529
Position 3351: 0.00011719411444863131
Position 1076: 0.0001096419550536449
Position 4408: 0.00010555197655755813
Position 357: 0.00010468148555621636
Position 3371: 8.65704293667138e-05
Position 721: 7.282135796046899e-05
Position 1135: 7.114791994794785e-05
Position 1301: 6.63121017274483e-05
Position 2334: 6.58015342170664e-05
Position 3178: 6.0408927505374237e-05
Position 3891: 3.920867304198627e-05
Position 3664: 2.9827096696471706e-05
Position 1396: 2.782901223947745e-05
Position 3873: 2.6722418753791655e-05
Position 4518: 1.9850677618240742e-05
Position 283: 1.912782745402418e-05
Position 467: 1.746328581223237e-05
Position 307: 1.4943072045298856e-05
Position 1579: 1.4092724954632895e-05
Position 238: 1.2778330776581786e-05
Position 997: 1.1079301431682686e-05
Position 3213: 1.1061552962047893e-05
Position 955: 1.0539759281322635e-05
Position 1604: 6.275480100022444e-06
Position 314: 3.7547174343442123e-06
Position 4002: 3.3513566261530963e-06
Position 3924: 2.81346393468879e-06
Position 4366: 5.493833469858473e-07
Position 537: 3.721093481394709e-07
Position 701: 2.7957973030624497e-07
Position 4141: 2.1526016131748813e-07
Position 4434: 1.5835597204424876e-07
Position 286: 1.2331442863865422e-07
Position 1132: 7.663880275445821e-08
Position 1151: 7.361642851960422e-08
Position 256: 6.424862158965321e-08
Position 319: 5.6791189637318634e-08
Position 247: 3.6542028910543616e-08
Position 336: 8.054063453036573e-09
Position 324: 4.007723886531377e-09
Position 149: 1.4348419424769474e-09
Position 3828: 1.4034150669010446e-09
Position 154: 4.531725468188988e-10
