Gene = Ance-2
Position 142: 4.267873329444178e-09
Position 923: 3.479910645170362e-09
Position 1786: 1.882550080921198e-09
Position 377: 4.828990948079678e-10
Position 468: 3.860143586776268e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2000: 0.9516442560069541
Position 1382: 0.9075571945780786
Position 383: 0.836329498736893
Position 1404: 0.07572860944639624
Position 1607: 0.035355622600526784
Position 1238: 0.022289385716965298
Position 1136: 0.020778611404283363
Position 2025: 0.020567348813378194
Position 2254: 0.018156540887306644
Position 368: 0.01699372486831988
Position 1774: 0.016710286668139406
Position 1058: 0.01376265735460338
Position 344: 0.011931075146362673
Position 2118: 0.008294777475045515
Position 1146: 0.007835370991216499
Position 641: 0.007014449649864084
Position 932: 0.00472654068232319
Position 1731: 0.004292578551025526
Position 755: 0.004126711315192441
Position 1123: 0.004065560102754771
Position 2064: 0.0038849324671418528
Position 2084: 0.0037735279172006744
Position 482: 0.0033257753841300394
Position 2265: 0.0019570605295884634
Position 694: 0.0017581283850591394
Position 1784: 0.0017547679780903318
Position 458: 0.0017501644553523331
Position 773: 0.0014655676978033456
Position 1639: 0.0014056588128081018
Position 895: 0.001341711764730366
Position 404: 0.001288257791856842
Position 497: 0.0010561582198462126
Position 1970: 0.0007709283106089423
Position 1241: 0.0007691889438728069
Position 97: 0.0007488309180219668
Position 819: 0.0007335219729570705
Position 1075: 0.000712296816936892
Position 138: 0.0006733960204433979
Position 1661: 0.0005996611220312339
Position 727: 0.00048562928865912667
Position 1408: 0.0004557912727584822
Position 1024: 0.0003505203770011307
Position 416: 0.000312077699912451
Position 1181: 0.0002951560441775293
Position 1214: 0.0002536618009007879
Position 688: 0.0002448220534120903
Position 996: 0.0002327436070399704
Position 2177: 0.00021788084437128605
Position 680: 0.0002032125112370572
Position 929: 0.00017178745703658592
Position 436: 0.00016098739362036224
Position 2271: 0.00015945560896919262
Position 1020: 0.0001575291605378749
Position 1967: 0.0001463756739392614
Position 812: 0.00013309248764112615
Position 825: 0.00011757856042168615
Position 1893: 9.915766611573265e-05
Position 1585: 9.31793439341492e-05
Position 149: 7.839247967715363e-05
Position 874: 7.816196051996901e-05
Position 545: 7.146807286533636e-05
Position 793: 7.076678228769422e-05
Position 2379: 5.2095802363464544e-05
Position 2211: 5.1207335143071857e-05
Position 1444: 4.385109052048511e-05
Position 2122: 4.3554507889907645e-05
Position 1117: 4.070510988047963e-05
Position 866: 4.0440465177028034e-05
Position 902: 3.492980104563003e-05
Position 2346: 3.404742887003732e-05
Position 608: 3.094354849259451e-05
Position 602: 1.965127993016349e-05
Position 1469: 1.5010094001326373e-05
Position 566: 1.069220630979784e-05
Position 575: 7.781421811646391e-06
Position 1643: 6.653221524064186e-06
Position 83: 6.261800725789058e-06
Position 704: 6.079111899240382e-06
Position 1527: 5.964509628438072e-06
Position 2190: 4.712656412974169e-06
Position 194: 2.2425366249230537e-06
Position 240: 2.061261712308209e-06
Position 1846: 5.873109512211592e-07
Position 293: 2.6209603425863236e-07
Position 281: 7.925605686902381e-08
Position 77: 7.1859391673259e-08
Position 198: 6.982370742671746e-08
Position 259: 3.557286733703151e-08
Position 225: 2.934350083762716e-08
Position 72: 1.9736620216355738e-08
Position 290: 1.6250670836544527e-08
Position 209: 2.1967806020690187e-09
Position 297: 4.976753126114288e-10
Position 1587: 4.673961446431702e-10
Position 285: 2.1979544774289302e-10
Position 272: 3.946744328063745e-12
Position 211: 2.654690048546089e-12
