Gene = tral
Position 86: 1.0005095221071139e-05
Position 2287: 9.330982592726545e-06
Position 344: 9.316303060805772e-06
Position 3613: 9.086834150026749e-06
Position 3965: 8.983578389877293e-06
Position 290: 7.687397286867788e-06
Position 2933: 7.483594923669916e-06
Position 2147: 7.028734146071598e-06
Position 272: 6.7079729782473675e-06
Position 491: 5.809806381105009e-06
Position 47: 5.686599611706834e-06
Position 470: 5.491807150305437e-06
Position 313: 5.483257764720381e-06
Position 1742: 5.304010269585855e-06
Position 542: 4.204586423431395e-06
Position 1250: 3.9588361895180504e-06
Position 3200: 3.416368900621186e-06
Position 3463: 3.37556718203271e-06
Position 3187: 3.184854913563192e-06
Position 1722: 2.7515836600207558e-06
Position 582: 2.7145833085953822e-06
Position 2480: 2.5921223887811656e-06
Position 4285: 2.538029804677134e-06
Position 3057: 2.5073114516486996e-06
Position 363: 2.4732280152520617e-06
Position 3602: 2.115053112715889e-06
Position 841: 2.0495761174396485e-06
Position 4063: 2.0234856145284146e-06
Position 348: 2.01613806209127e-06
Position 370: 1.7561222522538215e-06
Position 2979: 1.6707461139255915e-06
Position 3564: 1.6672085707581037e-06
Position 3465: 1.4189098891915837e-06
Position 673: 1.169239307204733e-06
Position 3588: 1.0519633430449228e-06
Position 315: 9.461357893197774e-07
Position 1610: 6.423618730699524e-07
Position 4051: 5.982668575248055e-07
Position 3971: 5.779805574293181e-07
Position 3775: 5.483019071312198e-07
Position 2552: 5.421531112063528e-07
Position 386: 5.001092923686714e-07
Position 3586: 4.80331658250712e-07
Position 126: 3.9901403470755245e-07
Position 3018: 3.5344088973935056e-07
Position 321: 2.821245055381667e-07
Position 269: 2.628603609768313e-07
Position 3457: 7.602577197799107e-08
Position 3504: 5.058144536586717e-08
Position 3934: 4.654620890579292e-08
Position 3832: 4.5716220964026516e-08
Position 1956: 3.3063121250039506e-08
Position 4067: 2.8436898678500687e-08
Position 3829: 2.4850716561626116e-08
Position 2135: 1.096790622817529e-08
Position 2351: 1.0255801365745278e-08
Position 413: 7.729357646983158e-09
Position 621: 4.96051687065136e-09
Position 2275: 3.317356740833346e-09
Position 3661: 9.316453935721862e-10
Position 4106: 6.185180405911203e-10
Position 3486: 3.933912448088707e-11
Position 660: 1.7483910271496657e-12
Position 117: 4.990466378910969e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1499: 0.9963368159902867
Position 3378: 0.993134497774924
Position 2964: 0.9904155958918363
Position 3673: 0.8317302180127235
Position 4084: 0.7866001681977183
Position 2368: 0.37674773362237146
Position 2356: 0.28011189716039403
Position 2706: 0.18805818823663772
Position 5126: 0.1466865934213079
Position 3670: 0.12024514734052925
Position 5351: 0.11161457613162339
Position 2219: 0.047703272161444134
Position 732: 0.04313362550031046
Position 5369: 0.043123989897574926
Position 5537: 0.04262396443756383
Position 304: 0.03459291589111863
Position 995: 0.02820739033211128
Position 4669: 0.027289902705765503
Position 4327: 0.02455901763792934
Position 5767: 0.021019216446091223
Position 723: 0.01568332184492871
Position 4275: 0.0145477452879759
Position 882: 0.011680786075404508
Position 2135: 0.009688069119178792
Position 2098: 0.009291182577260729
Position 2742: 0.008669989778970075
Position 2408: 0.008239565650466898
Position 4235: 0.007296974197603118
Position 2256: 0.007163987589171471
Position 801: 0.006955131209806135
Position 3346: 0.0058372434038237685
Position 2141: 0.005396185222288388
Position 2979: 0.005074143077804001
Position 2232: 0.004163481266274398
Position 139: 0.003959500736126684
Position 4658: 0.003183823265273815
Position 4261: 0.0029046236444355195
Position 2675: 0.0027580211993667894
Position 5676: 0.0026548063075774765
Position 2745: 0.002610071842093454
Position 3802: 0.002571632720659239
Position 5375: 0.0022153076850379835
Position 1517: 0.002213583095122253
Position 4904: 0.001750463294360559
Position 79: 0.0016827608978265507
Position 2500: 0.0016791061466970277
Position 2631: 0.0016478706263023369
Position 2050: 0.0015711406930433195
Position 3045: 0.0015144710030490162
Position 5695: 0.0013651432426364045
Position 2628: 0.0013216080401074692
Position 5866: 0.001295196337772843
Position 430: 0.00114200955415074
Position 4222: 0.0011417687970208964
Position 328: 0.0010540598713873004
Position 4208: 0.00098399653732218
Position 2583: 0.0009818910943972799
Position 2739: 0.0009793441968523932
Position 2269: 0.000827991816091871
Position 2586: 0.0007948749766918526
Position 2580: 0.0007026854461584425
Position 608: 0.0006583534626092596
Position 1031: 0.0006412119083039088
Position 3308: 0.0006379837695695328
Position 3238: 0.0005939054511070855
Position 4161: 0.000581699500768824
Position 4963: 0.0004996320820123282
Position 4943: 0.0004912557945161108
Position 1520: 0.0004895658746997584
Position 1096: 0.0004886260864506348
Position 4497: 0.00044191394129941265
Position 2829: 0.00039095108253679864
Position 1234: 0.00035775280878584334
Position 443: 0.00035591848892925514
Position 3313: 0.0003505107745407376
Position 370: 0.0003408086128247885
Position 3738: 0.00032827215000329294
Position 928: 0.0003143665943686947
Position 1350: 0.00031425396149023537
Position 2173: 0.00030497644716789564
Position 91: 0.00029503178961536145
Position 4431: 0.00027526856315208834
Position 2994: 0.00027135498155156563
Position 1558: 0.0002621330509798792
Position 344: 0.00023873521389616365
Position 4092: 0.00023466819336878192
Position 4806: 0.00021850696354675447
Position 5692: 0.00021265265124412622
Position 1263: 0.00020053522752131516
Position 3934: 0.00019956599097108616
Position 647: 0.00017040834150728153
Position 2523: 0.00014800093786112128
Position 4927: 0.00014148368211360475
Position 2047: 0.00011668381803960983
Position 1290: 0.00010883866064936031
Position 1540: 0.0001014208734536349
Position 392: 0.00010051738808313388
Position 1657: 9.138524338031836e-05
Position 4106: 8.2354486373334e-05
Position 1158: 7.386496478530801e-05
Position 3258: 7.240817843418786e-05
Position 751: 6.61671988232951e-05
Position 2589: 6.318032298289171e-05
Position 2532: 5.4705007507452205e-05
Position 2433: 5.254469261348988e-05
Position 1142: 4.9916509320407824e-05
Position 2448: 4.9355527319674916e-05
Position 3000: 4.824101184584599e-05
Position 3747: 4.751251704081694e-05
Position 2451: 4.6254499039208985e-05
Position 2526: 4.4862247903024645e-05
Position 1101: 4.272345506738053e-05
Position 1010: 4.082246733559035e-05
Position 3887: 3.8521105792525e-05
Position 2445: 3.724725897965467e-05
Position 759: 3.6823155249952376e-05
Position 1050: 3.491518449899403e-05
Position 1534: 3.487705482771058e-05
Position 2547: 3.375925232336853e-05
Position 941: 2.9236141713847802e-05
Position 111: 2.8321160458165308e-05
Position 363: 2.7229136519784673e-05
Position 162: 2.3370568456045268e-05
Position 2765: 2.2900899757179686e-05
Position 2514: 2.1497885070377564e-05
Position 99: 2.1418242510659578e-05
Position 2478: 2.0443856177046016e-05
Position 220: 1.9370497378321898e-05
Position 2898: 1.816680708444098e-05
Position 3319: 1.6816114127693623e-05
Position 3348: 1.5672425779335514e-05
Position 1379: 1.5074415920972956e-05
Position 2929: 1.496402452680365e-05
Position 945: 1.4259380632070347e-05
Position 375: 1.3951405826412061e-05
Position 165: 1.2254832561589479e-05
Position 488: 1.0029307736060598e-05
Position 1355: 9.93187681646434e-06
Position 3757: 8.013580484152914e-06
Position 1250: 7.776075920396561e-06
Position 149: 7.752595764999713e-06
Position 3274: 7.415775781860416e-06
Position 3989: 6.81968067096517e-06
Position 3519: 6.3233449494374506e-06
Position 3402: 5.742971407548822e-06
Position 306: 5.560734818125065e-06
Position 1969: 5.386528800325893e-06
Position 1805: 5.239114247081804e-06
Position 1544: 5.075485987283679e-06
Position 386: 4.790409832399694e-06
Position 1935: 4.59012403276523e-06
Position 3984: 4.080200644706522e-06
Position 3965: 3.739853885332016e-06
Position 3805: 3.1641737842444638e-06
Position 3253: 3.07660655658616e-06
Position 1773: 2.7088361377907145e-06
Position 1366: 2.571510705230141e-06
Position 3477: 2.395742437776838e-06
Position 1710: 2.0824065897630435e-06
Position 1597: 1.7366923386277365e-06
Position 1735: 1.4955856930065037e-06
Position 383: 1.4779643481510962e-06
Position 243: 9.292515685987474e-07
Position 3399: 9.107768331394425e-07
Position 1663: 8.748561515501593e-07
Position 1966: 4.860376578919085e-07
Position 3420: 4.638295401503968e-07
Position 3527: 3.133932906059845e-07
Position 1303: 1.9417377528061157e-07
Position 3641: 1.1222641131460824e-07
Position 238: 3.745582128414555e-08
Position 232: 3.2231052793176405e-08
Position 413: 2.0170359117540277e-08
Position 3555: 1.944603564893449e-08
Position 491: 1.7664044468843668e-08
Position 245: 1.2730834538680742e-08
Position 1053: 7.1158647772230935e-09
Position 3165: 2.1265937625868273e-11
Position 240: 1.6110586710582505e-14
Position 260: 4.974944200963599e-16
